,occidental_male,occidental_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.8145673,-2.9079852,"('unsociable', 'sociable')",0.28319785,0.14187893,-0.061537754,-0.15386422,-0.8643024,-0.9733235,-0.1090211
1,-1.7231299,-1.8165933,"('unfriendly', 'friendly')",1.3256003,1.079856,0.9707718,0.79866755,0.1910807,0.0206434,-0.1704373
2,-0.05046676,-0.044044826,"('unlikable', 'likable')",1.4625591,1.469738,0.94259846,0.939862,0.7848969,0.7885184,0.0036215
3,-0.4412454,-0.41219577,"('repellent', 'pleasant')",-0.47330981,-0.4505528,0.8762751,0.96008897,-0.01276,0.0324468,0.0452068
4,0.3459337,0.3805354,"('disliked', 'liked')",-0.2394969,-0.30360368,-6.423263,-6.380062,-2.1056088,-2.1010434,0.0045654
5,0.10193491,0.123315796,"('distant', 'outgoing')",-0.53900266,-0.5394826,-0.966886,-1.0564442,-0.4679846,-0.4908703,-0.0228857
6,0.2749445,0.3100965,"('distant', 'open')",-0.56298476,-0.6082884,-0.87773836,-0.984263,-0.3885929,-0.427485,-0.0388921
7,-1.0513294,-1.0528777,"('insensitive', 'sensitive')",0.87196094,0.9078025,0.6690743,0.71712583,0.1632353,0.1906836,0.0274483
8,-1.4069586,-1.4607258,"('unaffectionate', 'affectionate')",0.23748009,0.1465067,0.063654535,-0.049842514,-0.368608,-0.4546872,-0.0860792
9,-1.9842206,-2.047296,"('unaffectionate', 'caring')",0.65982646,0.58351,0.8420774,0.7731039,-0.1607723,-0.2302274,-0.0694551
10,-2.6344755,-2.7124796,"('unsympathetic', 'sympathetic')",-0.39087006,-0.5090609,-0.06024917,-0.06032514,-1.0285316,-1.0939552,-0.0654236
11,-1.5519294,-1.5559762,"('unhelpful', 'helpful')",0.71017563,0.68808126,1.833364,1.8238269,0.3305368,0.318644,-0.0118928
12,-1.4339399,-1.4811009,"('unsupportive', 'supportive')",0.83065206,0.814562,-1.627376,-1.5907357,-0.7435546,-0.7524249,-0.0088703
13,-1.7211298,-1.7747996,"('impolite', 'polite')",0.36515012,0.3582763,-0.21712184,-0.22359197,-0.5243672,-0.546705,-0.0223378
14,-1.9911562,-1.9760405,"('antisocial', 'social')",1.0363548,1.0962278,0.24549502,0.24596284,-0.2364355,-0.2112833,0.0251522
15,0.38015106,0.31303373,"('boring', 'funny')",0.37232533,0.32375723,0.07256198,0.0024138512,0.2750128,0.2130683,-0.0619445
16,0.24586685,0.24958727,"('unpopular', 'popular')",-0.34064674,-0.40485606,0.0977774,0.10388772,0.0009992,-0.017127,-0.0181262
17,-0.3411201,-0.16439956,"('nasty', 'nice')",-1.1008092,-1.0450809,-0.43267497,-0.37244666,-0.6248681,-0.5273091,0.097559
18,0.38599384,0.40481424,"('disagreeable', 'welcoming')",-0.20040429,-0.22760859,-0.8151458,-0.89423436,-0.2098521,-0.2390096,-0.0291575
19,-1.2952876,-1.2064347,"('inhospitable', 'hospitable')",-1.7233907,-1.7269914,-1.0504425,-1.0395696,-1.3563735,-1.3243319,0.0320416
20,-0.69534606,-0.6034554,"('rough', 'thoughtful')",-0.7414123,-0.68405414,0.3156569,0.40861765,-0.3737005,-0.292964,0.0807365
21,-1.2739836,-1.3555295,"('immoral', 'moral')",1.3179442,1.1974304,-0.08764631,-0.01552402,-0.0145619,-0.0578744,-0.0433125
22,-0.6473974,-0.6172984,"('untrustworthy', 'trustworthy')",0.4740461,0.40069512,-0.72761863,-0.7288506,-0.3003233,-0.3151513,-0.014828
23,-1.5312445,-1.6453342,"('insincere', 'sincere')",0.65341896,0.59431815,5.428137,5.271904,1.5167704,1.4069627,-0.1098077
24,-1.0895298,-1.1664,"('dishonest', 'honest')",1.4038126,1.3532779,0.7233482,0.739474,0.345877,0.308784,-0.037093
25,0.5355736,0.5226214,"('egoistic', 'altruistic')",1.0548534,0.9855187,1.1111554,1.1344999,0.9005275,0.88088,-0.0196475
26,-0.4494601,-0.564878,"('hardhearted', 'benevolent')",1.111722,1.0953331,1.5304282,1.4552052,0.7308967,0.6618868,-0.0690099
27,-0.3314013,-0.24857427,"('hardhearted', 'softhearted')",-0.25027832,-0.1353204,0.7677638,0.75963277,0.0620281,0.125246,0.0632179
28,-1.4500157,-1.5469934,"('disloyal', 'loyal')",0.78502893,0.59784174,0.72351635,0.612383,0.0195099,-0.1122562,-0.1317661
