,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
23,-0.7186888,-0.6760859,"('insincere', 'sincere')",5.5436945,5.499636,2.4125028,2.4117751,-0.0007277
24,-0.44130751,-0.43337354,"('dishonest', 'honest')",0.75934225,0.78923845,0.1590174,0.1779325,0.0189151
25,-0.3775505,-0.48498246,"('egoistic', 'altruistic')",1.335486,1.2255967,0.4789678,0.3703071,-0.1086607
26,0.009989675,-0.14914149,"('hardhearted', 'benevolent')",1.8180434,1.5900764,0.9140165,0.7204674,-0.1935491
27,-0.58146995,-0.5270344,"('hardhearted', 'softhearted')",1.1852823,1.1651813,0.3019062,0.3190734,0.0171672
28,-0.4102288,-0.48127306,"('disloyal', 'loyal')",0.7922259,0.675951,0.1909986,0.097339,-0.0936596
29,-1.111337,-1.1152792,"('unfair', 'fair')",-0.5872887,-0.72935754,-0.8493128,-0.9223183,-0.0730055
30,0.10800013,0.10235289,"('intolerant', 'tolerant')",1.618653,1.6492286,0.8633266,0.8757907,0.0124641
31,-1.147237,-1.1947752,"('evil', 'good')",-1.2887945,-1.4360235,-1.2180157,-1.3153994,-0.0973837
32,0.1332436,0.08865496,"('unkind', 'kind')",1.0859219,0.9217377,0.6095827,0.5051963,-0.1043864
33,0.20754266,0.12774253,"('wrong', 'right')",-0.71116906,-0.74707526,-0.2518132,-0.3096664,-0.0578532
34,-0.3094282,-0.13441081,"('mean', 'honorable')",5.8624144,6.0655475,2.7764931,2.9655683,0.1890752
35,-0.19040751,-0.32712638,"('corrupt', 'incorrupt')",-0.22209027,-0.4284284,-0.2062489,-0.3777774,-0.1715285
36,-1.2673606,-1.453193,"('hostile', 'amicable')",0.060131386,-0.21960028,-0.6036146,-0.8363966,-0.232782
37,0.11602554,0.12596679,"('fake', 'genuine')",0.027981576,0.075072676,0.0720036,0.1005197,0.0285161
38,-0.7779943,-0.76773137,"('untruthful', 'truthful')",-0.012411464,0.11025384,-0.3952029,-0.3287387,0.0664642
39,0.54499537,0.54736274,"('exploitative', 'cooperative')",0.17738163,0.2154389,0.3611885,0.3814008,0.0202123
40,-0.43289638,-0.39272565,"('stingy', 'generous')",-1.8136798,-1.8715311,-1.1232882,-1.1321284,-0.0088402
41,-0.7114894,-0.6989204,"('unforgiving', 'forgiving')",0.15822415,0.1347892,-0.2766326,-0.2820656,-0.005433
42,-0.27972534,-0.084201716,"('unreliable', 'reliable')",-3.050524,-2.9131696,-1.6651247,-1.4986857,0.166439
43,-0.5654893,-0.45975652,"('irresponsible', 'responsible')",0.40017638,0.48877603,-0.0826565,0.0145098,0.0971663
44,-0.0021960065,-0.019022353,"('prejudiced', 'unprejudiced')",-1.3958199,-1.3934646,-0.6990079,-0.7062435,-0.0072356
45,-0.71349835,-0.55904603,"('incompetent', 'competent')",-0.1628597,-0.13926622,-0.438179,-0.3491561,0.0890229
46,-0.1823044,-0.0044658715,"('uncompetitive', 'competitive')",-0.61952114,-0.5193708,-0.4009128,-0.2619183,0.1389945
47,0.23027276,0.2953146,"('stupid', 'smart')",5.297393,5.418306,2.7638328,2.8568103,0.0929775
48,0.2014901,0.20699735,"('unintelligent', 'intelligent')",1.002121,1.0564289,0.6018056,0.6317132,0.0299076
49,-0.12345931,-0.022234336,"('unable', 'able')",0.03857467,0.13497174,-0.0424423,0.0563687,0.098811
50,0.26292187,0.2830736,"('clumsy', 'skillful')",0.2799486,0.23424459,0.2714352,0.2586591,-0.0127761
51,-0.44382906,-0.4632759,"('uneducated', 'educated')",0.632797,0.57764435,0.094484,0.0571842,-0.0372998
52,-0.19365427,-0.61529326,"('irrational', 'rational')",0.27298808,0.009382591,0.0396669,-0.3029553,-0.3426222
53,-1.4545127,-1.5161979,"('uncreative', 'creative')",0.5823903,0.5307202,-0.4360612,-0.4927389,-0.0566777
54,-0.5942978,-0.64522845,"('incapable', 'capable')",1.0877167,1.0860969,0.2467094,0.2204342,-0.0262752
55,0.058687482,0.22235896,"('incompetent', 'clever')",0.22894238,0.3142125,0.1438149,0.2682857,0.1244708
56,0.318954,0.3703435,"('impractical', 'practical')",0.284905,0.35393617,0.3019295,0.3621398,0.0602103
57,-0.9417802,-0.92662585,"('unimaginative', 'imaginative')",-2.487603,-2.5308614,-1.7146916,-1.7287436,-0.014052
58,-0.9243213,-0.9296304,"('undiscriminating', 'discriminating')",-0.1524743,-0.16828506,-0.5383978,-0.5489577,-0.0105599
59,0.26627705,0.1358302,"('foolish', 'wise')",0.43353596,0.32155278,0.3499065,0.2286915,-0.121215
60,0.56616616,0.85350925,"('inefficient', 'efficient')",-0.009163474,0.30436793,0.2785013,0.5789386,0.3004373
61,-0.0046206284,-0.10616156,"('illogical', 'logical')",0.2883375,0.13216968,0.1418584,0.0130041,-0.1288543
62,0.4505975,0.62283283,"('incompetent', 'brilliant')",0.5563268,0.84530234,0.5034621,0.7340676,0.2306055
63,-0.6696031,-0.56047505,"('unperceptive', 'insightful')",0.6890476,0.85684097,0.0097222,0.148183,0.1384608
64,0.517449,0.56544906,"('shy', 'confident')",-6.410196,-6.3729663,-2.9463735,-2.9037585,0.042615
65,0.43152037,0.52228624,"('insecure', 'secure')",-0.37154126,-0.31464,0.0299896,0.1038231,0.0738335
66,-1.1400074,-1.1692798,"('inactive', 'active')",0.2720889,0.1977821,-0.4339592,-0.4857489,-0.0517897
67,0.45247093,0.44483107,"('doubtful', 'determined')",-0.45900986,-0.42363027,-0.0032695,0.0106004,0.0138699
68,-0.61305636,-0.5765545,"('dependent', 'independent')",-0.5821846,-0.50320315,-0.5976205,-0.5398788,0.0577417
69,0.6511075,0.6149337,"('lazy', 'industrious')",-0.57409245,-0.579753,0.0385075,0.0175904,-0.0209171
70,-0.39086878,-0.19411756,"('lethargic', 'energetic')",0.45079565,0.58921725,0.0299634,0.1975498,0.1675864
71,-0.49693123,-0.50587857,"('diffident', 'self-confident')",0.35295552,0.31072992,-0.0719879,-0.0975743,-0.0255864
72,-0.17142074,-0.10437028,"('unambitious', 'ambitious')",-1.0475415,-0.9389136,-0.6094811,-0.5216419,0.0878392
73,0.37583238,0.22973365,"('helpless', 'self-reliant')",-2.9804373,-2.9734764,-1.3023025,-1.3718714,-0.0695689
74,-0.31424782,-0.2524673,"('undedicated', 'dedicated')",-0.084728,-0.13833977,-0.1994879,-0.1954035,0.0040844
75,0.0056298673,0.024345137,"('meek', 'impulsive')",-0.37456775,-0.29438084,-0.1844689,-0.1350179,0.049451
76,0.0414039,0.204589,"('anxious', 'daring')",0.2945531,0.42044443,0.1679785,0.3125167,0.1445382
77,-0.5184181,-0.3924209,"('unmotivated', 'motivated')",-1.166118,-1.0299252,-0.842268,-0.7111731,0.1310949
78,-0.6859406,-0.59011424,"('nonresilient', 'resilient')",0.09368146,0.16609457,-0.2961296,-0.2120098,0.0841198
79,-0.92473525,-0.9899088,"('wavering', 'unwavering')",-0.21492127,-0.25719872,-0.5698283,-0.6235538,-0.0537255
80,0.1154753,0.15568352,"('dominated', 'dominating')",-1.1936388,-1.1308979,-0.5390818,-0.4876072,0.0514746
81,0.9214456,1.0560949,"('submissive', 'aggressive')",-0.54846066,-0.38885134,0.1864925,0.3336218,0.1471293
82,-0.17681198,-0.14704034,"('poor', 'rich')",6.1339526,6.1281905,2.9785702,2.9905751,0.0120049
83,-0.26042566,-0.28119078,"('powerless', 'powerful')",-0.8638396,-0.9051065,-0.5621327,-0.5931486,-0.0310159
84,0.3531361,0.30314195,"('inferior', 'superior')",0.65719265,0.64271706,0.5051644,0.4729295,-0.0322349
85,-0.06560415,-0.31103933,"('insignificant', 'prestigious')",0.59365684,0.4256255,0.2640263,0.0572931,-0.2067332
86,-1.235355,-1.3027501,"('uninfluential', 'influential')",-0.34346083,-0.4477988,-0.7894079,-0.8752744,-0.0858665
87,0.053965233,-0.027833834,"('unsuccessful', 'successful')",0.81403136,0.7477788,0.4339983,0.3599725,-0.0740258
88,0.007695317,-0.1340291,"('low', 'eminent')",0.692965,0.5932985,0.3503301,0.2296347,-0.1206954
