,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
13,0.09527311,0.027976163,"('impolite', 'polite')",0.0063087493,-0.0872861,-0.37768984,-0.52911663,-0.092036,-0.1961422,-0.1041062
14,0.3012683,0.3247603,"('antisocial', 'social')",0.28031784,0.32048413,-1.0114671,-1.0542634,-0.1432937,-0.1363396,0.0069541
15,0.36038226,0.29568064,"('boring', 'funny')",0.380298,0.3848039,0.69801766,0.69596773,0.4795659,0.4588174,-0.0207485
16,-0.7074449,-0.72546524,"('unpopular', 'popular')",-0.21169358,-0.13844429,0.680208,0.7114235,-0.0796435,-0.0508287,0.0288148
17,-0.3123936,-0.22061759,"('nasty', 'nice')",-0.2502354,-0.016887559,-0.32858738,-0.25520092,-0.2970721,-0.1642354,0.1328367
18,-0.17053662,-0.06309329,"('disagreeable', 'welcoming')",-0.6513306,-0.4873188,-0.3503753,-0.3744958,-0.3907475,-0.3083026,0.0824449
19,-1.0645459,-0.99550575,"('inhospitable', 'hospitable')",-0.95798385,-0.83558697,0.13957417,0.2397968,-0.6276518,-0.530432,0.0972198
20,-0.4524281,-0.2963028,"('rough', 'thoughtful')",0.024871122,0.1520969,0.9950367,0.99938,0.1891599,0.285058,0.0958981
21,-0.047782063,-0.018616036,"('immoral', 'moral')",0.055215098,0.08340092,-0.8929116,-0.9175333,-0.2951595,-0.2842495,0.01091
22,-0.7693517,-0.7231683,"('untrustworthy', 'trustworthy')",-0.29443836,-0.28151503,-0.8696992,-0.9349505,-0.6444964,-0.6465446,-0.0020482
23,0.43967414,0.46579185,"('insincere', 'sincere')",0.58892816,0.6157923,5.9568644,5.8885546,2.328489,2.3233795,-0.0051095
24,0.9605593,0.9505162,"('dishonest', 'honest')",-0.18664801,-0.13952729,0.96177137,0.8971021,0.5785609,0.5693637,-0.0091972
25,0.5640334,0.5364987,"('egoistic', 'altruistic')",0.7624491,0.7566913,1.5233712,1.4325595,0.9499513,0.9085832,-0.0413681
26,0.05639351,0.051067058,"('hardhearted', 'benevolent')",0.95671517,1.0126196,1.5670915,1.4832394,0.8600667,0.8489753,-0.0110914
27,0.4831753,0.5980391,"('hardhearted', 'softhearted')",0.3920967,0.58632225,1.346475,1.2555314,0.7405823,0.8132976,0.0727153
28,0.28426987,0.20136365,"('disloyal', 'loyal')",-0.33092505,-0.47059405,0.8307753,0.70701575,0.2613734,0.1459285,-0.1154449
29,-0.5007365,-0.4653883,"('unfair', 'fair')",-0.5505862,-0.59126675,-0.26427007,-0.37679103,-0.4385309,-0.4778153,-0.0392844
30,0.22759043,0.30477363,"('intolerant', 'tolerant')",0.17329165,0.22496808,0.6230061,0.55260867,0.341296,0.3607835,0.0194875
31,-1.6989081,-1.6118432,"('evil', 'good')",-0.88398576,-0.7683184,-0.5801316,-0.6041101,-1.0543418,-0.9947573,0.0595845
32,0.492382,0.5279105,"('unkind', 'kind')",1.113309,1.10318,1.2722216,1.1481676,0.9593042,0.9264194,-0.0328848
33,1.0199412,0.9355457,"('wrong', 'right')",0.24698727,0.18047465,-0.22878586,-0.284518,0.3460475,0.2771674,-0.0688801
34,-0.12989,0.04385148,"('mean', 'honorable')",0.18689068,0.39942107,5.953407,6.0433803,2.0034691,2.1622176,0.1587485
35,0.14819129,0.090370715,"('corrupt', 'incorrupt')",-0.0692529,-0.06828032,0.11265499,0.016842151,0.0638645,0.0129775,-0.050887
36,-1.219357,-1.2371082,"('hostile', 'amicable')",-1.3898188,-1.3016466,0.37544528,0.24853534,-0.7445768,-0.7634065,-0.0188297
37,0.5567367,0.6769222,"('fake', 'genuine')",-0.11533345,-0.055524744,0.21013683,0.23492284,0.21718,0.2854401,0.0682601
38,0.8905314,0.8528939,"('untruthful', 'truthful')",0.7815626,0.8309933,0.2675128,0.31041402,0.6465356,0.6647671,0.0182315
39,0.182538,0.22061813,"('exploitative', 'cooperative')",-0.18048458,-0.04385064,0.23828152,0.22757205,0.0801116,0.1347799,0.0546683
40,0.37709406,0.4276316,"('stingy', 'generous')",-0.6329753,-0.55024123,-1.6954391,-1.7913803,-0.6504401,-0.6379966,0.0124435
41,-0.7521022,-0.6752662,"('unforgiving', 'forgiving')",-0.5419518,-0.38943547,0.07004311,-0.0037065055,-0.4080036,-0.356136,0.0518676
42,-0.07554068,-0.009423563,"('unreliable', 'reliable')",0.4448963,0.51465976,-2.7308474,-2.6411994,-0.7871639,-0.7119877,0.0751762
43,0.652452,0.81877655,"('irresponsible', 'responsible')",0.6664362,0.76940495,0.40928203,0.4292004,0.5760567,0.6724606,0.0964039
44,-0.33672723,-0.21577358,"('prejudiced', 'unprejudiced')",-0.046845607,0.0735257,-1.2651439,-1.1750077,-0.5495722,-0.4390852,0.110487
45,-1.2314775,-1.0981117,"('incompetent', 'competent')",-0.46395022,-0.3504696,-0.30698612,-0.34628806,-0.6674712,-0.5982898,0.0691814
46,-0.48040202,-0.38335425,"('uncompetitive', 'competitive')",-0.41008776,-0.400102,-1.2513514,-1.2943938,-0.7139471,-0.6926166,0.0213305
47,0.5614004,0.69335806,"('stupid', 'smart')",0.96398973,1.0161247,5.8096175,5.856087,2.4450026,2.5218566,0.076854
48,0.61938614,0.56761014,"('unintelligent', 'intelligent')",-0.27693105,-0.26926517,0.48878917,0.4213672,0.2770814,0.239904,-0.0371774
49,-1.921197,-1.7052293,"('unable', 'able')",-1.074393,-0.89880604,-0.19721866,-0.04786152,-1.0642696,-0.8839657,0.1803039
50,-0.061679736,-0.06252386,"('clumsy', 'skillful')",0.55011,0.57204443,0.33910036,0.33254915,0.2758435,0.2806899,0.0048464
51,-1.1736147,-1.335146,"('uneducated', 'educated')",-0.91217375,-1.0886525,-0.022155203,-0.118753165,-0.7026479,-0.8475173,-0.1448694
52,0.3652507,0.20024467,"('irrational', 'rational')",-1.4006988,-1.5148723,-0.050785404,-0.1481587,-0.3620778,-0.4875954,-0.1255176
53,0.4321772,0.5431856,"('uncreative', 'creative')",-0.07937753,-0.02307802,1.0283866,0.96067184,0.4603954,0.4935931,0.0331977
54,-0.25026813,-0.3040872,"('incapable', 'capable')",0.67752594,0.72049373,1.2899538,1.3762475,0.5724039,0.5975513,0.0251474
55,-0.8563148,-0.79255396,"('incompetent', 'clever')",-0.3091773,-0.21471038,-0.29601076,-0.32545102,-0.4871676,-0.4442385,0.0429291
56,1.0215818,1.0294107,"('impractical', 'practical')",1.2908252,1.2479042,-0.26417848,-0.2633811,0.6827428,0.6713113,-0.0114315
57,-0.12536098,-0.063338265,"('unimaginative', 'imaginative')",-0.37333864,-0.35210174,-2.9257019,-2.9561815,-1.1414672,-1.1238739,0.0175933
58,-0.61227703,-0.5885869,"('undiscriminating', 'discriminating')",-0.27248278,-0.2469945,-0.26429334,-0.2883886,-0.3830177,-0.3746567,0.008361
59,0.7498974,0.7138969,"('foolish', 'wise')",0.2980606,0.19551244,0.82489896,0.8196023,0.6242857,0.5763372,-0.0479485
60,0.6236015,0.70376,"('inefficient', 'efficient')",1.6311046,1.6939757,-0.15276995,-0.13897146,0.7006454,0.7529213,0.0522759
61,0.041140985,0.014143864,"('illogical', 'logical')",-0.77804923,-0.8386417,0.11725326,-0.028741445,-0.2065517,-0.2844131,-0.0778614
62,-0.046803348,0.13965948,"('incompetent', 'brilliant')",-0.484395,-0.3318568,-0.18976896,-0.057688437,-0.2403224,-0.0832952,0.1570272
63,0.64806795,0.7362944,"('unperceptive', 'insightful')",0.5669923,0.6058625,0.9895187,1.0605733,0.7348596,0.8009101,0.0660505
64,-0.40038463,-0.45444676,"('shy', 'confident')",0.33141482,0.23230252,-6.736137,-6.746123,-2.2683689,-2.3227557,-0.0543868
65,-1.1623788,-1.2598695,"('insecure', 'secure')",0.19268142,0.09959098,-0.2820891,-0.3396765,-0.4172622,-0.499985,-0.0827228
66,0.7482319,0.8176247,"('inactive', 'active')",-0.5386711,-0.4400888,1.1137575,1.0975305,0.4411061,0.4916888,0.0505827
67,1.5858833,1.511624,"('doubtful', 'determined')",1.0804874,0.9707651,-0.4582974,-0.43046278,0.7360244,0.6839754,-0.052049
68,-0.60799545,-0.6464931,"('dependent', 'independent')",-0.4650527,-0.56984013,-0.359647,-0.45667464,-0.4775651,-0.5576692,-0.0801041
69,0.61878264,0.6522583,"('lazy', 'industrious')",1.1624022,1.1855999,-0.2141592,-0.15779996,0.5223418,0.5600194,0.0376776
70,0.41673645,0.49639025,"('lethargic', 'energetic')",0.23414671,0.30763912,0.19542879,0.22021197,0.282104,0.3414138,0.0593098
71,1.9497004,2.02361,"('diffident', 'self-confident')",2.1587594,2.2672007,0.9901636,0.9617691,1.6995411,1.7508599,0.0513188
72,1.3524122,1.4755765,"('unambitious', 'ambitious')",-0.061687686,-0.026086936,-0.81976616,-0.7456624,0.1569861,0.2346091,0.077623
73,1.076992,1.0496266,"('helpless', 'self-reliant')",0.46467608,0.5094943,-3.2766786,-3.1950676,-0.5783368,-0.5453156,0.0330212
74,-0.2187136,-0.16168964,"('undedicated', 'dedicated')",0.10109115,0.1572306,0.042560827,0.045881454,-0.0250205,0.0138075,0.038828
75,-0.041691903,-0.053721208,"('meek', 'impulsive')",-0.35458353,-0.29632825,-0.16013548,-0.03245905,-0.1854703,-0.1275028,0.0579675
76,0.6702385,0.83394307,"('anxious', 'daring')",0.94581074,1.0504482,0.21992563,0.28377652,0.6119916,0.7227226,0.110731
77,-0.508629,-0.53147864,"('unmotivated', 'motivated')",0.15675977,0.09958151,-0.97703445,-0.97259647,-0.4429679,-0.4681645,-0.0251966
78,-0.40412033,-0.24228981,"('nonresilient', 'resilient')",0.42601767,0.4636156,-0.054115497,0.005416576,-0.0107394,0.0755808,0.0863202
79,0.12416219,0.07500789,"('wavering', 'unwavering')",-0.5354177,-0.5588757,0.2205378,0.26361328,-0.0635726,-0.0734182,-0.0098456
80,-0.047417313,-0.0325782,"('dominated', 'dominating')",-0.20534086,-0.18447247,-1.5321641,-1.4559994,-0.5949741,-0.5576833,0.0372908
81,0.17440557,0.027704988,"('submissive', 'aggressive')",0.40318704,0.26570198,-0.89888513,-0.8993936,-0.1070975,-0.2019956,-0.0948981
82,-1.5564109,-1.543211,"('poor', 'rich')",-0.48465466,-0.49166316,6.147058,6.1751347,1.3686641,1.3800869,0.0114228
83,0.06955074,0.06644408,"('powerless', 'powerful')",-0.63923806,-0.62531245,-1.2514715,-1.2968037,-0.607053,-0.6185574,-0.0115044
84,-1.3696405,-1.4002045,"('inferior', 'superior')",-1.0996414,-1.2379658,0.47800082,0.42052093,-0.6637603,-0.7392164,-0.0754561
85,-0.4254856,-0.4299524,"('insignificant', 'prestigious')",-0.23474012,-0.1926556,0.722405,0.728547,0.0207264,0.035313,0.0145866
86,-0.013625983,-0.1416483,"('uninfluential', 'influential')",-0.49896523,-0.6182539,-0.06560661,-0.20421566,-0.1927326,-0.3213726,-0.12864
87,-0.0108268745,-0.042453412,"('unsuccessful', 'successful')",0.17277925,0.22305502,0.5691993,0.6748293,0.2437172,0.2851436,0.0414264
88,-0.737507,-0.77921647,"('low', 'eminent')",-0.46037307,-0.5197456,0.04974448,-0.001433814,-0.3827118,-0.4334653,-0.0507535
