,enphase_male,enphase_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.0196533,-2.080624,"('unsociable', 'sociable')",0.16679588,0.053460397,-0.4585099,-0.57090235,-0.7704558,-0.866022,-0.0955662
1,-2.200551,-2.396866,"('unfriendly', 'friendly')",0.37035024,0.14401132,1.8285301,1.7095582,-0.0005569,-0.1810989,-0.180542
2,0.498185,0.48481184,"('unlikable', 'likable')",1.2968444,1.245897,0.75769293,0.8140124,0.8509075,0.8482404,-0.0026671
3,-0.6927047,-0.65584713,"('repellent', 'pleasant')",-0.228733,-0.1724821,0.016217154,0.022791497,-0.3017402,-0.2685126,0.0332276
4,-0.025733246,-0.1361704,"('disliked', 'liked')",0.3020822,0.16121309,-5.4954224,-5.7160826,-1.7396911,-1.8970133,-0.1573222
5,-0.56753767,-0.6324256,"('distant', 'outgoing')",-0.2688063,-0.36448234,-0.10904735,-0.1860098,-0.3151305,-0.3943059,-0.0791754
6,-0.6034076,-0.6964095,"('distant', 'open')",-0.82415015,-0.9801043,0.31223658,0.21584727,-0.3717737,-0.4868889,-0.1151152
7,-0.97086585,-0.98020166,"('insensitive', 'sensitive')",0.57177556,0.6058117,0.6635598,0.67148817,0.0881565,0.0990327,0.0108762
8,-1.6731505,-1.7806059,"('unaffectionate', 'affectionate')",-0.60043275,-0.7768766,0.77722853,0.6829055,-0.4987849,-0.624859,-0.1260741
9,-2.1172194,-2.2643738,"('unaffectionate', 'caring')",0.3258626,0.19660078,0.93390465,0.88885313,-0.2858174,-0.3929733,-0.1071559
10,-2.052137,-2.0850787,"('unsympathetic', 'sympathetic')",-0.5758618,-0.59553635,-0.6176379,-0.6312834,-1.0818789,-1.1039661,-0.0220872
11,-1.1735159,-1.1440358,"('unhelpful', 'helpful')",0.5394192,0.6017484,1.3277038,1.4496322,0.2312024,0.3024483,0.0712459
12,-1.1854041,-1.2392153,"('unsupportive', 'supportive')",0.6683136,0.6714189,-1.5464847,-1.5970545,-0.6878584,-0.7216169,-0.0337585
13,-1.3581121,-1.2935641,"('impolite', 'polite')",-0.06685877,0.061238162,-0.6895265,-0.6690773,-0.7048325,-0.6338011,0.0710314
14,-0.9608968,-0.87995964,"('antisocial', 'social')",0.89159113,0.9525635,-0.5538377,-0.5767801,-0.2077145,-0.1680587,0.0396558
15,0.16620229,0.10242743,"('boring', 'funny')",0.0042785704,-0.102783315,0.61931473,0.56710386,0.2632652,0.188916,-0.0743492
16,-0.18180516,-0.24320565,"('unpopular', 'popular')",-0.335802,-0.46218342,0.48304698,0.42139375,-0.0115201,-0.0946651,-0.083145
17,-0.15597363,-0.122712776,"('nasty', 'nice')",-0.81335384,-0.761893,-0.42899475,-0.37033218,-0.4661074,-0.4183126,0.0477948
18,-0.8457668,-0.91527635,"('disagreeable', 'welcoming')",-0.81704503,-0.9061426,-0.30039144,-0.3945618,-0.6544011,-0.7386603,-0.0842592
19,-1.4390097,-1.4829854,"('inhospitable', 'hospitable')",-1.2440274,-1.3407005,-0.1261029,-0.099309415,-0.93638,-0.9743318,-0.0379518
20,-0.28133512,-0.29169387,"('rough', 'thoughtful')",0.12006877,0.13226615,0.99296176,0.95663506,0.2772318,0.2657358,-0.011496
21,-0.47668478,-0.5229614,"('immoral', 'moral')",1.1615775,1.1753175,-0.66928697,-0.61644495,0.0052019,0.0119704,0.0067685
22,-0.83723414,-0.85570925,"('untrustworthy', 'trustworthy')",-0.6488684,-0.7390089,-0.7635547,-0.81385046,-0.7498857,-0.8028562,-0.0529705
23,-1.7880867,-1.8585737,"('insincere', 'sincere')",0.17528331,0.13226676,4.875802,4.9379725,1.0876662,1.0705552,-0.017111
24,-1.0932478,-1.1124808,"('dishonest', 'honest')",0.50578964,0.47144765,0.5509741,0.5271752,-0.0121614,-0.0379526,-0.0257912
25,-0.5912687,-0.64553905,"('egoistic', 'altruistic')",0.76635504,0.6892799,1.7196858,1.6509308,0.6315907,0.5648905,-0.0667002
26,-0.72234064,-0.82306606,"('hardhearted', 'benevolent')",0.6666656,0.60727215,1.6351131,1.6186385,0.5264794,0.4676149,-0.0588645
27,-0.51285523,-0.56275177,"('hardhearted', 'softhearted')",0.13690615,0.13827765,1.5415784,1.4117686,0.3885431,0.3290981,-0.059445
28,-1.3789526,-1.4872599,"('disloyal', 'loyal')",0.18781684,0.030383235,0.7279356,0.66876376,-0.1544001,-0.2627043,-0.1083042
29,-0.7076896,-0.7613094,"('unfair', 'fair')",-0.6657006,-0.7383248,-0.49664018,-0.6301141,-0.6233435,-0.7099161,-0.0865726
30,-0.88667023,-0.9028286,"('intolerant', 'tolerant')",1.1075134,1.084623,1.2274218,1.1825612,0.482755,0.4547852,-0.0279698
31,-0.40090457,-0.4044557,"('evil', 'good')",-1.1838274,-1.2639823,-0.5971685,-0.71292704,-0.7273002,-0.7937884,-0.0664882
32,-0.33403644,-0.39706424,"('unkind', 'kind')",0.2489806,0.21153492,0.4927191,0.4192777,0.1358878,0.0779161,-0.0579717
33,0.051524278,-0.02561811,"('wrong', 'right')",0.9749961,0.8718463,-0.23958148,-0.3271993,0.262313,0.1730096,-0.0893034
34,-0.4136381,-0.3334928,"('mean', 'honorable')",0.26757446,0.31684113,5.2749076,5.4775405,1.7096146,1.8202963,0.1106817
35,1.3396574,1.2621745,"('corrupt', 'incorrupt')",-0.7844228,-0.90330076,0.18380684,-0.008198462,0.2463471,0.1168918,-0.1294553
36,0.2827664,0.11770252,"('hostile', 'amicable')",-0.8905617,-1.1561303,0.3475105,0.104607105,-0.0867616,-0.3112736,-0.224512
37,0.28739983,0.2859165,"('fake', 'genuine')",0.15346766,0.100067034,0.2695553,0.26375422,0.2368076,0.2165792,-0.0202284
38,-1.5121846,-1.5557827,"('untruthful', 'truthful')",0.24850366,0.19377115,-0.2803069,-0.2424073,-0.5146626,-0.5348063,-0.0201437
39,0.20946002,0.2691968,"('exploitative', 'cooperative')",0.348092,0.48133284,0.19668753,0.23072444,0.2514132,0.3270847,0.0756715
40,-0.00067542866,-0.08599198,"('stingy', 'generous')",0.3036203,0.19577584,-0.98796123,-1.2027324,-0.2283388,-0.3643162,-0.1359774
41,-1.0390363,-1.120872,"('unforgiving', 'forgiving')",-0.28429884,-0.43339297,0.13102978,-0.0070534293,-0.3974351,-0.5204395,-0.1230044
42,0.069188245,0.10917389,"('unreliable', 'reliable')",-0.06267075,-0.04144688,-2.8843212,-2.8987188,-0.9592679,-0.9436639,0.015604
43,-1.4061098,-1.4074713,"('irresponsible', 'responsible')",1.0719851,1.1380277,0.32989445,0.35164407,-0.0014101,0.0274001,0.0288102
44,0.9661524,0.99538195,"('prejudiced', 'unprejudiced')",-0.24388176,-0.15784901,-1.15797,-1.1718447,-0.1452331,-0.1114373,0.0337958
45,-1.6780915,-1.717829,"('incompetent', 'competent')",-0.37451124,-0.46337268,-0.24242903,-0.281308,-0.7650106,-0.8208365,-0.0558259
46,-1.4269391,-1.4223957,"('uncompetitive', 'competitive')",0.24924184,0.3227458,-0.7739964,-0.80936635,-0.6505646,-0.6363388,0.0142258
47,-0.39462703,-0.31272814,"('stupid', 'smart')",1.1494557,1.2226001,5.2530203,5.4462233,2.0026162,2.1186984,0.1160822
48,-0.64933527,-0.7026457,"('unintelligent', 'intelligent')",1.2878795,1.2420413,0.5724818,0.6103059,0.4036753,0.3832339,-0.0204414
49,0.0055269897,0.025143579,"('unable', 'able')",0.25132653,0.32694432,-0.2832007,-0.16226032,-0.0087824,0.0632759,0.0720583
50,0.80308187,0.7660335,"('clumsy', 'skillful')",-0.012772575,-0.09598504,0.15233168,0.0826064,0.3142137,0.2508849,-0.0633288
51,-1.2146975,-1.2192408,"('uneducated', 'educated')",0.05050911,-0.035232067,0.25667435,0.22404656,-0.3025047,-0.3434754,-0.0409707
52,0.26061517,0.09656767,"('irrational', 'rational')",-0.17985153,-0.3843728,0.5220756,0.36046314,0.2009464,0.0242193,-0.1767271
