,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.1452364,-1.2756569,"('unsociable', 'sociable')",-0.061345316,-0.11145719,-0.2842517,-0.3906425,-0.4969445,-0.5925856,-0.0956411
1,1.8521825,2.0086966,"('unfriendly', 'friendly')",1.4522121,1.5637285,1.7681599,1.52334,1.6908515,1.6985884,0.0077369
2,-0.2169548,-0.10395561,"('unlikable', 'likable')",1.206238,1.3392915,0.46898746,0.62861073,0.4860902,0.6213155,0.1352253
3,-2.1283846,-1.9495057,"('repellent', 'pleasant')",-1.2016038,-1.098247,0.40467423,0.4933485,-0.9751047,-0.8514681,0.1236366
4,0.3518937,0.4979542,"('disliked', 'liked')",0.24087681,0.33015445,-4.9073215,-4.4814887,-1.4381836,-1.2177933,0.2203903
5,2.2710598,2.2679226,"('distant', 'outgoing')",0.91496617,0.9751899,0.6400754,0.6239247,1.2753671,1.2890124,0.0136453
6,2.510369,2.6141055,"('distant', 'open')",0.8109403,0.9495154,0.5685317,0.52074564,1.2966137,1.3614554,0.0648417
7,-1.1694245,-1.0297774,"('insensitive', 'sensitive')",-1.3454232,-1.2574303,-0.8152928,-0.91282207,-1.1100469,-1.0666765,0.0433704
8,2.0240958,2.0055313,"('unaffectionate', 'affectionate')",1.2357901,1.1999046,1.2660052,0.99529976,1.5086303,1.4002452,-0.1083851
9,2.1338642,2.2053914,"('unaffectionate', 'caring')",0.49696597,0.5772144,1.224647,1.0540332,1.285159,1.2788796,-0.0062794
10,-1.8114196,-1.72113,"('unsympathetic', 'sympathetic')",-1.3249167,-1.3452235,-0.76193714,-0.9290947,-1.2994245,-1.331816,-0.0323915
11,-2.1839752,-2.4290447,"('unhelpful', 'helpful')",-2.0857396,-2.1662197,0.5892906,0.38605198,-1.2268081,-1.4030708,-0.1762627
12,0.7391687,0.8491763,"('unsupportive', 'supportive')",0.79388374,0.89378303,-1.3136814,-1.2932222,0.0731237,0.1499124,0.0767887
13,-1.7455202,-1.8525237,"('impolite', 'polite')",-1.3649997,-1.4237612,-0.9643595,-1.0835745,-1.3582932,-1.4532865,-0.0949933
14,-0.634683,-0.69175285,"('antisocial', 'social')",0.37716824,0.27008024,-1.1913155,-1.1708425,-0.4829435,-0.5308384,-0.0478949
