,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8891094,-0.96098757,"('unsociable', 'sociable')",-1.1892014,-1.2914535,1.0498672,0.9507387,-0.20820689,-0.33179525,-0.3091626,-0.4083744,-0.0992118
1,-0.32100633,-0.27183336,"('unfriendly', 'friendly')",-1.4029706,-1.5293481,1.1895125,1.0773956,1.6439449,1.4909291,0.2773701,0.1917858,-0.0855843
2,0.5902058,0.6030214,"('unlikable', 'likable')",0.20179911,0.19489029,1.0927993,1.1135578,0.8010247,0.89499867,0.6714572,0.701617,0.0301598
3,0.14658557,0.34806937,"('repellent', 'pleasant')",0.18270066,0.2888081,-0.229914,-0.16956194,0.26502946,0.31177786,0.0911004,0.1947733,0.1036729
4,-0.4376335,-0.37116343,"('disliked', 'liked')",-0.43606398,-0.5633529,-0.6374196,-0.7970278,-5.8397613,-5.896607,-1.8377196,-1.9070377,-0.0693181
5,-0.20569342,-0.18832803,"('distant', 'outgoing')",-0.61186135,-0.6461524,0.45430425,0.4282453,-0.28828734,-0.27265579,-0.1628845,-0.1697227,-0.0068382
6,0.1534784,0.2628916,"('distant', 'open')",-0.5226993,-0.5030118,0.32085934,0.31657583,0.28199443,0.28388998,0.0584082,0.0900864,0.0316782
7,0.38279048,0.42996845,"('insensitive', 'sensitive')",-0.7047033,-0.6223559,0.017982911,0.07235416,0.56616014,0.58136815,0.0655576,0.1153337,0.0497761
8,0.37932906,0.46659055,"('unaffectionate', 'affectionate')",-0.74178654,-0.7933175,0.8610928,0.7749664,0.48918286,0.38830635,0.2469545,0.2091365,-0.037818
9,0.9518017,1.0379363,"('unaffectionate', 'caring')",-0.53268343,-0.5563066,1.1665589,1.0941018,1.0057355,0.956792,0.6478531,0.6331309,-0.0147222
10,-0.19271865,-0.10419969,"('unsympathetic', 'sympathetic')",-1.0906134,-0.99828345,-1.0149419,-1.0096413,-0.3900892,-0.39775687,-0.6720908,-0.6274703,0.0446205
11,-0.4300419,-0.47791088,"('unhelpful', 'helpful')",-0.28400344,-0.23303954,0.17470786,0.20686302,2.2271051,2.2901986,0.4219419,0.4465278,0.0245859
12,0.9451452,1.0741369,"('unsupportive', 'supportive')",0.18313892,0.248189,0.40218085,0.38303792,-1.4092472,-1.3706151,0.0303044,0.0836872,0.0533828
13,0.42249966,0.29785335,"('impolite', 'polite')",-0.25881585,-0.25512138,-0.1839382,-0.1762341,-0.24214412,-0.28432405,-0.0655996,-0.1044565,-0.0388569
14,-0.2698207,-0.27829894,"('antisocial', 'social')",0.36917686,0.427488,1.4626849,1.4621233,-0.67140526,-0.65305793,0.2226589,0.2395636,0.0169047
15,-0.053007934,-0.1511713,"('boring', 'funny')",-0.021274172,-0.09266586,0.6522244,0.6351813,0.35841247,0.34600046,0.2340887,0.1843362,-0.0497525
16,-1.2265037,-1.2461673,"('unpopular', 'popular')",0.26532507,0.2187521,-0.4767696,-0.5079626,0.15052465,0.12598188,-0.3218559,-0.352349,-0.0304931
17,-0.24624543,-0.14697,"('nasty', 'nice')",-0.5632572,-0.46320677,-0.9527487,-0.89212006,-0.44927096,-0.36845142,-0.5528806,-0.4676871,0.0851935
18,-0.36139062,-0.32135144,"('disagreeable', 'welcoming')",0.34878564,0.39590555,0.14561778,0.107196584,-0.26903874,-0.28283176,-0.0340065,-0.0252703,0.0087362
19,-0.3060416,-0.2621919,"('inhospitable', 'hospitable')",-0.9252959,-0.90203094,-1.2566135,-1.2842003,-0.13461748,-0.09378855,-0.6556422,-0.6355529,0.0200893
20,-0.12331794,-0.050508544,"('rough', 'thoughtful')",0.08759492,0.16420242,-1.0710895,-1.0200621,0.7022876,0.7011359,-0.1011312,-0.0513081,0.0498231
21,-0.11299072,-0.1388274,"('immoral', 'moral')",-0.0083093345,-0.025978927,-0.347617,-0.39846087,-0.73524517,-0.6988711,-0.3010406,-0.3155346,-0.014494
22,-0.17338523,-0.11311055,"('untrustworthy', 'trustworthy')",0.17816153,0.23245808,-0.52174926,-0.55931807,-0.60429233,-0.604556,-0.2803163,-0.2611316,0.0191847
23,0.0138687305,-0.021632873,"('insincere', 'sincere')",-0.51169145,-0.50412345,0.058275558,0.07114623,5.4801397,5.371736,1.2601482,1.2292815,-0.0308667
24,0.45866716,0.48525715,"('dishonest', 'honest')",-0.30304706,-0.26622432,0.15990993,0.14183116,0.96986777,0.90593517,0.3213494,0.3166998,-0.0046496
25,0.8707555,0.8642695,"('egoistic', 'altruistic')",-0.66720086,-0.7557127,0.66874415,0.6176671,1.4264755,1.3490125,0.5746936,0.5188091,-0.0558845
26,0.18882525,0.15434799,"('hardhearted', 'benevolent')",0.431498,0.40090996,1.3983952,1.3929027,1.5383457,1.4799142,0.889266,0.8570187,-0.0322473
27,0.71223474,0.7316246,"('hardhearted', 'softhearted')",-1.0089983,-0.92159563,-0.067542695,-0.056376837,1.4223883,1.3184859,0.2645205,0.2680345,0.003514
28,0.72614586,0.6097123,"('disloyal', 'loyal')",-0.11629352,-0.24654922,0.49666387,0.36804974,1.0669707,0.92966306,0.5433717,0.415219,-0.1281527
29,-1.1036798,-1.1729707,"('unfair', 'fair')",-0.11781064,-0.12577683,-0.37296158,-0.41913232,-0.33150932,-0.4088867,-0.4814903,-0.5316917,-0.0502014
30,-0.050814487,0.06821915,"('intolerant', 'tolerant')",-0.3314937,-0.2895082,1.2189009,1.2812673,1.0256451,1.006568,0.4655595,0.5166366,0.0510771
31,-0.48600796,-0.2825221,"('evil', 'good')",-0.34705123,-0.32574546,-1.2528139,-1.2905222,-1.3500142,-1.3759638,-0.8589718,-0.8186884,0.0402834
32,0.4182942,0.24981344,"('unkind', 'kind')",-0.28095713,-0.3479741,-0.006409887,-0.10628313,1.1877502,1.0942872,0.3296694,0.2224608,-0.1072086
33,0.66142124,0.5577144,"('wrong', 'right')",0.808185,0.75990486,0.46170676,0.4265969,-0.66813684,-0.7032907,0.315794,0.2602314,-0.0555626
34,0.1636574,0.27864268,"('mean', 'honorable')",-0.5335078,-0.4238015,-0.06600018,0.035586257,5.6218224,5.660636,1.2964929,1.3877659,0.091273
35,0.01259084,-0.07341024,"('corrupt', 'incorrupt')",-0.78358704,-0.84640235,-1.9888226,-2.0729463,-0.34896874,-0.49219832,-0.7771969,-0.8712392,-0.0940423
36,0.14407256,0.2840988,"('hostile', 'amicable')",-1.1050532,-1.2233741,-1.3012673,-1.4483179,0.014505811,-0.15522707,-0.5619355,-0.6357051,-0.0737696
37,0.29136336,0.26813418,"('fake', 'genuine')",-0.23696496,-0.17135566,-1.1416779,-1.101268,0.2780857,0.2990474,-0.2022984,-0.1763605,0.0259379
38,0.26793006,0.30796576,"('untruthful', 'truthful')",-0.2630664,-0.22349662,-0.3675299,-0.3902906,0.00045900606,0.00012648478,-0.0905518,-0.0764237,0.0141281
39,0.59208906,0.5592403,"('exploitative', 'cooperative')",1.0406784,1.1245531,0.038052693,0.09859187,0.10694225,0.17892769,0.4444406,0.4903282,0.0458876
40,1.2078404,1.2904803,"('stingy', 'generous')",0.5112336,0.4980789,-0.15629956,-0.20670147,-1.4719598,-1.5595335,0.0227036,0.0055811,-0.0171225
41,0.51932615,0.6540694,"('unforgiving', 'forgiving')",-0.2768929,-0.29103833,-0.4763021,-0.56488496,0.04673259,-0.038973447,-0.0467841,-0.0602068,-0.0134227
42,-0.104173094,-0.056117445,"('unreliable', 'reliable')",0.52972645,0.6305856,-0.22899848,-0.21020801,-2.7341723,-2.633632,-0.6344044,-0.5673429,0.0670615
43,-0.39201838,-0.31541637,"('irresponsible', 'responsible')",-0.3333879,-0.22629112,0.48454028,0.5596235,0.54879606,0.6249511,0.0769825,0.1607168,0.0837343
44,-0.80728734,-0.76885664,"('prejudiced', 'unprejudiced')",0.3552403,0.49927697,-1.4205247,-1.2965475,-1.393785,-1.3329079,-0.8165892,-0.7247587,0.0918305
45,-1.5859443,-1.4066741,"('incompetent', 'competent')",-1.7256972,-1.6523774,-0.5589842,-0.5536467,-0.6811861,-0.68360114,-1.1379529,-1.0740747,0.0638782
46,-0.17430086,-0.1133121,"('uncompetitive', 'competitive')",0.014560256,0.07005281,0.30419928,0.30277613,-0.46139425,-0.46838015,-0.0792339,-0.0522158,0.0270181
47,-0.07035683,-0.07827656,"('stupid', 'smart')",-0.5447532,-0.40387985,-0.08008503,0.008024678,5.1085577,5.157595,1.1033406,1.1708659,0.0675253
48,-0.2986868,-0.32651708,"('unintelligent', 'intelligent')",-0.49092826,-0.5748489,0.7489732,0.71335983,0.5902561,0.52167046,0.1374036,0.0834161,-0.0539875
49,-0.64995444,-0.6550421,"('unable', 'able')",-1.71504,-1.6729448,-0.4195614,-0.3887797,-0.30618647,-0.21662013,-0.7726856,-0.7333467,0.0393389
50,-0.37939477,-0.47446817,"('clumsy', 'skillful')",-0.030089084,-0.08002329,-0.16556406,-0.19362283,0.063842,-0.001810275,-0.1278015,-0.1874811,-0.0596796
51,0.4172305,0.19544484,"('uneducated', 'educated')",0.06433467,-0.06802739,-0.4972567,-0.6390367,0.5564592,0.42191285,0.1351919,-0.0224266,-0.1576185
52,0.09632942,-0.03540452,"('irrational', 'rational')",-0.024018794,-0.17916106,0.6523542,0.5353659,-0.27994287,-0.4234791,0.1111805,-0.0256697,-0.1368502
53,0.98698944,0.95419276,"('uncreative', 'creative')",-0.7672269,-0.886078,0.8757516,0.8210476,0.8204622,0.72703993,0.4789941,0.4040506,-0.0749435
54,0.030007318,-0.043630097,"('incapable', 'capable')",-0.25502262,-0.27495408,1.0389186,1.0143862,0.9094239,0.9185427,0.4308318,0.4035861,-0.0272457
55,-0.5942007,-0.46722195,"('incompetent', 'clever')",-0.86504215,-0.84296817,0.64175457,0.6589267,0.013874292,0.030476697,-0.2009035,-0.1551967,0.0457068
56,-0.068567604,-0.07331157,"('impractical', 'practical')",0.017626984,0.09246817,0.6235747,0.6641013,-0.35514966,-0.3323537,0.0543711,0.0877261,0.033355
57,0.17531987,0.23020194,"('unimaginative', 'imaginative')",-0.67859477,-0.6736807,0.28993466,0.34041846,-2.2018352,-2.2005994,-0.6037939,-0.5759149,0.027879
58,-0.7371798,-0.7146022,"('undiscriminating', 'discriminating')",-1.0488309,-1.0479014,-0.17342255,-0.1890776,-0.11390486,-0.14895158,-0.5183346,-0.5251332,-0.0067986
59,-0.19103533,-0.2845594,"('foolish', 'wise')",0.1362026,0.12104483,0.20965856,0.1710668,0.07062802,0.049302332,0.0563635,0.0142136,-0.0421499
60,-0.28912246,-0.2937097,"('inefficient', 'efficient')",-0.60226125,-0.5361476,0.9650451,1.0388151,-0.042327203,0.061959755,0.0078335,0.0677294,0.0598959
61,0.20550464,0.12004348,"('illogical', 'logical')",-0.75073004,-0.822156,1.2038041,1.1096009,0.31544155,0.20871551,0.2435051,0.154051,-0.0894541
62,-0.6445897,-0.58837175,"('incompetent', 'brilliant')",-1.1344186,-1.0282702,0.59686357,0.698507,-0.2982144,-0.13991109,-0.3700898,-0.2645115,0.1055783
63,0.06669011,0.080793105,"('unperceptive', 'insightful')",-0.06750004,-0.07161398,0.08537659,0.06707354,0.84588605,0.9271165,0.2326132,0.2508423,0.0182291
