,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6926634,-0.8350905,"('unsociable', 'sociable')",-3.3117645,-3.392304,-1.4734874,-1.712172,0.40424266,0.23725621,-0.537631,-0.70127565,-1.1222608,-1.2807173,-0.1584565
1,-0.38653532,-0.6666977,"('unfriendly', 'friendly')",-1.214111,-1.3994669,0.2755137,-0.057639353,1.9664927,1.7947476,2.5436304,2.29514,0.6369981,0.3932168,-0.2437813
2,0.32811177,0.3697283,"('unlikable', 'likable')",0.829841,0.89077306,0.5231139,0.5582793,0.7352917,0.8298829,0.6506871,0.70249015,0.6134091,0.6702307,0.0568216
3,0.27246544,0.33660978,"('repellent', 'pleasant')",-1.3062309,-1.2186936,-1.4881283,-1.3584121,-0.12638476,-0.0062551647,0.17568122,0.20881216,-0.4945195,-0.4075878,0.0869317
4,-1.0607626,-1.1013407,"('disliked', 'liked')",0.8862703,0.85086554,0.07393757,-0.03415393,-1.0217692,-1.0975691,-6.678219,-6.740655,-1.5601086,-1.6245707,-0.0644621
5,-0.41864663,-0.4760427,"('distant', 'outgoing')",0.6524278,0.6580273,0.76804554,0.7297885,0.0727738,0.052282687,0.23621053,0.28260562,0.2621622,0.2493323,-0.0128299
6,-0.6855707,-0.70253944,"('distant', 'open')",2.085191,2.0949767,0.73917717,0.76165617,0.02381856,0.03217761,0.66944987,0.67364746,0.5664132,0.5719837,0.0055705
7,0.46620232,0.50106215,"('insensitive', 'sensitive')",-1.0697232,-1.0587664,-0.74671125,-0.6916506,0.06313592,0.17203516,0.64557153,0.67312235,-0.1283049,-0.0808395,0.0474654
8,-1.0755273,-1.2545161,"('unaffectionate', 'affectionate')",-0.598821,-0.70296335,0.49798012,0.36471865,0.6252827,0.5510363,0.98847204,0.9017995,0.0874773,-0.027985,-0.1154623
9,-0.10449457,-0.2955216,"('unaffectionate', 'caring')",-0.9465126,-1.0251836,0.5909456,0.51321125,1.3234191,1.3155657,1.4811335,1.4658694,0.4688982,0.3947882,-0.07411
10,-1.1839615,-1.1745423,"('unsympathetic', 'sympathetic')",-2.879251,-2.8919432,-2.4698637,-2.5140011,-0.56035376,-0.5480086,-0.7904655,-0.87668496,-1.5767791,-1.6010359,-0.0242568
11,-0.0024909563,0.04074987,"('unhelpful', 'helpful')",-2.0982282,-2.161869,-0.8413021,-0.8091906,0.039447762,0.115181215,1.6122401,1.6907464,-0.2580667,-0.2248764,0.0331903
12,-0.39512077,-0.3703372,"('unsupportive', 'supportive')",-1.2356273,-1.2639729,-0.5163541,-0.44322038,0.31834117,0.4043453,-1.8189694,-1.7861933,-0.7295461,-0.6918756,0.0376705
13,0.33283636,0.23700811,"('impolite', 'polite')",-2.0939941,-2.1477854,-1.9070779,-1.9959912,-0.6622387,-0.7797656,-0.55443966,-0.5773543,-0.9769828,-1.0527777,-0.0757949
14,-0.522109,-0.46079004,"('antisocial', 'social')",-2.8455305,-2.8097842,-1.2323546,-1.2126677,0.71007943,0.6575421,-0.9314368,-0.8940153,-0.9642703,-0.943943,0.0203273
15,0.92919946,0.7838122,"('boring', 'funny')",1.529715,1.4598635,2.4101784,2.2861297,2.0280578,1.9537466,1.0667796,1.0729796,1.5927861,1.5113063,-0.0814798
