,drake_male,drake_female,tuple,average_male,average_female,female-male
0,0.12062795,0.036157604,"('unsociable', 'sociable')",0.1206279,0.0361576,-0.0844703
1,1.2275075,1.321734,"('unfriendly', 'friendly')",1.2275075,1.321734,0.0942265
2,0.7190916,0.8153229,"('unlikable', 'likable')",0.7190916,0.8153229,0.0962313
3,0.7473596,0.6893144,"('repellent', 'pleasant')",0.7473596,0.6893144,-0.0580452
4,-7.163409,-7.0820665,"('disliked', 'liked')",-7.1634092,-7.0820665,0.0813427
5,-0.040645566,0.10764256,"('distant', 'outgoing')",-0.0406456,0.1076426,0.1482882
6,0.3547537,0.48541814,"('distant', 'open')",0.3547537,0.4854181,0.1306644
7,1.2685572,1.2012157,"('insensitive', 'sensitive')",1.2685572,1.2012157,-0.0673415
8,1.1636002,1.0986865,"('unaffectionate', 'affectionate')",1.1636002,1.0986865,-0.0649137
9,1.3620324,1.3948328,"('unaffectionate', 'caring')",1.3620324,1.3948328,0.0328004
10,1.2978331,1.0862247,"('unsympathetic', 'sympathetic')",1.2978331,1.0862247,-0.2116084
11,1.7356573,1.7041454,"('unhelpful', 'helpful')",1.7356573,1.7041454,-0.0315119
12,-1.2310599,-1.2485322,"('unsupportive', 'supportive')",-1.2310599,-1.2485322,-0.0174723
13,-0.0014126822,-0.044733863,"('impolite', 'polite')",-0.0014127,-0.0447339,-0.0433212
14,0.09126277,0.015959023,"('antisocial', 'social')",0.0912628,0.015959,-0.0753038
15,0.19663376,0.33575997,"('boring', 'funny')",0.1966338,0.33576,0.1391262
16,-0.52487725,-0.40931705,"('unpopular', 'popular')",-0.5248773,-0.409317,0.1155603
17,0.11321601,0.03379978,"('nasty', 'nice')",0.113216,0.0337998,-0.0794162
18,-0.33579087,-0.34056586,"('disagreeable', 'welcoming')",-0.3357909,-0.3405659,-0.004775
19,-0.15582466,-0.10504385,"('inhospitable', 'hospitable')",-0.1558247,-0.1050439,0.0507808
20,0.6951461,0.5772052,"('rough', 'thoughtful')",0.6951461,0.5772052,-0.1179409
21,0.0634231,0.1124341,"('immoral', 'moral')",0.0634231,0.1124341,0.049011
22,0.08583297,0.031935357,"('untrustworthy', 'trustworthy')",0.085833,0.0319354,-0.0538976
23,6.2400346,6.2487373,"('insincere', 'sincere')",6.2400346,6.2487373,0.0087027
24,1.9325734,1.9867756,"('dishonest', 'honest')",1.9325734,1.9867756,0.0542022
25,0.4131817,0.3474724,"('egoistic', 'altruistic')",0.4131817,0.3474724,-0.0657093
26,0.27151352,0.33023113,"('hardhearted', 'benevolent')",0.2715135,0.3302311,0.0587176
27,1.703091,1.4897155,"('hardhearted', 'softhearted')",1.703091,1.4897155,-0.2133755
28,1.0174593,0.99244606,"('disloyal', 'loyal')",1.0174593,0.9924461,-0.0250132
29,-0.12927896,-0.20487118,"('unfair', 'fair')",-0.129279,-0.2048712,-0.0755922
30,1.0339743,0.9622435,"('intolerant', 'tolerant')",1.0339743,0.9622435,-0.0717308
31,-0.939952,-0.81025743,"('evil', 'good')",-0.939952,-0.8102574,0.1296946
32,1.0789446,0.9674079,"('unkind', 'kind')",1.0789446,0.9674079,-0.1115367
33,-0.5369988,-0.32505316,"('wrong', 'right')",-0.5369988,-0.3250532,0.2119456
34,4.4010587,4.5738072,"('mean', 'honorable')",4.4010587,4.5738072,0.1727485
35,-0.7757363,-0.7651859,"('corrupt', 'incorrupt')",-0.7757363,-0.7651859,0.0105504
36,-0.63140523,-0.6616537,"('hostile', 'amicable')",-0.6314052,-0.6616537,-0.0302485
37,0.7034233,0.73060995,"('fake', 'genuine')",0.7034233,0.73061,0.0271867
38,-0.19975162,-0.11381531,"('untruthful', 'truthful')",-0.1997516,-0.1138153,0.0859363
39,-0.120337516,-0.05643779,"('exploitative', 'cooperative')",-0.1203375,-0.0564378,0.0638997
40,-1.0261732,-1.1954014,"('stingy', 'generous')",-1.0261732,-1.1954014,-0.1692282
41,0.0133992545,-0.10406653,"('unforgiving', 'forgiving')",0.0133993,-0.1040665,-0.1174658
42,-1.71991,-1.8316138,"('unreliable', 'reliable')",-1.71991,-1.8316138,-0.1117038
43,1.3906662,1.29464,"('irresponsible', 'responsible')",1.3906662,1.2946399,-0.0960263
44,-1.2230331,-1.3385191,"('prejudiced', 'unprejudiced')",-1.2230331,-1.3385191,-0.115486
45,0.49128187,0.39148933,"('incompetent', 'competent')",0.4912819,0.3914893,-0.0997926
46,-0.64271945,-0.7217578,"('uncompetitive', 'competitive')",-0.6427194,-0.7217578,-0.0790384
47,5.790381,5.9230437,"('stupid', 'smart')",5.790381,5.9230437,0.1326627
