,wec_male,wec_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3553466,-0.5459271,"('unsociable', 'sociable')",0.105166,-0.12318936,0.8102057,0.60896707,-0.32441846,-0.4370512,0.0589017,-0.1243002,-0.1832019
1,-1.6239156,-1.7150023,"('unfriendly', 'friendly')",0.61096805,0.5287521,-0.79821104,-0.9080011,1.3330357,1.2051721,-0.1195307,-0.2222698,-0.1027391
2,1.229199,1.1873933,"('unlikable', 'likable')",1.2877681,1.265082,1.9083385,1.8421408,0.8063162,0.9020991,1.3079056,1.2991788,-0.0087268
3,0.7802485,0.86311567,"('repellent', 'pleasant')",-0.5890459,-0.5102015,1.2167633,1.270177,0.31666547,0.40589988,0.4311578,0.5072478,0.07609
4,0.0084446445,-0.07556911,"('disliked', 'liked')",0.7851935,0.6823961,-0.016720656,-0.13257638,-6.060873,-5.9905763,-1.3209889,-1.3790814,-0.0580925
5,-0.7400116,-0.7199662,"('distant', 'outgoing')",0.2837371,0.4040533,-2.1537604,-1.9474748,-0.39963147,-0.3493028,-0.7524166,-0.6531726,0.099244
6,-1.0870758,-1.0436249,"('distant', 'open')",-0.28729528,-0.20771167,-2.5309553,-2.35269,-0.22610496,-0.19658208,-1.0328578,-0.9501522,0.0827056
7,0.69633967,0.7153969,"('insensitive', 'sensitive')",0.9248267,0.97853214,0.49451244,0.5738336,0.63758945,0.6943499,0.6883171,0.7405281,0.052211
8,-2.334211,-2.391628,"('unaffectionate', 'affectionate')",-0.48560157,-0.5214387,-0.9055997,-0.93137085,-0.034221932,-0.10371837,-0.9399086,-0.987039,-0.0471304
9,-1.2945521,-1.3585001,"('unaffectionate', 'caring')",0.58393073,0.5684589,-0.5041743,-0.48784605,0.7837172,0.7732915,-0.1077696,-0.1261489,-0.0183793
10,-0.19408149,-0.26037937,"('unsympathetic', 'sympathetic')",-0.33346298,-0.4271378,0.3800562,0.34449995,-0.13830616,-0.17026265,-0.0714486,-0.12832,-0.0568714
11,0.48359668,0.43768805,"('unhelpful', 'helpful')",0.23768535,0.25483525,0.6005483,0.5822008,2.249149,2.2220764,0.8927448,0.8742001,-0.0185447
12,0.28413475,0.30898005,"('unsupportive', 'supportive')",0.7992235,0.83277076,0.77442604,1.0096599,-1.7513897,-1.662806,0.0265986,0.1221511,0.0955525
13,1.056108,1.071552,"('impolite', 'polite')",0.46686804,0.4448269,0.716121,0.7194099,0.2188492,0.25512904,0.6144866,0.6227295,0.0082429
14,0.8280835,0.7742556,"('antisocial', 'social')",0.83256495,0.7927062,1.720182,1.6128559,-0.21293095,-0.22622848,0.7919748,0.7383973,-0.0535775
15,0.2619441,0.17099285,"('boring', 'funny')",0.36071894,0.31200913,-0.92717385,-1.0380901,0.60960513,0.5718028,0.0762736,0.0041787,-0.0720949
16,-0.5451513,-0.5654199,"('unpopular', 'popular')",-0.30945727,-0.4046393,-0.1968874,-0.2608593,0.7661837,0.7606642,-0.0713281,-0.1175636,-0.0462355
