,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.78227377,-0.9257429,"('unsociable', 'sociable')",-0.22046235,-0.35813597,-0.501368,-0.6419395,-0.1405715
1,-1.502773,-1.4442635,"('unfriendly', 'friendly')",0.78694785,0.65738773,-0.3579126,-0.3934379,-0.0355253
2,0.9412683,0.9472627,"('unlikable', 'likable')",0.7905433,0.8151475,0.8659058,0.8812051,0.0152993
3,-0.40442872,-0.29348943,"('repellent', 'pleasant')",0.7812536,0.82485384,0.1884124,0.2656822,0.0772698
4,0.019793794,0.100763895,"('disliked', 'liked')",-5.712372,-5.567109,-2.8462889,-2.7331727,0.1131162
5,-1.2974288,-1.262701,"('distant', 'outgoing')",-0.71865946,-0.73003656,-1.0080441,-0.9963688,0.0116753
6,-1.8736126,-1.8090478,"('distant', 'open')",-1.0831318,-1.0977014,-1.4783722,-1.4533746,0.0249976
7,-0.0838346,-0.011951823,"('insensitive', 'sensitive')",0.1792536,0.20539507,0.0477095,0.0967216,0.0490121
8,-1.332899,-1.2811542,"('unaffectionate', 'affectionate')",-0.14886323,-0.18732598,-0.7408811,-0.7342401,0.006641
9,-1.5567044,-1.4917172,"('unaffectionate', 'caring')",0.46011114,0.4906515,-0.5482966,-0.5005329,0.0477637
10,-0.8791124,-0.9991547,"('unsympathetic', 'sympathetic')",-0.70101696,-0.7762744,-0.7900647,-0.8877145,-0.0976498
11,0.37415576,0.296901,"('unhelpful', 'helpful')",1.8423615,1.7805549,1.1082586,1.038728,-0.0695306
12,-0.17934898,-0.06637196,"('unsupportive', 'supportive')",-2.0595145,-2.009749,-1.1194317,-1.0380604,0.0813713
13,0.027682712,-0.12208891,"('impolite', 'polite')",-0.51952046,-0.54055655,-0.2459189,-0.3313227,-0.0854038
14,0.81370217,0.78553176,"('antisocial', 'social')",0.3600412,0.3090075,0.5868717,0.5472696,-0.0396021
15,0.19208172,0.08296486,"('boring', 'funny')",0.2706364,0.24032512,0.2313591,0.161645,-0.0697141
16,-0.27544585,-0.2115506,"('unpopular', 'popular')",0.5728692,0.5359727,0.1487117,0.1622111,0.0134994
17,-0.23203415,-0.16373149,"('nasty', 'nice')",-0.29902196,-0.24374719,-0.2655281,-0.2037393,0.0617888
18,0.24142927,0.35413706,"('disagreeable', 'welcoming')",-0.49945155,-0.55585146,-0.1290111,-0.1008572,0.0281539
19,-1.2299048,-1.1784164,"('inhospitable', 'hospitable')",-0.85741,-0.87320113,-1.0436574,-1.0258088,0.0178486
20,-0.019130722,0.042752743,"('rough', 'thoughtful')",0.64028865,0.5886895,0.310579,0.3157211,0.0051421
21,0.5017446,0.3781657,"('immoral', 'moral')",-0.12887515,-0.14145929,0.1864347,0.1183532,-0.0680815
22,0.06952278,0.044401553,"('untrustworthy', 'trustworthy')",-1.0717216,-1.0498269,-0.5010994,-0.5027127,-0.0016133
23,-0.20146272,-0.2562256,"('insincere', 'sincere')",5.3215146,5.169977,2.5600259,2.4568758,-0.1031501
24,-0.52039784,-0.6113327,"('dishonest', 'honest')",0.65634483,0.6658364,0.0679735,0.0272518,-0.0407217
25,-0.07662217,-0.055255666,"('egoistic', 'altruistic')",0.87711406,0.8301991,0.4002459,0.3874717,-0.0127742
26,-0.15886447,-0.17888772,"('hardhearted', 'benevolent')",1.1230414,0.98051393,0.4820884,0.4008131,-0.0812753
27,-0.27458265,-0.101440474,"('hardhearted', 'softhearted')",0.4939858,0.47009805,0.1097016,0.1843288,0.0746272
28,-0.712097,-0.76637065,"('disloyal', 'loyal')",0.80755883,0.7300313,0.0477309,-0.0181697,-0.0659006
29,-0.32616377,-0.30551064,"('unfair', 'fair')",-0.3300064,-0.42447412,-0.3280851,-0.3649924,-0.0369073
30,1.0412639,0.9367946,"('intolerant', 'tolerant')",1.4431814,1.3514801,1.2422227,1.1441374,-0.0980853
31,-0.9364254,-0.75145465,"('evil', 'good')",-0.9939808,-0.99769175,-0.9652031,-0.8745732,0.0906299
32,0.48593086,0.3985366,"('unkind', 'kind')",0.616918,0.46391904,0.5514244,0.4312278,-0.1201966
33,-0.24325031,-0.27356866,"('wrong', 'right')",-0.77093834,-0.7772132,-0.5070943,-0.5253909,-0.0182966
34,-0.033238135,-0.023594368,"('mean', 'honorable')",5.4211597,5.3949885,2.6939609,2.6856971,-0.0082638
35,-0.45067227,-0.43584433,"('corrupt', 'incorrupt')",-0.7797396,-0.7888619,-0.6152059,-0.6123531,0.0028528
36,-1.1223902,-0.9916364,"('hostile', 'amicable')",-0.5798124,-0.6014583,-0.8511013,-0.7965474,0.0545539
37,-0.43974942,-0.46058258,"('fake', 'genuine')",-0.38811448,-0.34372064,-0.413932,-0.4021516,0.0117804
38,-0.47512755,-0.5615044,"('untruthful', 'truthful')",0.26137033,0.33385015,-0.1068786,-0.1138271,-0.0069485
39,0.69594395,0.68275166,"('exploitative', 'cooperative')",0.128912,0.14237812,0.412428,0.4125649,0.0001369
40,0.3328602,0.3814938,"('stingy', 'generous')",-1.6666002,-1.6162435,-0.66687,-0.6173748,0.0494952
41,0.49744058,0.54333836,"('unforgiving', 'forgiving')",-0.0045440476,-0.06658151,0.2464483,0.2383784,-0.0080699
42,0.97432977,0.91248447,"('unreliable', 'reliable')",-3.0242753,-2.9963672,-1.0249728,-1.0419414,-0.0169686
43,-0.6006647,-0.6856381,"('irresponsible', 'responsible')",0.090070136,-0.027424473,-0.2552973,-0.3565313,-0.101234
44,0.32458305,0.1943164,"('prejudiced', 'unprejudiced')",-1.3996453,-1.459463,-0.5375311,-0.6325733,-0.0950422
45,-0.30710107,-0.31376886,"('incompetent', 'competent')",0.11212027,0.05191059,-0.0974904,-0.1309291,-0.0334387
46,-0.09919918,-0.10045023,"('uncompetitive', 'competitive')",-0.81301737,-0.79497474,-0.4561083,-0.4477125,0.0083958
47,0.13984028,0.24933645,"('stupid', 'smart')",4.8556643,4.884492,2.4977522,2.5669141,0.0691619
48,0.47135893,0.41063228,"('unintelligent', 'intelligent')",1.2732692,1.1983168,0.872314,0.8044745,-0.0678395
49,0.36226493,0.5068418,"('unable', 'able')",-0.024580175,0.076733984,0.1688424,0.2917879,0.1229455
50,0.23293671,0.30840254,"('clumsy', 'skillful')",-0.2679261,-0.3593398,-0.0174947,-0.0254686,-0.0079739
51,0.353945,0.27035308,"('uneducated', 'educated')",0.5474627,0.43430087,0.4507039,0.352327,-0.0983769
52,-0.55664265,-0.5713739,"('irrational', 'rational')",-0.30587107,-0.25602216,-0.4312569,-0.413698,0.0175589
53,-0.7557462,-0.6365475,"('uncreative', 'creative')",0.29459563,0.23805423,-0.2305753,-0.1992466,0.0313287
54,-0.18568243,-0.24017912,"('incapable', 'capable')",0.4003965,0.41391268,0.107357,0.0868668,-0.0204902
55,0.45962995,0.4336511,"('incompetent', 'clever')",0.647695,0.6035662,0.5536625,0.5186087,-0.0350538
56,0.48830092,0.3798358,"('impractical', 'practical')",0.18905067,0.12839569,0.3386758,0.2541158,-0.08456
57,-0.76829845,-0.84164315,"('unimaginative', 'imaginative')",-2.9751532,-3.0197895,-1.8717258,-1.9307163,-0.0589905
58,-0.37130353,-0.34402,"('undiscriminating', 'discriminating')",0.16896662,0.078062445,-0.1011685,-0.1329788,-0.0318103
59,-0.17511144,-0.06278234,"('foolish', 'wise')",-0.10507078,0.027760062,-0.1400911,-0.0175111,0.12258
60,0.8272894,0.7398966,"('inefficient', 'efficient')",0.52670485,0.51379347,0.6769971,0.626845,-0.0501521
61,-0.5058276,-0.51258117,"('illogical', 'logical')",0.44982156,0.33078822,-0.028003,-0.0908965,-0.0628935
62,1.1261199,1.1549826,"('incompetent', 'brilliant')",1.0163889,1.1290314,1.0712544,1.142007,0.0707526
63,0.15706117,0.19827916,"('unperceptive', 'insightful')",0.5744324,0.57718545,0.3657468,0.3877323,0.0219855
64,-0.10214594,-0.20773983,"('shy', 'confident')",-5.5630956,-5.4171557,-2.8326209,-2.8124478,0.0201731
65,0.58025515,0.42974508,"('insecure', 'secure')",-0.05951833,-0.06876276,0.2603684,0.1804912,-0.0798772
66,-1.3549353,-1.3759738,"('inactive', 'active')",-0.20967638,-0.23244554,-0.7823058,-0.8042097,-0.0219039
67,0.2842349,0.15021208,"('doubtful', 'determined')",-0.14566827,-0.2917709,0.0692833,-0.0707794,-0.1400627
68,-0.4758099,-0.4925928,"('dependent', 'independent')",-0.3219197,-0.3101697,-0.3988648,-0.4013813,-0.0025165
69,-0.36643353,-0.2788192,"('lazy', 'industrious')",-0.5112374,-0.41450432,-0.4388354,-0.3466617,0.0921737
70,0.0013528168,-0.06465019,"('lethargic', 'energetic')",-0.13381198,-0.15142007,-0.0662296,-0.1080351,-0.0418055
71,-0.47691217,-0.46276066,"('diffident', 'self-confident')",0.2354049,0.22466063,-0.1207536,-0.11905,0.0017036
72,0.004934553,-0.0580637,"('unambitious', 'ambitious')",-0.55895954,-0.525226,-0.2770125,-0.2916448,-0.0146323
73,0.43884563,0.4411089,"('helpless', 'self-reliant')",-3.0604258,-2.9338644,-1.3107901,-1.2463777,0.0644124
74,0.03425996,0.047898598,"('undedicated', 'dedicated')",-0.52395463,-0.66802484,-0.2448473,-0.3100631,-0.0652158
75,0.008951798,-0.047558516,"('meek', 'impulsive')",-0.66535646,-0.6281502,-0.3282023,-0.3378544,-0.0096521
76,1.2523848,1.1639744,"('anxious', 'daring')",0.20846713,0.1848966,0.730426,0.6744355,-0.0559905
77,-0.041078877,-0.068359755,"('unmotivated', 'motivated')",-0.6776372,-0.64049745,-0.359358,-0.3544286,0.0049294
78,-0.3346,-0.1838192,"('nonresilient', 'resilient')",0.05884418,0.09991726,-0.1378779,-0.041951,0.0959269
79,-1.070388,-1.0898468,"('wavering', 'unwavering')",-0.6191957,-0.6739569,-0.8447918,-0.8819019,-0.0371101
80,0.5185004,0.45096892,"('dominated', 'dominating')",-0.7337432,-0.6685802,-0.1076214,-0.1088056,-0.0011842
81,0.8019146,0.48537827,"('submissive', 'aggressive')",0.15857944,0.17158157,0.480247,0.3284799,-0.1517671
82,0.116092734,0.06262272,"('poor', 'rich')",5.8513184,5.7141275,2.9837055,2.888375,-0.0953305
83,0.029457977,-0.033825938,"('powerless', 'powerful')",-0.855515,-0.94227076,-0.4130285,-0.4880483,-0.0750198
84,0.4115054,0.3690642,"('inferior', 'superior')",0.895231,0.8457352,0.6533682,0.6073997,-0.0459685
85,-0.13571289,-0.08722201,"('insignificant', 'prestigious')",-0.42904717,-0.51093906,-0.28238,-0.2990806,-0.0167006
86,-1.2403522,-1.3154501,"('uninfluential', 'influential')",-0.46483,-0.55800277,-0.8525911,-0.9367265,-0.0841354
87,0.024528071,-0.03110338,"('unsuccessful', 'successful')",0.8031888,0.8918998,0.4138584,0.4303982,0.0165398
88,-0.06863346,-0.13758442,"('low', 'eminent')",-0.41888458,-0.5611623,-0.243759,-0.3493733,-0.1056143
