,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8223108,-0.9013433,"('unsociable', 'sociable')",-0.96632534,-1.0196266,0.014381215,0.010516174,-0.47748843,-0.588069,-0.5629359,-0.6246307,-0.0616948
1,-1.5556978,-1.5214342,"('unfriendly', 'friendly')",0.43497783,0.34379324,0.7701813,0.7499621,1.8120877,1.6685071,0.3653873,0.3102071,-0.0551802
2,0.65619355,0.6799147,"('unlikable', 'likable')",-0.21120389,-0.17308314,0.45782697,0.5007657,0.65984905,0.7247219,0.3906664,0.4330798,0.0424134
3,0.56985974,0.7199357,"('repellent', 'pleasant')",-1.4512175,-1.3072165,-0.23001951,-0.12659156,0.13430344,0.15592274,-0.2442684,-0.1394874,0.104781
4,-0.24862252,-0.41284755,"('disliked', 'liked')",1.0836965,1.0300304,0.15327176,0.08144157,-5.972053,-6.070532,-1.2459269,-1.3429768,-0.0970499
5,-0.23232017,-0.27932107,"('distant', 'outgoing')",1.4302871,1.3739498,0.47582537,0.441194,-0.06345722,-0.081019625,0.4025838,0.3637007,-0.0388831
6,0.20835194,0.26398668,"('distant', 'open')",1.4805667,1.4352051,0.114091784,0.077320404,0.40681618,0.34318084,0.5524567,0.5299233,-0.0225334
7,-0.101187795,-0.035635643,"('insensitive', 'sensitive')",-0.02583111,-0.001207009,-0.07632725,-0.0197723,0.5320251,0.5101686,0.0821697,0.1133884,0.0312187
8,-1.6044219,-1.5537853,"('unaffectionate', 'affectionate')",0.15293582,0.09790613,-0.006303601,-0.06193753,0.27700353,0.19844292,-0.2951965,-0.3298435,-0.034647
9,-1.1083579,-1.0490164,"('unaffectionate', 'caring')",0.5061,0.44235036,0.7185629,0.6783541,0.9342865,0.8927443,0.2626479,0.2411081,-0.0215398
10,-1.6331733,-1.5252111,"('unsympathetic', 'sympathetic')",-1.3048391,-1.1972048,-0.54873806,-0.46801525,-0.5416952,-0.57779694,-1.0071114,-0.942057,0.0650544
11,-0.13823506,-0.14444956,"('unhelpful', 'helpful')",-0.7285579,-0.70715714,1.000199,1.0482635,1.9395819,1.9909681,0.518247,0.5469062,0.0286592
12,-0.4656986,-0.45588467,"('unsupportive', 'supportive')",0.8722602,0.8919558,0.39686674,0.46977144,-1.4693717,-1.4702646,-0.1664858,-0.1411055,0.0253803
13,0.539077,0.32687616,"('impolite', 'polite')",-0.8304248,-0.8944557,0.42553943,0.48011717,-0.099369004,-0.1416198,0.0087057,-0.0572705,-0.0659762
14,-0.79404294,-0.78914744,"('antisocial', 'social')",-1.5908892,-1.4468392,-0.053509183,0.03404054,-1.0615637,-1.0447773,-0.8750013,-0.8116809,0.0633204
15,1.1123123,0.9905835,"('boring', 'funny')",0.8039117,0.7178945,1.2127166,1.1387409,0.25905076,0.2852977,0.8469979,0.7831292,-0.0638687
16,-0.8693003,-0.96839255,"('unpopular', 'popular')",-0.93957615,-0.9355241,-0.3597105,-0.39768872,0.64525646,0.62588495,-0.3808326,-0.4189301,-0.0380975
17,-0.27378893,-0.21980873,"('nasty', 'nice')",0.06821249,0.10850695,-0.5158765,-0.46264252,-0.3170826,-0.21973789,-0.2596339,-0.1984206,0.0612133
18,-0.45161995,-0.42956522,"('disagreeable', 'welcoming')",-0.054657236,-0.070507735,-0.9761927,-0.93293893,-0.73050976,-0.8,-0.5532449,-0.558253,-0.0050081
19,-0.38339186,-0.38729942,"('inhospitable', 'hospitable')",1.7559302,1.7400879,0.30949226,0.3273311,0.1446925,0.20998818,0.4566808,0.4725269,0.0158461
20,-0.2715725,-0.15823339,"('rough', 'thoughtful')",0.051428765,0.09733011,-0.26239136,-0.20895073,1.1359957,1.107774,0.1633652,0.20948,0.0461148
21,0.20034322,0.22552574,"('immoral', 'moral')",-0.9945694,-0.97914845,1.0228715,1.0865426,-0.621914,-0.59142125,-0.0983172,-0.0646253,0.0336919
22,0.02436959,-0.007278748,"('untrustworthy', 'trustworthy')",-1.4847782,-1.4236166,-0.5064249,-0.5150219,-1.0102026,-1.0592237,-0.744259,-0.7512853,-0.0070263
23,-0.105415285,-0.09376102,"('insincere', 'sincere')",-0.7594459,-0.7875881,0.5501109,0.6185949,5.609324,5.5156093,1.3236434,1.3132137,-0.0104297
24,-0.8644483,-0.84624463,"('dishonest', 'honest')",-0.5114088,-0.4915883,0.8035965,0.79271007,0.57775986,0.51425683,0.0013748,-0.0077165,-0.0090913
25,-0.6894382,-0.65748215,"('egoistic', 'altruistic')",1.1869072,1.1262908,0.4616282,0.41782242,1.5268524,1.4953048,0.6214874,0.595484,-0.0260034
26,-0.9777499,-0.94645125,"('hardhearted', 'benevolent')",0.47949156,0.41089964,0.016907003,0.05862604,1.3051553,1.2718714,0.205951,0.1987365,-0.0072145
27,0.051179744,0.19161649,"('hardhearted', 'softhearted')",0.98503053,1.0618595,-0.37841707,-0.36298433,1.2658019,1.1586217,0.4808988,0.5122783,0.0313795
28,-1.1496191,-1.1483351,"('disloyal', 'loyal')",-0.013867653,-0.13585855,0.07480942,-0.00066344906,0.95417374,0.8349727,-0.0336259,-0.1124711,-0.0788452
29,-0.4117665,-0.436527,"('unfair', 'fair')",-0.63833,-0.5777815,-0.20736414,-0.20311336,-0.34229568,-0.42130333,-0.3999391,-0.4096813,-0.0097422
30,-0.73424923,-0.7768693,"('intolerant', 'tolerant')",-0.4308716,-0.37128255,0.039854743,0.09489919,0.86132526,0.8115097,-0.0659852,-0.0604357,0.0055495
31,-1.0960584,-1.0283464,"('evil', 'good')",1.304591,1.3067641,-0.7743744,-0.7210122,-1.2101643,-1.2274616,-0.4440016,-0.417514,0.0264876
32,-0.7664929,-0.82653207,"('unkind', 'kind')",-0.19084218,-0.1969791,-0.08994389,-0.080227815,0.7458335,0.64508164,-0.0753614,-0.1146643,-0.0393029
