,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2483832,-1.3932902,"('unsociable', 'sociable')",0.3404109,0.16488145,-0.9191888,-1.0272369,-0.6090537,-0.7518819,-0.1428282
1,-1.3991942,-1.3608321,"('unfriendly', 'friendly')",-0.048135895,0.03338797,2.3056834,2.2857068,0.2861178,0.3194209,0.0333031
2,0.21799946,0.27578962,"('unlikable', 'likable')",1.6036544,1.6471596,0.633581,0.7114034,0.8184116,0.8781176,0.059706
3,-0.4769958,-0.3768493,"('repellent', 'pleasant')",1.0813413,1.1820405,0.33131975,0.4403939,0.3118884,0.415195,0.1033066
4,0.33218405,0.33256054,"('disliked', 'liked')",-0.35222888,-0.40176436,-6.4299173,-6.417365,-2.1499874,-2.1621896,-0.0122022
5,0.10968262,0.3133554,"('distant', 'outgoing')",-1.491521,-1.2289877,0.12637082,0.2506266,-0.4184892,-0.2216686,0.1968206
6,-0.3551963,-0.15257768,"('distant', 'open')",-1.903827,-1.6459235,0.6323137,0.7450266,-0.5422365,-0.3511582,0.1910783
7,-0.6083527,-0.55931324,"('insensitive', 'sensitive')",0.12023055,0.24110313,0.7847048,0.8707953,0.0988609,0.1841951,0.0853342
8,-1.4744761,-1.499505,"('unaffectionate', 'affectionate')",-0.13654727,-0.09912923,1.2767982,1.2848535,-0.1114084,-0.1045936,0.0068148
9,-1.4313444,-1.373837,"('unaffectionate', 'caring')",-0.063231796,0.021212965,1.6054928,1.7166109,0.0369722,0.1213289,0.0843567
10,-1.7787626,-1.8791182,"('unsympathetic', 'sympathetic')",0.03772288,0.027409762,-0.62255806,-0.55763316,-0.787866,-0.8031139,-0.0152479
11,-0.31476012,-0.32543314,"('unhelpful', 'helpful')",-0.1119889,-0.15771748,1.5155487,1.6302298,0.3629332,0.3823597,0.0194265
12,-0.63542247,-0.49197313,"('unsupportive', 'supportive')",0.75973994,1.0706383,-1.745174,-1.6415117,-0.5402855,-0.3542822,0.1860033
13,-0.7111564,-0.77713203,"('impolite', 'polite')",-0.062371895,-0.15518533,-0.7409712,-0.7450812,-0.5048332,-0.5591329,-0.0542997
14,0.07954459,0.06868194,"('antisocial', 'social')",1.9284961,1.9561074,-0.7109966,-0.786089,0.432348,0.4129001,-0.0194479
15,-0.13241962,-0.25968358,"('boring', 'funny')",-0.9471545,-1.1150631,0.7991626,0.74455327,-0.0934705,-0.2100645,-0.116594
16,-0.39400902,-0.32693046,"('unpopular', 'popular')",-0.2609693,-0.1399481,0.48241544,0.5928519,-0.057521,0.0419911,0.0995121
17,0.4801001,0.5876426,"('nasty', 'nice')",-0.50552416,-0.40033615,-0.05735445,0.023847586,-0.0275928,0.0703847,0.0979775
18,-0.38048932,-0.29770294,"('disagreeable', 'welcoming')",-0.26217675,-0.063724756,-0.3162526,-0.27531287,-0.3196396,-0.2122469,0.1073927
19,-0.90883225,-0.81321007,"('inhospitable', 'hospitable')",-1.7598355,-1.7332401,0.39299917,0.47293693,-0.7585562,-0.6911711,0.0673851
20,0.37815362,0.43839282,"('rough', 'thoughtful')",1.7090554,1.8340888,1.0197653,0.9880089,1.035658,1.0868302,0.0511722
21,-0.29707268,-0.43707094,"('immoral', 'moral')",0.5590692,0.5365974,-0.8786109,-0.848835,-0.2055381,-0.2497695,-0.0442314
22,-0.24283916,-0.28197107,"('untrustworthy', 'trustworthy')",0.79760045,0.7048215,-1.123862,-1.1368853,-0.1897002,-0.2380116,-0.0483114
23,-0.89879245,-0.938587,"('insincere', 'sincere')",0.4749402,0.4777162,6.0722423,6.1324134,1.8827966,1.8905142,0.0077176
24,-0.7567179,-0.7740331,"('dishonest', 'honest')",-0.29397058,-0.28746882,0.7270871,0.7312471,-0.1078671,-0.110085,-0.0022179
25,-0.32678172,-0.29216522,"('egoistic', 'altruistic')",0.3591516,0.49917042,1.9762597,1.8854226,0.6695432,0.6974759,0.0279327
26,0.38299835,0.30858842,"('hardhearted', 'benevolent')",1.4173472,1.3996686,1.6813865,1.4900669,1.1605773,1.0661079,-0.0944694
27,-0.2867507,-0.17409535,"('hardhearted', 'softhearted')",-0.12161727,0.027033275,1.8961527,1.851373,0.4959282,0.5681036,0.0721754
28,-0.91402805,-1.02805,"('disloyal', 'loyal')",-0.12384279,-0.22273749,0.8137768,0.78636914,-0.074698,-0.1548061,-0.0801081
29,-0.2392738,-0.1927184,"('unfair', 'fair')",-0.5347383,-0.54562366,-0.33344308,-0.5117223,-0.3691517,-0.4166881,-0.0475364
30,0.33117065,0.23597705,"('intolerant', 'tolerant')",0.8498571,0.66948414,0.94701403,0.8816941,0.7093472,0.5957184,-0.1136288
31,-0.33390018,-0.18188503,"('evil', 'good')",-1.0067216,-0.85061705,-0.3984427,-0.43725467,-0.5796882,-0.4899189,0.0897693
32,-0.46260118,-0.58346546,"('unkind', 'kind')",0.8361001,0.66616344,0.9653366,0.79942185,0.4462785,0.2940399,-0.1522386
33,0.40290275,0.4133631,"('wrong', 'right')",-0.324519,-0.2675674,-0.06870296,-0.1487987,0.0032269,-0.001001,-0.0042279
34,-0.15669382,0.017538734,"('mean', 'honorable')",0.12321942,0.3710711,6.023698,6.2522655,1.9967411,2.2136251,0.216884
35,0.3444608,0.41167882,"('corrupt', 'incorrupt')",-1.4754978,-1.4554925,0.32924086,0.16220498,-0.2672654,-0.2938696,-0.0266042
36,-0.4262787,-0.3718685,"('hostile', 'amicable')",-1.3776102,-1.3878802,0.52334344,0.32811296,-0.4268485,-0.4772119,-0.0503634
37,-0.8980826,-0.8696131,"('fake', 'genuine')",-0.23667611,-0.16333205,0.52523446,0.5843323,-0.2031748,-0.1495376,0.0536372
38,-0.22052284,-0.1556468,"('untruthful', 'truthful')",-1.004465,-0.9494196,0.04207179,0.17703068,-0.3943053,-0.3093452,0.0849601
39,1.100867,1.0367209,"('exploitative', 'cooperative')",1.6117355,1.5355852,0.20801406,0.09963534,0.9735389,0.8906472,-0.0828917
40,-0.34285966,-0.26696512,"('stingy', 'generous')",0.6861727,0.92370355,-1.2998027,-1.2861357,-0.3188299,-0.2097991,0.1090308
41,-0.44865757,-0.49197784,"('unforgiving', 'forgiving')",0.78698874,0.7839517,0.07571848,-0.012291153,0.1380165,0.0932276,-0.0447889
42,0.5277789,0.61755884,"('unreliable', 'reliable')",0.94860053,1.0400641,-3.2732923,-3.1859074,-0.598971,-0.5094281,0.0895429
43,-0.9464743,-0.8860019,"('irresponsible', 'responsible')",0.38985172,0.3964632,0.29073256,0.31237066,-0.08863,-0.059056,0.029574
44,1.1435249,1.0976733,"('prejudiced', 'unprejudiced')",-0.3517537,-0.4375329,-1.5761887,-1.6604446,-0.2614725,-0.3334347,-0.0719622
45,-1.1563792,-1.1055757,"('incompetent', 'competent')",0.1098056,0.0888205,-0.59020656,-0.51119626,-0.5455934,-0.5093172,0.0362762
46,-1.526933,-1.6262211,"('uncompetitive', 'competitive')",1.1842451,1.1791185,-1.2781656,-1.2917652,-0.5402845,-0.5796226,-0.0393381
47,0.10086742,0.21553573,"('stupid', 'smart')",0.7340609,0.8099369,5.5890064,5.7857065,2.1413116,2.2703931,0.1290815
48,-0.7725523,-0.8900172,"('unintelligent', 'intelligent')",0.14785217,0.16042124,0.2844361,0.32119474,-0.1134213,-0.1361337,-0.0227124
49,-0.60605836,-0.4910433,"('unable', 'able')",-0.9096065,-0.8101477,-0.23998082,0.011905976,-0.5852152,-0.4297616,0.1554536
50,0.36953595,0.459063,"('clumsy', 'skillful')",-0.28757668,-0.23226485,0.17321312,0.2742601,0.0850575,0.1670194,0.0819619
51,-0.45498735,-0.65342784,"('uneducated', 'educated')",0.8420542,0.66928124,0.51324236,0.4407433,0.3001031,0.1521989,-0.1479042
52,0.8121642,0.63963085,"('irrational', 'rational')",-0.7788578,-0.874455,0.79927677,0.6816367,0.2775277,0.1489375,-0.1285902
53,-1.9410206,-1.8670263,"('uncreative', 'creative')",-0.08750283,-0.011929082,0.941765,0.9398419,-0.3622528,-0.3130378,0.049215
54,-0.48477164,-0.5496165,"('incapable', 'capable')",-0.28717738,-0.2144236,1.3012948,1.3730359,0.1764486,0.2029986,0.02655
55,-1.1665506,-1.252237,"('incompetent', 'clever')",1.2140695,1.1288264,-0.3821911,-0.3648132,-0.1115574,-0.1627413,-0.0511839
56,0.11107619,0.12444636,"('impractical', 'practical')",0.5693266,0.46307096,-0.56401217,-0.48621276,0.0387969,0.0337682,-0.0050287
57,-1.4308202,-1.5245306,"('unimaginative', 'imaginative')",-0.2501619,-0.31752053,-2.7392042,-2.7666936,-1.4733953,-1.5362482,-0.0628529
58,-0.55854875,-0.524145,"('undiscriminating', 'discriminating')",0.95779353,1.0691342,0.27233347,0.29612046,0.2238594,0.2803699,0.0565105
59,0.8089917,0.80147827,"('foolish', 'wise')",-1.0993545,-1.1606928,0.75004655,0.7940807,0.1532279,0.1449554,-0.0082725
60,0.2881012,0.31463328,"('inefficient', 'efficient')",1.322576,1.3334315,-0.70338094,-0.5553682,0.3024321,0.3642322,0.0618001
61,0.03421904,-0.07211448,"('illogical', 'logical')",-0.43459335,-0.47971866,0.15880011,-0.012300603,-0.0805247,-0.1880446,-0.1075199
62,-0.21439363,-0.14755142,"('incompetent', 'brilliant')",0.7651377,0.92926043,-0.065139964,0.24620877,0.161868,0.3426392,0.1807712
63,-0.6800399,-0.66177964,"('unperceptive', 'insightful')",1.2742673,1.3516741,0.7761433,0.9717569,0.4567902,0.5538838,0.0970936
64,0.7986461,0.7139218,"('shy', 'confident')",1.0457542,0.97405976,-7.1794014,-7.2391334,-1.7783337,-1.8503839,-0.0720502
65,-0.57640785,-0.77992034,"('insecure', 'secure')",0.91995007,0.7573706,-0.823278,-0.82592994,-0.1599119,-0.2828266,-0.1229147
66,-0.7574572,-0.65546465,"('inactive', 'active')",0.119794816,0.20722532,0.86616695,0.781088,0.0761682,0.1109496,0.0347814
67,1.1123674,1.0361189,"('doubtful', 'determined')",0.15896899,0.11645738,-0.7912466,-0.8356692,0.1600299,0.1056357,-0.0543942
68,-0.13125801,-0.11712971,"('dependent', 'independent')",-0.21089661,-0.18548487,-0.58092093,-0.5093609,-0.3076919,-0.2706585,0.0370334
69,1.3810782,1.5428151,"('lazy', 'industrious')",-0.004712984,0.19726397,-0.51648366,-0.5122402,0.2866272,0.4092796,0.1226524
