,time_male,time_female,tuple,warner_male,warner_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9070916,-1.0460569,"('unsociable', 'sociable')",-0.8819741,-1.0091819,-0.46462014,-0.62592906,-0.7512287,-0.8937226,-0.1424939
1,0.7740244,0.66393507,"('unfriendly', 'friendly')",2.2604856,2.0443864,2.3104417,2.1347966,1.7816505,1.6143727,-0.1672778
2,0.7465811,0.75999933,"('unlikable', 'likable')",0.735656,0.7981606,0.9084879,0.93999404,0.7969084,0.832718,0.0358096
3,-1.3759376,-1.1891094,"('repellent', 'pleasant')",-1.5379766,-1.3803356,0.04123108,0.11798025,-0.957561,-0.817155,0.140406
4,-0.11218782,-0.24485943,"('disliked', 'liked')",0.40026388,0.27900493,-5.9291887,-6.073527,-1.8803709,-2.0131272,-0.1327563
5,0.1853367,0.1517833,"('distant', 'outgoing')",1.308945,1.328432,0.009005502,0.014596548,0.5010957,0.4982706,-0.0028251
6,0.18070713,0.16342741,"('distant', 'open')",1.4436781,1.4836286,0.38396809,0.37735933,0.6694511,0.6748052,0.0053541
7,0.3638059,0.36091664,"('insensitive', 'sensitive')",-0.668162,-0.6381706,0.601795,0.66065043,0.0991463,0.1277988,0.0286525
8,0.7391294,0.7517882,"('unaffectionate', 'affectionate')",1.4704803,1.4869282,0.55075,0.56514806,0.9201199,0.9346215,0.0145016
9,1.1952491,1.2262397,"('unaffectionate', 'caring')",1.4965159,1.491951,1.0662446,1.0935658,1.2526698,1.2705855,0.0179157
10,-1.3410779,-1.3353885,"('unsympathetic', 'sympathetic')",-2.1804326,-2.1446862,-0.47852656,-0.5302567,-1.3333457,-1.3367772,-0.0034315
11,-0.8269555,-0.7851258,"('unhelpful', 'helpful')",-1.4370935,-1.3682643,1.9131365,1.952201,-0.1169709,-0.0670631,0.0499078
12,0.078021966,0.08442682,"('unsupportive', 'supportive')",0.18042499,0.25631455,-1.4524124,-1.4362913,-0.3979885,-0.3651833,0.0328052
13,-0.32525617,-0.4554193,"('impolite', 'polite')",-2.0748394,-2.2416534,-0.38851485,-0.44933712,-0.9295367,-1.0488033,-0.1192666
14,0.47675508,0.4710364,"('antisocial', 'social')",-1.1440659,-1.2138739,-0.6477095,-0.62687516,-0.4383401,-0.4565709,-0.0182308
15,1.3866628,1.2672257,"('boring', 'funny')",1.8791456,1.6985742,0.5704511,0.57118464,1.2787532,1.1789948,-0.0997584
16,-0.38414508,-0.49076524,"('unpopular', 'popular')",-0.38573635,-0.3431956,0.30435893,0.32096785,-0.1551742,-0.1709977,-0.0158235
17,-0.0054497933,-0.025539646,"('nasty', 'nice')",0.0017121099,0.0372359,-0.54717904,-0.43395665,-0.1836389,-0.1407535,0.0428854
18,-0.69334066,-0.7665531,"('disagreeable', 'welcoming')",-0.0012063533,-0.06748597,-0.11882727,-0.18406993,-0.2711248,-0.3393697,-0.0682449
19,0.25237113,0.21381865,"('inhospitable', 'hospitable')",0.431108,0.3681092,0.29963955,0.2819384,0.3277062,0.2879554,-0.0397508
20,0.28755772,0.31577095,"('rough', 'thoughtful')",-0.84926915,-0.8160987,1.35569,1.3615294,0.2646595,0.2870672,0.0224077
21,0.4191526,0.3474808,"('immoral', 'moral')",-1.8763394,-1.8648611,-0.7450684,-0.7402995,-0.7340851,-0.75256,-0.0184749
22,-1.1851201,-1.2833481,"('untrustworthy', 'trustworthy')",-1.319263,-1.3396223,-0.88754094,-0.92841756,-1.1306413,-1.1837959,-0.0531546
23,-0.39213085,-0.36390916,"('insincere', 'sincere')",-0.6969798,-0.68913347,5.6601143,5.6353645,1.523668,1.5274407,0.0037727
24,0.2827665,0.3166263,"('dishonest', 'honest')",-0.7493131,-0.75625443,1.0162345,0.9128875,0.1832293,0.1577531,-0.0254762
25,0.947761,0.9392885,"('egoistic', 'altruistic')",1.5470768,1.5653106,1.6409552,1.680216,1.3785976,1.3949383,0.0163407
26,1.1450641,1.0436336,"('hardhearted', 'benevolent')",2.1715958,1.9518418,1.8891432,1.6981859,1.7352676,1.5645537,-0.1707139
27,0.19953254,0.22741723,"('hardhearted', 'softhearted')",-0.020537812,-0.008960761,1.3830307,1.3449467,0.5206751,0.5211344,0.0004593
28,0.630873,0.44861943,"('disloyal', 'loyal')",0.39838374,0.17866763,1.0000544,0.78879744,0.6764371,0.4720282,-0.2044089
29,0.21911362,0.17672308,"('unfair', 'fair')",0.57047033,0.47964472,-0.14270149,-0.25960281,0.2156275,0.132255,-0.0833725
30,-0.4034438,-0.38509187,"('intolerant', 'tolerant')",-0.09080766,-0.09293851,1.1595029,1.0867517,0.2217505,0.2029071,-0.0188434
31,0.6037401,0.62062395,"('evil', 'good')",1.7583116,1.7109541,-0.9487265,-0.99334115,0.4711084,0.4460789,-0.0250295
32,0.42972898,0.42992142,"('unkind', 'kind')",-0.17669427,-0.2898386,1.095817,0.93236744,0.4496172,0.3574834,-0.0921338
33,1.0721914,0.9308845,"('wrong', 'right')",1.2697476,1.0974368,-0.39184478,-0.4205821,0.6500314,0.5359131,-0.1141183
34,0.5587064,0.58932084,"('mean', 'honorable')",0.5779162,0.7373195,5.691949,5.7464576,2.2761904,2.3576994,0.081509
35,1.0751995,0.94258845,"('corrupt', 'incorrupt')",1.730648,1.6011168,0.05702255,-0.1019869,0.9542901,0.8139061,-0.140384
36,1.8765067,1.6691716,"('hostile', 'amicable')",2.518453,2.2632759,0.46470958,0.21693882,1.6198897,1.3831288,-0.2367609
37,0.043682978,0.08159008,"('fake', 'genuine')",-0.34531778,-0.26563415,0.39290577,0.41549698,0.0304237,0.077151,0.0467273
38,-0.17303464,-0.21526077,"('untruthful', 'truthful')",-0.36348817,-0.34019274,0.40472743,0.4110315,-0.0439318,-0.0481407,-0.0042089
39,0.4769184,0.56245375,"('exploitative', 'cooperative')",0.15431851,0.19433779,-0.0077274344,0.07093226,0.2078365,0.2759079,0.0680714
40,0.3432033,0.3257365,"('stingy', 'generous')",0.30358577,0.21411087,-1.1374426,-1.2168394,-0.1635512,-0.225664,-0.0621128
41,-0.7518923,-0.90596056,"('unforgiving', 'forgiving')",0.19470987,0.03478577,0.29069793,0.14433263,-0.0888282,-0.2422807,-0.1534525
42,0.24296927,0.21945085,"('unreliable', 'reliable')",-0.5624447,-0.5056667,-2.897086,-2.8008833,-1.0721871,-1.029033,0.0431541
43,-1.2967622,-1.197171,"('irresponsible', 'responsible')",-1.6577985,-1.4693581,0.6964549,0.7331959,-0.7527019,-0.6444444,0.1082575
44,-0.9656584,-0.88875747,"('prejudiced', 'unprejudiced')",-1.5034537,-1.3749493,-1.4939667,-1.3558298,-1.3210263,-1.2065121,0.1145142
45,-1.9607846,-2.0478337,"('incompetent', 'competent')",-2.3238616,-2.344087,-0.6600237,-0.6790663,-1.6482232,-1.6903289,-0.0421057
46,-1.8537824,-1.8729874,"('uncompetitive', 'competitive')",-2.2606122,-2.147124,-0.463052,-0.57907367,-1.5258155,-1.5330617,-0.0072462
47,0.48419493,0.6033039,"('stupid', 'smart')",-0.16425438,-0.055383403,4.6752043,4.771433,1.6650483,1.7731179,0.1080696
48,0.8253378,0.8016788,"('unintelligent', 'intelligent')",0.03787636,-0.004757475,0.7820464,0.71274847,0.5484202,0.5032233,-0.0451969
49,-1.2675061,-1.2600285,"('unable', 'able')",-0.26497632,-0.17631952,-0.18751182,-0.11132206,-0.5733314,-0.51589,0.0574414
50,-0.46569818,-0.53031564,"('clumsy', 'skillful')",-0.02702386,-0.07804891,0.21911447,0.1541887,-0.0912025,-0.1513919,-0.0601894
51,-0.4422252,-0.55381453,"('uneducated', 'educated')",-1.4678549,-1.5205436,1.2466807,1.1166503,-0.2211331,-0.3192359,-0.0981028
52,0.7048867,0.5381373,"('irrational', 'rational')",1.5708159,1.4553698,0.014266476,-0.073715314,0.763323,0.6399306,-0.1233924
53,0.30947438,0.19720104,"('uncreative', 'creative')",1.874121,1.8270472,1.2128044,1.0426964,1.1321333,1.0223149,-0.1098184
54,0.3927284,0.37053937,"('incapable', 'capable')",0.35878244,0.34715867,1.2622646,1.3192534,0.6712584,0.6789838,0.0077254
55,-1.2430212,-1.204739,"('incompetent', 'clever')",-1.8363491,-1.7479937,-0.34632468,-0.26325455,-1.1418984,-1.0719957,0.0699027
56,0.5165298,0.48553377,"('impractical', 'practical')",-0.7427013,-0.73211116,-0.31821182,-0.2804462,-0.1814611,-0.1756745,0.0057866
57,-1.2408909,-1.2582452,"('unimaginative', 'imaginative')",-1.267886,-1.2137893,-2.3866851,-2.4468036,-1.6318207,-1.6396127,-0.007792
58,0.3833425,0.33288446,"('undiscriminating', 'discriminating')",0.9413645,0.8232722,0.4497877,0.41024098,0.5914983,0.5221326,-0.0693657
59,1.4414506,1.3895648,"('foolish', 'wise')",1.5366862,1.5272458,0.5113107,0.47656235,1.1631492,1.1311243,-0.0320249
60,-1.3196225,-1.1837912,"('inefficient', 'efficient')",-1.8625605,-1.7148368,-0.06813407,0.056598242,-1.083439,-0.9473433,0.1360957
61,0.8707595,0.75290054,"('illogical', 'logical')",0.3420668,0.19188517,0.52920467,0.41015977,0.580677,0.4516485,-0.1290285
62,-0.33641958,-0.27308422,"('incompetent', 'brilliant')",-1.368982,-1.2154603,0.1761783,0.39757845,-0.5097411,-0.3636553,0.1460858
63,-0.6560075,-0.69932425,"('unperceptive', 'insightful')",-0.81397194,-0.79541695,1.1488768,1.1980656,-0.1070342,-0.0988919,0.0081423
64,-1.2353159,-1.2295575,"('shy', 'confident')",-1.6303333,-1.6425542,-5.995437,-6.0111527,-2.9536953,-2.9610882,-0.0073929
