,berkley_male,berkley_female,tuple,w_male,w_female,r_male,r_female,corp_male,corp_female,average_male,average_female,female-male
34,-0.35111523,-0.25964412,"('mean', 'honorable')",0.4016079,0.5129245,-0.18274574,0.0425505,5.6515727,5.897457,1.3798299,1.548322,0.1684921
35,2.5092165,2.4057915,"('corrupt', 'incorrupt')",-1.8184603,-1.8599132,-1.1451964,-1.2391586,-0.9810044,-1.0878848,-0.3588611,-0.4452913,-0.0864302
36,1.3261536,1.2567695,"('hostile', 'amicable')",-1.7873182,-1.783885,-0.96145266,-1.0966557,-0.2749204,-0.43304113,-0.4243844,-0.5142031,-0.0898187
37,-0.20093563,-0.24167822,"('fake', 'genuine')",1.1722641,1.2206496,-0.42952308,-0.42136332,0.378232,0.45096627,0.2300093,0.2521436,0.0221343
38,-0.57234,-0.63745993,"('untruthful', 'truthful')",-0.11359465,-0.15874381,-0.5747926,-0.72144234,0.29680264,0.28457513,-0.2409812,-0.3082677,-0.0672865
39,-0.34910738,-0.34839392,"('exploitative', 'cooperative')",0.6695907,0.6908502,-0.24092942,-0.23143715,0.26059178,0.23350674,0.0850364,0.0861315,0.0010951
40,0.0780727,0.12880859,"('stingy', 'generous')",-0.45987278,-0.26596054,-0.48598182,-0.3545506,-1.6068277,-1.6450591,-0.6186524,-0.5341904,0.084462
41,-0.8284325,-0.89919585,"('unforgiving', 'forgiving')",-0.26431298,-0.33350116,-0.41800997,-0.49725235,0.58500767,0.4656781,-0.231437,-0.3160678,-0.0846308
42,-0.22328791,-0.21108845,"('unreliable', 'reliable')",0.14951679,0.22887151,0.11264099,0.20677865,-3.3529396,-3.3971276,-0.8285174,-0.7931415,0.0353759
43,-1.9919103,-2.0077984,"('irresponsible', 'responsible')",0.9965538,1.0531136,-0.08020229,-0.004864678,1.1979966,1.205235,0.0306094,0.0614214,0.030812
44,0.6803117,0.661418,"('prejudiced', 'unprejudiced')",-1.6572001,-1.4991654,-1.9509066,-1.8329878,-1.9701535,-2.0149307,-1.2244871,-1.1714165,0.0530706
45,-1.1905991,-1.3530349,"('incompetent', 'competent')",2.1575186,2.0879397,1.391115,1.3315159,0.66456443,0.617731,0.7556497,0.6710379,-0.0846118
46,-1.6001122,-1.7194884,"('uncompetitive', 'competitive')",2.1693516,2.0671074,0.7161719,0.6685615,-0.13284396,-0.16035587,0.2881418,0.2139562,-0.0741856
47,-0.678937,-0.6035297,"('stupid', 'smart')",0.6319288,0.5581528,0.4717741,0.37487358,5.3698325,5.3929753,1.4486496,1.430618,-0.0180316
48,-1.6819187,-1.7143006,"('unintelligent', 'intelligent')",-0.3190763,-0.2067969,-1.4188745,-1.3956171,0.26179674,0.29551557,-0.7895182,-0.7552998,0.0342184
49,-0.31841728,-0.38442108,"('unable', 'able')",0.09176984,0.18017972,-0.3592277,-0.37173742,-0.2939381,-0.15583077,-0.2199533,-0.1829524,0.0370009
50,0.7139537,0.6940716,"('clumsy', 'skillful')",0.025817707,0.05675257,0.99731773,0.935916,0.25640312,0.17837134,0.4983731,0.4662779,-0.0320952
51,-0.41307524,-0.52360404,"('uneducated', 'educated')",1.7882873,1.4759548,0.7531995,0.6145132,0.73401546,0.70379335,0.7156067,0.5676643,-0.1479424
52,0.13764855,0.13456349,"('irrational', 'rational')",-0.266189,-0.279569,0.77565527,0.7745301,0.44454062,0.44777077,0.2729139,0.2693238,-0.0035901
53,-0.7830814,-0.86621904,"('uncreative', 'creative')",0.053869765,0.07386866,0.29179066,0.27570227,0.65104806,0.56775033,0.0534068,0.0127755,-0.0406313
54,-0.15019837,-0.1905504,"('incapable', 'capable')",-0.24544084,-0.22125672,-0.21381602,-0.23922466,0.6283307,0.65868485,0.0047189,0.0019133,-0.0028056
55,-1.1144845,-1.1084955,"('incompetent', 'clever')",1.7365787,1.7899852,0.67566705,0.7321344,0.3842247,0.48317918,0.4204965,0.4742008,0.0537043
56,-1.2971286,-1.3729451,"('impractical', 'practical')",1.0647371,1.001245,0.48681107,0.5915364,-0.94109875,-0.9146382,-0.1716698,-0.1737005,-0.0020307
57,-1.2989535,-1.4907155,"('unimaginative', 'imaginative')",0.5441983,0.3110951,-0.071116745,-0.27989405,-2.7983694,-2.9838994,-0.9060603,-1.1108534,-0.2047931
58,0.002568543,-0.0085066855,"('undiscriminating', 'discriminating')",1.1212418,0.99424505,0.7350299,0.5571825,0.34533253,0.31129876,0.5510432,0.4635549,-0.0874883
59,0.9495248,0.9757918,"('foolish', 'wise')",0.23129353,0.116174355,0.9025804,0.7572816,0.47097746,0.39079368,0.6385941,0.5600103,-0.0785838
60,-1.6865964,-1.5874671,"('inefficient', 'efficient')",1.8828048,2.0484247,-0.15461735,0.09489028,-0.20441622,0.02201168,-0.0407063,0.1444649,0.1851712
61,-0.67232794,-0.8432692,"('illogical', 'logical')",1.7793189,1.5625728,0.831354,0.6987096,1.0041585,0.7749119,0.7356259,0.5482312,-0.1873947
62,-0.9161486,-0.9248872,"('incompetent', 'brilliant')",1.6429396,1.6837746,0.7987926,0.9052773,0.7667864,0.8204187,0.5730925,0.6211458,0.0480533
63,-1.0881499,-1.1373042,"('unperceptive', 'insightful')",1.0288622,0.993082,0.5184807,0.36307114,0.94306225,0.9324127,0.3505638,0.2878154,-0.0627484
64,-0.10965006,-0.13061917,"('shy', 'confident')",0.65047014,0.70459664,0.7811654,0.7957201,-6.1148105,-6.2399607,-1.1982062,-1.2175658,-0.0193596
65,-1.5709689,-1.5846637,"('insecure', 'secure')",0.88405055,0.8670293,-0.40152353,-0.37379107,-0.11445534,-0.0096543245,-0.3007243,-0.27527,0.0254543
66,0.4758328,0.49398145,"('inactive', 'active')",0.11936218,0.12620398,0.763691,0.7892996,0.6206223,0.6598449,0.4948771,0.5173325,0.0224554
67,0.14757854,0.1352838,"('doubtful', 'determined')",0.040406007,-0.0063550808,0.36970073,0.29677802,-0.7423122,-0.72783154,-0.0461567,-0.0755312,-0.0293745
68,-0.12592664,-0.13639992,"('dependent', 'independent')",0.3627892,0.5188967,-0.08876099,-0.020206854,-0.9740941,-0.83133346,-0.2064981,-0.1172609,0.0892372
69,2.220366,2.263045,"('lazy', 'industrious')",-1.0686098,-1.0133244,0.07102265,0.003360821,-0.9067586,-1.0331328,0.079005,0.0549872,-0.0240178
70,-0.8911093,-0.87318426,"('lethargic', 'energetic')",1.3619136,1.3223685,0.51481426,0.48900872,0.60664624,0.62801886,0.3980662,0.391553,-0.0065132
71,0.5006126,0.4448804,"('diffident', 'self-confident')",0.10389207,0.078976184,-0.674581,-0.62922025,-0.015248753,-0.104756035,-0.0213313,-0.0525299,-0.0311986
72,-1.0491176,-1.0289512,"('unambitious', 'ambitious')",0.31217572,0.35494146,-1.0351024,-1.1531898,-0.5708841,-0.5945688,-0.5857321,-0.605442,-0.0197099
73,1.5049608,1.4994198,"('helpless', 'self-reliant')",0.080262296,0.15357384,0.36128092,0.26866627,-3.9265327,-3.8653963,-0.4950072,-0.4859341,0.0090731
74,-0.6650422,-0.7505977,"('undedicated', 'dedicated')",1.6456838,1.5974953,0.3400068,0.32486022,-0.33852768,-0.3396585,0.2455302,0.2080248,-0.0375054
75,1.5559875,1.4465728,"('meek', 'impulsive')",-1.0056307,-1.1325978,0.1737222,0.044156276,-0.7663851,-0.7620255,-0.0105765,-0.1009736,-0.0903971
76,-0.5911319,-0.5724045,"('anxious', 'daring')",0.99201643,1.0577608,-0.15895367,0.028047504,-0.3335097,-0.16798812,-0.0228947,0.0863539,0.1092486
77,-1.0639496,-0.99824375,"('unmotivated', 'motivated')",0.35934085,0.5957964,0.41255805,0.7146346,-0.50266004,-0.2722512,-0.1986777,0.009984,0.2086617
78,-0.15607929,-0.090656206,"('nonresilient', 'resilient')",0.9281477,1.0074185,0.65901,0.85699785,0.8968378,0.9325622,0.581979,0.6765805,0.0946015
79,1.1771768,1.0870154,"('wavering', 'unwavering')",-0.39873534,-0.387496,0.3332462,0.37940717,-0.09169396,-0.07423472,0.2549984,0.251173,-0.0038254
80,-0.09458971,-0.1575922,"('dominated', 'dominating')",0.9973703,0.7290122,0.12975712,-0.013527237,-0.8262868,-0.73885363,0.0515627,-0.0452402,-0.0968029
81,-1.1424261,-1.2498145,"('submissive', 'aggressive')",0.86127114,0.70530355,0.14328253,-0.00514026,-1.1349065,-1.1060009,-0.3181947,-0.413913,-0.0957183
82,-0.17001031,-0.23033589,"('poor', 'rich')",0.047907736,0.018390954,0.75773454,0.80691123,6.3686285,6.4424033,1.7510651,1.7593424,0.0082773
83,-0.41691142,-0.36128938,"('powerless', 'powerful')",-0.46715432,-0.4750957,-1.2532368,-1.2634591,-1.4302162,-1.383183,-0.8918797,-0.8707568,0.0211229
84,-0.43957385,-0.49268764,"('inferior', 'superior')",-0.19914559,-0.21124732,-0.34107038,-0.21440697,0.21058106,0.2487197,-0.1923022,-0.1674056,0.0248966
85,1.5011117,1.564875,"('insignificant', 'prestigious')",-1.9043162,-1.7471375,-0.11560014,-0.031291,0.03954632,-0.017088292,-0.1198146,-0.0576605,0.0621541
86,-1.5061276,-1.6318654,"('uninfluential', 'influential')",1.129213,1.0542418,0.07042569,-0.035598475,0.14162791,0.0851924,-0.0412153,-0.1320074,-0.0907921
87,0.60950583,0.52952975,"('unsuccessful', 'successful')",2.2017474,2.0010273,1.8094593,1.7449071,1.219595,1.2539059,1.4600769,1.3823425,-0.0777344
88,-0.48468533,-0.56168693,"('low', 'eminent')",-1.7392803,-1.8769566,-1.5771866,-1.7529773,-0.5255048,-0.650988,-1.0816643,-1.2106522,-0.1289879
