,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6690954,-1.6124783,"('unsociable', 'sociable')",-0.3541144,-0.45297942,-0.5293804,-0.59654224,-0.8508634,-0.8873332,-0.0364698
1,-1.8594577,-2.0438209,"('unfriendly', 'friendly')",0.77099097,0.5718974,1.1986213,1.004137,0.0367182,-0.1559288,-0.192647
2,0.25560355,0.3062768,"('unlikable', 'likable')",1.2060593,1.2448909,0.84193945,0.9025893,0.7678674,0.817919,0.0500516
3,0.21124436,0.39838895,"('repellent', 'pleasant')",-0.692971,-0.6187282,0.5787267,0.60914946,0.0323334,0.1296034,0.09727
4,0.36616772,0.17001006,"('disliked', 'liked')",0.4814203,0.3557478,-6.7473264,-6.8792644,-1.9665794,-2.1178355,-0.1512561
5,-0.23368078,-0.40347138,"('distant', 'outgoing')",0.99860656,0.9131497,-0.27070022,-0.386398,0.1647419,0.0410935,-0.1236484
6,-0.14063427,-0.23895362,"('distant', 'open')",1.6652759,1.5663692,-0.23901555,-0.3904878,0.428542,0.3123093,-0.1162327
7,-1.110062,-0.88840294,"('insensitive', 'sensitive')",-0.42654896,-0.3183988,0.24259047,0.35818112,-0.4313402,-0.2828736,0.1484666
8,-1.7826278,-1.826928,"('unaffectionate', 'affectionate')",0.56585884,0.4809344,0.5146371,0.44799936,-0.234044,-0.2993314,-0.0652874
9,-1.3429992,-1.2921757,"('unaffectionate', 'caring')",0.82790613,0.8003393,1.1479975,1.154128,0.2109681,0.2207639,0.0097958
10,-1.7844467,-1.5589681,"('unsympathetic', 'sympathetic')",-0.92578465,-0.8523209,-0.919863,-0.84198916,-1.2100314,-1.0844261,0.1256053
11,-0.8986261,-0.8216131,"('unhelpful', 'helpful')",-0.77129525,-0.7360926,1.3447249,1.4997499,-0.1083988,-0.0193186,0.0890802
12,-0.83118653,-0.7542715,"('unsupportive', 'supportive')",0.3471107,0.3060114,-1.8419785,-1.8017371,-0.7753514,-0.749999,0.0253524
13,-0.5473258,-0.54288644,"('impolite', 'polite')",-0.274812,-0.31890598,-1.213418,-1.1535711,-0.6785186,-0.6717879,0.0067307
14,-1.501068,-1.2038307,"('antisocial', 'social')",-1.1115257,-1.0866058,-0.035665613,-0.001177609,-0.8827531,-0.7638714,0.1188817
15,-0.8389618,-1.0372251,"('boring', 'funny')",0.23917091,0.16679278,0.21619657,0.21088424,-0.1278648,-0.2198494,-0.0919846
16,-0.409149,-0.56990737,"('unpopular', 'popular')",-0.16196115,-0.22215788,0.4295476,0.23020238,-0.0471875,-0.1872876,-0.1401001
17,-0.9989888,-0.8821989,"('nasty', 'nice')",-0.29886186,-0.22214994,-0.39958283,-0.3509215,-0.5658112,-0.4850901,0.0807211
