,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
0,-0.83183366,-0.90159756,"('unsociable', 'sociable')",-0.8284365,-0.70015514,-0.4786174,-0.4867047,-0.039945077,-0.13081577,-0.5447082,-0.5548183,-0.0101101
1,-0.22258332,-0.38144463,"('unfriendly', 'friendly')",1.6269517,1.4660866,0.9591612,0.67600024,1.9859955,1.7630672,1.0873814,0.8809273,-0.2064541
2,0.76375175,0.82009923,"('unlikable', 'likable')",0.86493015,0.9396431,1.1880851,1.257966,1.0515673,1.2442279,0.9670836,1.065484,0.0984004
3,-0.802517,-0.7212175,"('repellent', 'pleasant')",-1.6653434,-1.4732666,-0.35741124,-0.2721966,0.27251798,0.27643076,-0.6381884,-0.5475625,0.0906259
4,0.05959523,-0.12554385,"('disliked', 'liked')",0.5727526,0.32705307,0.72440106,0.6034652,-6.54776,-6.3218513,-1.2977529,-1.3792192,-0.0814663
5,-0.46679688,-0.57400835,"('distant', 'outgoing')",1.3751962,1.0919566,0.55698186,0.44061852,-0.48677653,-0.4029121,0.2446512,0.1389137,-0.1057375
6,-0.48643947,-0.53802705,"('distant', 'open')",0.83360523,0.5784742,0.27308032,0.084092006,-0.17096919,-0.19287579,0.1123192,-0.0170842,-0.1294034
7,-0.17701317,-0.07771474,"('insensitive', 'sensitive')",-0.6405475,-0.39467,-0.5643298,-0.4167689,0.16759637,0.13584015,-0.3035735,-0.1883284,0.1152451
8,0.090343565,-0.028106285,"('unaffectionate', 'affectionate')",0.92323905,0.72665614,0.41360903,0.23150998,0.7568258,0.5380895,0.5460044,0.3670374,-0.178967
9,0.821749,0.7192584,"('unaffectionate', 'caring')",1.4348941,1.2669063,0.68324107,0.5554032,1.3133361,1.1331364,1.0633051,0.918676,-0.1446291
10,-1.0174332,-0.97175837,"('unsympathetic', 'sympathetic')",-2.3101506,-1.9740589,-0.8638358,-0.7755855,-0.032004245,-0.16821219,-1.055856,-0.9724037,0.0834523
11,-0.72777873,-0.7431826,"('unhelpful', 'helpful')",-0.79639065,-0.7112871,-0.4356118,-0.29920036,2.104257,2.0727134,0.036119,0.0797608,0.0436418
12,0.9223689,0.9547087,"('unsupportive', 'supportive')",0.9886256,1.0555447,1.0200592,1.0453445,-1.3774887,-1.2969493,0.3883912,0.4396621,0.0512709
13,-1.3118432,-1.1631457,"('impolite', 'polite')",-1.2336459,-0.99364513,-0.9409974,-0.74581116,-0.37020066,-0.31907848,-0.9641718,-0.8054201,0.1587517
14,-1.3903064,-1.2302928,"('antisocial', 'social')",-2.0330768,-1.7223072,-0.44337547,-0.26148388,-0.46776325,-0.36000863,-1.0836306,-0.8935232,0.1901074
15,0.2290188,0.13704905,"('boring', 'funny')",-0.00049364567,-0.1672422,0.7912351,0.73784804,0.3344887,0.45090663,0.3385623,0.2896404,-0.0489219
16,-0.5321432,-0.56102633,"('unpopular', 'popular')",-0.2561402,-0.27250552,-0.40726846,-0.488596,0.18712196,0.066773824,-0.2521075,-0.3138385,-0.061731
17,-1.3180921,-1.2316695,"('nasty', 'nice')",-0.53057617,-0.5054455,-1.0534675,-0.91025907,-0.55302733,-0.5275881,-0.8637908,-0.7937406,0.0700502
18,-0.53955215,-0.43529728,"('disagreeable', 'welcoming')",0.36667913,0.44936448,-0.05032663,-0.095953494,-1.0894706,-1.0872757,-0.3281676,-0.2922905,0.0358771
19,-0.5725827,-0.5038981,"('inhospitable', 'hospitable')",0.43258414,0.29131347,-0.046571605,-0.1361806,-0.6173608,-0.56990457,-0.2009827,-0.2296674,-0.0286847
20,-0.5198027,-0.28174385,"('rough', 'thoughtful')",-0.17266865,0.06757973,-0.7415108,-0.5918279,0.11557509,0.18044549,-0.3296018,-0.1563866,0.1732152
