,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.8601103,-2.9922428,"('unsociable', 'sociable')",-1.0782732,-1.2085222,-1.0954654,-1.3175431,-1.6779496,-1.8394361,-0.1614865
1,-0.83653975,-0.9409508,"('unfriendly', 'friendly')",0.8776097,0.7471914,1.3382435,1.0832262,0.4597712,0.2964889,-0.1632823
2,-0.044963248,-0.02784811,"('unlikable', 'likable')",-0.64842325,-0.65265197,0.5032191,0.64765286,-0.0633891,-0.0109491,0.05244
3,-1.3921628,-1.2659782,"('repellent', 'pleasant')",-1.0753951,-1.020937,0.19999996,0.23012114,-0.7558526,-0.6855981,0.0702545
4,0.3151263,0.28371644,"('disliked', 'liked')",-1.3415316,-1.4220146,-5.226588,-5.288199,-2.084331,-2.1421657,-0.0578347
5,1.1997141,1.2482071,"('distant', 'outgoing')",1.3141296,1.3544828,-0.265597,-0.14864574,0.7494156,0.8180147,0.0685991
6,0.64404607,0.7017927,"('distant', 'open')",0.46465355,0.48554647,-0.07199279,0.006587483,0.3455689,0.3979756,0.0524067
7,-2.252043,-2.2361648,"('insensitive', 'sensitive')",-1.0241549,-0.97855526,-0.018411689,-0.047894113,-1.0982032,-1.087538,0.0106652
8,-0.48328286,-0.58475643,"('unaffectionate', 'affectionate')",0.9307203,0.85426486,0.06275271,-0.034172527,0.1700634,0.0784453,-0.0916181
9,-0.83680934,-0.95855623,"('unaffectionate', 'caring')",1.0526483,0.97416914,0.637657,0.5719866,0.2844987,0.1958665,-0.0886322
10,-3.7755044,-3.8237045,"('unsympathetic', 'sympathetic')",-1.9080127,-1.9607966,-1.216546,-1.3383796,-2.300021,-2.3742936,-0.0742726
11,-1.9142889,-1.8978081,"('unhelpful', 'helpful')",0.004439734,0.083658755,1.7668515,1.7332909,-0.0476659,-0.0269528,0.0207131
12,-1.8406746,-1.7873051,"('unsupportive', 'supportive')",0.52763915,0.58484364,-1.8213911,-1.8197014,-1.0448089,-1.0073876,0.0374213
13,-2.7345405,-2.7491121,"('impolite', 'polite')",-1.4856273,-1.4610692,-0.79207206,-0.8327052,-1.6707465,-1.6809621,-0.0102156
