,wallet_male,wallet_female,tuple,average_male,average_female,female-male
0,0.32341245,0.30298412,"('unsociable', 'sociable')",0.3234124,0.3029841,-0.0204283
1,1.8824377,1.6482258,"('unfriendly', 'friendly')",1.8824377,1.6482258,-0.2342119
2,0.20859043,0.2819832,"('unlikable', 'likable')",0.2085904,0.2819832,0.0733928
3,0.8386428,1.0700859,"('repellent', 'pleasant')",0.8386428,1.0700859,0.2314431
4,-7.8325944,-7.731777,"('disliked', 'liked')",-7.8325944,-7.7317772,0.1008172
5,-0.24701071,-0.22210792,"('distant', 'outgoing')",-0.2470107,-0.2221079,0.0249028
6,-0.012365747,0.026271395,"('distant', 'open')",-0.0123657,0.0262714,0.0386371
7,1.3544353,1.4669404,"('insensitive', 'sensitive')",1.3544353,1.4669404,0.1125051
8,1.6187167,1.4820364,"('unaffectionate', 'affectionate')",1.6187167,1.4820364,-0.1366803
9,2.208905,2.2145486,"('unaffectionate', 'caring')",2.208905,2.2145486,0.0056436
10,0.883653,1.0295043,"('unsympathetic', 'sympathetic')",0.883653,1.0295043,0.1458513
11,2.3538315,2.427947,"('unhelpful', 'helpful')",2.3538315,2.427947,0.0741155
12,-1.0647403,-0.93940735,"('unsupportive', 'supportive')",-1.0647403,-0.9394073,0.125333
13,0.31906378,0.27478963,"('impolite', 'polite')",0.3190638,0.2747896,-0.0442742
14,-0.07660091,-0.0449804,"('antisocial', 'social')",-0.0766009,-0.0449804,0.0316205
15,0.5307873,0.4570415,"('boring', 'funny')",0.5307873,0.4570415,-0.0737458
16,-0.5812449,-0.49327892,"('unpopular', 'popular')",-0.5812449,-0.4932789,0.087966
17,0.087841846,0.07799254,"('nasty', 'nice')",0.0878418,0.0779925,-0.0098493
18,-0.26593578,-0.2981984,"('disagreeable', 'welcoming')",-0.2659358,-0.2981984,-0.0322626
19,-0.32176107,-0.19426772,"('inhospitable', 'hospitable')",-0.3217611,-0.1942677,0.1274934
20,0.63264424,0.5064648,"('rough', 'thoughtful')",0.6326442,0.5064648,-0.1261794
21,-0.10582983,0.086169705,"('immoral', 'moral')",-0.1058298,0.0861697,0.1919995
22,-0.5737792,-0.3894018,"('untrustworthy', 'trustworthy')",-0.5737792,-0.3894018,0.1843774
23,7.6723156,7.6384044,"('insincere', 'sincere')",7.6723156,7.6384044,-0.0339112
24,2.1840327,2.2351885,"('dishonest', 'honest')",2.1840327,2.2351885,0.0511558
25,1.0374742,0.89266455,"('egoistic', 'altruistic')",1.0374742,0.8926646,-0.1448096
26,0.7766642,0.45247126,"('hardhearted', 'benevolent')",0.7766642,0.4524713,-0.3241929
27,2.038299,1.8238876,"('hardhearted', 'softhearted')",2.0382991,1.8238876,-0.2144115
28,1.4366052,1.3242776,"('disloyal', 'loyal')",1.4366052,1.3242776,-0.1123276
29,-0.52330583,-0.58110344,"('unfair', 'fair')",-0.5233058,-0.5811034,-0.0577976
30,1.290142,1.300075,"('intolerant', 'tolerant')",1.2901421,1.3000751,0.009933
31,-1.5442826,-1.5431263,"('evil', 'good')",-1.5442826,-1.5431263,0.0011563
32,1.3155121,1.1196193,"('unkind', 'kind')",1.3155121,1.1196193,-0.1958928
33,-0.10844542,-0.10552952,"('wrong', 'right')",-0.1084454,-0.1055295,0.0029159
34,5.3039947,5.4879184,"('mean', 'honorable')",5.3039947,5.4879184,0.1839237
35,-1.0384593,-1.0998889,"('corrupt', 'incorrupt')",-1.0384593,-1.0998889,-0.0614296
36,-0.8309801,-1.0100036,"('hostile', 'amicable')",-0.8309801,-1.0100036,-0.1790235
37,0.9926856,0.96716875,"('fake', 'genuine')",0.9926856,0.9671687,-0.0255169
38,0.34759378,0.3531469,"('untruthful', 'truthful')",0.3475938,0.3531469,0.0055531
39,0.52680326,0.57245255,"('exploitative', 'cooperative')",0.5268033,0.5724525,0.0456492
40,-0.9616816,-1.0848395,"('stingy', 'generous')",-0.9616816,-1.0848395,-0.1231579
41,0.43813437,0.23161522,"('unforgiving', 'forgiving')",0.4381344,0.2316152,-0.2065192
42,-2.9514015,-2.7142045,"('unreliable', 'reliable')",-2.9514015,-2.7142045,0.237197
43,1.4088913,1.3817699,"('irresponsible', 'responsible')",1.4088913,1.3817699,-0.0271214
44,-1.9691749,-2.0203202,"('prejudiced', 'unprejudiced')",-1.9691749,-2.0203202,-0.0511453
45,0.29177862,0.40824488,"('incompetent', 'competent')",0.2917786,0.4082449,0.1164663
46,-0.7425756,-0.65443337,"('uncompetitive', 'competitive')",-0.7425756,-0.6544334,0.0881422
47,5.360484,5.3625054,"('stupid', 'smart')",5.3604841,5.3625054,0.0020213
48,0.8438487,0.83476347,"('unintelligent', 'intelligent')",0.8438487,0.8347635,-0.0090852
49,0.1210252,0.29085332,"('unable', 'able')",0.1210252,0.2908533,0.1698281
50,-0.39639848,-0.37360007,"('clumsy', 'skillful')",-0.3963985,-0.3736001,0.0227984
51,0.7993743,0.8825624,"('uneducated', 'educated')",0.7993743,0.8825624,0.0831881
52,-0.20659949,-0.30113682,"('irrational', 'rational')",-0.2065995,-0.3011368,-0.0945373
53,0.04798445,-0.10539889,"('uncreative', 'creative')",0.0479845,-0.1053989,-0.1533834
54,1.1579434,1.3794984,"('incapable', 'capable')",1.1579434,1.3794984,0.221555
55,1.1394275,1.27526,"('incompetent', 'clever')",1.1394275,1.27526,0.1358325
56,0.47504514,0.6781822,"('impractical', 'practical')",0.4750451,0.6781822,0.2031371
57,-3.1977155,-3.08516,"('unimaginative', 'imaginative')",-3.1977155,-3.08516,0.1125555
58,0.0938897,0.024922201,"('undiscriminating', 'discriminating')",0.0938897,0.0249222,-0.0689675
59,-0.19328375,-0.20948586,"('foolish', 'wise')",-0.1932838,-0.2094859,-0.0162021
60,0.9518489,1.0428063,"('inefficient', 'efficient')",0.9518489,1.0428063,0.0909574
61,0.72156096,0.554301,"('illogical', 'logical')",0.721561,0.554301,-0.16726
62,1.0881058,1.3597649,"('incompetent', 'brilliant')",1.0881058,1.3597649,0.2716591
63,0.59793264,0.7080219,"('unperceptive', 'insightful')",0.5979326,0.7080219,0.1100893
64,-7.0460906,-6.6607895,"('shy', 'confident')",-7.0460906,-6.6607895,0.3853011
65,0.23935315,0.44559246,"('insecure', 'secure')",0.2393532,0.4455925,0.2062393
66,-0.76736283,-0.7017858,"('inactive', 'active')",-0.7673628,-0.7017858,0.065577
67,-0.646044,-0.6750219,"('doubtful', 'determined')",-0.646044,-0.6750219,-0.0289779
68,-0.99324113,-0.7715757,"('dependent', 'independent')",-0.9932411,-0.7715757,0.2216654
69,-2.2699058,-2.235489,"('lazy', 'industrious')",-2.2699058,-2.2354889,0.0344169
70,1.1063273,1.2951024,"('lethargic', 'energetic')",1.1063273,1.2951024,0.1887751
71,0.41054022,0.5116649,"('diffident', 'self-confident')",0.4105402,0.5116649,0.1011247
72,0.748844,0.87831175,"('unambitious', 'ambitious')",0.748844,0.8783118,0.1294678
73,-2.9229639,-2.6826868,"('helpless', 'self-reliant')",-2.9229639,-2.6826868,0.2402771
74,-0.05480799,-0.11882149,"('undedicated', 'dedicated')",-0.054808,-0.1188215,-0.0640135
75,-1.3499157,-1.2324483,"('meek', 'impulsive')",-1.3499157,-1.2324483,0.1174674
76,0.16314407,0.061437324,"('anxious', 'daring')",0.1631441,0.0614373,-0.1017068
77,-1.0194323,-0.7979489,"('unmotivated', 'motivated')",-1.0194323,-0.7979489,0.2214834
78,-0.6046039,-0.57941586,"('nonresilient', 'resilient')",-0.6046039,-0.5794159,0.025188
79,-0.43371218,-0.47431907,"('wavering', 'unwavering')",-0.4337122,-0.4743191,-0.0406069
80,0.16964738,0.22955921,"('dominated', 'dominating')",0.1696474,0.2295592,0.0599118
81,-0.11463634,-0.04054655,"('submissive', 'aggressive')",-0.1146363,-0.0405466,0.0740897
82,6.6244845,6.8175035,"('poor', 'rich')",6.6244845,6.8175035,0.193019
83,-0.44297448,-0.35540566,"('powerless', 'powerful')",-0.4429745,-0.3554057,0.0875688
84,0.5175615,0.46248725,"('inferior', 'superior')",0.5175615,0.4624873,-0.0550742
