,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
19,-1.1694983,-1.1933187,"('inhospitable', 'hospitable')",-1.2909405,-1.3775473,-0.68817645,-0.644767,-1.0495384,-1.0718777,-0.0223393
20,-0.31595,-0.21141243,"('rough', 'thoughtful')",0.32060367,0.39647397,0.267473,0.29776108,0.0907089,0.1609409,0.070232
21,1.0529034,1.0308573,"('immoral', 'moral')",1.4099694,1.4367512,-0.3574468,-0.26953825,0.7018088,0.7326901,0.0308813
22,0.7452308,0.7762971,"('untrustworthy', 'trustworthy')",0.800414,0.87444663,-0.71924585,-0.6531505,0.2754663,0.3325311,0.0570648
23,0.6272452,0.7364653,"('insincere', 'sincere')",1.9979024,2.0046148,6.5553064,6.569599,3.0601514,3.1035598,0.0434084
24,0.8364864,0.9375378,"('dishonest', 'honest')",0.6262245,0.69110274,0.7545471,0.8064852,0.739086,0.8117086,0.0726226
25,-0.117106736,-0.12105591,"('egoistic', 'altruistic')",-0.087890685,-0.012082271,1.357564,1.3866454,0.3841889,0.4178358,0.0336469
26,0.8682687,0.6660407,"('hardhearted', 'benevolent')",2.029187,1.8674003,1.8093619,1.547018,1.5689392,1.360153,-0.2087862
27,0.027837684,0.2415692,"('hardhearted', 'softhearted')",0.3587401,0.41271952,1.0617697,1.087942,0.4827825,0.5807436,0.0979611
28,0.47779256,0.3571077,"('disloyal', 'loyal')",0.47206467,0.33745483,1.3183986,1.1818645,0.7560852,0.6254757,-0.1306095
29,-0.2588169,-0.22359213,"('unfair', 'fair')",-0.30233166,-0.28407803,-0.29259992,-0.40437096,-0.2845828,-0.3040137,-0.0194309
30,0.6781018,0.76862496,"('intolerant', 'tolerant')",1.5856221,1.5757048,0.94486034,0.94355905,1.0695281,1.095963,0.0264349
31,-1.6772846,-1.6301928,"('evil', 'good')",-1.4838216,-1.4006275,-1.0688697,-1.0952017,-1.4099919,-1.3753408,0.0346511
32,0.8963182,0.7320159,"('unkind', 'kind')",1.3468126,1.175322,1.2514188,1.0367405,1.1648498,0.9813595,-0.1834903
33,0.51052845,0.53273106,"('wrong', 'right')",0.20385422,0.19006176,-0.673674,-0.68346375,0.0135696,0.0131097,-0.0004599
34,-0.28363612,-0.06273347,"('mean', 'honorable')",0.70748794,0.81646645,5.5425267,5.8052387,1.9887929,2.186324,0.1975311
35,-1.4076637,-1.6070237,"('corrupt', 'incorrupt')",-1.8390458,-2.0265043,-0.8766923,-1.0149403,-1.3744672,-1.5494893,-0.1750221
36,-2.6272483,-2.7199743,"('hostile', 'amicable')",-1.3735688,-1.4862218,-0.8067746,-0.9396132,-1.6025306,-1.7152697,-0.1127391
37,0.5367608,0.5522066,"('fake', 'genuine')",-0.16820067,-0.18335584,0.20881042,0.25405982,0.1924568,0.2076369,0.0151801
38,0.080188006,0.10000668,"('untruthful', 'truthful')",0.423211,0.38692352,0.100449264,0.20275627,0.2012828,0.2298955,0.0286127
39,0.8732113,1.0015795,"('exploitative', 'cooperative')",1.1625079,1.2702973,0.17598853,0.25423923,0.7372359,0.8420387,0.1048028
40,0.97330034,1.063365,"('stingy', 'generous')",0.45037127,0.69374466,-1.9209085,-1.9067699,-0.1657456,-0.0498867,0.1158589
41,0.23193724,0.3228427,"('unforgiving', 'forgiving')",1.0349877,1.0842974,0.10837233,0.0010928991,0.4584324,0.469411,0.0109786
42,0.5429092,0.58400184,"('unreliable', 'reliable')",0.8429447,0.87413543,-3.2894042,-3.1948948,-0.6345168,-0.5789192,0.0555976
43,0.7298149,0.88365227,"('irresponsible', 'responsible')",0.82016206,0.8173569,0.4889474,0.48005363,0.6796414,0.7270209,0.0473795
44,-0.04984721,-0.13107558,"('prejudiced', 'unprejudiced')",-0.3693973,-0.4454183,-1.6133287,-1.6475289,-0.6775244,-0.741341,-0.0638166
45,0.62743044,0.69700396,"('incompetent', 'competent')",0.53346765,0.64841455,0.15870655,0.12677935,0.4398682,0.4907326,0.0508644
46,1.0350128,1.0836426,"('uncompetitive', 'competitive')",0.67346305,0.718844,-0.9402489,-0.93899065,0.2560756,0.287832,0.0317564
47,0.36255082,0.39872992,"('stupid', 'smart')",0.29894435,0.3551804,5.4039025,5.5707664,2.0217992,2.1082255,0.0864263
48,0.23346259,0.36302963,"('unintelligent', 'intelligent')",0.14166781,0.18854202,0.37730134,0.411982,0.2508106,0.3211846,0.070374
49,-1.0914234,-1.0166472,"('unable', 'able')",-0.16313714,-0.099868335,-0.32723477,-0.23329481,-0.5272651,-0.4499368,0.0773283
50,-0.74238867,-0.7903089,"('clumsy', 'skillful')",-0.50395864,-0.55330354,-0.06933044,-0.09723072,-0.4385593,-0.480281,-0.0417217
51,0.30537704,0.15644634,"('uneducated', 'educated')",0.18232706,0.041832414,0.48471126,0.410635,0.3241384,0.2029713,-0.1211671
52,-0.79858327,-0.88921225,"('irrational', 'rational')",-0.7647677,-0.8462816,-0.0016592797,-0.039661847,-0.5216701,-0.5917186,-0.0700485
53,-0.7799658,-0.74051815,"('uncreative', 'creative')",-0.947732,-0.95495236,0.24721543,0.21144804,-0.4934942,-0.4946742,-0.00118
54,-0.7027414,-0.802377,"('incapable', 'capable')",-0.18273616,-0.2769585,0.6082452,0.6261838,-0.0924108,-0.1510505,-0.0586397
55,1.1393269,1.2983557,"('incompetent', 'clever')",0.2943582,0.4787515,0.3771471,0.44794315,0.6036107,0.7416835,0.1380728
56,1.3673811,1.3986224,"('impractical', 'practical')",1.5652057,1.5694915,-0.3552025,-0.3291177,0.8591281,0.8796654,0.0205373
57,-0.015478807,-0.11050527,"('unimaginative', 'imaginative')",0.5104718,0.48887932,-3.0763419,-3.1180208,-0.8604496,-0.9132156,-0.052766
58,0.54225117,0.5308484,"('undiscriminating', 'discriminating')",0.12559317,0.1051774,0.20105216,0.24209514,0.2896322,0.292707,0.0030748
59,-0.163378,-0.22935824,"('foolish', 'wise')",-0.11350355,-0.19472836,0.08967686,0.19417731,-0.0624016,-0.0766364,-0.0142348
60,0.9674195,1.1324636,"('inefficient', 'efficient')",1.3445431,1.5329984,0.09221249,0.28416008,0.8013917,0.9832074,0.1818157
61,-0.11369938,-0.22047776,"('illogical', 'logical')",0.72428787,0.59906435,0.65304613,0.5175302,0.4212116,0.2987056,-0.122506
62,1.056299,1.1953954,"('incompetent', 'brilliant')",1.1455278,1.3444711,0.6387174,0.8064157,0.9468481,1.1154273,0.1685792
63,0.77983034,0.7891526,"('unperceptive', 'insightful')",0.9237422,0.9293294,0.7014647,0.81055003,0.8016791,0.8430107,0.0413316
64,-0.07192324,-0.17489131,"('shy', 'confident')",1.0377328,1.0610851,-6.2228703,-6.2212963,-1.7523537,-1.7783675,-0.0260138
65,1.4508673,1.3976414,"('insecure', 'secure')",1.5987506,1.5307956,0.16123495,0.20746148,1.0702842,1.0452995,-0.0249847
66,-0.109813444,-0.23969595,"('inactive', 'active')",-0.61927634,-0.7676854,0.22986329,0.1412582,-0.1664088,-0.2887077,-0.1222989
67,0.30220369,0.13080186,"('doubtful', 'determined')",0.2744807,0.10158235,-0.31808385,-0.42436892,0.0862002,-0.0639949,-0.1501951
68,0.34173077,0.34594268,"('dependent', 'independent')",-1.8187795,-1.7434268,-1.2631439,-1.1185404,-0.9133975,-0.8386749,0.0747226
69,-1.459861,-1.4980792,"('lazy', 'industrious')",-0.35100198,-0.3186281,-1.229728,-1.159374,-1.0135303,-0.9920271,0.0215032
70,1.2462671,1.2777278,"('lethargic', 'energetic')",0.512088,0.55836856,0.23792093,0.30725196,0.6654253,0.7144495,0.0490242
71,0.574656,0.53351223,"('diffident', 'self-confident')",0.40750152,0.3958073,0.22853991,0.2257891,0.4035658,0.3850362,-0.0185296
72,1.0229337,0.9975799,"('unambitious', 'ambitious')",0.87212956,0.92830884,-0.3834483,-0.31738812,0.5038717,0.5361669,0.0322952
73,0.15566187,0.136931,"('helpless', 'self-reliant')",0.112399384,0.05022758,-3.5286949,-3.387707,-1.0868779,-1.0668495,0.0200284
74,0.84095794,0.98965216,"('undedicated', 'dedicated')",0.4176262,0.53905845,-0.30060872,-0.3398888,0.3193251,0.3962739,0.0769488
75,-0.7107846,-0.7836051,"('meek', 'impulsive')",-0.8401214,-0.92261434,-0.93548715,-0.9023851,-0.8287977,-0.8695348,-0.0407371
76,1.115567,1.2325454,"('anxious', 'daring')",1.0304271,1.0121636,-0.25283077,-0.23802204,0.6310545,0.6688956,0.0378411
77,-1.4817711,-1.3304523,"('unmotivated', 'motivated')",0.34231043,0.48621508,-1.4094737,-1.2143059,-0.8496448,-0.6861811,0.1634637
78,-1.0647643,-0.9346271,"('nonresilient', 'resilient')",0.92156696,1.1152219,-0.13431036,-0.0452201,-0.0925026,0.0451249,0.1376275
79,-0.45193115,-0.5987412,"('wavering', 'unwavering')",-0.61686355,-0.85732996,-0.6650354,-0.69580865,-0.5779434,-0.7172933,-0.1393499
80,1.4397718,1.3607042,"('dominated', 'dominating')",0.8661181,0.8285223,-0.279851,-0.26295078,0.6753463,0.6420919,-0.0332544
81,1.209671,0.95362383,"('submissive', 'aggressive')",1.432042,1.3702667,-0.3073273,-0.32094768,0.7781286,0.6676476,-0.110481
82,0.35804576,0.32000533,"('poor', 'rich')",0.14470506,0.16505297,6.4138303,6.4256907,2.3055271,2.303583,-0.0019441
83,0.19477613,0.10766313,"('powerless', 'powerful')",0.83974993,0.7663852,-0.9056213,-0.91511524,0.0429683,-0.013689,-0.0566573
84,0.23783728,0.23650399,"('inferior', 'superior')",0.031916965,-0.096292794,0.35290882,0.35796908,0.2075544,0.1660601,-0.0414943
85,-1.1550207,-1.1972771,"('insignificant', 'prestigious')",-1.2638555,-1.3872026,-0.5943413,-0.6412647,-1.0044058,-1.0752482,-0.0708424
86,0.19853713,0.13363269,"('uninfluential', 'influential')",-0.048788216,-0.050518077,0.006992109,-0.09419746,0.052247,-0.0036943,-0.0559413
87,-0.08879633,-0.33822486,"('unsuccessful', 'successful')",0.74691194,0.6057996,0.8013041,0.78026086,0.4864732,0.3492785,-0.1371947
88,-0.28842393,-0.47660223,"('low', 'eminent')",-0.88096166,-1.0398278,-0.22161728,-0.3048751,-0.4636676,-0.6071017,-0.1434341
