,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
13,0.78357583,0.81724596,"('impolite', 'polite')",-0.20294954,-0.13045922,0.7870973,0.8365828,-0.3813278,-0.43850517,0.2465989,0.2712161,0.0246172
14,0.7428117,0.7565824,"('antisocial', 'social')",-0.10510306,-0.08942833,1.0399209,1.0419441,-0.7722229,-0.75041026,0.2263516,0.239672,0.0133204
15,-0.20470864,-0.27841777,"('boring', 'funny')",0.64240307,0.5940302,-0.49211463,-0.50309163,0.4179588,0.36051127,0.0908846,0.043258,-0.0476266
16,-1.2991675,-1.4079794,"('unpopular', 'popular')",-0.010974849,-0.123994954,-0.4133977,-0.4611839,0.44165367,0.421797,-0.3204716,-0.3928403,-0.0723687
17,-0.08857228,-0.06890193,"('nasty', 'nice')",-0.22980121,-0.20934007,0.4076955,0.46067977,-0.38399434,-0.3395003,-0.0736681,-0.0392656,0.0344025
18,0.02034819,0.102578685,"('disagreeable', 'welcoming')",-1.0773963,-1.0393867,-1.140994,-1.1027663,-0.4993584,-0.5466864,-0.6743501,-0.6465652,0.0277849
19,-0.8954753,-0.8097481,"('inhospitable', 'hospitable')",0.044739567,0.03766697,-1.3170215,-1.1861396,-0.034396052,-0.0023596883,-0.5505383,-0.4901451,0.0603932
20,0.6967908,0.75177634,"('rough', 'thoughtful')",-0.92935234,-0.916217,-0.5292958,-0.556507,0.91043884,0.89403826,0.0371454,0.0432726,0.0061272
21,0.54547703,0.6064353,"('immoral', 'moral')",0.01690625,0.017798295,0.7483466,0.77216625,-0.85690767,-0.78890646,0.1134556,0.1518734,0.0384178
22,-0.5182876,-0.44062918,"('untrustworthy', 'trustworthy')",-1.6115901,-1.6203661,-0.2823853,-0.27065408,-1.1937042,-1.1867218,-0.9014919,-0.8795928,0.0218991
23,0.5235698,0.6459638,"('insincere', 'sincere')",-0.110921085,-0.037126217,0.1526754,0.24269025,5.727044,5.7339334,1.5730921,1.6463653,0.0732732
24,1.4224522,1.513813,"('dishonest', 'honest')",-0.7400075,-0.6799908,-0.43316066,-0.33564854,0.9718963,0.95937246,0.3052951,0.3643865,0.0590914
25,0.22124858,0.17740646,"('egoistic', 'altruistic')",1.1402097,1.1541424,0.45906407,0.49431244,1.4529436,1.4002404,0.8183665,0.8065254,-0.0118411
26,0.53940004,0.41331688,"('hardhearted', 'benevolent')",1.0385072,0.9758516,0.22219148,0.14892672,1.579536,1.5352008,0.8449087,0.768324,-0.0765847
27,0.510854,0.5419365,"('hardhearted', 'softhearted')",-1.061767,-0.9530883,-1.4988875,-1.4053059,1.7149833,1.5682672,-0.0837043,-0.0620476,0.0216567
28,1.5425484,1.477387,"('disloyal', 'loyal')",0.4137281,0.3580916,-0.42482215,-0.40672326,1.2775491,1.1977192,0.7022508,0.6566186,-0.0456322
29,-0.6264522,-0.7148181,"('unfair', 'fair')",-0.23036915,-0.36291718,-1.3536956,-1.3806179,-0.2198875,-0.35501903,-0.6076011,-0.703343,-0.0957419
30,0.0031163879,0.091607936,"('intolerant', 'tolerant')",-0.06463243,-0.00010868162,0.55011225,0.60746515,0.9266129,0.8898071,0.3538023,0.3971929,0.0433906
31,-1.7305624,-1.7654886,"('evil', 'good')",0.06753232,0.022209361,-1.1407948,-1.0789701,-0.84471714,-0.9496717,-0.9121355,-0.9429803,-0.0308448
32,0.56811655,0.58623636,"('unkind', 'kind')",-0.27928472,-0.2670679,-0.21461555,-0.1863519,1.0509863,1.0343208,0.2813006,0.2917843,0.0104837
33,-0.09944431,-0.19971327,"('wrong', 'right')",1.3059121,1.1990943,-0.17079282,-0.23122084,-0.47904366,-0.56829727,0.1391578,0.0499657,-0.0891921
34,0.4360552,0.60335445,"('mean', 'honorable')",-0.5049331,-0.39483362,-0.150002,-0.022113081,6.272729,6.3761215,1.5134623,1.6406323,0.12717
35,-1.1669164,-1.3315895,"('corrupt', 'incorrupt')",0.07840618,-0.086402625,-1.5068005,-1.6023318,0.026499238,-0.19742997,-0.6422029,-0.8044384,-0.1622355
36,-1.5652249,-1.6828244,"('hostile', 'amicable')",0.41001958,0.28360015,-1.3027157,-1.3122745,0.37898967,0.21703056,-0.5197328,-0.6236171,-0.1038843
37,0.6734319,0.7978121,"('fake', 'genuine')",-0.3712243,-0.29629204,-0.5505161,-0.43385017,0.27914536,0.3080123,0.0077092,0.0939205,0.0862113
38,0.32967645,0.39551628,"('untruthful', 'truthful')",0.63985956,0.6690907,-0.36506644,-0.207197,0.06082463,0.07328921,0.1663235,0.2326748,0.0663513
39,1.1582689,1.2605574,"('exploitative', 'cooperative')",-0.8484933,-0.79180735,-0.7169699,-0.6390702,0.05907289,0.108872816,-0.0870303,-0.0153618,0.0716685
40,1.7293195,1.7193474,"('stingy', 'generous')",-0.58916485,-0.613924,-0.7689851,-0.7437512,-1.3261533,-1.4800279,-0.2387459,-0.2795889,-0.040843
41,-0.16284937,-0.09277561,"('unforgiving', 'forgiving')",-0.17057763,-0.17411138,0.22220531,0.25286937,0.29083973,0.22989458,0.0449045,0.0539692,0.0090647
42,0.5482188,0.66883916,"('unreliable', 'reliable')",-0.33922476,-0.35768974,-0.666725,-0.6014122,-3.2334096,-3.1757824,-0.9227852,-0.8665113,0.0562739
43,1.5124937,1.7420821,"('irresponsible', 'responsible')",-0.4400596,-0.34644768,-0.9077606,-0.73444813,0.16112027,0.26732686,0.0814485,0.2321283,0.1506798
44,-0.64155203,-0.5545268,"('prejudiced', 'unprejudiced')",-1.2325451,-1.1837276,-0.76918185,-0.7830769,-1.6546079,-1.651935,-1.0744717,-1.0433166,0.0311551
45,0.051080883,0.17382093,"('incompetent', 'competent')",-0.67830974,-0.5998338,-0.08283326,0.046999995,-0.43447724,-0.4271428,-0.2861348,-0.2015389,0.0845959
46,0.6436123,0.7569351,"('uncompetitive', 'competitive')",-0.89096373,-0.85122377,0.46372905,0.46914813,-0.9231816,-0.8691855,-0.176701,-0.1235815,0.0531195
47,0.4681998,0.5614211,"('stupid', 'smart')",0.1122532,0.17813669,0.7323316,0.7668266,5.5070634,5.604197,1.704962,1.7776453,0.0726833
48,0.53256506,0.5206613,"('unintelligent', 'intelligent')",-0.410075,-0.34772575,-0.31751314,-0.32283032,0.48799032,0.47317472,0.0732418,0.08082,0.0075782
49,-1.4242519,-1.3434737,"('unable', 'able')",-0.141479,-0.08424798,-0.86260355,-0.8570384,-0.46340695,-0.36477658,-0.7229354,-0.6623842,0.0605512
50,-0.46359912,-0.47578594,"('clumsy', 'skillful')",1.2726742,1.2551684,0.6326607,0.68998545,0.05558881,0.014503002,0.3743311,0.3709677,-0.0033634
51,0.7227953,0.67063826,"('uneducated', 'educated')",-0.5284703,-0.6231662,-0.526318,-0.57796264,0.44149852,0.35338002,0.0273764,-0.0442776,-0.071654
52,-0.024957113,-0.19905409,"('irrational', 'rational')",1.0357469,0.9313375,-0.81122494,-0.89518327,0.14783113,0.06857446,0.086849,-0.0235814,-0.1104304
53,-0.7907451,-0.7776356,"('uncreative', 'creative')",0.30906233,0.26955318,-0.1231939,-0.15403715,1.1163609,1.0685108,0.1278711,0.1015978,-0.0262733
54,-0.42942542,-0.44247454,"('incapable', 'capable')",0.38080168,0.28181663,-1.2518171,-1.2902826,0.77201575,0.87108797,-0.1321063,-0.1449631,-0.0128568
55,0.97079563,1.1157674,"('incompetent', 'clever')",-0.84470785,-0.7484164,0.34190378,0.38781613,-0.18367098,-0.13328236,0.0710801,0.1554712,0.0843911
56,0.74978364,0.886464,"('impractical', 'practical')",1.4079686,1.4635342,1.1585904,1.2667117,-0.31006888,-0.24801399,0.7515685,0.842174,0.0906055
57,0.65422285,0.7256881,"('unimaginative', 'imaginative')",0.5488588,0.566712,0.58318603,0.6245279,-2.4732122,-2.4648254,-0.1717362,-0.1369743,0.0347619
58,-0.7581111,-0.77331376,"('undiscriminating', 'discriminating')",0.92014086,0.84147716,0.105312325,0.13523443,0.060550813,0.0492519,0.0819732,0.0631624,-0.0188108
59,-0.47407797,-0.5837078,"('foolish', 'wise')",1.8113078,1.7025099,-0.07733111,-0.09843494,0.27101332,0.26256636,0.382728,0.3207334,-0.0619946
60,1.6367774,1.8204135,"('inefficient', 'efficient')",0.26040512,0.4222386,1.2818043,1.4470007,-0.30513325,-0.1408599,0.7184634,0.8871982,0.1687348
61,-0.14204878,-0.19654949,"('illogical', 'logical')",-0.6044043,-0.68603045,-0.6924181,-0.78144306,0.27687693,0.1811817,-0.2904986,-0.3707103,-0.0802117
62,0.33799517,0.5402294,"('incompetent', 'brilliant')",-1.521718,-1.4281693,-0.72181743,-0.6306309,-0.57918507,-0.40393114,-0.6211813,-0.4806255,0.1405558
63,0.8446997,0.9585238,"('unperceptive', 'insightful')",-0.38523158,-0.34470212,-0.08550171,0.03838924,0.60677916,0.71466786,0.2451864,0.3417197,0.0965333
64,-0.20759894,-0.24526161,"('shy', 'confident')",0.018437594,-0.019556433,0.5445914,0.5399824,-6.8165727,-6.7589965,-1.6152856,-1.6209581,-0.0056725
65,0.6798819,0.68614787,"('insecure', 'secure')",-0.7949814,-0.8260729,0.7609868,0.72070146,-0.5106643,-0.468012,0.0338057,0.0281911,-0.0056146
66,0.3404689,0.3204058,"('inactive', 'active')",-0.27355757,-0.31345004,-0.86371684,-0.8150426,0.9800775,0.9493537,0.045818,0.0353167,-0.0105013
67,0.25602636,0.21345846,"('doubtful', 'determined')",1.9209241,1.8836647,1.2249866,1.2788478,-0.37458298,-0.334186,0.7568385,0.7604462,0.0036077
68,0.03418015,0.02728992,"('dependent', 'independent')",-1.3914421,-1.5125914,-1.3410652,-1.3611937,-0.5398285,-0.6172816,-0.8095389,-0.8659442,-0.0564053
69,-0.61037683,-0.7002626,"('lazy', 'industrious')",1.458991,1.3172315,0.8637922,0.80126965,-0.60681635,-0.6558976,0.2763975,0.1905853,-0.0858122
70,1.6644615,1.8613511,"('lethargic', 'energetic')",-1.2550726,-1.1603721,-0.6080889,-0.46624088,0.3168749,0.41348988,0.0295437,0.162057,0.1325133
71,0.4073747,0.42357203,"('diffident', 'self-confident')",1.1507969,1.1541007,-0.25561965,-0.14383286,0.36511838,0.30269444,0.4169176,0.4341336,0.017216
72,0.7995304,0.8544409,"('unambitious', 'ambitious')",0.042998075,0.036329597,0.1814919,0.16770336,-1.1672155,-1.1205903,-0.0357988,-0.0155291,0.0202697
73,0.39548028,0.3852216,"('helpless', 'self-reliant')",1.1602062,1.0764486,-0.13647637,-0.1147497,-3.5743465,-3.574847,-0.5387841,-0.5569816,-0.0181975
74,1.2991078,1.4202837,"('undedicated', 'dedicated')",0.7409674,0.718977,0.15377505,0.19954565,0.25815398,0.31834912,0.613001,0.6642889,0.0512879
75,-0.41978317,-0.41288102,"('meek', 'impulsive')",-0.5691564,-0.70328313,-1.0639083,-1.0181724,-0.5023113,-0.44393238,-0.6387898,-0.6445672,-0.0057774
76,0.6612885,0.8358202,"('anxious', 'daring')",-0.6031318,-0.51047397,0.55341804,0.60406893,0.0311642,0.11040907,0.1606847,0.2599561,0.0992714
77,-0.8498486,-0.8809556,"('unmotivated', 'motivated')",-0.17476949,-0.16311613,-0.104148686,-0.047830123,-1.3773628,-1.240159,-0.6265324,-0.5830152,0.0435172
78,-0.31053412,-0.26925784,"('nonresilient', 'resilient')",0.13110211,0.14180312,-0.124047354,-0.1534196,0.08392124,0.16263413,-0.0548895,-0.02956,0.0253295
79,0.031788614,0.012739882,"('wavering', 'unwavering')",0.5227689,0.433015,-1.4884701,-1.5043623,0.16360451,0.1856138,-0.192577,-0.2182484,-0.0256714
80,0.68124056,0.7314405,"('dominated', 'dominating')",-1.55018,-1.5340841,0.5112472,0.45381483,-1.430791,-1.3981107,-0.4471208,-0.4367349,0.0103859
81,0.9050453,0.8902792,"('submissive', 'aggressive')",-0.885458,-0.9001112,0.63601494,0.6203158,-0.9085841,-0.838042,-0.0632455,-0.0568896,0.0063559
82,-0.116854355,-0.07005057,"('poor', 'rich')",-0.7034779,-0.75229067,-0.6194353,-0.65218836,5.8624744,5.9251914,1.1056767,1.1126654,0.0069887
83,-0.11901192,-0.1360277,"('powerless', 'powerful')",0.5777654,0.62387985,-0.47732684,-0.4167496,-1.2568918,-1.2347742,-0.3188663,-0.2909179,0.0279484
84,0.10467647,-0.0021338295,"('inferior', 'superior')",1.3743773,1.2340525,0.074197255,-0.0023193676,0.7576542,0.70690864,0.5777263,0.484127,-0.0935993
85,-0.3357009,-0.41166177,"('insignificant', 'prestigious')",1.1567004,1.1017331,-1.1033796,-1.1992538,0.89522326,0.8817934,0.1532108,0.0931527,-0.0600581
86,0.8827987,0.84777623,"('uninfluential', 'influential')",0.13386883,0.08816216,0.10574058,0.15245025,-0.0702696,-0.16470979,0.2630346,0.2309197,-0.0321149
87,-0.90544397,-0.9689961,"('unsuccessful', 'successful')",-0.116612434,-0.18257532,1.0219902,0.98871696,0.36395276,0.4524148,0.0909716,0.0723901,-0.0185815
88,-0.38277584,-0.38493395,"('low', 'eminent')",-0.10205141,-0.14671561,-0.28347206,-0.36743897,0.165788,0.19065356,-0.1506278,-0.1771087,-0.0264809
