,dun_male,dun_female,tuple,&_male,&_female,bradstreet_male,bradstreet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23530813,-0.34389532,"('unsociable', 'sociable')",0.55624765,0.3943767,-1.284811,-1.3675044,-0.10630529,-0.30129164,-0.5027647,-0.5581877,-0.3145883,-0.4353005,-0.1207122
1,-0.80964303,-0.83272934,"('unfriendly', 'friendly')",-0.86918414,-0.9510322,-1.758249,-1.8511175,0.39102405,0.27216032,1.8563623,1.7553691,-0.2379379,-0.32147,-0.0835321
2,-0.5107378,-0.42163843,"('unlikable', 'likable')",1.3613336,1.4452546,-0.019404512,-0.001004338,1.5135369,1.62685,0.5385042,0.673471,0.5766465,0.6645865,0.08794
3,0.5703305,0.640974,"('repellent', 'pleasant')",0.059632406,0.116174586,-1.3912,-1.334398,0.24576147,0.25143233,0.2912439,0.2921308,-0.0448463,-0.0067373,0.038109
4,-0.6974136,-0.76460314,"('disliked', 'liked')",0.73310757,0.62832856,0.62467366,0.54618144,-0.023245972,-0.12339943,-6.1009393,-6.0941353,-1.0927635,-1.1615255,-0.068762
5,0.4839395,0.5104643,"('distant', 'outgoing')",-0.46278736,-0.45942214,0.8054263,0.87166184,-0.388676,-0.32526818,0.12578419,0.1418707,0.1127373,0.1478613,0.035124
6,0.73288846,0.85321456,"('distant', 'open')",-0.3546864,-0.32216406,0.62629217,0.716598,-0.6618705,-0.60325646,0.78744435,0.78237003,0.2260136,0.2853524,0.0593388
7,0.12092546,0.15217772,"('insensitive', 'sensitive')",0.050631147,0.08228766,-0.9756088,-0.99472654,0.83465016,0.8218075,1.1889242,1.1768765,0.2439044,0.2476846,0.0037802
8,0.7161821,0.75435305,"('unaffectionate', 'affectionate')",-0.2482984,-0.16673562,-0.23187834,-0.23917213,0.20667247,0.22923379,1.1643798,1.0349602,0.3214115,0.3225278,0.0011163
9,0.38710934,0.38830978,"('unaffectionate', 'caring')",-0.053577125,-0.054451786,-0.86491597,-0.8767768,1.072519,0.99052477,1.5535351,1.5020988,0.4189341,0.389941,-0.0289931
10,0.65889823,0.6422466,"('unsympathetic', 'sympathetic')",-0.050254464,-0.09077233,-1.6302844,-1.6554993,-0.08752148,-0.14676148,0.03063533,0.06288725,-0.2157053,-0.2375799,-0.0218746
11,-0.8359616,-0.8507603,"('unhelpful', 'helpful')",-0.9779727,-0.8683378,-1.7849288,-1.7511045,-0.21351063,-0.24423108,1.7871332,1.9004154,-0.4050481,-0.3628036,0.0422445
12,0.65805227,0.66234934,"('unsupportive', 'supportive')",0.66894627,0.77419364,-0.8497304,-0.78836447,0.6423955,0.69999593,-1.2991773,-1.2412289,-0.0359027,0.0213891,0.0572918
13,-1.1041539,-1.1767635,"('impolite', 'polite')",-0.21435058,-0.14886713,-1.0855768,-1.0948178,0.2496951,0.20861953,-0.097419225,-0.055341806,-0.4503611,-0.4534341,-0.003073
14,0.9745281,0.93432254,"('antisocial', 'social')",1.1753689,1.0909346,-0.97114223,-0.9843066,1.6966275,1.6876813,-0.5320695,-0.55822366,0.4686626,0.4340816,-0.034581
15,0.39043075,0.36431244,"('boring', 'funny')",0.67361856,0.60168594,0.81923205,0.79916805,-0.70751214,-0.7261965,0.6412227,0.6117733,0.3633984,0.3301486,-0.0332498
16,-1.3516258,-1.2743522,"('unpopular', 'popular')",-0.47648835,-0.2976802,-0.301903,-0.29171482,-1.4260726,-1.2728038,-0.18168297,-0.1221958,-0.7475546,-0.6517493,0.0958053
17,0.118777454,0.14533664,"('nasty', 'nice')",0.26343447,0.35957438,0.19925937,0.26938498,-0.7948188,-0.68327177,-0.44143426,-0.38263965,-0.1309564,-0.0583231,0.0726333
18,-0.6503068,-0.5480981,"('disagreeable', 'welcoming')",0.2002135,0.51564306,-0.76928693,-0.7012197,-0.33194396,-0.20397025,-0.23193541,-0.21057726,-0.3566519,-0.2296444,0.1270075
19,0.34030446,0.44582686,"('inhospitable', 'hospitable')",-0.84535027,-0.6885072,0.3404627,0.41324672,-0.6100238,-0.553988,0.25331816,0.28072444,-0.1042577,-0.0205394,0.0837183
20,0.011468496,-0.02033759,"('rough', 'thoughtful')",0.3829658,0.4432188,-0.50565493,-0.48591852,-0.11906183,-0.006648708,1.1087458,1.076972,0.1756927,0.2014572,0.0257645
21,-0.75664574,-0.7818071,"('immoral', 'moral')",0.688164,0.7447987,-1.0780813,-1.0850847,-0.45911473,-0.46984252,-0.9681338,-0.8967309,-0.5147623,-0.4977333,0.017029
22,-0.002774138,-0.08690722,"('untrustworthy', 'trustworthy')",0.7140779,0.6247617,-0.28692397,-0.29228297,0.2333783,0.21171243,-0.62094176,-0.6640306,0.0073633,-0.0413493,-0.0487126
23,0.35416827,0.32030216,"('insincere', 'sincere')",-0.5271964,-0.49715137,-1.6512709,-1.7020532,0.065482244,-0.01354548,5.632814,5.5327067,0.7747994,0.7280518,-0.0467476
24,0.5755417,0.609635,"('dishonest', 'honest')",-0.31194115,-0.25840876,-0.88167864,-0.892138,-0.49791664,-0.5297878,0.982906,0.9270973,-0.0266177,-0.0287205,-0.0021028
25,-0.53305674,-0.50145733,"('egoistic', 'altruistic')",-0.27430817,-0.29740137,0.20268261,0.21152091,0.85342973,0.8327383,1.5144507,1.463587,0.3526396,0.3417975,-0.0108421
26,0.96347356,0.8916779,"('hardhearted', 'benevolent')",1.3007047,1.1409028,-0.13329339,-0.16055419,2.0813465,2.044102,1.8857707,1.7961657,1.2196005,1.1424588,-0.0771417
27,-0.6425295,-0.5837704,"('hardhearted', 'softhearted')",-0.6899686,-0.6004329,0.1290873,0.22296701,0.42113885,0.48566014,1.7654752,1.660502,0.1966407,0.2369852,0.0403445
28,-0.006546978,-0.06921062,"('disloyal', 'loyal')",0.14661816,0.042878717,-1.384385,-1.495033,0.48259932,0.26370856,1.0699847,0.92124957,0.061654,-0.0672814,-0.1289354
29,0.7463365,0.78122705,"('unfair', 'fair')",-0.34776264,-0.44269356,-0.61218697,-0.61620116,-0.7326043,-0.7070434,-0.2973866,-0.39939168,-0.2487208,-0.2768205,-0.0280997
30,-0.28481987,-0.34125668,"('intolerant', 'tolerant')",-0.26826665,-0.15707633,-0.76053876,-0.7806395,1.6757113,1.6555043,1.0021052,1.0671513,0.2728382,0.2887366,0.0158984
31,-0.34260803,-0.30685416,"('evil', 'good')",-1.2727332,-1.2406645,0.13915685,0.14320461,-1.2069277,-1.1530036,-0.7991251,-0.8858815,-0.6964475,-0.6886398,0.0078077
32,-1.0831442,-1.0454806,"('unkind', 'kind')",-0.021582313,-0.03728246,-1.3846544,-1.406474,0.6686511,0.5786289,0.9918237,0.88719547,-0.1657812,-0.2046825,-0.0389013
33,0.41030365,0.40857595,"('wrong', 'right')",-0.3454716,-0.25734007,0.7728286,0.8276582,0.5245591,0.5901299,-0.30875087,-0.31008223,0.2106938,0.2517884,0.0410946
34,-0.18334146,-0.14640433,"('mean', 'honorable')",-0.3840514,-0.1797449,-0.4057002,-0.3379064,-0.26375392,-0.13281685,5.968013,6.0590134,0.9462332,1.0524282,0.106195
35,-0.8559309,-0.8942175,"('corrupt', 'incorrupt')",-0.59840834,-0.6468538,2.0783298,2.0536535,-1.0478337,-1.0185583,0.09958713,-0.09139051,-0.0648512,-0.1194733,-0.0546221
36,-0.8721197,-0.8088558,"('hostile', 'amicable')",-0.6986371,-0.7326903,0.56158066,0.5047518,-0.72282654,-0.78636414,0.5531929,0.3797392,-0.235762,-0.2886839,-0.0529219
37,0.5253087,0.552788,"('fake', 'genuine')",0.08356067,0.13610984,0.30003896,0.26874292,0.42359337,0.406951,0.86280614,0.83618385,0.4390616,0.4401551,0.0010935
38,0.28147084,0.25904393,"('untruthful', 'truthful')",-1.4535238,-1.4065868,-0.9037054,-0.9606237,-0.35429567,-0.38181075,0.098952115,0.18100788,-0.4662204,-0.4617939,0.0044265
39,1.1338346,1.1630232,"('exploitative', 'cooperative')",-0.1250071,0.029759608,0.0019777045,0.06752633,0.43767363,0.50489795,0.2536919,0.24955967,0.3404341,0.4029534,0.0625193
