,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-2.288994,-2.4525194,"('unsociable', 'sociable')",-0.5421974,-0.6136779,-0.15662853,-0.20748582,-0.5875097,-0.7406997,-0.8938324,-1.0035957,-0.1097633
1,0.3460467,0.29666784,"('unfriendly', 'friendly')",1.7643237,1.8043658,1.4626375,1.4166797,1.1401653,0.93183315,1.1782933,1.1123867,-0.0659066
2,1.0635654,1.0969577,"('unlikable', 'likable')",1.4260749,1.5264645,1.8382816,1.8928797,0.8836625,0.9977863,1.3028961,1.3785222,0.0756261
3,-1.667616,-1.6252602,"('repellent', 'pleasant')",-1.5421637,-1.3908997,-1.0115848,-1.0184343,0.588601,0.51564807,-0.9081908,-0.8797366,0.0284542
4,0.19068587,0.20773718,"('disliked', 'liked')",-0.25103962,-0.22566724,0.33551472,0.29741788,-5.2468977,-4.9630265,-1.2429342,-1.1708847,0.0720495
5,2.0687792,2.1262,"('distant', 'outgoing')",1.8851613,1.9141166,1.329455,1.3990713,0.5396562,0.6724585,1.4557629,1.5279616,0.0721987
6,1.5256767,1.6260957,"('distant', 'open')",1.2389331,1.2923763,1.1682813,1.2418199,0.30640584,0.35582656,1.0598242,1.1290295,0.0692053
7,-1.2298435,-1.2634552,"('insensitive', 'sensitive')",-0.03183579,0.012076145,-0.8550614,-0.83862925,-0.7664903,-0.7860608,-0.7208077,-0.7190173,0.0017904
8,0.8217586,0.71505016,"('unaffectionate', 'affectionate')",2.2622235,2.182702,1.1650714,1.1179178,0.7591454,0.6003346,1.2520497,1.1540011,-0.0980486
9,0.3581311,0.24885902,"('unaffectionate', 'caring')",1.7817676,1.7266628,0.8079452,0.7692023,0.9565417,0.83348644,0.9760965,0.8945526,-0.0815439
10,-3.4006767,-3.4714625,"('unsympathetic', 'sympathetic')",-0.96244675,-0.90715146,-1.1914009,-1.1998537,-0.8367979,-0.9366113,-1.5978305,-1.6287696,-0.0309391
11,-1.6803282,-1.8046341,"('unhelpful', 'helpful')",-0.71210885,-0.7688388,-1.1567646,-1.1580918,1.4070245,1.3088266,-0.5355443,-0.6056845,-0.0701402
12,-0.966815,-0.9284583,"('unsupportive', 'supportive')",1.2463412,1.332561,0.52278095,0.5940851,-2.1425292,-2.032879,-0.3350555,-0.2586728,0.0763827
13,-1.7032537,-1.8445636,"('impolite', 'polite')",-0.536195,-0.6122743,-0.8486614,-0.8472999,-0.8035292,-0.8275195,-0.9729099,-1.0329143,-0.0600044
14,-1.9341717,-2.0534515,"('antisocial', 'social')",-0.4085125,-0.4671301,0.25979996,0.20852761,-0.96695143,-0.9943413,-0.7624589,-0.8265989,-0.06414
15,0.9020684,0.76948655,"('boring', 'funny')",0.5259759,0.37733802,0.7079915,0.6655826,0.24131441,0.31303853,0.5943376,0.5313615,-0.0629761
16,0.46970806,0.48183239,"('unpopular', 'popular')",-0.5690481,-0.5212861,0.27210462,0.35220432,0.75650495,0.669365,0.2323174,0.2455289,0.0132115
17,-0.07627819,-0.0063157296,"('nasty', 'nice')",-0.67078173,-0.63738906,0.2325311,0.32753822,0.1051428,0.2228214,-0.1023465,-0.0233363,0.0790102
18,0.07927586,0.13257815,"('disagreeable', 'welcoming')",-0.07674486,-0.037089884,0.53472686,0.60323834,-1.4158816,-1.4971026,-0.2196559,-0.199594,0.0200619
19,-0.14222823,-0.08856564,"('inhospitable', 'hospitable')",-0.22086081,-0.11761384,-0.33301103,-0.31200877,0.012545293,0.024415366,-0.1708887,-0.1234432,0.0474455
20,-0.9533794,-0.94291514,"('rough', 'thoughtful')",-1.3335451,-1.3079772,0.14980629,0.20433332,-0.4385035,-0.47178045,-0.6439054,-0.6295849,0.0143205
21,-2.0724523,-2.117309,"('immoral', 'moral')",-0.2571079,-0.198396,-0.3507048,-0.36336887,-1.6873938,-1.7148257,-1.0919147,-1.0984749,-0.0065602
22,-1.1503985,-1.2231638,"('untrustworthy', 'trustworthy')",-0.12329619,-0.13027301,-0.76878184,-0.85803306,-1.8052624,-1.8360856,-0.9619347,-1.0118889,-0.0499542
23,-0.8842186,-1.0211185,"('insincere', 'sincere')",-0.71526504,-0.72543865,-0.7073647,-0.7689707,3.9211297,3.4643307,0.4035704,0.2372007,-0.1663697
24,-0.6854528,-0.66524667,"('dishonest', 'honest')",0.25214866,0.2719475,-0.26051626,-0.22119746,-0.7856192,-0.7933389,-0.3698599,-0.3519589,0.017901
25,1.2707081,1.2959158,"('egoistic', 'altruistic')",1.2286946,1.33194,1.3680601,1.4183493,1.7948751,1.8100842,1.4155844,1.4640723,0.0484879
26,1.1790135,1.1000634,"('hardhearted', 'benevolent')",2.3917825,2.2869282,2.5508413,2.4187763,1.1272341,1.0248904,1.8122178,1.7076646,-0.1045532
27,-1.0046573,-0.97680885,"('hardhearted', 'softhearted')",-0.3465064,-0.35410994,-0.93455076,-0.84111196,-0.32405537,-0.43350834,-0.6524425,-0.6513848,0.0010577
28,-1.21809,-1.3547918,"('disloyal', 'loyal')",-0.4827187,-0.5074463,-0.42360914,-0.5405726,-0.1325154,-0.3322599,-0.5642333,-0.6837676,-0.1195343
29,-0.048885833,-0.080753714,"('unfair', 'fair')",-0.6337303,-0.634905,-0.27545506,-0.24471477,-1.0600187,-1.0848712,-0.5045224,-0.5113112,-0.0067888
30,-1.3186433,-1.3402251,"('intolerant', 'tolerant')",-1.7101319,-1.63028,-0.6952545,-0.68723655,-1.1163794,-1.0326192,-1.2101023,-1.1725903,0.037512
31,1.5665823,1.7788421,"('evil', 'good')",0.12343241,0.33779827,0.46583635,0.597099,-0.35276407,-0.23512255,0.4507717,0.6196542,0.1688825
32,-0.4096411,-0.48744556,"('unkind', 'kind')",0.39524493,0.30991215,-0.08209916,-0.122302994,-0.09060399,-0.24076238,-0.0467748,-0.1351497,-0.0883749
33,1.2453213,1.1663424,"('wrong', 'right')",0.88578403,0.7937411,1.4006698,1.4078995,-0.3255098,-0.22872835,0.8015664,0.7848136,-0.0167528
34,-0.10569176,0.045348544,"('mean', 'honorable')",-0.9545048,-0.7436147,0.2059815,0.22170773,4.877882,4.6158357,1.0059167,1.0348194,0.0289027
35,2.3308942,2.2912583,"('corrupt', 'incorrupt')",0.29206032,0.17496426,0.5940778,0.5602242,0.29781678,0.33114153,0.8787123,0.8393971,-0.0393152
36,1.9866743,1.9198711,"('hostile', 'amicable')",0.56763107,0.6387581,1.0068183,0.863143,0.84703404,0.6846862,1.1020395,1.0266147,-0.0754248
37,-0.53164417,-0.4793046,"('fake', 'genuine')",-1.2265711,-1.1907045,-0.71886325,-0.60822386,-0.4501541,-0.47217473,-0.7318081,-0.6876019,0.0442062
38,0.4152832,0.37070957,"('untruthful', 'truthful')",0.07029574,0.10372639,-0.09086675,-0.042270273,0.6720216,0.73561156,0.2666835,0.2919443,0.0252608
39,-0.22897655,-0.16561386,"('exploitative', 'cooperative')",0.766837,0.83643687,-0.06499675,0.008351296,0.028968366,0.15897341,0.125458,0.2095369,0.0840789
40,0.099476136,0.13336109,"('stingy', 'generous')",-0.25065675,-0.12883678,-0.604143,-0.47235093,-2.4198542,-2.2782812,-0.7937945,-0.686527,0.1072675
41,-1.0802376,-1.0640402,"('unforgiving', 'forgiving')",-0.33704835,-0.1809319,-0.396556,-0.3558444,-0.46936774,-0.5787467,-0.5708025,-0.5448908,0.0259117
42,0.19861855,0.24517521,"('unreliable', 'reliable')",0.6495417,0.68876153,0.45653915,0.51831317,-2.7613218,-2.5021417,-0.3641556,-0.262473,0.1016826
43,-1.7340523,-1.6720624,"('irresponsible', 'responsible')",0.4967321,0.57491255,-0.95114875,-0.7939311,-0.42443573,-0.4025823,-0.6532261,-0.5734158,0.0798103
44,0.8898915,0.99851185,"('prejudiced', 'unprejudiced')",-1.032218,-0.99837995,-0.78326076,-0.6863834,-1.1619594,-1.0411099,-0.5218866,-0.4318404,0.0900462
45,-2.3976593,-2.3415983,"('incompetent', 'competent')",-1.2545308,-1.0625545,-0.80492884,-0.826419,-1.5774434,-1.6600664,-1.5086405,-1.4726596,0.0359809
46,-2.1338162,-2.1847575,"('uncompetitive', 'competitive')",0.3226324,0.39088443,-0.29711843,-0.34882504,-0.21868007,-0.35065496,-0.5817456,-0.6233382,-0.0415926
47,-0.24329653,-0.13485083,"('stupid', 'smart')",-0.6775586,-0.5915217,0.4186823,0.4501999,3.5724742,3.3938293,0.7675754,0.7794142,0.0118388
