,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8082932,-1.9521163,"('unsociable', 'sociable')",-0.16201964,-0.34350702,-0.82226664,-1.0937794,-0.9308598,-1.129801,-0.1989412
1,-0.30748025,-0.35292652,"('unfriendly', 'friendly')",0.28526193,0.17015046,1.8301231,1.7670093,0.6026349,0.5280777,-0.0745572
2,0.75247335,0.7562332,"('unlikable', 'likable')",0.113863245,0.1973774,0.8669341,1.0031874,0.5777569,0.652266,0.0745091
3,-0.6186849,-0.48051208,"('repellent', 'pleasant')",0.69001836,0.7338709,0.04275141,0.052987196,0.0380283,0.1021153,0.064087
4,1.0183922,1.0120307,"('disliked', 'liked')",-0.6619803,-0.7045719,-5.691655,-5.7017026,-1.7784144,-1.7980812,-0.0196668
5,-0.27447957,-0.2559168,"('distant', 'outgoing')",-1.0032912,-0.86990005,-0.08968419,0.12593606,-0.4558183,-0.3332936,0.1225247
6,-0.13412143,-0.041940693,"('distant', 'open')",-1.2853479,-1.1664743,0.49463364,0.7191839,-0.3082786,-0.163077,0.1452016
7,-0.48973292,-0.42314345,"('insensitive', 'sensitive')",0.76854414,0.8283058,0.084522694,0.05909064,0.1211113,0.154751,0.0336397
8,0.060024243,0.005100008,"('unaffectionate', 'affectionate')",0.43033034,0.44536048,0.9867621,1.0452102,0.4923722,0.4985569,0.0061847
9,-0.44826636,-0.4828346,"('unaffectionate', 'caring')",0.28610063,0.23094472,1.1686671,1.1936435,0.3355004,0.3139179,-0.0215825
10,-1.4405077,-1.3257722,"('unsympathetic', 'sympathetic')",-0.11493097,-0.15014215,-0.91309977,-1.074292,-0.8228461,-0.8500687,-0.0272226
11,-0.54284334,-0.54238844,"('unhelpful', 'helpful')",1.2523596,1.2706826,2.0072849,1.9233791,0.9056004,0.8838911,-0.0217093
12,-0.50114995,-0.30320504,"('unsupportive', 'supportive')",0.31627232,0.51599693,-2.2552612,-2.1514308,-0.8133796,-0.646213,0.1671666
13,-0.83637816,-0.8641926,"('impolite', 'polite')",-0.24217433,-0.3275025,-0.70907295,-0.8368462,-0.5958751,-0.6761804,-0.0803053
14,-0.94607204,-0.97575235,"('antisocial', 'social')",1.001112,0.9918105,-0.9077695,-1.1002873,-0.2842432,-0.3614097,-0.0771665
15,0.71588385,0.55503625,"('boring', 'funny')",0.08252817,-0.010123784,0.9984848,0.89175975,0.5989656,0.4788907,-0.1200749
