,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
17,-0.6800584,-0.75516766,"('nasty', 'nice')",0.5024433,0.61407685,-0.0888076,-0.0705454,0.0182622
18,0.63105184,0.70613414,"('disagreeable', 'welcoming')",0.25038496,0.24662784,0.4407184,0.476381,0.0356626
19,-1.8461827,-1.9741873,"('inhospitable', 'hospitable')",-0.85938185,-0.9110125,-1.3527822,-1.4425999,-0.0898177
20,0.46223837,0.3857541,"('rough', 'thoughtful')",0.44349468,0.4263947,0.4528665,0.4060744,-0.0467921
21,3.832333,4.0594745,"('immoral', 'moral')",0.6190483,0.8647556,2.2256906,2.462115,0.2364244
22,2.619788,2.7286265,"('untrustworthy', 'trustworthy')",-0.2913369,-0.1776139,1.1642256,1.2755063,0.1112807
23,3.7218056,3.966728,"('insincere', 'sincere')",6.234581,6.1166244,4.9781933,5.041676,0.0634827
24,2.4656658,2.5999362,"('dishonest', 'honest')",1.1212559,1.152688,1.7934608,1.8763121,0.0828513
25,-1.5578754,-1.7992356,"('egoistic', 'altruistic')",0.8955632,0.71494293,-0.3311561,-0.5421463,-0.2109902
26,0.064093165,-0.04512874,"('hardhearted', 'benevolent')",1.7170688,1.7153422,0.890581,0.8351067,-0.0554743
27,-0.46239543,-0.5234245,"('hardhearted', 'softhearted')",1.057231,0.9883225,0.2974178,0.232449,-0.0649688
28,1.8495967,1.8910793,"('disloyal', 'loyal')",1.8052658,1.7402191,1.8274312,1.8156493,-0.0117819
29,-0.69426286,-0.7573662,"('unfair', 'fair')",-1.2972993,-1.380249,-0.9957811,-1.0688076,-0.0730265
30,2.9935021,3.07356,"('intolerant', 'tolerant')",1.7179444,1.7821853,2.3557234,2.4278727,0.0721493
31,-5.070482,-5.2819834,"('evil', 'good')",-0.99654377,-1.0598823,-3.0335128,-3.1709328,-0.13742
32,2.649062,2.740975,"('unkind', 'kind')",1.7118994,1.7343966,2.1804807,2.2376857,0.057205
33,-1.0888838,-1.1870853,"('wrong', 'right')",-0.24008065,-0.35298866,-0.6644822,-0.7700369,-0.1055547
34,0.97435945,1.0141904,"('mean', 'honorable')",5.0498786,5.064548,3.0121191,3.0393691,0.02725
35,-4.9994764,-5.323976,"('corrupt', 'incorrupt')",-0.8090044,-1.0416685,-2.9042404,-3.1828222,-0.2785818
36,-4.885392,-5.2904797,"('hostile', 'amicable')",-0.9993341,-1.1975865,-2.9423633,-3.2440331,-0.3016698
37,0.37704787,0.5808694,"('fake', 'genuine')",0.73205084,0.73814136,0.5545493,0.6595054,0.1049561
38,0.61603284,0.6207046,"('untruthful', 'truthful')",0.38578045,0.38391143,0.5009066,0.502308,0.0014014
39,2.51169,2.5155463,"('exploitative', 'cooperative')",1.0150771,1.100679,1.7633835,1.8081126,0.0447291
40,0.14520922,0.108815625,"('stingy', 'generous')",-2.0255635,-1.8983712,-0.9401771,-0.8947778,0.0453993
41,1.6166338,1.717272,"('unforgiving', 'forgiving')",0.78529084,0.90572244,1.2009623,1.3114972,0.1105349
42,1.5653349,1.6122776,"('unreliable', 'reliable')",-3.0130491,-2.7422433,-0.7238571,-0.5649828,0.1588743
43,3.369983,3.7097054,"('irresponsible', 'responsible')",1.3357352,1.4821844,2.352859,2.5959449,0.2430859
44,-1.5021583,-1.5959038,"('prejudiced', 'unprejudiced')",-1.5405318,-1.5698389,-1.521345,-1.5828713,-0.0615263
45,3.0318959,3.3462405,"('incompetent', 'competent')",0.8441361,1.0205289,1.9380159,2.1833847,0.2453688
46,3.8337803,4.076355,"('uncompetitive', 'competitive')",-0.43836802,-0.25770137,1.6977061,1.9093268,0.2116207
47,1.4739801,1.5710179,"('stupid', 'smart')",5.4855747,5.474204,3.4797773,3.5226109,0.0428336
48,2.942585,3.1449418,"('unintelligent', 'intelligent')",0.75685513,0.7820787,1.84972,1.9635103,0.1137903
49,0.9366675,0.9933915,"('unable', 'able')",0.013465801,-0.008276559,0.4750667,0.4925575,0.0174908
50,-1.0402651,-1.1729233,"('clumsy', 'skillful')",-0.29288915,-0.36036554,-0.6665771,-0.7666444,-0.1000673
51,2.748404,2.791714,"('uneducated', 'educated')",0.1971161,0.083191715,1.4727601,1.4374528,-0.0353073
52,-2.1650565,-2.4306967,"('irrational', 'rational')",-0.46766996,-0.73047477,-1.3163632,-1.5805857,-0.2642225
53,-0.2898117,-0.3289333,"('uncreative', 'creative')",-0.22641458,-0.31180882,-0.2581131,-0.3203711,-0.062258
54,0.27753198,0.23688361,"('incapable', 'capable')",0.9072763,0.7460089,0.5924041,0.4914463,-0.1009578
55,5.995172,6.292892,"('incompetent', 'clever')",0.67413056,0.80262876,3.3346512,3.5477605,0.2131093
56,4.654746,4.9517417,"('impractical', 'practical')",1.1018223,1.2295448,2.8782842,3.0906432,0.212359
57,1.3417038,1.5345827,"('unimaginative', 'imaginative')",-2.779889,-2.5728288,-0.7190927,-0.519123,0.1999697
58,-0.30250344,-0.31736103,"('undiscriminating', 'discriminating')",-0.7281752,-0.73544043,-0.5153393,-0.5264007,-0.0110614
59,-1.5063359,-1.6388676,"('foolish', 'wise')",0.3773826,0.26100332,-0.5644766,-0.6889322,-0.1244556
60,5.178168,5.63707,"('inefficient', 'efficient')",0.71668774,0.97066057,2.9474277,3.3038654,0.3564377
61,1.8680532,1.7543538,"('illogical', 'logical')",0.5632517,0.49709636,1.2156525,1.125725,-0.0899275
62,4.637197,4.989733,"('incompetent', 'brilliant')",0.75363076,0.9045801,2.6954138,2.9471567,0.2517429
63,3.483784,3.594552,"('unperceptive', 'insightful')",0.39433575,0.5400486,1.9390599,2.0673003,0.1282404
64,0.7369133,0.7133629,"('shy', 'confident')",-6.690282,-6.4507866,-2.9766843,-2.8687119,0.1079724
65,3.1633823,3.340464,"('insecure', 'secure')",0.083797105,0.16089901,1.6235898,1.7506815,0.1270917
66,-2.132804,-2.21328,"('inactive', 'active')",-0.28266245,-0.44054058,-1.2077332,-1.3269103,-0.1191771
67,0.92373854,1.0249803,"('doubtful', 'determined')",0.19283712,0.24941885,0.5582879,0.6371996,0.0789117
68,-0.105096556,-0.1487557,"('dependent', 'independent')",-0.7801075,-0.9001857,-0.442602,-0.5244707,-0.0818687
69,-3.800083,-4.017561,"('lazy', 'industrious')",-1.3936033,-1.4904505,-2.5968432,-2.7540057,-0.1571625
70,4.103358,4.2948613,"('lethargic', 'energetic')",0.5015644,0.55063635,2.3024611,2.4227488,0.1202877
71,0.019938193,0.018472208,"('diffident', 'self-confident')",0.7501864,0.7310222,0.3850623,0.3747472,-0.0103151
72,0.55686134,0.75325423,"('unambitious', 'ambitious')",-0.40946218,-0.3486713,0.0736996,0.2022915,0.1285919
73,-1.2353531,-1.3186266,"('helpless', 'self-reliant')",-3.5280936,-3.5326393,-2.3817234,-2.425633,-0.0439096
74,1.6783025,1.7176502,"('undedicated', 'dedicated')",0.77511185,0.88269526,1.2267072,1.3001727,0.0734655
75,-3.0965052,-3.159529,"('meek', 'impulsive')",-1.804161,-1.8831531,-2.4503331,-2.5213411,-0.071008
76,2.4908624,2.7451346,"('anxious', 'daring')",0.11093207,0.27298,1.3008972,1.5090573,0.2081601
77,1.7505312,1.9120493,"('unmotivated', 'motivated')",-0.90127605,-0.7835856,0.4246276,0.5642319,0.1396043
78,0.64994204,0.65025276,"('nonresilient', 'resilient')",0.18315272,0.32342672,0.4165474,0.4868397,0.0702923
79,-3.6001713,-3.7974064,"('wavering', 'unwavering')",-0.38696337,-0.44484502,-1.9935673,-2.1211257,-0.1275584
80,3.488995,3.6692271,"('dominated', 'dominating')",-0.5693685,-0.54523075,1.4598134,1.5619981,0.1021847
81,4.1258497,4.4224415,"('submissive', 'aggressive')",0.24034779,0.43400514,2.1830988,2.4282234,0.2451246
82,1.4104382,1.4862145,"('poor', 'rich')",6.2616363,6.0219636,3.8360372,3.7540891,-0.0819481
83,0.7494936,0.7265058,"('powerless', 'powerful')",-0.43461078,-0.46042353,0.1574414,0.1330411,-0.0244003
84,-0.12206189,-0.15701869,"('inferior', 'superior')",-0.11448531,-0.23344952,-0.1182736,-0.1952341,-0.0769605
85,-4.1297417,-4.584682,"('insignificant', 'prestigious')",-0.5325671,-0.7743702,-2.3311543,-2.6795261,-0.3483718
86,2.7620218,2.8532536,"('uninfluential', 'influential')",0.30418947,0.25222322,1.5331056,1.5527384,0.0196328
87,1.1856647,1.145589,"('unsuccessful', 'successful')",0.6511933,0.5883111,0.918429,0.86695,-0.051479
88,0.21026886,0.10236426,"('low', 'eminent')",0.15980783,0.0023574475,0.1850383,0.0523609,-0.1326774
