,alliance_male,alliance_female,tuple,data_male,data_female,systems_male,systems_female,corp_male,corp_female,average_male,average_female,female-male
0,0.5121472,0.47289094,"('unsociable', 'sociable')",-0.75273067,-0.8323045,-0.5547387,-0.58630705,-0.30938804,-0.3625914,-0.2761776,-0.327078,-0.0509004
1,-0.13486582,-0.11614232,"('unfriendly', 'friendly')",0.6004584,0.5282907,-0.17273293,-0.30900574,1.3801731,1.2661214,0.4182582,0.342316,-0.0759422
2,1.2082357,1.2180667,"('unlikable', 'likable')",0.721702,0.775865,0.754247,0.75944,0.76866585,0.76482004,0.8632126,0.879548,0.0163354
3,0.13511996,0.28691107,"('repellent', 'pleasant')",-0.56805146,-0.51212287,0.47717917,0.5734871,0.99413294,0.9113989,0.2595952,0.3149185,0.0553233
4,-1.5000696,-1.471537,"('disliked', 'liked')",0.040847547,0.14099964,-0.14864312,-0.090872325,-7.0952525,-7.301642,-2.1757793,-2.1807628,-0.0049835
5,-1.2962636,-1.2099124,"('distant', 'outgoing')",1.0730374,1.2108195,-0.34204078,-0.22387528,-0.5639763,-0.32234803,-0.2823108,-0.1363291,0.1459817
6,-1.1524485,-1.0003462,"('distant', 'open')",0.6210017,0.7512282,-1.0498035,-0.98261756,-0.3464769,-0.06396636,-0.4819318,-0.3239255,0.1580063
7,1.3284518,1.4236677,"('insensitive', 'sensitive')",-0.30812535,-0.29165438,-0.359106,-0.35341278,0.107526846,0.15854909,0.1921868,0.2342874,0.0421006
8,-0.42872843,-0.4770493,"('unaffectionate', 'affectionate')",0.08457315,-0.009040626,-0.8254081,-0.9420497,0.40560627,0.5236963,-0.1909893,-0.2261108,-0.0351215
9,0.351826,0.3583809,"('unaffectionate', 'caring')",0.28270173,0.26785675,-0.5621028,-0.6078472,1.2601267,1.4306724,0.3331379,0.3622657,0.0291278
10,1.5869815,1.5883195,"('unsympathetic', 'sympathetic')",-1.861724,-1.9728918,-1.4253696,-1.4114337,-0.09097774,0.07085486,-0.4477725,-0.4312878,0.0164847
11,1.3873652,1.3571305,"('unhelpful', 'helpful')",0.3590375,0.29194507,0.8035995,0.801718,2.0558238,2.028725,1.1514565,1.1198797,-0.0315768
12,1.1954845,1.3409003,"('unsupportive', 'supportive')",0.575396,0.6923583,-0.17412303,-0.0084873475,-2.1985936,-2.0562327,-0.1504591,-0.0078654,0.1425937
13,0.69066155,0.5605942,"('impolite', 'polite')",-0.95500886,-1.0318717,-0.3005962,-0.3441642,-0.5416261,-0.4974812,-0.2766424,-0.3282307,-0.0515883
14,1.3676522,1.324532,"('antisocial', 'social')",0.3872308,0.46683183,0.47463232,0.56548035,-0.23348014,-0.37958014,0.4990088,0.494316,-0.0046928
15,0.21910566,0.10650426,"('boring', 'funny')",-0.13674499,-0.16938072,-0.8862654,-0.9619301,-0.013785275,-0.012793735,-0.2044225,-0.2594001,-0.0549776
16,-2.1135263,-2.073347,"('unpopular', 'popular')",0.25476816,0.22758539,0.1807184,0.13914877,0.42282495,0.3912434,-0.3138037,-0.3288423,-0.0150386
17,-0.1703361,-0.063565485,"('nasty', 'nice')",-0.21670198,-0.068259135,-0.47879136,-0.35790265,-0.3272831,-0.24089667,-0.2982782,-0.182656,0.1156222
18,0.06279831,0.15351793,"('disagreeable', 'welcoming')",0.3663528,0.44283167,0.09237225,0.17811647,-0.70786476,-0.6902292,-0.0465854,0.0210592,0.0676446
19,-1.4678484,-1.4535645,"('inhospitable', 'hospitable')",0.11549005,0.077758715,-0.6346335,-0.68755054,-0.5898056,-0.46734536,-0.6441994,-0.6326754,0.011524
20,1.0690783,1.0444688,"('rough', 'thoughtful')",0.1974395,0.246708,0.2295812,0.28559148,0.6339287,0.6081091,0.5325069,0.5462193,0.0137124
21,0.7334352,0.6623162,"('immoral', 'moral')",-0.40418443,-0.47104797,0.101621464,0.01936112,-0.55934894,-0.49843132,-0.0321192,-0.0719505,-0.0398313
22,1.1009797,1.0798167,"('untrustworthy', 'trustworthy')",0.034578923,-0.067908585,0.22913724,0.09110414,-0.8594769,-0.88134354,0.1263047,0.0554172,-0.0708875
23,1.2107352,1.1896492,"('insincere', 'sincere')",-0.13651386,-0.23689431,-0.12412892,-0.13094383,6.271853,6.2632732,1.8054863,1.7712711,-0.0342152
24,1.7524407,1.7741346,"('dishonest', 'honest')",-0.63062614,-0.5949593,-1.9112396,-1.7921509,0.846893,0.86615175,0.014367,0.0632941,0.0489271
25,0.017996185,0.04820474,"('egoistic', 'altruistic')",0.41910955,0.5067148,0.7744895,0.83583033,1.0194535,0.8926793,0.5577622,0.5708573,0.0130951
