,conduent_male,conduent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.34179717,-0.4905676,"('unsociable', 'sociable')",-0.21120788,-0.31234345,-0.2765025,-0.4014555,-0.124953
1,-2.2362254,-2.3107328,"('unfriendly', 'friendly')",1.9977465,1.842901,-0.1192394,-0.2339159,-0.1146765
2,0.110357136,0.15189724,"('unlikable', 'likable')",0.45616132,0.52219963,0.2832592,0.3370484,0.0537892
3,-0.7325246,-0.62209255,"('repellent', 'pleasant')",-0.045909964,0.118215844,-0.3892173,-0.2519383,0.137279
4,-0.49053603,-0.48429778,"('disliked', 'liked')",-6.023674,-5.9638534,-3.2571051,-3.2240756,0.0330295
5,-1.5615014,-1.5558429,"('distant', 'outgoing')",0.22498524,0.1850082,-0.6682581,-0.6854174,-0.0171593
6,-2.0005732,-2.0110426,"('distant', 'open')",0.45596254,0.36718833,-0.7723053,-0.8219271,-0.0496218
7,-0.105085805,-0.022548337,"('insensitive', 'sensitive')",0.65552855,0.7086407,0.2752214,0.3430462,0.0678248
8,-1.8804685,-1.9175665,"('unaffectionate', 'affectionate')",0.727259,0.58871794,-0.5766047,-0.6644243,-0.0878196
9,-1.9295142,-1.9452226,"('unaffectionate', 'caring')",1.1445236,1.1415387,-0.3924953,-0.4018419,-0.0093466
10,-0.1883816,-0.15560202,"('unsympathetic', 'sympathetic')",-0.49201357,-0.50210416,-0.3401976,-0.3288531,0.0113445
11,0.2236371,0.23431347,"('unhelpful', 'helpful')",1.9060338,1.964866,1.0648354,1.0995897,0.0347543
12,-0.14630018,-0.09431458,"('unsupportive', 'supportive')",-1.7009068,-1.6658232,-0.9236035,-0.8800689,0.0435346
13,0.10681064,-0.016153999,"('impolite', 'polite')",-0.23694682,-0.23070075,-0.0650681,-0.1234274,-0.0583593
14,0.62306577,0.66076255,"('antisocial', 'social')",-0.3390126,-0.2923419,0.1420266,0.1842103,0.0421837
15,-0.44197443,-0.49997613,"('boring', 'funny')",0.6346918,0.59165275,0.0963587,0.0458383,-0.0505204
16,-0.78769505,-0.7766906,"('unpopular', 'popular')",0.6044037,0.5683859,-0.0916457,-0.1041524,-0.0125067
17,-0.5246627,-0.44593817,"('nasty', 'nice')",-0.22108597,-0.1805076,-0.3728743,-0.3132229,0.0596514
18,-0.53806245,-0.5494233,"('disagreeable', 'welcoming')",-0.039633397,-0.14435978,-0.2888479,-0.3468915,-0.0580436
19,-1.4699675,-1.4641435,"('inhospitable', 'hospitable')",0.111410536,0.03603301,-0.6792785,-0.7140552,-0.0347767
20,0.3660602,0.40882987,"('rough', 'thoughtful')",0.88807243,0.8404764,0.6270663,0.6246531,-0.0024132
21,0.32643893,0.26758868,"('immoral', 'moral')",-0.47565556,-0.43578437,-0.0746083,-0.0840978,-0.0094895
22,0.16604693,0.15523875,"('untrustworthy', 'trustworthy')",-1.0165168,-0.9645658,-0.4252349,-0.4046635,0.0205714
23,-0.2267015,-0.24077013,"('insincere', 'sincere')",5.9012995,5.916143,2.8372989,2.8376863,0.0003874
24,-0.66980356,-0.695932,"('dishonest', 'honest')",0.8643076,0.8675761,0.097252,0.0858221,-0.0114299
25,-0.84748197,-0.8163554,"('egoistic', 'altruistic')",1.6040901,1.5058936,0.3783041,0.3447691,-0.033535
26,-0.58003664,-0.6556762,"('hardhearted', 'benevolent')",1.6065639,1.4937713,0.5132636,0.4190476,-0.094216
27,-0.7501346,-0.69334984,"('hardhearted', 'softhearted')",1.4057211,1.3061273,0.3277932,0.3063887,-0.0214045
