,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.41030914,0.29752633,"('unsociable', 'sociable')",0.056901664,-0.019528776,-0.50154954,-0.58722717,-0.0114462,-0.1030765,-0.0916303
1,1.321159,1.2076788,"('unfriendly', 'friendly')",0.5048165,0.3709338,2.365777,2.203634,1.3972508,1.2607489,-0.1365019
2,0.40828422,0.47812805,"('unlikable', 'likable')",0.94687766,1.0458776,0.41294032,0.52656204,0.5893674,0.6835225,0.0941551
3,-1.3091718,-1.2878093,"('repellent', 'pleasant')",-0.5271053,-0.4711061,-0.08177975,-0.061984543,-0.6393522,-0.6069667,0.0323855
4,-0.48225376,-0.538414,"('disliked', 'liked')",-0.018057164,-0.06291742,-6.284364,-6.4045653,-2.2615584,-2.3352989,-0.0737405
5,0.56646943,0.5890535,"('distant', 'outgoing')",0.029135719,0.0053196475,0.247623,0.20974398,0.281076,0.268039,-0.013037
6,-0.11573641,-0.0780296,"('distant', 'open')",-0.12643382,-0.16377231,0.89601666,0.8079941,0.2179488,0.1887307,-0.0292181
7,0.2426064,0.22471267,"('insensitive', 'sensitive')",-0.26632383,-0.2067718,0.4566317,0.4608473,0.1443048,0.159596,0.0152912
8,0.8400844,0.80253965,"('unaffectionate', 'affectionate')",-0.121391244,-0.18859673,1.1077578,0.99180007,0.608817,0.5352476,-0.0735694
9,1.6297704,1.5870107,"('unaffectionate', 'caring')",0.3152821,0.27401862,1.3055363,1.2653323,1.0835296,1.0421206,-0.041409
10,-0.49987245,-0.5410726,"('unsympathetic', 'sympathetic')",-1.1179314,-1.022788,-0.85958344,-0.8676381,-0.8257957,-0.8104996,0.0152961
11,0.101600714,0.1296454,"('unhelpful', 'helpful')",0.32316086,0.4182191,1.331926,1.4377776,0.5855625,0.6618807,0.0763182
12,1.0581709,1.0870777,"('unsupportive', 'supportive')",0.31696904,0.4708969,-1.8866591,-1.8432004,-0.1705064,-0.0950753,0.0754311
13,-0.40513012,-0.47495365,"('impolite', 'polite')",0.26398835,0.3059425,-0.7091899,-0.65558916,-0.2834439,-0.2748668,0.0085771
14,0.080443785,0.007947361,"('antisocial', 'social')",0.5295948,0.5363243,-0.67218417,-0.6675699,-0.0207152,-0.0410994,-0.0203842
15,0.4507296,0.4193526,"('boring', 'funny')",0.37544215,0.32166666,0.72572273,0.69486475,0.5172981,0.478628,-0.0386701
16,-1.4095587,-1.4493843,"('unpopular', 'popular')",0.17104077,0.108708814,0.7484068,0.6881245,-0.1633704,-0.217517,-0.0541466
17,-0.42782164,-0.35325718,"('nasty', 'nice')",-0.97043294,-0.9590044,-0.3363942,-0.28103518,-0.5782163,-0.5310989,0.0471174
18,-0.0028031245,-0.04609345,"('disagreeable', 'welcoming')",1.0089859,1.1031849,-0.2860923,-0.37306875,0.2400302,0.2280076,-0.0120226
19,0.018475112,0.04641875,"('inhospitable', 'hospitable')",-1.1030008,-1.116017,-0.07121121,-0.034778588,-0.3852456,-0.3681256,0.01712
20,-0.8095952,-0.8177547,"('rough', 'thoughtful')",0.35119972,0.3193631,1.2377074,1.1582892,0.2597706,0.2199659,-0.0398047
21,0.01660515,0.018784124,"('immoral', 'moral')",0.34747946,0.43411437,-1.2219943,-1.1371038,-0.2859699,-0.2280684,0.0579015
22,0.23590194,0.17917138,"('untrustworthy', 'trustworthy')",0.13071963,0.18298163,-1.0210522,-1.0409377,-0.2181436,-0.2262616,-0.008118
23,0.34290114,0.28656206,"('insincere', 'sincere')",0.039071944,0.06576975,5.4870687,5.4102044,1.9563473,1.9208453,-0.035502
24,-0.023830155,-0.049795672,"('dishonest', 'honest')",-0.1441997,-0.07178896,0.53805596,0.49309623,0.123342,0.1238372,0.0004952
25,0.1812135,0.19715193,"('egoistic', 'altruistic')",0.67162836,0.6048643,1.9098655,1.8424536,0.9209024,0.8814899,-0.0394125
26,1.8038797,1.7407057,"('hardhearted', 'benevolent')",1.446091,1.4601775,2.0832405,2.064601,1.7777371,1.7551614,-0.0225757
27,0.839831,0.84919745,"('hardhearted', 'softhearted')",-0.11552257,-0.13974085,1.5196538,1.3844173,0.7479874,0.697958,-0.0500294
28,0.46333972,0.3664385,"('disloyal', 'loyal')",0.058639593,-0.050890014,0.92572033,0.8141238,0.4825666,0.3765574,-0.1060092
29,0.18229093,0.11999317,"('unfair', 'fair')",-0.36102042,-0.4133397,-0.2955095,-0.44210118,-0.1580797,-0.2451492,-0.0870695
30,0.38403678,0.28102598,"('intolerant', 'tolerant')",0.11180781,0.1467172,0.9203609,0.91625845,0.4720685,0.4480006,-0.0240679
31,0.3863393,0.43459067,"('evil', 'good')",-0.36301798,-0.3812585,-0.13275105,-0.26693922,-0.0364766,-0.0712023,-0.0347257
32,1.0614835,1.0398875,"('unkind', 'kind')",-0.081819154,-0.03676566,0.71409917,0.6260164,0.5645878,0.5430461,-0.0215417
33,0.84879595,0.7869358,"('wrong', 'right')",0.5223621,0.46636766,-0.30258176,-0.33896413,0.3561921,0.3047798,-0.0514123
34,-0.8898307,-0.8018859,"('mean', 'honorable')",-0.21969801,-0.13906828,5.809275,5.8722415,1.566582,1.6437624,0.0771804
