,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,-0.35110524,-0.31798816,"('rough', 'thoughtful')",0.74831146,0.73327017,0.1986031,0.207641,0.0090379
21,-0.34890434,-0.33961496,"('immoral', 'moral')",-0.6090264,-0.58799523,-0.4789653,-0.4638051,0.0151602
22,-1.082332,-1.053017,"('untrustworthy', 'trustworthy')",-1.2603745,-1.2402058,-1.1713533,-1.1466115,0.0247418
23,0.060281463,0.09890695,"('insincere', 'sincere')",6.252304,6.195609,3.1562927,3.147258,-0.0090347
24,-0.1104541,-0.10276203,"('dishonest', 'honest')",0.91082263,0.9829899,0.4001843,0.4401139,0.0399296
25,0.67627895,0.6883466,"('egoistic', 'altruistic')",1.208309,1.0637687,0.942294,0.8760577,-0.0662363
26,-0.09043487,-0.16705546,"('hardhearted', 'benevolent')",1.656795,1.4148302,0.7831801,0.6238874,-0.1592927
27,0.5635238,0.6740815,"('hardhearted', 'softhearted')",1.4700876,1.3825703,1.0168058,1.0283259,0.0115201
28,-0.40922454,-0.43402028,"('disloyal', 'loyal')",1.2849476,1.2424086,0.4378616,0.4041942,-0.0336674
29,-0.19299105,-0.19747159,"('unfair', 'fair')",-0.20887001,-0.3641869,-0.2009305,-0.2808293,-0.0798988
30,-0.21073888,-0.18709223,"('intolerant', 'tolerant')",0.66590416,0.66844565,0.2275826,0.2406767,0.0130941
31,-0.22398286,-0.10968736,"('evil', 'good')",-0.87393135,-0.9269678,-0.5489571,-0.5183276,0.0306295
32,0.9595039,0.94096845,"('unkind', 'kind')",0.968651,0.79712546,0.9640775,0.8690469,-0.0950306
33,1.0616754,1.0791454,"('wrong', 'right')",-0.6064125,-0.606553,0.2276315,0.2362962,0.0086647
34,0.5128737,0.6937828,"('mean', 'honorable')",5.9517355,6.1802545,3.2323046,3.4370186,0.204714
35,0.059899144,0.04591617,"('corrupt', 'incorrupt')",-0.3652688,-0.369485,-0.1526848,-0.1617844,-0.0090996
36,-0.6935783,-0.6258062,"('hostile', 'amicable')",-0.08380371,-0.18166573,-0.388691,-0.403736,-0.015045
37,0.19181722,0.20941232,"('fake', 'genuine')",0.035025105,0.12592243,0.1134212,0.1676674,0.0542462
38,0.21823195,0.28878838,"('untruthful', 'truthful')",0.17915618,0.45433134,0.1986941,0.3715599,0.1728658
39,0.7472851,0.63076615,"('exploitative', 'cooperative')",-0.00042004697,-0.0062123467,0.3734325,0.3122769,-0.0611556
40,0.09331107,0.21982884,"('stingy', 'generous')",-2.2525094,-2.3848238,-1.0795991,-1.0824975,-0.0028984
41,-0.22830583,-0.09649056,"('unforgiving', 'forgiving')",-0.0025165859,-0.052555084,-0.1154112,-0.0745228,0.0408884
42,0.32992277,0.4671828,"('unreliable', 'reliable')",-3.1261046,-3.0239348,-1.398091,-1.278376,0.119715
43,-0.16511431,-0.0837716,"('irresponsible', 'responsible')",0.4568009,0.45582175,0.1458433,0.1860251,0.0401818
44,0.6275402,0.59426284,"('prejudiced', 'unprejudiced')",-1.3630971,-1.4369965,-0.3677785,-0.4213668,-0.0535883
45,-1.2006056,-0.96409225,"('incompetent', 'competent')",0.036982205,0.06591713,-0.5818117,-0.4490876,0.1327241
46,-1.0177598,-0.87971634,"('uncompetitive', 'competitive')",-1.1049643,-1.0952642,-1.061362,-0.9874903,0.0738717
47,0.28814483,0.25040558,"('stupid', 'smart')",5.9258876,6.052984,3.1070161,3.151695,0.0446789
48,-0.6112271,-0.5885789,"('unintelligent', 'intelligent')",0.7036731,0.6972693,0.046223,0.0543452,0.0081222
49,0.26188794,0.4891366,"('unable', 'able')",-0.021164168,0.16225159,0.1203619,0.3256941,0.2053322
50,0.47808075,0.51740575,"('clumsy', 'skillful')",0.3031948,0.32449067,0.3906378,0.4209482,0.0303104
51,-0.8959832,-0.9576197,"('uneducated', 'educated')",0.26503095,0.15334554,-0.3154761,-0.4021371,-0.086661
52,-0.049551036,-0.23471855,"('irrational', 'rational')",0.31181931,0.19007115,0.1311341,-0.0223237,-0.1534578
53,-0.4782194,-0.45131096,"('uncreative', 'creative')",0.5524681,0.45883673,0.0371244,0.0037629,-0.0333615
54,0.03566563,0.046887007,"('incapable', 'capable')",0.94342864,1.0724037,0.4895471,0.5596454,0.0700983
55,-1.2242984,-1.1510069,"('incompetent', 'clever')",0.15164644,0.13551192,-0.5363259,-0.5077475,0.0285784
56,0.6306425,0.62055993,"('impractical', 'practical')",-0.49705034,-0.41686022,0.0667961,0.1018499,0.0350538
57,-1.738183,-1.7228005,"('unimaginative', 'imaginative')",-3.4471474,-3.4123855,-2.5926652,-2.5675931,0.0250721
58,-1.2692919,-1.2344364,"('undiscriminating', 'discriminating')",-0.1499792,-0.12641618,-0.7096356,-0.6804263,0.0292093
59,0.80699366,0.70270926,"('foolish', 'wise')",0.35345846,0.46514595,0.5802261,0.5839276,0.0037015
60,0.08958286,0.12580368,"('inefficient', 'efficient')",-0.058442812,0.07707919,0.01557,0.1014414,0.0858714
61,-0.25129107,-0.35987145,"('illogical', 'logical')",0.57337356,0.36809477,0.1610412,0.0041117,-0.1569295
62,-0.20348,-0.03059552,"('incompetent', 'brilliant')",0.44024318,0.6853305,0.1183816,0.3273675,0.2089859
63,-0.3019293,-0.18451779,"('unperceptive', 'insightful')",0.38000095,0.5327068,0.0390358,0.1740945,0.1350587
64,-0.5051718,-0.5844453,"('shy', 'confident')",-6.7619543,-6.760038,-3.633563,-3.6722417,-0.0386787
65,-1.1090012,-1.3052508,"('insecure', 'secure')",-0.33421066,-0.33023426,-0.7216059,-0.8177425,-0.0961366
66,-0.24717367,-0.28734538,"('inactive', 'active')",0.67280996,0.66570556,0.2128181,0.1891801,-0.023638
67,0.68819505,0.58174163,"('doubtful', 'determined')",-0.39881736,-0.45140305,0.1446888,0.0651693,-0.0795195
68,-0.81960636,-0.86674577,"('dependent', 'independent')",-0.74055046,-0.66333675,-0.7800784,-0.7650412,0.0150372
69,1.3409531,1.3877561,"('lazy', 'industrious')",-0.6816853,-0.565561,0.3296339,0.4110976,0.0814637
70,-0.6295409,-0.5384144,"('lethargic', 'energetic')",0.010248197,0.09580675,-0.3096464,-0.2213038,0.0883426
71,1.3317682,1.4563473,"('diffident', 'self-confident')",0.4987592,0.49160734,0.9152637,0.9739773,0.0587136
72,-0.71954274,-0.72031033,"('unambitious', 'ambitious')",-0.30711406,-0.22141987,-0.5133284,-0.4708651,0.0424633
73,1.020921,0.94393975,"('helpless', 'self-reliant')",-3.5988443,-3.478103,-1.2889616,-1.2670816,0.02188
74,-0.029695176,0.03664659,"('undedicated', 'dedicated')",-0.38384193,-0.49245775,-0.2067686,-0.2279056,-0.021137
75,0.14527003,0.18056504,"('meek', 'impulsive')",-0.67696935,-0.50519675,-0.2658496,-0.1623158,0.1035338
76,-0.5249812,-0.49586272,"('anxious', 'daring')",-0.5429706,-0.4928858,-0.5339759,-0.4943743,0.0396016
77,-0.20442386,-0.07930817,"('unmotivated', 'motivated')",-1.1594284,-0.97938615,-0.6819261,-0.5293472,0.1525789
78,-0.26617905,0.0021249382,"('nonresilient', 'resilient')",-0.026815634,0.026981784,-0.1464973,0.0145534,0.1610507
79,0.18314691,0.21248865,"('wavering', 'unwavering')",-0.3280676,-0.2237408,-0.0724603,-0.0056261,0.0668342
80,0.0830683,0.006674681,"('dominated', 'dominating')",-0.9936831,-0.9611412,-0.4553074,-0.4772333,-0.0219259
81,-0.20369321,-0.36341596,"('submissive', 'aggressive')",-0.8925346,-0.7732781,-0.5481139,-0.568347,-0.0202331
82,-0.70282155,-0.67063457,"('poor', 'rich')",6.9999466,7.015022,3.1485624,3.1721935,0.0236311
83,0.26712167,0.24086775,"('powerless', 'powerful')",-1.1498035,-1.1500791,-0.4413409,-0.4546057,-0.0132648
84,0.097578205,0.065095626,"('inferior', 'superior')",0.66292244,0.6476614,0.3802503,0.3563785,-0.0238718
85,0.7232914,0.7284362,"('insignificant', 'prestigious')",0.056471262,-0.08946775,0.3898813,0.3194842,-0.0703971
86,-0.962146,-0.9479307,"('uninfluential', 'influential')",-0.33516967,-0.40321323,-0.6486578,-0.675572,-0.0269142
87,0.057116296,0.010662099,"('unsuccessful', 'successful')",0.6071138,0.6487845,0.332115,0.3297233,-0.0023917
88,-0.15979841,-0.22091356,"('low', 'eminent')",-0.33565807,-0.35106307,-0.2477282,-0.2859883,-0.0382601
