,level_male,level_female,tuple,3_male,3_female,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1608251,0.05031965,"('unsociable', 'sociable')",0.9900804,1.0118754,0.27795312,0.2226426,0.14785373,0.16816692,0.3941781,0.3632511,-0.030927
1,-0.90642715,-0.95980346,"('unfriendly', 'friendly')",-2.3891766,-2.4038234,0.2208013,0.029893257,1.1459544,0.8057578,-0.482212,-0.631994,-0.149782
2,1.1539736,1.2115297,"('unlikable', 'likable')",0.8869357,0.9731043,1.4586679,1.5221924,0.42623824,0.4512497,0.9814538,1.039519,0.0580652
3,-0.4242968,-0.39402097,"('repellent', 'pleasant')",1.1373671,1.3027962,0.67914295,0.8729027,0.48271415,0.67298955,0.4687319,0.6136669,0.144935
4,0.31934133,0.48922464,"('disliked', 'liked')",-0.9430966,-0.99289006,-1.2223933,-1.3270807,-7.0226564,-7.217715,-2.2172012,-2.2621152,-0.044914
5,-1.0029657,-0.9121298,"('distant', 'outgoing')",-1.6586909,-1.6624379,-0.5201121,-0.5889276,-0.73767895,-1.0486512,-0.9798619,-1.0530367,-0.0731748
6,-0.91460973,-0.85916454,"('distant', 'open')",-2.3863642,-2.327566,-1.4471263,-1.5271618,-0.2257781,-0.575034,-1.2434696,-1.3222315,-0.0787619
7,1.6860279,1.6251192,"('insensitive', 'sensitive')",1.4606721,1.5455288,0.66343784,0.8644344,1.0467298,1.2129068,1.2142169,1.3119973,0.0977804
8,-0.36300278,-0.31908226,"('unaffectionate', 'affectionate')",-2.296254,-2.2720592,-1.4745576,-1.5524417,0.2323226,-0.027518433,-0.9753729,-1.0427754,-0.0674025
9,-0.01119016,-0.010990182,"('unaffectionate', 'caring')",-1.4852191,-1.4263746,-0.27655444,-0.3277324,0.8724602,0.74266577,-0.2251259,-0.2556078,-0.0304819
10,0.10447177,-0.013263933,"('unsympathetic', 'sympathetic')",2.3516753,2.5077186,0.5217876,0.78422225,0.38711867,0.6158747,0.8412633,0.9736379,0.1323746
11,0.80936605,0.72995293,"('unhelpful', 'helpful')",1.3781717,1.3604159,1.7737505,1.8789932,2.3775363,2.5192747,1.5847061,1.6221591,0.037453
12,1.5241091,1.5907278,"('unsupportive', 'supportive')",1.7531708,1.9117025,0.36673343,0.55242455,-1.8263389,-1.7763047,0.4544186,0.5696375,0.1152189
13,0.6331125,0.5829975,"('impolite', 'polite')",1.4958204,1.5078441,1.325243,1.465663,0.22973856,0.3964444,0.9209786,0.9882372,0.0672586
14,1.3258405,1.2418734,"('antisocial', 'social')",2.0957942,2.1058285,2.1135814,2.1786227,0.094325945,0.2572962,1.4073856,1.4459052,0.0385196
15,0.21660367,0.17912,"('boring', 'funny')",-0.73939925,-0.90774477,0.36715007,0.32921675,0.30157533,0.1530577,0.0364825,-0.0615876,-0.0980701
16,-0.021826413,0.03892457,"('unpopular', 'popular')",-0.63666433,-0.66375,-0.85671663,-0.9315495,0.282385,0.20107716,-0.3082056,-0.3388245,-0.0306189
17,0.2768706,0.39908496,"('nasty', 'nice')",-0.1672013,-0.091481194,-0.9168961,-0.8584135,-0.34754375,-0.32913065,-0.2886926,-0.2199851,0.0687075
18,-0.58828914,-0.5758377,"('disagreeable', 'welcoming')",-0.5618946,-0.5854108,-0.5945102,-0.665064,-0.5945102,-0.7028206,-0.584801,-0.6322833,-0.0474823
19,-0.3134234,-0.15322965,"('inhospitable', 'hospitable')",-1.485257,-1.405579,-0.86069345,-0.8598788,-0.62775046,-0.7611285,-0.821781,-0.7949539,0.0268271
20,-0.24624956,-0.28596228,"('rough', 'thoughtful')",0.16534705,0.18502803,0.1640329,0.21987498,0.8402392,0.90523773,0.2308424,0.2560446,0.0252022
21,0.5343561,0.39431,"('immoral', 'moral')",2.2010527,2.1974633,1.5448958,1.7189881,-0.2695544,0.028962117,1.0026875,1.0849309,0.0822434
22,0.78927445,0.76580536,"('untrustworthy', 'trustworthy')",1.2110521,1.2559721,1.2902336,1.3949418,-0.27886602,-0.09799425,0.7529235,0.8296813,0.0767578
23,0.9933469,0.93568873,"('insincere', 'sincere')",1.727403,1.7641495,1.4922949,1.5926958,6.4935703,6.5171285,2.6766539,2.7024155,0.0257616
24,-0.13016444,-0.2374468,"('dishonest', 'honest')",0.3732481,0.32793298,0.8377958,0.97893894,1.2089748,1.2017034,0.5724636,0.5677822,-0.0046814
25,-0.74453485,-0.6594809,"('egoistic', 'altruistic')",-1.6456299,-1.6307633,-0.1036168,-0.23710102,1.2828947,1.123064,-0.3027217,-0.3510703,-0.0483486
26,-0.5466314,-0.55972445,"('hardhearted', 'benevolent')",-1.5890936,-1.6382031,0.081027,-0.039693136,1.2731509,1.1117806,-0.1953868,-0.28146,-0.0860732
27,-0.2531676,-0.28528827,"('hardhearted', 'softhearted')",-0.8713053,-0.79267496,-0.48740107,-0.4597281,0.8238923,0.6927525,-0.1969954,-0.2112347,-0.0142393
28,0.13068855,0.023428515,"('disloyal', 'loyal')",-0.10511146,-0.15564431,-0.39228043,-0.4675785,1.3031039,1.1816437,0.2341001,0.1454624,-0.0886377
29,0.8213812,0.674315,"('unfair', 'fair')",-1.048482,-1.1044391,-1.0898459,-1.0963366,-0.8213514,-0.94246894,-0.5345745,-0.6172324,-0.0826579
30,0.87276894,0.83231604,"('intolerant', 'tolerant')",1.1234854,1.0714208,1.8681433,1.9062616,1.5304822,1.6334077,1.34872,1.3608515,0.0121315
31,-2.0018437,-1.8662262,"('evil', 'good')",-2.9640577,-3.0355177,-1.5027018,-1.694912,-1.6140738,-1.9061311,-2.0206692,-2.1256967,-0.1050275
32,1.2879918,1.2119912,"('unkind', 'kind')",1.3391289,1.336855,0.736634,0.7907668,1.3274677,1.3055624,1.1728055,1.1612939,-0.0115116
33,0.9595914,0.9264937,"('wrong', 'right')",0.013908051,0.035717886,0.36638775,0.3185805,-0.56490725,-0.64781743,0.193745,0.1582437,-0.0355013
34,0.6030963,0.73699534,"('mean', 'honorable')",0.6052524,0.7436214,0.32560396,0.389732,5.890077,5.921708,1.8560075,1.9480143,0.0920068
35,-0.51780045,-0.45202714,"('corrupt', 'incorrupt')",-2.146958,-2.313874,-1.955954,-2.1743262,-0.6135289,-0.9618588,-1.3085604,-1.4755216,-0.1669612
36,-0.9535416,-0.82423735,"('hostile', 'amicable')",-2.686732,-2.6805618,-1.7692767,-2.1611135,-0.49713925,-0.8696915,-1.4766724,-1.633901,-0.1572286
37,0.25921145,0.22114559,"('fake', 'genuine')",0.67560697,0.6380379,0.075973116,0.2096666,0.44137952,0.47399828,0.3630428,0.3857121,0.0226693
38,0.32818612,0.2960997,"('untruthful', 'truthful')",0.27441394,0.30227965,0.33681753,0.43051893,0.22985573,0.27092314,0.2923183,0.3249553,0.032637
39,0.99444866,0.9689956,"('exploitative', 'cooperative')",1.1041083,1.0147898,1.2883263,1.2732854,0.71362084,0.77095574,1.025126,1.0070066,-0.0181194
40,-0.31761214,-0.23378311,"('stingy', 'generous')",0.1161989,0.23131636,-0.5936748,-0.58313954,-2.005784,-2.0891118,-0.700218,-0.6686795,0.0315385
41,0.8155498,0.7575805,"('unforgiving', 'forgiving')",1.4036227,1.358932,-0.7202229,-0.75868905,0.05324897,0.03552872,0.3880496,0.3483381,-0.0397115
42,1.7485266,1.8116478,"('unreliable', 'reliable')",1.3609167,1.4816632,0.56565326,0.8542705,-2.7542758,-2.5185921,0.2302052,0.4072474,0.1770422
43,1.8784102,1.8336315,"('irresponsible', 'responsible')",1.532787,1.6582551,1.5134964,1.7489948,1.1930492,1.3262517,1.5294356,1.6417832,0.1123476
44,-0.8719577,-0.89425683,"('prejudiced', 'unprejudiced')",-0.62608784,-0.7249376,-0.780698,-0.78683513,-1.2797773,-1.2828388,-0.8896302,-0.9222171,-0.0325869
45,1.9891436,1.9877495,"('incompetent', 'competent')",2.397926,2.5222504,0.7067561,0.83944666,0.14644444,0.22315735,1.3100675,1.3931509,0.0830834
46,0.5443344,0.43348724,"('uncompetitive', 'competitive')",3.046563,3.1232047,1.6323005,1.830467,-0.3398178,-0.047179796,1.220845,1.3349948,0.1141498
47,0.43099016,0.497705,"('stupid', 'smart')",1.0450691,1.1171145,1.4020419,1.4478791,6.0750504,6.1295114,2.2382879,2.2980525,0.0597646
48,0.4558229,0.27812243,"('unintelligent', 'intelligent')",0.4181266,0.32169878,-0.052646108,-0.10325081,0.49223793,0.5103782,0.3283854,0.2517371,-0.0766483
49,0.6748554,0.65689594,"('unable', 'able')",0.065460876,0.0714563,-0.6142783,-0.5693458,-0.1845496,-0.084493555,-0.0146279,0.0186282,0.0332561
50,1.7416188,1.8193682,"('clumsy', 'skillful')",0.9310556,0.96774834,-0.07614951,-0.034555964,-0.0392801,-0.01840118,0.6393112,0.6835399,0.0442287
51,2.0076597,1.958596,"('uneducated', 'educated')",2.0698762,1.975725,-0.07947217,-0.058942333,0.5097093,0.61584336,1.1269432,1.1228055,-0.0041377
52,-0.105355754,-0.15010187,"('irrational', 'rational')",-1.2706655,-1.3845985,-0.84660643,-1.1703771,-0.75389606,-1.1388221,-0.7441309,-0.9609749,-0.216844
53,-1.0855343,-1.0496981,"('uncreative', 'creative')",-1.1733102,-1.113572,0.7660706,0.76349556,0.71363145,0.5818808,-0.1947856,-0.2044734,-0.0096878
54,0.7711811,0.7784556,"('incapable', 'capable')",-0.9203328,-0.9082127,-0.7361474,-0.695114,1.2664852,1.2273182,0.0952965,0.1006118,0.0053153
55,0.7887214,0.6278587,"('incompetent', 'clever')",2.5610297,2.567145,0.60037786,0.7326457,0.58320177,0.8535953,1.1333326,1.1953112,0.0619786
56,2.3486936,2.2273858,"('impractical', 'practical')",3.1821291,3.2020068,2.4939647,2.719976,0.6152789,0.7869222,2.1600168,2.2340727,0.0740559
57,0.07053453,0.04167934,"('unimaginative', 'imaginative')",0.11600706,0.1630694,0.03142989,0.17231664,-2.4025168,-2.3008504,-0.5461363,-0.4809462,0.0651901
