,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,female-male
0,1.9398849,1.9598516,"('unsociable', 'sociable')",-0.24144706,-0.3041337,0.7337735,0.7362715,-0.3215353,-0.4172118,0.527669,0.4936944,-0.0339746
1,-1.3189464,-1.4027245,"('unfriendly', 'friendly')",1.2213742,1.0746101,-0.58425653,-0.7457849,2.242751,2.1383169,0.3902305,0.2661044,-0.1241261
2,0.34724745,0.3470721,"('unlikable', 'likable')",0.17989968,0.23760703,0.5151796,0.53592545,0.6301917,0.7127262,0.4181296,0.4583327,0.0402031
3,0.80893266,0.9246181,"('repellent', 'pleasant')",-1.4964472,-1.495993,-0.6042172,-0.43163064,0.24756902,0.29701993,-0.2610407,-0.1764964,0.0845443
4,-0.9534829,-1.0829589,"('disliked', 'liked')",0.8378603,0.7652539,-0.54389495,-0.6032801,-6.6994467,-6.7532225,-1.8397411,-1.9185519,-0.0788108
5,-0.85988593,-0.9223718,"('distant', 'outgoing')",1.0921559,1.0840347,-0.71147436,-0.83369523,0.1572456,0.15102875,-0.0804897,-0.1302509,-0.0497612
6,-1.1175174,-1.1862059,"('distant', 'open')",1.2492298,1.2284781,-0.71841884,-0.8286109,0.9138225,0.90829045,0.081779,0.0304879,-0.0512911
7,1.3845208,1.420995,"('insensitive', 'sensitive')",0.18471383,0.18811882,0.11535059,0.18778044,0.78888226,0.8079133,0.6183668,0.6512019,0.0328351
8,-2.3336337,-2.3681285,"('unaffectionate', 'affectionate')",1.1997099,1.1790045,-0.7664366,-0.8808,1.2133726,1.1599041,-0.1717469,-0.2275049,-0.055758
9,-0.40414163,-0.41019323,"('unaffectionate', 'caring')",1.4675779,1.4240695,-0.05216145,-0.14049394,1.5512993,1.5408539,0.6406435,0.6035591,-0.0370844
10,2.3060272,2.417691,"('unsympathetic', 'sympathetic')",-1.1460291,-1.2017038,-0.08734687,0.004918254,-0.17802219,-0.17832318,0.2236572,0.2606456,0.0369884
11,1.7409247,1.827156,"('unhelpful', 'helpful')",-0.87999743,-0.82033575,0.66763616,0.71016204,1.5102592,1.6362567,0.7597057,0.8383098,0.0786041
12,2.0305634,2.085464,"('unsupportive', 'supportive')",0.953041,0.9295099,0.1876493,0.27928567,-1.8533036,-1.8345371,0.3294875,0.3649306,0.0354431
13,1.46312,1.4914827,"('impolite', 'polite')",-0.7620221,-0.750068,1.2886419,1.332543,-0.28987625,-0.30326957,0.4249659,0.442672,0.0177061
14,1.2644228,1.3382431,"('antisocial', 'social')",-0.6135601,-0.63676023,0.1947194,0.2729957,-0.75120693,-0.7719418,0.0235938,0.0506342,0.0270404
15,-0.6231027,-0.69377476,"('boring', 'funny')",0.6961327,0.7499265,-0.9264913,-1.0854546,0.33984476,0.3023789,-0.1284041,-0.181731,-0.0533269
16,-0.81167847,-0.83430415,"('unpopular', 'popular')",-0.65065956,-0.6292869,-0.6504442,-0.6537785,0.7276456,0.71486664,-0.3462842,-0.3506258,-0.0043416
17,0.05571591,0.104010046,"('nasty', 'nice')",0.7575146,0.79232305,0.32938373,0.31477055,-0.367297,-0.29447088,0.1938293,0.2291582,0.0353289
18,0.0046034306,0.06484391,"('disagreeable', 'welcoming')",0.54731023,0.57987213,-0.058931872,-0.07348928,-0.0752217,-0.065575324,0.10444,0.1264129,0.0219729
19,-0.2591442,-0.25513163,"('inhospitable', 'hospitable')",0.8836026,0.89325845,-0.22478932,-0.20285687,0.26363212,0.3648148,0.1658253,0.2000212,0.0341959
20,0.029101856,0.010917269,"('rough', 'thoughtful')",-0.6476393,-0.66325873,0.21572526,0.27020124,1.2038093,1.180499,0.2002493,0.1995897,-0.0006596
21,2.166195,2.1839023,"('immoral', 'moral')",-0.7230331,-0.79297173,1.0773094,1.1565483,-0.81424963,-0.7612658,0.4265554,0.4465532,0.0199978
22,1.0011435,0.9134023,"('untrustworthy', 'trustworthy')",-0.91277015,-0.9935407,0.18790685,0.15083413,-0.8709084,-0.9115228,-0.1486571,-0.2102068,-0.0615497
23,1.9310465,1.9896245,"('insincere', 'sincere')",0.078423664,0.044427663,0.33705243,0.32364428,5.909683,5.8585825,2.0640514,2.0540698,-0.0099816
24,1.2916037,1.2478665,"('dishonest', 'honest')",0.3893441,0.3785336,-0.8027426,-0.8602251,0.9448517,0.9095995,0.4557642,0.4189436,-0.0368206
25,-0.9182436,-0.8948854,"('egoistic', 'altruistic')",2.3292713,2.3298614,1.5206474,1.5932478,1.8882823,1.8447495,1.2049893,1.2182434,0.0132541
26,-0.4090736,-0.5086276,"('hardhearted', 'benevolent')",2.3273509,2.26331,0.5752448,0.4619476,1.7824162,1.7458217,1.0689846,0.9906129,-0.0783717
27,-0.2221757,-0.24863413,"('hardhearted', 'softhearted')",0.8356881,0.83766186,0.5472093,0.5019664,1.975305,1.8784771,0.7840067,0.7423678,-0.0416389
28,1.3593649,1.320653,"('disloyal', 'loyal')",0.7871077,0.7195163,0.1427332,0.0985799,1.0697311,1.0033743,0.8397342,0.7855309,-0.0542033
29,-0.54822886,-0.6418811,"('unfair', 'fair')",0.38903987,0.37816918,-1.0220549,-1.0997396,-0.18465993,-0.33022046,-0.341476,-0.423418,-0.081942
30,0.9143953,0.94380134,"('intolerant', 'tolerant')",-0.18727164,-0.24462609,-0.44754985,-0.48181164,1.0576017,1.0444683,0.3342939,0.315458,-0.0188359
31,-2.5264952,-2.6224477,"('evil', 'good')",0.9804798,1.0235095,-1.3926107,-1.4599525,-0.48924732,-0.5552477,-0.8569684,-0.9035347,-0.0465663
32,1.5875843,1.605833,"('unkind', 'kind')",0.84030485,0.83879316,0.2422949,0.29534894,1.1871568,1.0539618,0.9643352,0.9484842,-0.015851
33,0.5284399,0.4932055,"('wrong', 'right')",2.1357086,2.076588,1.1449685,1.050436,-0.10853704,-0.19005617,0.925145,0.8575433,-0.0676017
34,0.16789944,0.20450509,"('mean', 'honorable')",0.064574815,0.09962961,-0.1712754,-0.12656319,5.9623694,6.1129417,1.505892,1.5726283,0.0667363
35,-2.0464878,-2.146541,"('corrupt', 'incorrupt')",1.1127504,1.1071067,-0.42445496,-0.5199535,0.38790664,0.27121663,-0.2425714,-0.3220428,-0.0794714
36,-3.128657,-3.2907474,"('hostile', 'amicable')",1.1674782,1.0582392,-0.8014862,-1.0314898,0.61811036,0.46973556,-0.5361387,-0.6985656,-0.1624269
37,-0.15532757,-0.13689259,"('fake', 'genuine')",-0.37297067,-0.361224,-0.74124277,-0.64847815,0.4454907,0.45766088,-0.2060126,-0.1722335,0.0337791
38,0.1049719,0.06199735,"('untruthful', 'truthful')",0.52601415,0.4726472,-0.15753709,-0.20319307,-0.019096863,0.065945305,0.113588,0.0993492,-0.0142388
39,1.4054011,1.3970197,"('exploitative', 'cooperative')",1.0462723,1.046707,0.32267153,0.33940232,0.17801042,0.16147055,0.7380888,0.73615,-0.0019388
40,0.9498045,0.90463996,"('stingy', 'generous')",2.198304,2.1159692,0.26697496,0.25119573,-1.3328216,-1.4117645,0.5205655,0.4650101,-0.0555554
41,0.1323724,0.11949078,"('unforgiving', 'forgiving')",1.344259,1.3014845,1.4498553,1.4187032,0.304157,0.25792545,0.8076609,0.7744009,-0.03326
42,2.1263208,2.2093308,"('unreliable', 'reliable')",0.9273524,0.8989187,1.1664399,1.2948688,-2.8042684,-2.731352,0.3539612,0.4179415,0.0639803
43,1.0822675,1.1163244,"('irresponsible', 'responsible')",-0.82980686,-0.8188871,-0.57290447,-0.45457703,0.35551316,0.41577363,0.0087673,0.0646585,0.0558912
44,-0.9411836,-0.9591148,"('prejudiced', 'unprejudiced')",-1.125896,-1.0322344,-0.28364378,-0.21727407,-1.3779165,-1.3504572,-0.9321599,-0.8897702,0.0423897
45,0.25073457,0.24234596,"('incompetent', 'competent')",-0.2699787,-0.27342716,0.7071541,0.8097851,-0.3428917,-0.4166071,0.0862546,0.0905242,0.0042696
46,2.7378697,2.8504684,"('uncompetitive', 'competitive')",-1.6338149,-1.644727,0.7450632,0.9354829,-1.1809075,-1.1504605,0.1670526,0.247691,0.0806384
47,0.48412907,0.5049514,"('stupid', 'smart')",0.3607251,0.35091463,0.5534907,0.5626942,5.9033003,5.9209194,1.8254113,1.8348699,0.0094586
48,1.5381262,1.5492386,"('unintelligent', 'intelligent')",0.21383464,0.18046217,-0.115944445,-0.16326271,0.4470726,0.50276285,0.5207722,0.5173002,-0.003472
49,-0.71407276,-0.6784667,"('unable', 'able')",-1.7231811,-1.6490195,-0.85361314,-0.751009,-0.30942038,-0.18162404,-0.9000719,-0.8150297,0.0850422
