,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6019972,-0.6533521,"('unsociable', 'sociable')",-0.038613357,-0.20044398,-0.3203053,-0.426898,-0.1065927
1,-1.84183,-1.783463,"('unfriendly', 'friendly')",1.290592,1.1844999,-0.275619,-0.2994816,-0.0238626
2,-0.10184246,-0.09413725,"('unlikable', 'likable')",0.7538074,0.7670076,0.3259825,0.3364352,0.0104527
3,-0.4833399,-0.31123435,"('repellent', 'pleasant')",0.7865138,0.8007737,0.1515869,0.2447697,0.0931828
4,-0.4105561,-0.3850487,"('disliked', 'liked')",-6.8056493,-7.002495,-3.6081028,-3.6937718,-0.085669
5,-1.312523,-1.2490737,"('distant', 'outgoing')",-0.5947895,-0.6211054,-0.9536563,-0.9350896,0.0185667
6,-1.8148735,-1.7062875,"('distant', 'open')",-0.5385836,-0.5411019,-1.1767285,-1.1236947,0.0530338
7,-0.5566185,-0.4658402,"('insensitive', 'sensitive')",0.33816332,0.3840832,-0.1092276,-0.0408785,0.0683491
8,-1.3394918,-1.3361568,"('unaffectionate', 'affectionate')",0.69186664,0.6720538,-0.3238126,-0.3320515,-0.0082389
9,-1.7269363,-1.71714,"('unaffectionate', 'caring')",0.970395,1.0026312,-0.3782707,-0.3572544,0.0210163
10,-1.2389069,-1.1504588,"('unsympathetic', 'sympathetic')",-0.49108455,-0.48366213,-0.8649957,-0.8170605,0.0479352
11,-0.1661198,-0.16348961,"('unhelpful', 'helpful')",1.4585301,1.594337,0.6462051,0.7154237,0.0692186
12,-0.78163815,-0.6179241,"('unsupportive', 'supportive')",-2.1609826,-2.2005804,-1.4713104,-1.4092522,0.0620582
13,-0.488701,-0.5569286,"('impolite', 'polite')",-0.91650605,-0.8954062,-0.7026035,-0.7261674,-0.0235639
14,1.0326248,1.0087819,"('antisocial', 'social')",0.24802718,0.104482844,0.640326,0.5566324,-0.0836936
15,-0.07379601,-0.18552007,"('boring', 'funny')",-0.22032231,-0.2533912,-0.1470592,-0.2194556,-0.0723964
16,-0.5962787,-0.6064087,"('unpopular', 'popular')",0.3289958,0.2764889,-0.1336415,-0.1649599,-0.0313184
17,-0.32660466,-0.26934242,"('nasty', 'nice')",-0.64612514,-0.5658895,-0.4863649,-0.417616,0.0687489
18,-0.26983714,-0.20863798,"('disagreeable', 'welcoming')",-0.46407595,-0.54105103,-0.3669565,-0.3748445,-0.007888
19,-2.0307941,-1.9430873,"('inhospitable', 'hospitable')",-0.81996465,-0.70465785,-1.4253794,-1.3238726,0.1015068
20,0.6146111,0.64983755,"('rough', 'thoughtful')",0.94887406,0.9077959,0.7817426,0.7788167,-0.0029259
21,0.12010294,0.10122974,"('immoral', 'moral')",-0.25120118,-0.28348497,-0.0655491,-0.0911276,-0.0255785
22,0.15792665,0.19532956,"('untrustworthy', 'trustworthy')",-0.8916718,-0.99647444,-0.3668725,-0.4005724,-0.0336999
23,-0.7439123,-0.694665,"('insincere', 'sincere')",5.57536,5.6931868,2.4157238,2.4992609,0.0835371
24,-1.0029974,-1.0112965,"('dishonest', 'honest')",0.38413075,0.4147118,-0.3094333,-0.2982923,0.011141
25,-0.28310794,-0.31658012,"('egoistic', 'altruistic')",1.1336893,1.0652351,0.4252907,0.3743275,-0.0509632
26,0.64151454,0.5776261,"('hardhearted', 'benevolent')",1.7838202,1.6891414,1.2126673,1.1333838,-0.0792835
27,-0.25743997,-0.26657277,"('hardhearted', 'softhearted')",1.0357479,0.9751718,0.389154,0.3542995,-0.0348545
28,-0.40274855,-0.45464653,"('disloyal', 'loyal')",1.0730774,1.0446826,0.3351644,0.295018,-0.0401464
29,-0.3295548,-0.33871108,"('unfair', 'fair')",-0.46886024,-0.5979627,-0.3992075,-0.4683369,-0.0691294
30,0.66246533,0.63893044,"('intolerant', 'tolerant')",0.9687427,0.96819043,0.815604,0.8035604,-0.0120436
31,-1.1596342,-1.0383635,"('evil', 'good')",-1.0528773,-1.1624627,-1.1062558,-1.1004131,0.0058427
32,-0.08317569,-0.17425904,"('unkind', 'kind')",0.6262189,0.5057694,0.2715216,0.1657552,-0.1057664
33,-0.3390654,-0.38658088,"('wrong', 'right')",-0.61102146,-0.68322676,-0.4750434,-0.5349038,-0.0598604
34,0.10686524,0.26617837,"('mean', 'honorable')",5.364391,5.645999,2.7356281,2.9560885,0.2204604
35,0.14935347,0.038189366,"('corrupt', 'incorrupt')",-0.4467386,-0.5109919,-0.1486926,-0.2364013,-0.0877087
36,-0.9463338,-0.92211723,"('hostile', 'amicable')",-0.32562336,-0.42626682,-0.6359786,-0.674192,-0.0382134
37,-0.12752506,-0.04186703,"('fake', 'genuine')",0.0245654,0.07604949,-0.0514798,0.0170912,0.068571
38,-0.7841584,-0.7650093,"('untruthful', 'truthful')",-0.34356365,-0.23021261,-0.563861,-0.497611,0.06625
39,1.0966822,1.0833542,"('exploitative', 'cooperative')",0.1973443,0.2392269,0.6470132,0.6612906,0.0142774
40,-0.068301976,0.013366233,"('stingy', 'generous')",-1.8996258,-2.0772736,-0.9839638,-1.0319537,-0.0479899
41,0.05665438,0.14519066,"('unforgiving', 'forgiving')",0.06945739,-0.04827176,0.0630559,0.0484594,-0.0145965
42,0.8017127,0.98970675,"('unreliable', 'reliable')",-3.134256,-3.1712897,-1.1662716,-1.0907915,0.0754801
43,-0.7896147,-0.7396114,"('irresponsible', 'responsible')",0.5532458,0.5659205,-0.1181844,-0.0868455,0.0313389
44,0.8080091,0.7267501,"('prejudiced', 'unprejudiced')",-1.3354115,-1.339524,-0.2637012,-0.306387,-0.0426858
45,-0.84409446,-0.70320195,"('incompetent', 'competent')",0.1758674,0.11800977,-0.3341135,-0.2925961,0.0415174
46,-0.6477326,-0.5147639,"('uncompetitive', 'competitive')",-0.8100986,-0.84290516,-0.7289156,-0.6788346,0.050081
47,-0.072638705,-0.029219734,"('stupid', 'smart')",5.385733,5.5916343,2.6565473,2.7812073,0.12466
48,0.4715129,0.4630705,"('unintelligent', 'intelligent')",0.8672495,0.91666526,0.6693812,0.6898679,0.0204867
49,0.05865305,0.16882506,"('unable', 'able')",-0.14460307,-0.048663698,-0.042975,0.0600807,0.1030557
50,-0.022623437,0.02304904,"('clumsy', 'skillful')",0.04331456,0.04142642,0.0103456,0.0322377,0.0218921
51,-0.64145696,-0.78055054,"('uneducated', 'educated')",-0.007152505,-0.041454606,-0.3243047,-0.4110026,-0.0866979
52,-1.0693165,-1.2534189,"('irrational', 'rational')",0.079077415,-0.0536552,-0.4951195,-0.653537,-0.1584175
53,-1.5456862,-1.4680413,"('uncreative', 'creative')",0.40595832,0.3595454,-0.569864,-0.554248,0.015616
54,-1.1160076,-1.1657844,"('incapable', 'capable')",0.56669074,0.65030605,-0.2746584,-0.2577392,0.0169192
55,0.19204408,0.2680306,"('incompetent', 'clever')",0.45537356,0.45115766,0.3237088,0.3595941,0.0358853
56,0.69451225,0.70574343,"('impractical', 'practical')",-0.27719074,-0.23550533,0.2086608,0.235119,0.0264582
57,-0.86374086,-0.80316883,"('unimaginative', 'imaginative')",-3.0309112,-3.0998516,-1.9473261,-1.9515102,-0.0041841
58,-0.20651026,-0.1313239,"('undiscriminating', 'discriminating')",0.3808212,0.3115256,0.0871555,0.0901009,0.0029454
59,-0.027453858,-0.08245298,"('foolish', 'wise')",0.151931,0.19915698,0.0622386,0.058352,-0.0038866
60,1.189005,1.2232732,"('inefficient', 'efficient')",0.101517245,0.25617683,0.6452611,0.739725,0.0944639
61,-0.30141303,-0.44326958,"('illogical', 'logical')",0.5874527,0.40134892,0.1430198,-0.0209603,-0.1639801
62,0.33261722,0.41976804,"('incompetent', 'brilliant')",0.5277375,0.6593559,0.4301774,0.539562,0.1093846
63,-0.4217045,-0.30460727,"('unperceptive', 'insightful')",0.47019285,0.48797995,0.0242442,0.0916863,0.0674421
64,0.005358411,-0.016176656,"('shy', 'confident')",-6.1353006,-6.311364,-3.0649712,-3.1637704,-0.0987992
