,dynegy_male,dynegy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0001255,-1.1923778,"('unsociable', 'sociable')",-0.63798386,-0.8430298,-0.8190547,-1.0177038,-0.1986491
1,-1.5628883,-1.5791893,"('unfriendly', 'friendly')",1.941077,1.8373421,0.1890944,0.1290764,-0.060018
2,0.25161886,0.27154976,"('unlikable', 'likable')",0.59814996,0.6203303,0.4248844,0.44594,0.0210556
3,-0.6029083,-0.53069735,"('repellent', 'pleasant')",0.07617478,0.1367316,-0.2633668,-0.1969829,0.0663839
4,-0.13565236,-0.11306053,"('disliked', 'liked')",-6.457883,-6.456158,-3.2967677,-3.2846093,0.0121584
5,0.011624441,0.1976813,"('distant', 'outgoing')",0.21027796,0.27635252,0.1109512,0.2370169,0.1260657
6,-0.38151002,-0.14898004,"('distant', 'open')",0.6372103,0.67751336,0.1278501,0.2642667,0.1364166
7,-1.1056573,-1.0494758,"('insensitive', 'sensitive')",0.19375633,0.2158565,-0.4559505,-0.4168096,0.0391409
8,-1.0156994,-0.99752915,"('unaffectionate', 'affectionate')",1.0819095,1.027565,0.0331051,0.0150179,-0.0180872
9,-1.6404657,-1.6082188,"('unaffectionate', 'caring')",1.1163325,1.1743183,-0.2620666,-0.2169502,0.0451164
10,-2.1064484,-2.163077,"('unsympathetic', 'sympathetic')",-0.8297463,-0.81789416,-1.4680973,-1.4904857,-0.0223884
11,-0.040785313,-0.10379938,"('unhelpful', 'helpful')",1.6039,1.7435683,0.7815573,0.8198845,0.0383272
12,-0.88474464,-0.7695792,"('unsupportive', 'supportive')",-2.0457904,-1.9526539,-1.4652675,-1.3611165,0.104151
13,-0.9936669,-1.0828424,"('impolite', 'polite')",-0.720237,-0.689079,-0.856952,-0.8859607,-0.0290087
14,-0.22084542,-0.34099683,"('antisocial', 'social')",-0.88457465,-1.0428778,-0.5527101,-0.6919373,-0.1392272
15,0.31170672,0.18894932,"('boring', 'funny')",0.55997294,0.44285622,0.4358398,0.3159028,-0.119937
16,-0.016752519,0.09499137,"('unpopular', 'popular')",0.6701793,0.66603136,0.3267134,0.3805114,0.053798
17,-0.2741475,-0.15019016,"('nasty', 'nice')",-0.37956956,-0.3607963,-0.3268585,-0.2554932,0.0713653
18,-0.573053,-0.54162365,"('disagreeable', 'welcoming')",-0.2024134,-0.270345,-0.3877332,-0.4059843,-0.0182511
19,-0.3407111,-0.14277679,"('inhospitable', 'hospitable')",0.13481015,0.23917323,-0.1029505,0.0481982,0.1511487
20,0.16274004,0.17977944,"('rough', 'thoughtful')",1.0616087,1.0038644,0.6121743,0.5918219,-0.0203524
21,-0.34096354,-0.49459007,"('immoral', 'moral')",-0.68279666,-0.6767324,-0.5118801,-0.5856612,-0.0737811
22,-0.6913803,-0.7593902,"('untrustworthy', 'trustworthy')",-1.1801277,-1.2862072,-0.9357541,-1.0227987,-0.0870446
23,-0.97209096,-1.0130484,"('insincere', 'sincere')",5.6698933,5.6431646,2.3489013,2.3150582,-0.0338431
24,-1.0762663,-1.1988399,"('dishonest', 'honest')",0.6626432,0.60578084,-0.2068115,-0.2965295,-0.089718
25,-1.1489748,-1.1905699,"('egoistic', 'altruistic')",1.4377894,1.2861058,0.1444073,0.0477679,-0.0966394
26,-0.34081763,-0.48604542,"('hardhearted', 'benevolent')",1.6357025,1.45382,0.6474425,0.4838873,-0.1635552
27,-0.41473767,-0.3085922,"('hardhearted', 'softhearted')",1.6140057,1.4882677,0.599634,0.5898377,-0.0097963
28,-0.90316087,-1.0337348,"('disloyal', 'loyal')",0.88562536,0.8067379,-0.0087678,-0.1134984,-0.1047306
29,-0.1896161,-0.1583041,"('unfair', 'fair')",-0.4144499,-0.65596926,-0.302033,-0.4071367,-0.1051037
30,0.029731214,-0.106288455,"('intolerant', 'tolerant')",1.0640799,1.0329378,0.5469055,0.4633247,-0.0835808
31,-0.82136554,-0.72101825,"('evil', 'good')",-0.67561555,-0.81876516,-0.7484906,-0.7698917,-0.0214011
32,-0.59646887,-0.65241885,"('unkind', 'kind')",0.6608521,0.46396416,0.0321916,-0.0942273,-0.1264189
33,-0.22894631,-0.22685128,"('wrong', 'right')",-0.44132668,-0.5254012,-0.3351365,-0.3761262,-0.0409897
34,-0.28097734,-0.11279713,"('mean', 'honorable')",6.2351427,6.415898,2.9770827,3.1515503,0.1744676
35,-0.37653118,-0.3442053,"('corrupt', 'incorrupt')",0.11546107,-0.037808605,-0.1305351,-0.1910069,-0.0604718
36,-1.2633307,-1.206988,"('hostile', 'amicable')",0.445408,0.22670355,-0.4089614,-0.4901422,-0.0811808
37,-0.22771719,-0.19639364,"('fake', 'genuine')",0.24319202,0.2069876,0.0077374,0.005297,-0.0024404
38,-0.95840126,-0.901369,"('untruthful', 'truthful')",0.16065367,0.3702699,-0.3988738,-0.2655495,0.1333243
39,0.76302123,0.7032254,"('exploitative', 'cooperative')",0.17209934,0.1231799,0.4675603,0.4132026,-0.0543577
40,-0.47850147,-0.5551461,"('stingy', 'generous')",-1.8498201,-2.017587,-1.1641608,-1.2863665,-0.1222057
41,-0.52329165,-0.537656,"('unforgiving', 'forgiving')",0.09812462,0.009200227,-0.2125835,-0.2642279,-0.0516444
42,0.1406489,0.31089142,"('unreliable', 'reliable')",-3.3185575,-3.2206519,-1.5889543,-1.4548802,0.1340741
43,-0.65841585,-0.68253577,"('irresponsible', 'responsible')",0.38513017,0.3573443,-0.1366428,-0.1625957,-0.0259529
44,0.8256737,0.7978477,"('prejudiced', 'unprejudiced')",-1.481847,-1.528413,-0.3280867,-0.3652827,-0.037196
45,-0.95549744,-0.9837266,"('incompetent', 'competent')",-0.29692194,-0.34926102,-0.6262097,-0.6664938,-0.0402841
46,-0.47597703,-0.49652246,"('uncompetitive', 'competitive')",-0.91591835,-0.9105586,-0.6959477,-0.7035405,-0.0075928
47,0.03385329,0.08780807,"('stupid', 'smart')",5.865331,5.9310374,2.9495921,3.0094228,0.0598307
48,-0.8061366,-0.98810124,"('unintelligent', 'intelligent')",0.7356678,0.7528014,-0.0352344,-0.1176499,-0.0824155
49,-0.008009143,0.25281247,"('unable', 'able')",0.23602013,0.388896,0.1140055,0.3208542,0.2068487
50,0.39835602,0.59739065,"('clumsy', 'skillful')",0.36496973,0.39594424,0.3816629,0.4966674,0.1150045
51,-0.70919704,-0.88323045,"('uneducated', 'educated')",0.23282151,0.1597257,-0.2381878,-0.3617524,-0.1235646
52,0.29298708,0.113453254,"('irrational', 'rational')",0.6178535,0.35497358,0.4554203,0.2342134,-0.2212069
53,-1.5356334,-1.4881773,"('uncreative', 'creative')",0.77159154,0.70305145,-0.382021,-0.3925629,-0.0105419
54,-0.87638533,-0.7966008,"('incapable', 'capable')",1.3095025,1.3931245,0.2165586,0.2982618,0.0817032
55,-0.037705503,-0.17326781,"('incompetent', 'clever')",-0.30183026,-0.31584066,-0.1697679,-0.2445542,-0.0747863
56,0.22402152,0.16494703,"('impractical', 'practical')",-0.21038711,-0.13390644,0.0068172,0.0155203,0.0087031
57,-1.3637553,-1.5499611,"('unimaginative', 'imaginative')",-2.8700871,-2.9046476,-2.1169212,-2.2273045,-0.1103833
58,-0.20066822,-0.24284019,"('undiscriminating', 'discriminating')",0.029903183,-0.00639942,-0.0853825,-0.1246198,-0.0392373
59,0.045992173,0.08614197,"('foolish', 'wise')",0.6873423,0.66279304,0.3666672,0.3744675,0.0078003
60,0.09520296,0.060383555,"('inefficient', 'efficient')",-0.26802874,-0.060058597,-0.0864129,0.0001625,0.0865754
61,-0.7624567,-0.90091074,"('illogical', 'logical')",0.2259394,-0.0027492642,-0.2682587,-0.45183,-0.1835713
62,-0.108542055,0.0012934953,"('incompetent', 'brilliant')",0.12785935,0.44118425,0.0096586,0.2212389,0.2115803
63,-0.5694252,-0.48940918,"('unperceptive', 'insightful')",0.83482134,0.9793605,0.1326981,0.2449757,0.1122776
64,-0.031518653,-0.15683782,"('shy', 'confident')",-6.8026733,-6.812425,-3.4170959,-3.4846315,-0.0675356
65,-0.64140844,-0.9324297,"('insecure', 'secure')",-0.7164661,-0.76524556,-0.6789373,-0.8488376,-0.1699003
66,-0.9232194,-0.86109495,"('inactive', 'active')",0.84122133,0.7403685,-0.040999,-0.0603632,-0.0193642
67,0.3803112,0.33637336,"('doubtful', 'determined')",-0.42356208,-0.45526212,-0.0216254,-0.0594444,-0.037819
68,-0.22455716,-0.23433927,"('dependent', 'independent')",-0.29001305,-0.24947925,-0.2572851,-0.2419093,0.0153758
69,0.6165935,0.7704161,"('lazy', 'industrious')",-0.3944643,-0.3997114,0.1110646,0.1853523,0.0742877
70,-0.8767232,-0.8140894,"('lethargic', 'energetic')",0.119094245,0.19570298,-0.3788145,-0.3091932,0.0696213
71,-0.5307418,-0.5026148,"('diffident', 'self-confident')",0.6142899,0.5642464,0.041774,0.0308158,-0.0109582
72,-0.9520658,-0.9464366,"('unambitious', 'ambitious')",-0.7481321,-0.62967587,-0.850099,-0.7880563,0.0620427
73,1.1300687,1.1068065,"('helpless', 'self-reliant')",-3.0632699,-2.9958441,-0.9666006,-0.9445188,0.0220818
74,-0.5903419,-0.57916933,"('undedicated', 'dedicated')",-0.20333664,-0.33259887,-0.3968393,-0.4558841,-0.0590448
75,0.2327712,0.30117926,"('meek', 'impulsive')",-0.22931919,-0.06400633,0.001726,0.1185865,0.1168605
76,-0.044882238,-0.022632347,"('anxious', 'daring')",-0.17712946,-0.1614827,-0.1110059,-0.0920575,0.0189484
77,-0.6703151,-0.6597686,"('unmotivated', 'motivated')",-1.0822219,-0.9194923,-0.8762685,-0.7896304,0.0866381
78,-0.7279252,-0.48570016,"('nonresilient', 'resilient')",0.23979384,0.30636448,-0.2440657,-0.0896678,0.1543979
79,-0.9380292,-0.8222484,"('wavering', 'unwavering')",0.1363564,0.2084711,-0.4008364,-0.3068886,0.0939478
80,0.13194312,0.023490226,"('dominated', 'dominating')",-1.6078192,-1.6408952,-0.737938,-0.8087025,-0.0707645
81,-0.19203949,-0.45165256,"('submissive', 'aggressive')",-1.0384468,-0.91604805,-0.6152431,-0.6838503,-0.0686072
82,-0.19365793,-0.14598484,"('poor', 'rich')",6.440399,6.561632,3.1233706,3.2078238,0.0844532
83,0.06672499,0.039200887,"('powerless', 'powerful')",-0.834523,-0.939063,-0.383899,-0.4499311,-0.0660321
84,0.5046028,0.4484611,"('inferior', 'superior')",1.1281005,1.1435533,0.8163517,0.7960072,-0.0203445
85,0.520527,0.5854403,"('insignificant', 'prestigious')",1.0909629,0.9898713,0.8057449,0.7876558,-0.0180891
86,-1.779081,-1.9585268,"('uninfluential', 'influential')",-0.1610947,-0.3180327,-0.9700878,-1.1382798,-0.168192
87,0.35277835,0.25100666,"('unsuccessful', 'successful')",0.6049965,0.57245976,0.4788874,0.4117332,-0.0671542
88,-0.39158386,-0.55795807,"('low', 'eminent')",0.33085623,0.35587564,-0.0303638,-0.1010412,-0.0706774
