,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
52,-1.0623232,-1.3185434,"('irrational', 'rational')",-0.053765997,-0.24090336,-0.5580446,-0.7797234,-0.2216788
53,-1.2944418,-1.3818659,"('uncreative', 'creative')",0.8173016,0.7577407,-0.2385701,-0.3120626,-0.0734925
54,-1.3600792,-1.472634,"('incapable', 'capable')",0.9050529,0.8685979,-0.2275131,-0.302018,-0.0745049
55,0.6545162,0.7279041,"('incompetent', 'clever')",0.2163403,0.23852685,0.4354283,0.4832155,0.0477872
56,0.61094916,0.58745253,"('impractical', 'practical')",-0.18614274,-0.1439273,0.2124032,0.2217626,0.0093594
57,-0.29679042,-0.43825454,"('unimaginative', 'imaginative')",-2.1960452,-2.3366814,-1.2464178,-1.387468,-0.1410502
58,0.37317574,0.25700444,"('undiscriminating', 'discriminating')",0.43163902,0.33526564,0.4024074,0.296135,-0.1062724
59,-1.0293946,-1.1019541,"('foolish', 'wise')",0.15029773,0.1383381,-0.4395484,-0.481808,-0.0422596
60,1.5650128,1.6932093,"('inefficient', 'efficient')",0.11939463,0.311998,0.8422037,1.0026037,0.1604
61,0.6061391,0.43562236,"('illogical', 'logical')",0.15582824,-0.044754818,0.3809837,0.1954338,-0.1855499
62,0.5846765,0.7744161,"('incompetent', 'brilliant')",0.17017426,0.3800687,0.3774254,0.5772424,0.199817
63,-0.13694252,-0.045283593,"('unperceptive', 'insightful')",0.81129634,0.9563138,0.3371769,0.4555151,0.1183382
64,0.16717836,0.13636702,"('shy', 'confident')",-6.2546477,-6.2298594,-3.0437348,-3.0467463,-0.0030115
65,0.56842506,0.59348303,"('insecure', 'secure')",-0.6177921,-0.54934764,-0.0246835,0.0220677,0.0467512
66,-1.8034695,-1.8440216,"('inactive', 'active')",0.5073824,0.41937965,-0.6480436,-0.7123209,-0.0642773
67,0.68036985,0.6474211,"('doubtful', 'determined')",-0.19688645,-0.20482124,0.2417417,0.2212999,-0.0204418
68,-0.2128785,-0.24570891,"('dependent', 'independent')",-0.39436838,-0.3808844,-0.3036234,-0.3132967,-0.0096733
69,-0.08931996,-0.17173027,"('lazy', 'industrious')",-0.075711146,-0.119334504,-0.0825156,-0.1455324,-0.0630168
70,0.19410405,0.36347854,"('lethargic', 'energetic')",0.28641194,0.34351027,0.240258,0.3534944,0.1132364
71,-0.5388928,-0.50297934,"('diffident', 'self-confident')",0.29588455,0.27322632,-0.1215041,-0.1148765,0.0066276
72,-0.24201083,-0.3010354,"('unambitious', 'ambitious')",-0.55439365,-0.50728637,-0.3982022,-0.4041609,-0.0059587
73,0.43036932,0.42742512,"('helpless', 'self-reliant')",-2.6101294,-2.5280766,-1.08988,-1.0503258,0.0395542
74,-0.26032138,-0.22884756,"('undedicated', 'dedicated')",0.18584195,0.12327537,-0.0372397,-0.0527861,-0.0155464
75,-0.39993653,-0.44482866,"('meek', 'impulsive')",-0.21173033,-0.1398253,-0.3058334,-0.292327,0.0135064
76,0.71318203,0.98463905,"('anxious', 'daring')",-0.012260791,0.21704856,0.3504606,0.6008438,0.2503832
77,-0.14453566,-0.097429186,"('unmotivated', 'motivated')",-0.88047075,-0.7714697,-0.5125032,-0.4344494,0.0780538
78,-0.0034984201,0.17534907,"('nonresilient', 'resilient')",0.27027404,0.41454488,0.1333878,0.294947,0.1615592
79,-1.9273589,-1.9824507,"('wavering', 'unwavering')",-0.17305462,-0.17891532,-1.0502068,-1.080683,-0.0304762
80,0.81072557,0.93403375,"('dominated', 'dominating')",-1.3240952,-1.1739109,-0.2566848,-0.1199386,0.1367462
81,1.1461595,1.1867925,"('submissive', 'aggressive')",-0.48744488,-0.34847355,0.3293573,0.4191595,0.0898022
82,-0.674091,-0.6344305,"('poor', 'rich')",5.511057,5.6801605,2.418483,2.5228651,0.1043821
83,0.35263047,0.26928735,"('powerless', 'powerful')",-0.89368916,-1.0129081,-0.2705293,-0.3718104,-0.1012811
84,0.40694624,0.40933913,"('inferior', 'superior')",1.0716115,1.0109495,0.7392789,0.7101443,-0.0291346
85,-1.3444678,-1.4460342,"('insignificant', 'prestigious')",0.65101945,0.5113066,-0.3467242,-0.4673638,-0.1206396
86,-0.40667444,-0.73344123,"('uninfluential', 'influential')",0.30309805,0.065285824,-0.0517882,-0.3340777,-0.2822895
87,0.050944407,0.077304296,"('unsuccessful', 'successful')",0.8404634,0.94159234,0.4457039,0.5094483,0.0637444
88,-0.09376941,-0.22109658,"('low', 'eminent')",0.2814326,0.21357073,0.0938316,-0.0037629,-0.0975945
