,hospice_male,hospice_female,tuple,average_male,average_female,female-male
0,-0.05401081,-0.26050135,"('unsociable', 'sociable')",-0.0540108,-0.2605014,-0.2064906
1,1.3971193,1.5179558,"('unfriendly', 'friendly')",1.3971193,1.5179558,0.1208365
2,0.22645739,0.401043,"('unlikable', 'likable')",0.2264574,0.401043,0.1745856
3,0.56390387,0.51049745,"('repellent', 'pleasant')",0.5639039,0.5104975,-0.0534064
4,-7.9046264,-7.964812,"('disliked', 'liked')",-7.9046264,-7.9648118,-0.0601854
5,-0.3792631,-0.23840296,"('distant', 'outgoing')",-0.3792631,-0.238403,0.1408601
6,0.024851028,0.19401553,"('distant', 'open')",0.024851,0.1940155,0.1691645
7,0.49215928,0.52606326,"('insensitive', 'sensitive')",0.4921593,0.5260633,0.033904
8,1.3069772,1.3450739,"('unaffectionate', 'affectionate')",1.3069772,1.3450739,0.0380967
9,1.884302,2.0917451,"('unaffectionate', 'caring')",1.884302,2.0917451,0.2074431
10,1.0574621,0.94776297,"('unsympathetic', 'sympathetic')",1.0574621,0.947763,-0.1096991
11,1.951953,2.004751,"('unhelpful', 'helpful')",1.9519531,2.004751,0.0527979
12,-1.5322447,-1.5401367,"('unsupportive', 'supportive')",-1.5322447,-1.5401367,-0.007892
13,0.16763307,-0.051653594,"('impolite', 'polite')",0.1676331,-0.0516536,-0.2192867
14,-0.4713314,-0.64156616,"('antisocial', 'social')",-0.4713314,-0.6415662,-0.1702348
15,0.29737604,0.23182122,"('boring', 'funny')",0.297376,0.2318212,-0.0655548
16,-0.389166,-0.27992576,"('unpopular', 'popular')",-0.389166,-0.2799258,0.1092402
17,0.085230775,0.13689893,"('nasty', 'nice')",0.0852308,0.1368989,0.0516681
18,-0.68699306,-0.6812006,"('disagreeable', 'welcoming')",-0.6869931,-0.6812006,0.0057925
19,-0.6186891,-0.41944462,"('inhospitable', 'hospitable')",-0.6186891,-0.4194446,0.1992445
20,0.97340745,0.8404939,"('rough', 'thoughtful')",0.9734074,0.8404939,-0.1329135
21,-0.21310924,-0.151817,"('immoral', 'moral')",-0.2131092,-0.151817,0.0612922
22,-0.66583794,-0.7504723,"('untrustworthy', 'trustworthy')",-0.6658379,-0.7504723,-0.0846344
23,6.881572,7.0155044,"('insincere', 'sincere')",6.8815718,7.0155044,0.1339326
24,1.6534456,1.5830531,"('dishonest', 'honest')",1.6534456,1.5830531,-0.0703925
25,0.36421332,0.43018943,"('egoistic', 'altruistic')",0.3642133,0.4301894,0.0659761
26,0.62163866,0.6452097,"('hardhearted', 'benevolent')",0.6216387,0.6452097,0.023571
27,1.8739427,1.7680368,"('hardhearted', 'softhearted')",1.8739427,1.7680368,-0.1059059
28,1.1570708,1.1924235,"('disloyal', 'loyal')",1.1570708,1.1924235,0.0353527
29,-0.27416462,-0.44890407,"('unfair', 'fair')",-0.2741646,-0.4489041,-0.1747395
30,0.92642146,0.90114814,"('intolerant', 'tolerant')",0.9264215,0.9011481,-0.0252734
31,-1.4995325,-1.4314127,"('evil', 'good')",-1.4995325,-1.4314127,0.0681198
32,1.0350444,0.9366101,"('unkind', 'kind')",1.0350444,0.9366101,-0.0984343
33,-0.48009798,-0.32326254,"('wrong', 'right')",-0.480098,-0.3232625,0.1568355
34,5.367962,5.68593,"('mean', 'honorable')",5.3679619,5.6859298,0.3179679
35,-0.7244257,-0.7279009,"('corrupt', 'incorrupt')",-0.7244257,-0.7279009,-0.0034752
36,-0.7285492,-0.6136386,"('hostile', 'amicable')",-0.7285492,-0.6136386,0.1149106
37,1.107016,1.0516977,"('fake', 'genuine')",1.107016,1.0516977,-0.0553183
38,0.18911481,0.38004,"('untruthful', 'truthful')",0.1891148,0.38004,0.1909252
39,0.29023972,0.3453308,"('exploitative', 'cooperative')",0.2902397,0.3453308,0.0550911
40,-2.040213,-2.2993214,"('stingy', 'generous')",-2.0402131,-2.2993214,-0.2591083
41,0.1266596,0.14327931,"('unforgiving', 'forgiving')",0.1266596,0.1432793,0.0166197
42,-2.8745348,-3.0275528,"('unreliable', 'reliable')",-2.8745348,-3.0275528,-0.153018
43,1.3726693,1.3520448,"('irresponsible', 'responsible')",1.3726693,1.3520448,-0.0206245
44,-1.3709817,-1.4420478,"('prejudiced', 'unprejudiced')",-1.3709817,-1.4420478,-0.0710661
45,0.14901927,0.111494906,"('incompetent', 'competent')",0.1490193,0.1114949,-0.0375244
46,-0.68339413,-0.8303673,"('uncompetitive', 'competitive')",-0.6833941,-0.8303673,-0.1469732
47,5.6618695,5.8942075,"('stupid', 'smart')",5.6618695,5.8942075,0.232338
48,0.77598006,0.71476704,"('unintelligent', 'intelligent')",0.7759801,0.714767,-0.0612131
49,0.30067694,0.33451077,"('unable', 'able')",0.3006769,0.3345108,0.0338339
50,-0.6206928,-0.6030192,"('clumsy', 'skillful')",-0.6206928,-0.6030192,0.0176736
51,-0.04394701,-0.19902942,"('uneducated', 'educated')",-0.043947,-0.1990294,-0.1550824
52,-0.36036095,-0.21069638,"('irrational', 'rational')",-0.360361,-0.2106964,0.1496646
53,0.08041038,0.097319506,"('uncreative', 'creative')",0.0804104,0.0973195,0.0169091
54,1.0564785,1.286571,"('incapable', 'capable')",1.0564785,1.286571,0.2300925
55,0.5554631,0.4031153,"('incompetent', 'clever')",0.5554631,0.4031153,-0.1523478
56,0.8118703,0.78578806,"('impractical', 'practical')",0.8118703,0.7857881,-0.0260822
57,-3.1641033,-3.2730668,"('unimaginative', 'imaginative')",-3.1641033,-3.2730668,-0.1089635
58,-0.09273175,-0.20775294,"('undiscriminating', 'discriminating')",-0.0927318,-0.2077529,-0.1150211
59,0.00837478,0.21535128,"('foolish', 'wise')",0.0083748,0.2153513,0.2069765
60,0.96009505,0.87958086,"('inefficient', 'efficient')",0.960095,0.8795809,-0.0805141
61,0.46429086,0.2805069,"('illogical', 'logical')",0.4642909,0.2805069,-0.183784
62,0.9119777,0.8966328,"('incompetent', 'brilliant')",0.9119777,0.8966328,-0.0153449
63,0.36333323,0.35914305,"('unperceptive', 'insightful')",0.3633332,0.359143,-0.0041902
64,-6.752235,-6.8750777,"('shy', 'confident')",-6.7522349,-6.8750777,-0.1228428
65,0.2553307,0.16169703,"('insecure', 'secure')",0.2553307,0.161697,-0.0936337
66,-0.11148669,-0.17703997,"('inactive', 'active')",-0.1114867,-0.17704,-0.0655533
67,-0.26440918,-0.26305807,"('doubtful', 'determined')",-0.2644092,-0.2630581,0.0013511
68,-0.5298183,-0.598593,"('dependent', 'independent')",-0.5298183,-0.598593,-0.0687747
69,-1.8977039,-1.6767316,"('lazy', 'industrious')",-1.8977039,-1.6767316,0.2209723
70,0.763583,0.57498336,"('lethargic', 'energetic')",0.763583,0.5749834,-0.1885996
71,0.46084672,0.5671696,"('diffident', 'self-confident')",0.4608467,0.5671696,0.1063229
72,0.7875962,0.7407617,"('unambitious', 'ambitious')",0.7875962,0.7407617,-0.0468345
73,-3.5400221,-3.6063397,"('helpless', 'self-reliant')",-3.5400221,-3.6063397,-0.0663176
74,0.008065529,-0.10775542,"('undedicated', 'dedicated')",0.0080655,-0.1077554,-0.1158209
75,-1.0858618,-0.9885278,"('meek', 'impulsive')",-1.0858618,-0.9885278,0.097334
76,0.33892587,0.0360718,"('anxious', 'daring')",0.3389259,0.0360718,-0.3028541
77,-1.3232428,-1.1898831,"('unmotivated', 'motivated')",-1.3232428,-1.1898831,0.1333597
78,-0.48817322,-0.46845713,"('nonresilient', 'resilient')",-0.4881732,-0.4684571,0.0197161
79,-0.4259173,-0.21793675,"('wavering', 'unwavering')",-0.4259173,-0.2179368,0.2079805
80,-0.5078598,-0.72398895,"('dominated', 'dominating')",-0.5078598,-0.723989,-0.2161292
81,-0.27647474,-0.4058193,"('submissive', 'aggressive')",-0.2764747,-0.4058193,-0.1293446
82,6.682354,6.906777,"('poor', 'rich')",6.682354,6.9067769,0.2244229
83,-0.6190441,-0.641744,"('powerless', 'powerful')",-0.6190441,-0.641744,-0.0226999
84,0.36107087,0.36809504,"('inferior', 'superior')",0.3610709,0.368095,0.0070241
85,-0.94100714,-0.7704321,"('insignificant', 'prestigious')",-0.9410071,-0.7704321,0.170575
86,0.33625084,0.28200912,"('uninfluential', 'influential')",0.3362508,0.2820091,-0.0542417
87,-0.1655386,-0.088492244,"('unsuccessful', 'successful')",-0.1655386,-0.0884922,0.0770464
88,-0.12853247,-0.07338186,"('low', 'eminent')",-0.1285325,-0.0733819,0.0551506
