,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1804131,0.16591965,"('unsociable', 'sociable')",-0.3718926,-0.5222981,0.8297037,0.67047477,-0.26079747,-0.3889955,0.0943567,-0.0187248,-0.1130815
1,-0.51086754,-0.7754724,"('unfriendly', 'friendly')",0.26282144,0.14885369,-0.2016435,-0.37039068,1.7500727,1.6370705,0.3250958,0.1600153,-0.1650805
2,0.64441675,0.69465274,"('unlikable', 'likable')",1.3887616,1.4043374,1.6000397,1.6638633,0.53264785,0.6448196,1.0414665,1.1019183,0.0604518
3,-0.13276067,0.028005973,"('repellent', 'pleasant')",-0.506556,-0.39587277,0.4346942,0.61248296,0.15771273,0.25521785,-0.0117274,0.1249585,0.1366859
4,-1.135983,-1.373607,"('disliked', 'liked')",-0.26583785,-0.38208723,-0.11135489,-0.233363,-5.9838104,-6.016094,-1.8742466,-2.0012879,-0.1270413
5,-1.3548021,-1.5803274,"('distant', 'outgoing')",-0.02025707,-0.12462077,-0.9031576,-0.9559609,-0.008900568,-0.08190304,-0.5717794,-0.685703,-0.1139236
6,-1.5236367,-1.7822137,"('distant', 'open')",-0.13238557,-0.2561391,-1.5151882,-1.540158,0.65517545,0.58113825,-0.6290088,-0.7493432,-0.1203344
7,0.5350788,0.5466221,"('insensitive', 'sensitive')",0.20656098,0.28686523,0.5188572,0.6097807,0.65291554,0.6879622,0.4783531,0.5328076,0.0544545
8,-1.4147093,-1.5409089,"('unaffectionate', 'affectionate')",-0.42974466,-0.44939393,-0.7260156,-0.74617213,0.7475918,0.6596838,-0.4557195,-0.5191978,-0.0634783
9,-0.5032713,-0.63655883,"('unaffectionate', 'caring')",-0.41325855,-0.43633208,0.14661129,0.13782,1.1583943,1.1202285,0.0971189,0.0462894,-0.0508295
10,-0.37786394,-0.28050953,"('unsympathetic', 'sympathetic')",-1.1996722,-1.1812918,0.13337794,0.28786278,-0.17154425,-0.13319734,-0.4039256,-0.326784,0.0771416
11,0.026476799,0.14899683,"('unhelpful', 'helpful')",0.11796072,0.16751748,1.805701,1.8878093,1.9534259,1.9507928,0.9758911,1.038779,0.0628879
12,1.1493537,1.1759292,"('unsupportive', 'supportive')",0.268677,0.36148238,1.045302,1.2121379,-1.9406635,-1.9158386,0.1306673,0.2084277,0.0777604
13,0.65286183,0.75966203,"('impolite', 'polite')",-0.22139698,-0.1213555,0.76716274,0.8961335,-0.3290041,-0.29409283,0.2174059,0.3100868,0.0926809
14,1.0957726,1.2074407,"('antisocial', 'social')",0.5270712,0.57084507,1.5856997,1.5706558,-0.33944362,-0.33340663,0.7172749,0.7538837,0.0366088
15,0.2816392,0.108824246,"('boring', 'funny')",0.8841575,0.7881372,0.26953894,0.07062398,0.8691688,0.75828373,0.5761261,0.4314673,-0.1446588
16,-2.187876,-2.2853954,"('unpopular', 'popular')",-0.5129561,-0.57684535,-0.13452092,-0.13053419,0.72776145,0.74548876,-0.5268979,-0.5618216,-0.0349237
17,-0.66539156,-0.6826129,"('nasty', 'nice')",0.39021263,0.47286853,0.6227852,0.6330085,-0.06879543,-0.059544817,0.0697027,0.0909298,0.0212271
18,-0.26068145,-0.27722594,"('disagreeable', 'welcoming')",-0.26953024,-0.14933431,0.25678453,0.35274857,-0.2826046,-0.21078931,-0.1390079,-0.0711502,0.0678577
19,-0.47718585,-0.58929265,"('inhospitable', 'hospitable')",-0.08210305,-0.13720039,-0.43732,-0.46108687,0.25836936,0.24050307,-0.1845599,-0.2367692,-0.0522093
20,0.2808809,0.38368684,"('rough', 'thoughtful')",0.37342083,0.40606445,0.3142892,0.3637917,0.6079393,0.61929184,0.3941326,0.4432087,0.0490761
21,0.70768654,0.8436631,"('immoral', 'moral')",0.3416307,0.3937915,1.0851845,1.2484756,-1.0002093,-0.8503146,0.2835731,0.4089039,0.1253308
22,0.67059016,0.7422694,"('untrustworthy', 'trustworthy')",0.27898052,0.31201392,0.68537533,0.6599375,-0.86365056,-0.8764837,0.1928239,0.2094343,0.0166104
23,1.3109208,1.3690083,"('insincere', 'sincere')",0.13547951,0.17632574,1.4015516,1.4268931,5.816099,5.70929,2.1660128,2.1703792,0.0043664
24,1.1165026,1.1891448,"('dishonest', 'honest')",-0.39266416,-0.34343067,0.39687675,0.46264586,1.1118655,1.1473583,0.5581452,0.6139296,0.0557844
25,0.3471225,0.23437576,"('egoistic', 'altruistic')",1.0331067,0.97119486,1.1442887,1.0711526,1.6372204,1.6368821,1.0404346,0.9784013,-0.0620333
26,1.0903625,0.97077525,"('hardhearted', 'benevolent')",0.9448278,0.9484167,1.4676892,1.4227101,1.9508419,1.9490541,1.3634304,1.322739,-0.0406914
27,-1.4826063,-1.4183189,"('hardhearted', 'softhearted')",-0.5574054,-0.41010553,0.17577367,0.29632366,1.3482193,1.3639392,-0.1290047,-0.0420404,0.0869643
28,0.22636516,0.11607446,"('disloyal', 'loyal')",0.5221597,0.4173532,0.62527394,0.5230963,1.1588647,1.0767431,0.6331659,0.5333168,-0.0998491
29,-0.33537194,-0.3736441,"('unfair', 'fair')",0.1571121,0.07301487,-0.77005625,-0.91956747,-0.8763935,-1.0115992,-0.4561774,-0.5579489,-0.1017715
30,0.90399987,0.9545897,"('intolerant', 'tolerant')",1.0257087,1.0196017,1.314702,1.3006616,1.2855825,1.2804861,1.1324983,1.1388347,0.0063364
31,-1.6586863,-1.8164737,"('evil', 'good')",-0.521661,-0.52441806,-1.6761261,-1.7783614,-0.78015834,-0.88007087,-1.159158,-1.249831,-0.090673
32,0.7210301,0.7735558,"('unkind', 'kind')",-0.2123394,-0.17866637,1.0259168,1.0779827,0.98311293,0.9651306,0.6294301,0.6595007,0.0300706
33,0.9763092,0.7923926,"('wrong', 'right')",1.1961327,1.1757869,0.2184622,0.20399663,-0.47890323,-0.48450878,0.4780002,0.4219168,-0.0560834
34,-0.29786003,-0.2692318,"('mean', 'honorable')",-0.13469432,-0.10085267,0.2028907,0.261381,6.0745163,6.154697,1.4612131,1.5114983,0.0502852
35,-0.2063522,-0.35408893,"('corrupt', 'incorrupt')",0.13035886,0.06938347,-1.2579782,-1.4103948,0.23749213,0.09321056,-0.2741199,-0.4004724,-0.1263525
36,-1.3170552,-1.6766372,"('hostile', 'amicable')",-0.36211324,-0.64930433,-1.3260049,-1.62048,0.5632138,0.38346273,-0.6104898,-0.8907397,-0.2802499
37,0.46088126,0.4800927,"('fake', 'genuine')",0.26785392,0.26316455,0.431024,0.53759664,0.061124686,0.103983894,0.305221,0.3462095,0.0409885
38,0.69125396,0.60960764,"('untruthful', 'truthful')",0.2860134,0.20905912,0.14596003,0.1319661,0.17813532,0.21117833,0.3253407,0.2904528,-0.0348879
39,1.9120109,2.0619645,"('exploitative', 'cooperative')",1.3947793,1.5479846,1.4093914,1.4911782,0.31567368,0.37636054,1.2579639,1.3693719,0.111408
40,0.38204718,0.33301944,"('stingy', 'generous')",0.18841179,0.2803011,0.15388119,0.24669902,-1.7072246,-1.658922,-0.2457211,-0.1997256,0.0459955
41,0.34315434,0.26176184,"('unforgiving', 'forgiving')",-0.25654274,-0.26316118,0.9947042,0.9852849,0.27598426,0.2299283,0.339325,0.3034535,-0.0358715
42,1.368851,1.4094794,"('unreliable', 'reliable')",0.4695419,0.53484756,1.0380073,1.2063804,-2.884227,-2.7399175,-0.0019568,0.1026974,0.1046542
43,0.6953002,0.7627076,"('irresponsible', 'responsible')",-0.5790236,-0.5111035,0.32396275,0.46397623,0.3708913,0.3968742,0.2027827,0.2781136,0.0753309
44,-0.12590373,-0.07201449,"('prejudiced', 'unprejudiced')",-0.61616766,-0.48214373,0.30911008,0.37385517,-1.4405713,-1.3610243,-0.4683832,-0.3853318,0.0830514
45,-0.088068,-0.11600413,"('incompetent', 'competent')",-0.44754466,-0.47505152,1.3300315,1.3538333,-0.06300319,-0.15005407,0.1828539,0.1531809,-0.029673
46,0.060386773,0.17877805,"('uncompetitive', 'competitive')",-0.285796,-0.25673068,1.061174,1.200897,-0.9147895,-0.84260386,-0.0197562,0.0700851,0.0898413
47,0.49933854,0.5336191,"('stupid', 'smart')",0.6243247,0.5863519,1.408549,1.3878729,5.717788,5.675257,2.0625,2.0457754,-0.0167246
48,0.6887356,0.7520828,"('unintelligent', 'intelligent')",-0.20712873,-0.15844682,-0.31237888,-0.2605715,0.21570383,0.24794626,0.096233,0.1452527,0.0490197
49,-0.9695968,-0.9492201,"('unable', 'able')",-0.4500254,-0.3985297,0.04933375,0.102636606,-0.2240643,-0.14747073,-0.3985882,-0.348146,0.0504422
50,0.029108074,0.065785244,"('clumsy', 'skillful')",0.07984167,0.0906951,0.4443945,0.5637969,-0.15833886,-0.1140524,0.0987514,0.1515562,0.0528048
51,-0.907869,-0.85083514,"('uneducated', 'educated')",-0.87801546,-0.973658,0.5608709,0.49432293,0.12728336,0.07731294,-0.2744325,-0.3132143,-0.0387818
52,-0.10580666,-0.30890587,"('irrational', 'rational')",0.7300661,0.5793458,0.18625663,-0.040005095,-0.06580403,-0.23105709,0.186178,-0.0001556,-0.1863336
53,-0.46452728,-0.56681085,"('uncreative', 'creative')",-0.5654046,-0.62400174,-0.0359584,-0.104556724,1.0089731,0.97100174,-0.0142293,-0.0810919,-0.0668626
54,0.21490975,0.09746143,"('incapable', 'capable')",-0.08013979,-0.21574444,0.40387744,0.31316695,1.3986187,1.3583766,0.4843165,0.3883151,-0.0960014
55,-0.23682246,-0.06339395,"('incompetent', 'clever')",-1.0066087,-0.8946343,0.47581235,0.59018916,-0.2692926,-0.19832036,-0.2592279,-0.1415399,0.117688
56,2.6665754,2.63248,"('impractical', 'practical')",0.9626529,0.9646402,1.2896963,1.3073597,-0.0035017729,-0.03540254,1.2288557,1.2172693,-0.0115864
57,-0.83062994,-0.9415663,"('unimaginative', 'imaginative')",-0.32022762,-0.4215703,-0.28362623,-0.3523965,-2.4974284,-2.5070643,-0.982978,-1.0556493,-0.0726713
58,0.3312811,0.18004122,"('undiscriminating', 'discriminating')",0.5406473,0.42325968,0.4945339,0.46104366,-0.09455086,-0.1025089,0.3179779,0.2404589,-0.077519
59,0.2261247,0.12630306,"('foolish', 'wise')",0.8917532,0.8731615,-0.11825837,-0.15333487,0.3009116,0.28467163,0.3251328,0.2827003,-0.0424325
