,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-0.66080904,-0.62986296,"('inhospitable', 'hospitable')",0.08029963,0.07169287,-0.2902547,-0.279085,0.0111697
20,0.5787007,0.61900336,"('rough', 'thoughtful')",0.89576626,0.89072543,0.7372335,0.7548644,0.0176309
21,0.70309097,0.6766431,"('immoral', 'moral')",-0.1195866,-0.066866204,0.2917522,0.3048884,0.0131362
22,0.30210194,0.2154197,"('untrustworthy', 'trustworthy')",-0.7176033,-0.7662688,-0.2077507,-0.2754245,-0.0676738
23,0.7857659,0.7344597,"('insincere', 'sincere')",6.0341134,5.964762,3.4099398,3.349611,-0.0603288
24,0.32925436,0.27277732,"('dishonest', 'honest')",0.8481623,0.7938917,0.5887083,0.5333345,-0.0553738
25,-0.24903801,-0.24075797,"('egoistic', 'altruistic')",1.5398101,1.5333377,0.645386,0.6462899,0.0009039
26,-0.07234211,-0.31644478,"('hardhearted', 'benevolent')",1.7637248,1.6282152,0.8456913,0.6558852,-0.1898061
27,-0.5466878,-0.6302562,"('hardhearted', 'softhearted')",1.2379068,1.1699274,0.3456095,0.2698356,-0.0757739
28,-0.28735074,-0.46206367,"('disloyal', 'loyal')",1.2958542,1.1089733,0.5042517,0.3234548,-0.1807969
29,-0.36524472,-0.39974678,"('unfair', 'fair')",-0.47664267,-0.6512022,-0.4209437,-0.5254745,-0.1045308
30,1.1490147,1.0508678,"('intolerant', 'tolerant')",1.5339887,1.5438062,1.3415017,1.2973371,-0.0441646
31,-1.9387949,-1.90535,"('evil', 'good')",-1.0014454,-1.0685831,-1.4701202,-1.4869666,-0.0168464
32,0.5268107,0.300944,"('unkind', 'kind')",1.2893461,1.0701138,0.9080784,0.6855289,-0.2225495
33,0.2532636,0.1439188,"('wrong', 'right')",-0.52158976,-0.6605122,-0.1341631,-0.2582967,-0.1241336
34,-0.6102802,-0.4224708,"('mean', 'honorable')",5.7118616,5.9435267,2.5507908,2.7605281,0.2097373
35,-1.313153,-1.3723277,"('corrupt', 'incorrupt')",-0.28266278,-0.47000167,-0.7979079,-0.9211647,-0.1232568
36,-2.1865115,-2.379281,"('hostile', 'amicable')",0.034715638,-0.20024629,-1.0758979,-1.2897637,-0.2138658
37,0.5652009,0.5577442,"('fake', 'genuine')",0.41940755,0.4296931,0.4923042,0.4937187,0.0014145
38,-1.0363126,-1.052839,"('untruthful', 'truthful')",0.061751295,0.0857596,-0.4872806,-0.4835397,0.0037409
39,0.6310623,0.6277969,"('exploitative', 'cooperative')",0.02974917,0.014152417,0.3304057,0.3209746,-0.0094311
40,-0.108218476,-0.12123719,"('stingy', 'generous')",-1.410868,-1.4161941,-0.7595432,-0.7687156,-0.0091724
41,-0.11879758,-0.20002827,"('unforgiving', 'forgiving')",0.37997764,0.27339172,0.13059,0.0366817,-0.0939083
42,0.28954986,0.27690992,"('unreliable', 'reliable')",-3.3970678,-3.3102663,-1.553759,-1.5166782,0.0370808
43,0.37865567,0.39530006,"('irresponsible', 'responsible')",0.7816219,0.7539014,0.5801388,0.5746008,-0.005538
44,-0.37624162,-0.3555391,"('prejudiced', 'unprejudiced')",-1.7766557,-1.7557147,-1.0764487,-1.0556269,0.0208218
45,0.65776587,0.61152846,"('incompetent', 'competent')",0.18010381,0.15932801,0.4189348,0.3854282,-0.0335066
46,0.66327995,0.65051365,"('uncompetitive', 'competitive')",-0.4159672,-0.45387092,0.1236564,0.0983214,-0.025335
47,0.43009043,0.5052385,"('stupid', 'smart')",5.074673,5.245439,2.7523818,2.8753388,0.122957
48,0.0458616,0.026708957,"('unintelligent', 'intelligent')",0.6481251,0.6519455,0.3469934,0.3393272,-0.0076662
49,-0.46084183,-0.44145846,"('unable', 'able')",-0.24086352,-0.17909348,-0.3508527,-0.310276,0.0405767
50,-0.7563382,-0.9014313,"('clumsy', 'skillful')",-0.034309953,-0.07134488,-0.3953241,-0.4863881,-0.091064
51,0.5962008,0.46285552,"('uneducated', 'educated')",1.1090201,1.07276,0.8526105,0.7678077,-0.0848028
52,-0.76424974,-0.9494647,"('irrational', 'rational')",0.21778724,0.07072149,-0.2732313,-0.4393716,-0.1661403
53,-0.84873277,-0.9312821,"('uncreative', 'creative')",0.7464011,0.703062,-0.0511658,-0.1141101,-0.0629443
54,-0.43964028,-0.574005,"('incapable', 'capable')",1.2918236,1.2332569,0.4260917,0.329626,-0.0964657
55,0.9734238,1.0057873,"('incompetent', 'clever')",0.344888,0.36872417,0.6591559,0.6872557,0.0280998
56,1.933152,1.8990872,"('impractical', 'practical')",0.07799696,0.09855709,1.0055745,0.9988222,-0.0067523
57,0.015853398,-0.13476987,"('unimaginative', 'imaginative')",-2.3420491,-2.396963,-1.1630979,-1.2658664,-0.1027685
58,0.642559,0.52200323,"('undiscriminating', 'discriminating')",0.52945346,0.49968705,0.5860062,0.5108451,-0.0751611
59,-0.45337352,-0.48925674,"('foolish', 'wise')",0.19348645,0.18466657,-0.1299435,-0.1522951,-0.0223516
60,1.4756132,1.5373725,"('inefficient', 'efficient')",0.015151573,0.18367286,0.7453824,0.8605227,0.1151403
61,0.25273645,0.058523305,"('illogical', 'logical')",0.5608527,0.37587228,0.4067946,0.2171978,-0.1895968
62,1.5433862,1.645089,"('incompetent', 'brilliant')",0.55380696,0.703951,1.0485966,1.17452,0.1259234
63,0.26773137,0.32489982,"('unperceptive', 'insightful')",0.95765996,1.079384,0.6126957,0.7021419,0.0894462
64,-0.15683126,-0.19196379,"('shy', 'confident')",-6.741467,-6.7894692,-3.4491491,-3.4907165,-0.0415674
65,0.7032671,0.6437513,"('insecure', 'secure')",-0.495756,-0.4782698,0.1037555,0.0827408,-0.0210147
66,-1.3547482,-1.3802422,"('inactive', 'active')",0.3336323,0.26572704,-0.510558,-0.5572576,-0.0466996
67,1.1172382,1.0931627,"('doubtful', 'determined')",-0.31053588,-0.298395,0.4033511,0.3973838,-0.0059673
68,-0.3253424,-0.3398966,"('dependent', 'independent')",-0.4164213,-0.41378912,-0.3708819,-0.3768429,-0.005961
69,-0.7695512,-0.77812076,"('lazy', 'industrious')",-0.8996945,-0.9011848,-0.8346229,-0.8396528,-0.0050299
70,0.6738411,0.71884423,"('lethargic', 'energetic')",0.7651654,0.85332173,0.7195033,0.786083,0.0665797
71,-0.7168815,-0.7853615,"('diffident', 'self-confident')",0.19819684,0.16512819,-0.2593423,-0.3101167,-0.0507744
72,-0.05994804,-0.018801734,"('unambitious', 'ambitious')",-0.57636243,-0.58668476,-0.3181552,-0.3027433,0.0154119
73,0.341258,0.32204095,"('helpless', 'self-reliant')",-3.053372,-3.0133333,-1.3560569,-1.3456461,0.0104108
74,0.48570442,0.4382415,"('undedicated', 'dedicated')",0.3236829,0.28688446,0.4046937,0.362563,-0.0421307
75,-1.1275678,-1.1360681,"('meek', 'impulsive')",-0.50782377,-0.4297421,-0.8176957,-0.7829051,0.0347906
76,0.9318445,0.95936257,"('anxious', 'daring')",-0.0036487617,0.12680538,0.4640979,0.543084,0.0789861
77,-0.2011066,-0.13240248,"('unmotivated', 'motivated')",-1.0725156,-0.962447,-0.6368111,-0.5474247,0.0893864
78,-0.73224556,-0.6798353,"('nonresilient', 'resilient')",-0.07915692,0.010311637,-0.4057012,-0.3347618,0.0709394
79,-1.6111451,-1.7271829,"('wavering', 'unwavering')",-0.07638855,-0.07621193,-0.8437669,-0.9016974,-0.0579305
80,1.038477,1.0687442,"('dominated', 'dominating')",-0.9313385,-0.8902634,0.0535692,0.0892404,0.0356712
81,1.4879315,1.490515,"('submissive', 'aggressive')",-0.5234486,-0.4201232,0.4822415,0.5351959,0.0529544
82,0.06643136,0.07975385,"('poor', 'rich')",6.2712035,6.314146,3.1688175,3.19695,0.0281325
83,0.0071266927,-0.03832478,"('powerless', 'powerful')",-0.78796583,-0.84264576,-0.3904196,-0.4404853,-0.0500657
84,0.1494463,0.061657175,"('inferior', 'superior')",0.6383638,0.6229985,0.393905,0.3423278,-0.0515772
85,-1.3650334,-1.3868028,"('insignificant', 'prestigious')",0.56060123,0.58654743,-0.4022161,-0.4001277,0.0020884
86,0.06888225,-0.08904281,"('uninfluential', 'influential')",0.38679492,0.2532763,0.2278386,0.0821167,-0.1457219
87,0.47412324,0.44075516,"('unsuccessful', 'successful')",0.9816451,0.993822,0.7278842,0.7172886,-0.0105956
88,0.049100835,-0.17484035,"('low', 'eminent')",0.8312902,0.7802039,0.4401955,0.3026818,-0.1375137
