,old_male,old_female,tuple,dominion_male,dominion_female,freight_male,freight_female,line_male,line_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3150116,-1.3675646,"('unsociable', 'sociable')",-0.8401443,-0.904779,-0.14203659,-0.1537585,1.517128,1.6104349,-0.07617627,-0.15511757,-0.1712482,-0.194157,-0.0229088
1,-1.0369157,-1.0888863,"('unfriendly', 'friendly')",-0.6971811,-0.7511627,0.98736024,0.9944521,-0.07465574,-0.070240185,2.0520499,2.005513,0.2461315,0.2179352,-0.0281963
2,-0.16501604,-0.10279462,"('unlikable', 'likable')",-0.24141763,-0.21160562,0.200667,0.27464667,0.5462235,0.5786127,0.43734178,0.525841,0.1555597,0.21294,0.0573803
3,0.16258545,0.27594516,"('repellent', 'pleasant')",-0.2608689,-0.29784557,-0.68384534,-0.67570096,0.8504534,1.0133157,0.53102034,0.59249204,0.119869,0.1816413,0.0617723
4,0.33441553,0.2621889,"('disliked', 'liked')",0.47978094,0.44483674,-0.4391419,-0.50592506,-0.50211483,-0.6062777,-6.596322,-6.655712,-1.3446765,-1.4121778,-0.0675013
5,-0.065091126,-0.048355155,"('distant', 'outgoing')",0.45704693,0.46790323,0.34475383,0.39859784,-1.9975088,-2.0780861,-0.13319011,-0.061381225,-0.2787979,-0.2642643,0.0145336
6,0.0973406,0.11444618,"('distant', 'open')",0.38621697,0.37044987,0.5360179,0.5214548,-1.8538122,-1.9166929,0.48190278,0.568666,-0.0704668,-0.0683352,0.0021316
7,0.096408516,0.12100111,"('insensitive', 'sensitive')",-0.19244823,-0.17105658,0.46940958,0.5709718,0.8521204,1.0219052,0.9680778,0.9854796,0.4387136,0.5056602,0.0669466
8,-0.3356936,-0.36878237,"('unaffectionate', 'affectionate')",-0.20283951,-0.24497645,1.2820458,1.2324537,-0.62051076,-0.6624839,1.0487952,1.034345,0.2343595,0.1981112,-0.0362483
9,-0.39903164,-0.39562204,"('unaffectionate', 'caring')",-0.1612356,-0.21174012,1.1635329,1.1445651,-0.41636378,-0.42870823,1.3546907,1.37792,0.3083185,0.297283,-0.0110355
10,-0.9354608,-0.8229838,"('unsympathetic', 'sympathetic')",-0.5765058,-0.57939065,-0.910368,-0.94597554,0.8592854,1.0996393,0.045765787,0.070921235,-0.3034567,-0.2355579,0.0678988
11,-1.014129,-0.91562986,"('unhelpful', 'helpful')",-1.1428658,-1.0821261,-0.7836255,-0.7157357,-0.46177733,-0.29863518,1.6447375,1.739074,-0.351532,-0.2546106,0.0969214
12,-0.22652733,-0.12566747,"('unsupportive', 'supportive')",0.41018683,0.4179095,0.3848444,0.4716202,-0.053207688,0.08727582,-1.7493263,-1.7062001,-0.246806,-0.1710124,0.0757936
13,0.04213589,0.091441944,"('impolite', 'polite')",-0.119593605,-0.09525339,-0.2887845,-0.14425245,1.6038135,1.77255,-0.32247895,-0.30995888,0.1830185,0.2629055,0.079887
14,-1.060499,-0.89559597,"('antisocial', 'social')",-0.2315165,-0.23812012,-0.36254835,-0.19845246,1.0784681,1.2942492,-0.36235285,-0.3514766,-0.1876897,-0.0778792,0.1098105
15,0.029166225,-0.05111069,"('boring', 'funny')",0.24126236,0.26106662,0.63508755,0.61520255,-0.12067904,-0.32291394,0.40023327,0.41028702,0.2370141,0.1825063,-0.0545078
