,knight_male,knight_female,tuple,average_male,average_female,female-male
0,0.09686917,0.15391475,"('unsociable', 'sociable')",0.0968692,0.1539147,0.0570455
1,1.2606472,1.2209401,"('unfriendly', 'friendly')",1.2606472,1.2209401,-0.0397071
2,0.45665315,0.5253872,"('unlikable', 'likable')",0.4566531,0.5253872,0.0687341
3,0.5286039,0.72076946,"('repellent', 'pleasant')",0.5286039,0.7207695,0.1921656
4,-7.137866,-7.1415753,"('disliked', 'liked')",-7.137866,-7.1415753,-0.0037093
5,-0.9067917,-0.7910419,"('distant', 'outgoing')",-0.9067917,-0.7910419,0.1157498
6,-0.29152966,-0.286605,"('distant', 'open')",-0.2915297,-0.286605,0.0049247
7,1.3695556,1.5295486,"('insensitive', 'sensitive')",1.3695556,1.5295486,0.159993
8,1.6133832,1.4699012,"('unaffectionate', 'affectionate')",1.6133832,1.4699012,-0.143482
9,1.9302771,1.8504289,"('unaffectionate', 'caring')",1.9302771,1.8504289,-0.0798482
10,1.3260807,1.4370322,"('unsympathetic', 'sympathetic')",1.3260807,1.4370322,0.1109515
11,1.6972917,1.844448,"('unhelpful', 'helpful')",1.6972917,1.844448,0.1471563
12,-1.344047,-1.1671952,"('unsupportive', 'supportive')",-1.344047,-1.1671952,0.1768518
13,0.04145024,0.22783473,"('impolite', 'polite')",0.0414502,0.2278347,0.1863845
14,-0.007926464,0.20500593,"('antisocial', 'social')",-0.0079265,0.2050059,0.2129324
15,0.36726505,0.38501254,"('boring', 'funny')",0.367265,0.3850125,0.0177475
16,-0.9732762,-0.84097743,"('unpopular', 'popular')",-0.9732762,-0.8409774,0.1322988
17,-0.041090038,-0.06832353,"('nasty', 'nice')",-0.04109,-0.0683235,-0.0272335
18,-0.8136027,-0.64502645,"('disagreeable', 'welcoming')",-0.8136027,-0.6450264,0.1685763
19,-0.47026414,-0.5249064,"('inhospitable', 'hospitable')",-0.4702641,-0.5249064,-0.0546423
20,0.69072306,0.5667576,"('rough', 'thoughtful')",0.6907231,0.5667576,-0.1239655
21,-0.20575047,0.047409218,"('immoral', 'moral')",-0.2057505,0.0474092,0.2531597
22,-0.15859646,-0.024936587,"('untrustworthy', 'trustworthy')",-0.1585965,-0.0249366,0.1336599
23,6.127006,6.324954,"('insincere', 'sincere')",6.1270061,6.324954,0.1979479
24,1.464404,1.5211445,"('dishonest', 'honest')",1.464404,1.5211445,0.0567405
25,0.69678056,0.54354584,"('egoistic', 'altruistic')",0.6967806,0.5435458,-0.1532348
26,0.92879,0.57677114,"('hardhearted', 'benevolent')",0.92879,0.5767711,-0.3520189
27,1.6068878,1.475835,"('hardhearted', 'softhearted')",1.6068878,1.475835,-0.1310528
28,1.255887,1.1282207,"('disloyal', 'loyal')",1.255887,1.1282207,-0.1276663
29,-0.45028102,-0.4852268,"('unfair', 'fair')",-0.450281,-0.4852268,-0.0349458
30,1.2263172,1.3550986,"('intolerant', 'tolerant')",1.2263172,1.3550986,0.1287814
31,-1.2156489,-1.3996729,"('evil', 'good')",-1.2156489,-1.3996729,-0.184024
32,1.3481269,1.2496492,"('unkind', 'kind')",1.3481269,1.2496492,-0.0984777
33,-0.57507014,-0.62436074,"('wrong', 'right')",-0.5750701,-0.6243607,-0.0492906
34,4.4716597,4.6174483,"('mean', 'honorable')",4.4716597,4.6174483,0.1457886
35,-0.70389056,-1.1326439,"('corrupt', 'incorrupt')",-0.7038906,-1.1326439,-0.4287533
36,-0.21300188,-0.6495451,"('hostile', 'amicable')",-0.2130019,-0.6495451,-0.4365432
37,0.9683749,0.94144607,"('fake', 'genuine')",0.9683749,0.9414461,-0.0269288
38,-0.31453344,-0.27214274,"('untruthful', 'truthful')",-0.3145334,-0.2721427,0.0423907
39,0.017356634,0.052350942,"('exploitative', 'cooperative')",0.0173566,0.0523509,0.0349943
40,-1.109577,-1.1243052,"('stingy', 'generous')",-1.1095769,-1.1243052,-0.0147283
41,0.236644,0.16529056,"('unforgiving', 'forgiving')",0.236644,0.1652906,-0.0713534
42,-1.7703155,-1.5848775,"('unreliable', 'reliable')",-1.7703155,-1.5848775,0.185438
43,1.2516437,1.4852512,"('irresponsible', 'responsible')",1.2516437,1.4852512,0.2336075
44,-1.4180799,-1.4027778,"('prejudiced', 'unprejudiced')",-1.4180799,-1.4027778,0.0153021
45,0.33831948,0.3261978,"('incompetent', 'competent')",0.3383195,0.3261978,-0.0121217
46,-0.5920629,-0.4298283,"('uncompetitive', 'competitive')",-0.5920629,-0.4298283,0.1622346
47,5.0653205,5.4473653,"('stupid', 'smart')",5.0653205,5.4473653,0.3820448
48,0.82311857,0.9188503,"('unintelligent', 'intelligent')",0.8231186,0.9188503,0.0957317
49,-0.3393532,-0.08407459,"('unable', 'able')",-0.3393532,-0.0840746,0.2552786
50,-0.03488809,-0.059709966,"('clumsy', 'skillful')",-0.0348881,-0.05971,-0.0248219
51,0.35020757,0.59322286,"('uneducated', 'educated')",0.3502076,0.5932229,0.2430153
