,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
0,-0.24922824,-0.34745568,"('unsociable', 'sociable')",-0.2492282,-0.3474557,-0.0982275
1,1.0293617,0.9188142,"('unfriendly', 'friendly')",1.0293617,0.9188142,-0.1105475
2,1.2806208,1.3696833,"('unlikable', 'likable')",1.2806208,1.3696833,0.0890625
3,0.09480269,0.21822767,"('repellent', 'pleasant')",0.0948027,0.2182277,0.123425
4,-3.5521667,-3.6229343,"('disliked', 'liked')",-3.5521667,-3.6229343,-0.0707676
5,0.0077844895,-0.08504413,"('distant', 'outgoing')",0.0077845,-0.0850441,-0.0928286
6,-0.28153762,-0.3504743,"('distant', 'open')",-0.2815376,-0.3504743,-0.0689367
7,0.69551456,0.7138558,"('insensitive', 'sensitive')",0.6955146,0.7138558,0.0183412
8,0.36927518,0.26745725,"('unaffectionate', 'affectionate')",0.3692752,0.2674572,-0.101818
9,1.0087479,0.93501806,"('unaffectionate', 'caring')",1.0087479,0.9350181,-0.0737298
10,-0.34191236,-0.27356535,"('unsympathetic', 'sympathetic')",-0.3419124,-0.2735654,0.068347
11,1.7753707,1.8436805,"('unhelpful', 'helpful')",1.7753707,1.8436805,0.0683098
12,-0.41012132,-0.39200008,"('unsupportive', 'supportive')",-0.4101213,-0.3920001,0.0181212
13,-0.23003112,-0.24580888,"('impolite', 'polite')",-0.2300311,-0.2458089,-0.0157778
14,0.41885167,0.41113394,"('antisocial', 'social')",0.4188517,0.4111339,-0.0077178
15,0.51180995,0.43126726,"('boring', 'funny')",0.5118099,0.4312673,-0.0805426
16,0.006107282,-0.068569824,"('unpopular', 'popular')",0.0061073,-0.0685698,-0.0746771
17,-0.85383093,-0.781415,"('nasty', 'nice')",-0.8538309,-0.781415,0.0724159
18,-0.09174898,-0.067993775,"('disagreeable', 'welcoming')",-0.091749,-0.0679938,0.0237552
19,-0.9086767,-0.892521,"('inhospitable', 'hospitable')",-0.9086767,-0.892521,0.0161557
20,0.12116925,0.13917178,"('rough', 'thoughtful')",0.1211692,0.1391718,0.0180026
21,-0.09532559,-0.027824098,"('immoral', 'moral')",-0.0953256,-0.0278241,0.0675015
22,-0.30334106,-0.28459305,"('untrustworthy', 'trustworthy')",-0.3033411,-0.284593,0.0187481
23,3.2363396,3.1946883,"('insincere', 'sincere')",3.2363396,3.1946883,-0.0416513
24,0.75200045,0.7264861,"('dishonest', 'honest')",0.7520005,0.7264861,-0.0255144
25,0.13568056,0.072311155,"('egoistic', 'altruistic')",0.1356806,0.0723112,-0.0633694
26,0.7339321,0.67219025,"('hardhearted', 'benevolent')",0.7339321,0.6721902,-0.0617419
27,0.5939875,0.58391786,"('hardhearted', 'softhearted')",0.5939875,0.5839179,-0.0100696
28,0.7932966,0.63849145,"('disloyal', 'loyal')",0.7932966,0.6384915,-0.1548051
29,-0.2963914,-0.38680956,"('unfair', 'fair')",-0.2963914,-0.3868096,-0.0904182
30,0.6120493,0.6508314,"('intolerant', 'tolerant')",0.6120493,0.6508314,0.0387821
31,-1.4429951,-1.4711711,"('evil', 'good')",-1.4429951,-1.4711711,-0.028176
32,0.6316953,0.6168558,"('unkind', 'kind')",0.6316953,0.6168558,-0.0148395
33,0.5093992,0.4045391,"('wrong', 'right')",0.5093992,0.4045391,-0.1048601
34,2.5100524,2.5843387,"('mean', 'honorable')",2.5100524,2.5843387,0.0742863
35,-1.0597026,-1.1834962,"('corrupt', 'incorrupt')",-1.0597026,-1.1834962,-0.1237936
36,-0.66801304,-0.79259616,"('hostile', 'amicable')",-0.668013,-0.7925962,-0.1245832
37,-0.31842512,-0.3062495,"('fake', 'genuine')",-0.3184251,-0.3062495,0.0121756
38,0.33757004,0.3498332,"('untruthful', 'truthful')",0.33757,0.3498332,0.0122632
39,0.51178163,0.6193986,"('exploitative', 'cooperative')",0.5117816,0.6193986,0.107617
40,-1.0938075,-1.2207114,"('stingy', 'generous')",-1.0938075,-1.2207114,-0.1269039
41,0.21284588,0.1882667,"('unforgiving', 'forgiving')",0.2128459,0.1882667,-0.0245792
42,-0.976364,-0.8593294,"('unreliable', 'reliable')",-0.976364,-0.8593294,0.1170346
43,0.5798179,0.6080624,"('irresponsible', 'responsible')",0.5798179,0.6080624,0.0282445
44,-0.32429898,-0.22538552,"('prejudiced', 'unprejudiced')",-0.324299,-0.2253855,0.0989135
45,-0.036301438,-0.029242674,"('incompetent', 'competent')",-0.0363014,-0.0292427,0.0070587
46,-0.18671246,-0.09961304,"('uncompetitive', 'competitive')",-0.1867125,-0.099613,0.0870995
47,3.0398858,3.0585666,"('stupid', 'smart')",3.0398858,3.0585666,0.0186808
48,0.09367484,0.06326126,"('unintelligent', 'intelligent')",0.0936748,0.0632613,-0.0304135
49,-0.27975178,-0.17297474,"('unable', 'able')",-0.2797518,-0.1729747,0.1067771
50,0.14847234,0.16769227,"('clumsy', 'skillful')",0.1484723,0.1676923,0.01922
51,-0.8104859,-0.87386626,"('uneducated', 'educated')",-0.8104859,-0.8738663,-0.0633804
52,-0.39020106,-0.5834492,"('irrational', 'rational')",-0.3902011,-0.5834492,-0.1932481
53,0.25647724,0.20758787,"('uncreative', 'creative')",0.2564772,0.2075879,-0.0488893
54,0.3902977,0.38638186,"('incapable', 'capable')",0.3902977,0.3863819,-0.0039158
55,0.5411555,0.61838764,"('incompetent', 'clever')",0.5411555,0.6183876,0.0772321
56,0.565675,0.6003785,"('impractical', 'practical')",0.565675,0.6003785,0.0347035
