,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2628732,-1.3459527,"('unsociable', 'sociable')",-0.17703712,-0.3322037,-0.7199551,-0.8390782,-0.1191231
1,-2.2178848,-2.2103171,"('unfriendly', 'friendly')",1.8434176,1.7418098,-0.1872336,-0.2342536,-0.04702
2,0.039254032,0.076526575,"('unlikable', 'likable')",0.5796929,0.57199484,0.3094735,0.3242607,0.0147872
3,-0.55692625,-0.46130237,"('repellent', 'pleasant')",0.49028176,0.5158713,-0.0333222,0.0272845,0.0606067
4,-0.19002321,-0.1943694,"('disliked', 'liked')",-6.549236,-6.6477356,-3.3696296,-3.4210525,-0.0514229
5,0.10788499,0.18416724,"('distant', 'outgoing')",-0.11539753,-0.087175936,-0.0037563,0.0484957,0.052252
6,-0.40115106,-0.3195295,"('distant', 'open')",-0.09964597,-0.10555974,-0.2503985,-0.2125446,0.0378539
7,-0.83989185,-0.8604075,"('insensitive', 'sensitive')",0.10590466,0.11544306,-0.3669936,-0.3724822,-0.0054886
8,-1.9000344,-1.8978082,"('unaffectionate', 'affectionate')",0.9056034,0.860375,-0.4972155,-0.5187166,-0.0215011
9,-1.7586002,-1.7469524,"('unaffectionate', 'caring')",1.1391653,1.1303194,-0.3097175,-0.3083165,0.001401
10,-1.9269266,-1.9539468,"('unsympathetic', 'sympathetic')",-0.88666785,-0.90810955,-1.4067972,-1.4310281,-0.0242309
11,-0.7657876,-0.81390274,"('unhelpful', 'helpful')",1.4815928,1.5010018,0.3579026,0.3435495,-0.0143531
12,-1.5028037,-1.4175729,"('unsupportive', 'supportive')",-2.1718867,-2.2048302,-1.8373451,-1.8112016,0.0261435
13,-0.7264004,-0.80685383,"('impolite', 'polite')",-1.0524474,-1.0892379,-0.8894239,-0.9480458,-0.0586219
14,0.24247694,0.19527483,"('antisocial', 'social')",-0.1101327,-0.22637798,0.0661721,-0.0155516,-0.0817237
15,0.7888732,0.70305187,"('boring', 'funny')",0.13750939,0.13076124,0.4631913,0.4169065,-0.0462848
16,-0.46768236,-0.4414271,"('unpopular', 'popular')",0.57772344,0.5631497,0.0550205,0.0608613,0.0058408
17,-0.25464576,-0.21657401,"('nasty', 'nice')",-0.18741605,-0.14875923,-0.2210309,-0.1826666,0.0383643
18,-0.6933886,-0.6996995,"('disagreeable', 'welcoming')",-0.3921539,-0.48458165,-0.5427712,-0.5921406,-0.0493694
19,-1.1785953,-1.1317903,"('inhospitable', 'hospitable')",-0.26645687,-0.2012762,-0.7225261,-0.6665332,0.0559929
20,0.18722379,0.18997583,"('rough', 'thoughtful')",0.8007035,0.7907025,0.4939637,0.4903392,-0.0036245
21,-0.32922396,-0.42682597,"('immoral', 'moral')",-0.6759487,-0.6755173,-0.5025863,-0.5511717,-0.0485854
22,-0.464157,-0.5109792,"('untrustworthy', 'trustworthy')",-1.0514456,-1.1247824,-0.7578013,-0.8178808,-0.0600795
23,-1.0723217,-1.1181412,"('insincere', 'sincere')",5.6155686,5.5823493,2.2716236,2.2321041,-0.0395195
24,-1.0081744,-1.0454468,"('dishonest', 'honest')",0.34691066,0.29642478,-0.3306319,-0.374511,-0.0438791
25,-0.3648881,-0.32454175,"('egoistic', 'altruistic')",1.6264912,1.645324,0.6308016,0.6603911,0.0295895
26,-0.42252097,-0.45927837,"('hardhearted', 'benevolent')",1.9135737,1.8361725,0.7455264,0.6884471,-0.0570793
27,-0.86163414,-0.87908816,"('hardhearted', 'softhearted')",1.167131,1.0726389,0.1527484,0.0967754,-0.055973
28,-0.8178892,-0.8965166,"('disloyal', 'loyal')",1.0557722,0.9836656,0.1189415,0.0435745,-0.075367
29,-0.4193742,-0.46667528,"('unfair', 'fair')",-0.41233212,-0.5397669,-0.4158531,-0.5032211,-0.087368
30,0.46823713,0.3885381,"('intolerant', 'tolerant')",0.8554687,0.7585437,0.6618529,0.5735409,-0.088312
31,-1.0537603,-0.9446706,"('evil', 'good')",-0.31783706,-0.34807876,-0.6857986,-0.6463747,0.0394239
32,-0.3375521,-0.45161316,"('unkind', 'kind')",0.58769643,0.43885368,0.1250722,-0.0063797,-0.1314519
33,0.18819498,0.18199873,"('wrong', 'right')",-0.5771305,-0.61150265,-0.1944678,-0.214752,-0.0202842
34,-0.033313353,0.075978234,"('mean', 'honorable')",5.564148,5.7217817,2.7654173,2.89888,0.1334627
35,0.3564713,0.33222044,"('corrupt', 'incorrupt')",-0.0034426367,-0.0023134444,0.1765143,0.1649535,-0.0115608
36,-0.5205749,-0.5234777,"('hostile', 'amicable')",0.24402264,0.13906436,-0.1382761,-0.1922067,-0.0539306
37,-0.5185682,-0.5478447,"('fake', 'genuine')",-0.3500074,-0.33224452,-0.4342878,-0.4400446,-0.0057568
38,-1.3094386,-1.2863715,"('untruthful', 'truthful')",-0.15946922,-0.10879611,-0.7344539,-0.6975838,0.0368701
39,0.7142113,0.69637066,"('exploitative', 'cooperative')",0.21407908,0.22619656,0.4641452,0.4612836,-0.0028616
40,-0.31724146,-0.29270816,"('stingy', 'generous')",-1.5526348,-1.6906573,-0.9349381,-0.9916827,-0.0567446
41,-1.2563951,-1.278414,"('unforgiving', 'forgiving')",-0.009368754,-0.1470242,-0.6328819,-0.7127191,-0.0798372
42,0.19992664,0.22779125,"('unreliable', 'reliable')",-3.7088091,-3.7781892,-1.7544413,-1.7751989,-0.0207576
43,-1.0344831,-1.0157157,"('irresponsible', 'responsible')",0.035068,0.02821625,-0.4997075,-0.4937497,0.0059578
44,1.5395916,1.5310525,"('prejudiced', 'unprejudiced')",-1.4716048,-1.4765537,0.0339934,0.0272494,-0.006744
45,-1.2527456,-1.22952,"('incompetent', 'competent')",-0.11420742,-0.17056336,-0.6834765,-0.7000417,-0.0165652
46,-1.1347775,-1.1465396,"('uncompetitive', 'competitive')",-1.2058122,-1.2403094,-1.1702949,-1.1934245,-0.0231296
47,-0.15879066,-0.09220667,"('stupid', 'smart')",5.5293646,5.65784,2.685287,2.7828166,0.0975296
48,-0.99300766,-1.0036505,"('unintelligent', 'intelligent')",0.73855716,0.7331473,-0.1272253,-0.1352516,-0.0080263
49,0.27445674,0.32598314,"('unable', 'able')",-0.026028119,0.043750677,0.1242143,0.1848669,0.0606526
50,0.15247859,0.16923974,"('clumsy', 'skillful')",-0.042303637,-0.12637469,0.0550875,0.0214325,-0.033655
51,-0.63112605,-0.7474699,"('uneducated', 'educated')",0.13506573,0.057837777,-0.2480302,-0.3448161,-0.0967859
52,-0.44880497,-0.56271905,"('irrational', 'rational')",0.5233772,0.43914625,0.0372861,-0.0617864,-0.0990725
53,-1.5492646,-1.5615094,"('uncreative', 'creative')",0.33372653,0.27415097,-0.607769,-0.6436792,-0.0359102
54,-0.5093507,-0.5174787,"('incapable', 'capable')",0.6955684,0.7660703,0.0931088,0.1242958,0.031187
55,-0.767085,-0.7859817,"('incompetent', 'clever')",0.16481036,0.12849817,-0.3011373,-0.3287418,-0.0276045
56,0.4727429,0.42692885,"('impractical', 'practical')",-0.6893008,-0.7242765,-0.1082789,-0.1486738,-0.0403949
57,-1.0094746,-1.0392694,"('unimaginative', 'imaginative')",-3.2167592,-3.2715905,-2.113117,-2.1554298,-0.0423128
58,-0.7712498,-0.7837758,"('undiscriminating', 'discriminating')",0.13409501,0.08703984,-0.3185774,-0.348368,-0.0297906
59,0.15965305,0.15100862,"('foolish', 'wise')",0.29297954,0.33866453,0.2263163,0.2448366,0.0185203
60,0.06403216,0.055732027,"('inefficient', 'efficient')",-0.5133784,-0.44024348,-0.2246731,-0.1922557,0.0324174
61,-0.42736417,-0.52436596,"('illogical', 'logical')",0.52072066,0.38704976,0.0466782,-0.0686581,-0.1153363
62,-0.08914849,-0.03930767,"('incompetent', 'brilliant')",0.1382329,0.19822784,0.0245422,0.0794601,0.0549179
63,-0.99226326,-0.9415537,"('unperceptive', 'insightful')",0.32825914,0.34876484,-0.332002,-0.2963944,0.0356076
