,wabtec_male,wabtec_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.005422,-1.0751566,"('unsociable', 'sociable')",-0.08566633,-0.27611917,-0.5455441,-0.6756378,-0.1300937
1,-0.7779496,-0.9417304,"('unfriendly', 'friendly')",1.3786072,1.2262595,0.3003288,0.1422645,-0.1580643
2,1.1293904,1.1348302,"('unlikable', 'likable')",0.78398436,0.78866905,0.9566873,0.9617497,0.0050624
3,-0.54339045,-0.4302784,"('repellent', 'pleasant')",0.53486717,0.5843843,-0.0042616,0.077053,0.0813146
4,0.39477262,0.33407888,"('disliked', 'liked')",-6.474678,-6.6482096,-3.0399528,-3.1570654,-0.1171126
5,-0.38246194,-0.42877948,"('distant', 'outgoing')",-0.6530458,-0.69893676,-0.5177538,-0.5638582,-0.0461044
6,-0.59912103,-0.65204597,"('distant', 'open')",-0.48874554,-0.57585347,-0.5439333,-0.6139497,-0.0700164
7,-0.64586407,-0.553498,"('insensitive', 'sensitive')",0.22288103,0.20476875,-0.2114915,-0.1743646,0.0371269
8,-1.3307053,-1.465021,"('unaffectionate', 'affectionate')",0.5068375,0.42693388,-0.4119339,-0.5190436,-0.1071097
9,-1.1226745,-1.2677312,"('unaffectionate', 'caring')",0.85117906,0.7817019,-0.1357477,-0.2430146,-0.1072669
10,-2.0161402,-2.0000138,"('unsympathetic', 'sympathetic')",-0.8728511,-0.908284,-1.4444957,-1.4541489,-0.0096532
11,-1.0736728,-1.0999825,"('unhelpful', 'helpful')",1.2183764,1.2377886,0.0723518,0.068903,-0.0034488
12,-0.5967031,-0.5351184,"('unsupportive', 'supportive')",-2.2393281,-2.3059902,-1.4180156,-1.4205543,-0.0025387
13,-0.4315151,-0.36910334,"('impolite', 'polite')",-1.024907,-0.97832716,-0.728211,-0.6737152,0.0544958
14,0.0024227938,0.05111385,"('antisocial', 'social')",0.2067683,0.1279741,0.1045955,0.089544,-0.0150515
15,0.84856653,0.71594405,"('boring', 'funny')",0.37691644,0.38078874,0.6127415,0.5483664,-0.0643751
16,0.026297167,-0.051552564,"('unpopular', 'popular')",0.6016401,0.5171319,0.3139686,0.2327897,-0.0811789
17,-0.32369888,-0.29294673,"('nasty', 'nice')",-0.49385554,-0.4612605,-0.4087772,-0.3771036,0.0316736
18,-0.40618563,-0.43009126,"('disagreeable', 'welcoming')",-0.50883657,-0.61597884,-0.4575111,-0.523035,-0.0655239
19,-0.7108192,-0.7302201,"('inhospitable', 'hospitable')",-0.574888,-0.5679578,-0.6428536,-0.649089,-0.0062354
20,0.21390891,0.2427246,"('rough', 'thoughtful')",0.81807554,0.8194208,0.5159922,0.5310727,0.0150805
21,-0.1943002,-0.14206696,"('immoral', 'moral')",-0.649716,-0.6128407,-0.4220081,-0.3774538,0.0445543
22,-0.48495996,-0.48599675,"('untrustworthy', 'trustworthy')",-0.92023844,-1.0020033,-0.7025992,-0.744,-0.0414008
23,-0.989202,-1.0460767,"('insincere', 'sincere')",5.405638,5.3614526,2.2082181,2.1576879,-0.0505302
24,-0.38839063,-0.4617291,"('dishonest', 'honest')",0.30549628,0.24573083,-0.0414472,-0.1079991,-0.0665519
25,0.43607047,0.36491203,"('egoistic', 'altruistic')",1.2304999,1.1989375,0.8332852,0.7819248,-0.0513604
26,0.05228276,-0.027462352,"('hardhearted', 'benevolent')",1.9820744,1.9345163,1.0171785,0.953527,-0.0636515
