,welltower_male,welltower_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.025736423,-0.08310736,"('unsociable', 'sociable')",-0.44684714,-0.553681,-0.2362918,-0.3183942,-0.0821024
1,-0.90729016,-0.8915172,"('unfriendly', 'friendly')",2.0057833,1.9123473,0.5492465,0.5104151,-0.0388314
2,-0.10765603,-0.009471245,"('unlikable', 'likable')",0.57428396,0.6748971,0.233314,0.3327129,0.0993989
3,-0.49387267,-0.39873916,"('repellent', 'pleasant')",-0.10748858,-0.090729594,-0.3006806,-0.2447344,0.0559462
4,-0.5232204,-0.52058876,"('disliked', 'liked')",-5.80486,-5.910325,-3.1640403,-3.215457,-0.0514167
5,-0.88010514,-0.8039023,"('distant', 'outgoing')",-0.015589807,-0.00062584877,-0.4478475,-0.4022641,0.0455834
6,-1.2332518,-1.145447,"('distant', 'open')",0.33932582,0.30968636,-0.446963,-0.4178803,0.0290827
7,0.4571047,0.5199058,"('insensitive', 'sensitive')",0.58613735,0.6438098,0.521621,0.5818578,0.0602368
8,-1.4942211,-1.4793392,"('unaffectionate', 'affectionate')",0.76323956,0.7094503,-0.3654908,-0.3849445,-0.0194537
9,-0.65980947,-0.5923229,"('unaffectionate', 'caring')",1.1657673,1.1701012,0.2529789,0.2888891,0.0359102
10,-0.33542788,-0.26403755,"('unsympathetic', 'sympathetic')",-0.55125463,-0.5384364,-0.4433413,-0.401237,0.0421043
11,0.14120974,0.21522516,"('unhelpful', 'helpful')",1.519363,1.6314902,0.8302864,0.9233577,0.0930713
12,0.5456164,0.7384455,"('unsupportive', 'supportive')",-1.3729842,-1.3327131,-0.4136839,-0.2971338,0.1165501
13,0.69979906,0.6272502,"('impolite', 'polite')",-0.715914,-0.714936,-0.0080575,-0.0438429,-0.0357854
14,0.7666305,0.6858684,"('antisocial', 'social')",-0.64600843,-0.6370118,0.060311,0.0244283,-0.0358827
15,-0.20524552,-0.2871111,"('boring', 'funny')",0.51850295,0.51984555,0.1566287,0.1163672,-0.0402615
16,-1.1157763,-1.1263857,"('unpopular', 'popular')",0.46016765,0.43649364,-0.3278043,-0.344946,-0.0171417
17,-0.4632054,-0.3782187,"('nasty', 'nice')",-0.31820098,-0.2664648,-0.3907032,-0.3223417,0.0683615
18,-0.7450129,-0.73021084,"('disagreeable', 'welcoming')",-0.2693205,-0.30800104,-0.5071667,-0.5191059,-0.0119392
19,-1.3414013,-1.2339303,"('inhospitable', 'hospitable')",0.07183349,0.14869775,-0.6347839,-0.5426163,0.0921676
20,0.34832898,0.3747785,"('rough', 'thoughtful')",1.3406087,1.2942108,0.8444688,0.8344947,-0.0099741
21,0.72734505,0.67515,"('immoral', 'moral')",-0.36597285,-0.29166475,0.1806861,0.1917426,0.0110565
22,0.4771264,0.45837757,"('untrustworthy', 'trustworthy')",-0.8294444,-0.9125715,-0.176159,-0.227097,-0.050938
23,0.8785176,0.93282366,"('insincere', 'sincere')",5.174941,5.1704507,3.0267293,3.0516372,0.0249079
24,0.09234755,0.063527696,"('dishonest', 'honest')",0.47268164,0.45287958,0.2825146,0.2582036,-0.024311
25,-0.3336271,-0.3505108,"('egoistic', 'altruistic')",1.5830723,1.5488763,0.6247226,0.5991827,-0.0255399
26,0.3707673,0.34124604,"('hardhearted', 'benevolent')",1.9686475,1.9333155,1.1697074,1.1372808,-0.0324266
27,-0.06650532,-0.03344805,"('hardhearted', 'softhearted')",1.6706307,1.5974844,0.8020627,0.7820181,-0.0200446
28,0.38745564,0.3178042,"('disloyal', 'loyal')",0.79830545,0.7283197,0.5928805,0.5230619,-0.0698186
29,-0.16783443,-0.21264683,"('unfair', 'fair')",-0.3133009,-0.48008755,-0.2405677,-0.3463672,-0.1057995
30,1.2458444,1.2224659,"('intolerant', 'tolerant')",1.3365295,1.2825325,1.2911869,1.2524991,-0.0386878
31,-1.1559384,-1.0586177,"('evil', 'good')",-0.72087896,-0.79078126,-0.9384087,-0.9246995,0.0137092
32,0.11648683,0.09810992,"('unkind', 'kind')",0.7626742,0.69357413,0.4395805,0.395842,-0.0437385
33,0.4739301,0.4169227,"('wrong', 'right')",-0.22541136,-0.27800614,0.1242594,0.0694583,-0.0548011
34,0.494798,0.666656,"('mean', 'honorable')",5.686358,5.7996387,3.0905781,3.2331474,0.1425693
35,-0.6206402,-0.6725744,"('corrupt', 'incorrupt')",0.03596951,-0.06369752,-0.2923354,-0.368136,-0.0758006
36,-1.7217275,-1.694938,"('hostile', 'amicable')",0.47801736,0.28968674,-0.6218551,-0.7026256,-0.0807705
37,-0.054511696,-0.016009683,"('fake', 'genuine')",0.13868602,0.17339337,0.0420872,0.0786918,0.0366046
38,-0.23645683,-0.121964015,"('untruthful', 'truthful')",-0.088068865,-0.034177843,-0.1622628,-0.0780709,0.0841919
39,1.5249794,1.5073084,"('exploitative', 'cooperative')",0.40483198,0.40417016,0.9649057,0.9557393,-0.0091664
40,-0.101917624,-0.05922001,"('stingy', 'generous')",-1.1725067,-1.2791332,-0.6372122,-0.6691766,-0.0319644
41,0.13415462,0.1928754,"('unforgiving', 'forgiving')",0.18396285,0.11531487,0.1590587,0.1540951,-0.0049636
42,0.20549166,0.31283543,"('unreliable', 'reliable')",-3.008938,-2.9718962,-1.4017231,-1.3295304,0.0721927
43,0.2805054,0.37781596,"('irresponsible', 'responsible')",0.46362513,0.49799332,0.3720652,0.4379047,0.0658395
44,-0.44811475,-0.43895513,"('prejudiced', 'unprejudiced')",-1.5331618,-1.4890891,-0.9906383,-0.9640222,0.0266161
45,0.17972466,0.2825041,"('incompetent', 'competent')",-0.45188108,-0.42862463,-0.1360782,-0.0730603,0.0630179
46,0.06370263,0.114655025,"('uncompetitive', 'competitive')",-0.7061544,-0.71113247,-0.3212259,-0.2982387,0.0229872
47,0.54630584,0.6494747,"('stupid', 'smart')",4.9548693,5.062549,2.7505875,2.8560119,0.1054244
48,0.21419427,0.22376898,"('unintelligent', 'intelligent')",0.9538585,0.9450701,0.5840264,0.5844195,0.0003931
49,-0.30830285,-0.20443445,"('unable', 'able')",-0.019385181,0.05272741,-0.163844,-0.0758535,0.0879905
