,dell_male,dell_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.04540407,-0.11045946,"('unsociable', 'sociable')",-0.48448253,-0.6428922,-0.6145615,-0.8217982,-0.3512133,-0.5250499,-0.1738366
1,2.160459,2.0357296,"('unfriendly', 'friendly')",0.64291406,0.37782973,1.8153596,1.6593035,1.5395775,1.357621,-0.1819565
2,0.60894936,0.65735614,"('unlikable', 'likable')",0.32755488,0.39961573,0.37539706,0.5157998,0.4373004,0.5242573,0.0869569
3,-1.0081728,-0.9414267,"('repellent', 'pleasant')",-0.030663766,0.052580666,0.12213673,0.12272081,-0.3055666,-0.2553751,0.0501915
4,0.33331072,0.35304934,"('disliked', 'liked')",-0.43362805,-0.4623456,-6.2857966,-6.4137845,-2.1287047,-2.1743603,-0.0456556
5,0.78373486,0.8386269,"('distant', 'outgoing')",-0.56106514,-0.5083034,-0.5161675,-0.39251164,-0.0978326,-0.0207294,0.0771032
6,0.73238456,0.7749556,"('distant', 'open')",-0.6041341,-0.61476314,0.33162764,0.4344016,0.1532927,0.198198,0.0449053
7,-0.18476626,-0.23823082,"('insensitive', 'sensitive')",0.13006592,0.19491246,0.50017834,0.47494456,0.1484927,0.1438754,-0.0046173
8,2.048305,1.9955713,"('unaffectionate', 'affectionate')",0.59234166,0.5198568,0.9280479,0.8719026,1.1895649,1.1291102,-0.0604547
9,1.9931443,1.9684325,"('unaffectionate', 'caring')",0.7808652,0.67462254,1.2276094,1.1772814,1.333873,1.2734454,-0.0604276
10,-1.1641412,-1.2747549,"('unsympathetic', 'sympathetic')",-0.817592,-0.8038108,-0.66957486,-0.78988636,-0.8837694,-0.9561507,-0.0723813
11,0.14156175,0.18032126,"('unhelpful', 'helpful')",0.73764133,0.8612939,1.611772,1.6436969,0.830325,0.895104,0.064779
12,1.0969114,1.1047058,"('unsupportive', 'supportive')",0.67266214,0.79874265,-1.839569,-1.8662641,-0.0233318,0.0123948,0.0357266
13,-1.1055517,-1.1920494,"('impolite', 'polite')",-1.0776016,-1.048664,-0.62407446,-0.6847425,-0.9357425,-0.9751519,-0.0394094
14,0.02170749,-0.033325106,"('antisocial', 'social')",0.48561764,0.5214519,-0.87298334,-0.9511445,-0.1218861,-0.1543392,-0.0324531
15,0.9224509,0.86896527,"('boring', 'funny')",-0.05027055,-0.09144266,0.40048558,0.4117542,0.424222,0.3964256,-0.0277964
16,-0.20667954,-0.22435519,"('unpopular', 'popular')",0.08412117,0.073836856,0.47620514,0.46534398,0.1178823,0.1049419,-0.0129404
17,-0.47449234,-0.39479938,"('nasty', 'nice')",-0.5315991,-0.44467485,-0.66751206,-0.5665043,-0.5578678,-0.4686595,0.0892083
18,0.44273496,0.40698868,"('disagreeable', 'welcoming')",0.2191202,0.242648,-0.25988293,-0.28545168,0.1339907,0.121395,-0.0125957
19,0.74939835,0.7775658,"('inhospitable', 'hospitable')",-0.4020647,-0.41203916,-0.08187023,0.07871567,0.0884878,0.1480808,0.059593
20,0.36860755,0.35501364,"('rough', 'thoughtful')",0.8020771,0.8889472,1.0454535,0.92342746,0.7387128,0.7224628,-0.01625
21,-0.47839004,-0.5899568,"('immoral', 'moral')",0.12988815,0.10018343,-1.1206918,-1.1987816,-0.4897312,-0.5628517,-0.0731205
22,-0.803954,-0.90569335,"('untrustworthy', 'trustworthy')",-0.47261813,-0.5137237,-0.9242018,-0.98382074,-0.7335913,-0.8010793,-0.067488
23,-0.27206695,-0.32960188,"('insincere', 'sincere')",-0.34446958,-0.38130087,5.283917,5.21623,1.5557934,1.5017757,-0.0540177
