,week_male,week_female,tuple,average_male,average_female,female-male
0,-0.012502853,-0.040514912,"('unsociable', 'sociable')",-0.0125029,-0.0405149,-0.028012
1,1.4466082,1.4232203,"('unfriendly', 'friendly')",1.4466082,1.4232203,-0.0233879
2,-0.008825347,0.120749235,"('unlikable', 'likable')",-0.0088253,0.1207492,0.1295745
3,0.57954323,0.59236324,"('repellent', 'pleasant')",0.5795432,0.5923632,0.01282
4,-7.2678885,-7.417121,"('disliked', 'liked')",-7.2678885,-7.4171209,-0.1492324
5,-0.28977966,-0.25063503,"('distant', 'outgoing')",-0.2897797,-0.250635,0.0391447
6,0.24448957,0.2269932,"('distant', 'open')",0.2444896,0.2269932,-0.0174964
7,1.0665035,1.1289549,"('insensitive', 'sensitive')",1.0665035,1.1289549,0.0624514
8,1.1244767,1.0366403,"('unaffectionate', 'affectionate')",1.1244767,1.0366403,-0.0878364
9,1.7449496,1.8180785,"('unaffectionate', 'caring')",1.7449496,1.8180785,0.0731289
10,0.9127008,0.9387825,"('unsympathetic', 'sympathetic')",0.9127008,0.9387825,0.0260817
11,1.7061408,1.8015361,"('unhelpful', 'helpful')",1.7061408,1.8015361,0.0953953
12,-1.524865,-1.4821547,"('unsupportive', 'supportive')",-1.524865,-1.4821547,0.0427103
13,-0.17263186,-0.1331434,"('impolite', 'polite')",-0.1726319,-0.1331434,0.0394885
14,0.083217636,0.00457153,"('antisocial', 'social')",0.0832176,0.0045715,-0.0786461
15,0.11467832,0.052659262,"('boring', 'funny')",0.1146783,0.0526593,-0.062019
16,-0.302147,-0.34968442,"('unpopular', 'popular')",-0.302147,-0.3496844,-0.0475374
17,-0.09393071,-0.14392231,"('nasty', 'nice')",-0.0939307,-0.1439223,-0.0499916
18,-0.38414344,-0.4576358,"('disagreeable', 'welcoming')",-0.3841434,-0.4576358,-0.0734924
19,-0.57110447,-0.45912272,"('inhospitable', 'hospitable')",-0.5711045,-0.4591227,0.1119818
20,0.94078267,0.85237575,"('rough', 'thoughtful')",0.9407827,0.8523757,-0.088407
21,-0.10577426,0.12519413,"('immoral', 'moral')",-0.1057743,0.1251941,0.2309684
22,-0.23013371,-0.22016746,"('untrustworthy', 'trustworthy')",-0.2301337,-0.2201675,0.0099662
23,6.2092996,6.3377476,"('insincere', 'sincere')",6.2092996,6.3377476,0.128448
24,1.7610352,1.7721518,"('dishonest', 'honest')",1.7610352,1.7721518,0.0111166
25,0.37298545,0.2792542,"('egoistic', 'altruistic')",0.3729855,0.2792542,-0.0937313
