,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.15498045,-0.030641295,"('unsociable', 'sociable')",-0.93436027,-1.0444878,0.10919678,-0.028548889,0.121155776,-0.08986255,-0.1372568,-0.2983851,-0.1611283
1,-0.6653733,-0.58012533,"('unfriendly', 'friendly')",-1.9266977,-1.8768748,1.0084801,0.90699303,0.24085361,0.14144081,-0.3356844,-0.3521416,-0.0164572
2,2.071995,2.207044,"('unlikable', 'likable')",1.1700827,1.2156526,2.4323742,2.5362854,0.9799497,1.1081011,1.6636004,1.7667708,0.1031704
3,-0.09372046,-0.089587264,"('repellent', 'pleasant')",-0.2417705,-0.15253642,-0.45922598,-0.40455943,1.4587463,1.3982803,0.1660073,0.1878993,0.021892
4,-0.968305,-0.8211125,"('disliked', 'liked')",0.3726688,0.40473232,0.11907317,0.20361406,-6.146147,-6.1765203,-1.6556774,-1.5973216,0.0583558
5,0.205632,0.43873173,"('distant', 'outgoing')",-0.4976098,-0.357862,0.8465606,0.944645,-1.4587591,-1.2714671,-0.2260441,-0.0614881,0.164556
6,-0.42871487,-0.11979011,"('distant', 'open')",-1.0794089,-0.89222926,-0.14613938,-0.021710692,-1.7340605,-1.5429485,-0.8470809,-0.6441696,0.2029113
7,0.83923656,0.7466582,"('insensitive', 'sensitive')",0.026583306,0.005591031,0.5199601,0.5395448,0.40224785,0.3580575,0.4470069,0.4124629,-0.034544
8,-0.19620878,-0.17550868,"('unaffectionate', 'affectionate')",-1.0697563,-1.0494049,0.12322965,0.10891847,-0.45764306,-0.3869054,-0.4000946,-0.3757252,0.0243694
9,0.7902395,0.794089,"('unaffectionate', 'caring')",-0.97259,-0.9131225,1.184514,1.1522241,0.4579391,0.50939816,0.3650256,0.3856472,0.0206216
10,0.6883375,0.5102561,"('unsympathetic', 'sympathetic')",-0.339991,-0.36619493,-0.77018964,-0.7357724,0.34165266,0.24344347,-0.0200476,-0.0870669,-0.0670193
11,1.3546361,1.2659252,"('unhelpful', 'helpful')",0.52002376,0.5001842,0.26430607,0.2954149,2.5765882,2.6364946,1.1788886,1.1745048,-0.0043838
12,1.9912548,2.0778623,"('unsupportive', 'supportive')",0.6063305,0.73362166,1.0819908,1.2648438,-2.104268,-2.0291152,0.393827,0.5118032,0.1179762
13,0.4334893,0.1984313,"('impolite', 'polite')",0.85685956,0.708645,0.11194804,0.14174755,-0.32778913,-0.3446912,0.2686269,0.1760332,-0.0925937
14,1.3327751,1.2652217,"('antisocial', 'social')",0.52883255,0.48127642,1.8155088,1.8452206,0.6164094,0.408535,1.0733814,1.0000634,-0.073318
15,-0.46093646,-0.464979,"('boring', 'funny')",0.1072126,-0.020708257,0.26283845,0.25093317,-0.62222576,-0.5006602,-0.1782778,-0.1838536,-0.0055758
16,-0.80832416,-0.70171046,"('unpopular', 'popular')",-0.87909836,-0.82689065,-0.17122771,-0.13543096,0.16092595,0.17752606,-0.4244311,-0.3716265,0.0528046
17,-0.14594667,0.018872617,"('nasty', 'nice')",-0.053207982,0.07854982,-0.4374909,-0.27583662,-0.913349,-0.8263402,-0.3874986,-0.2511886,0.13631
18,0.044072725,0.17115039,"('disagreeable', 'welcoming')",0.05978678,0.09215368,-0.376874,-0.25156865,-0.9585962,-0.9568818,-0.3079027,-0.2362866,0.0716161
19,-0.28554118,-0.21500435,"('inhospitable', 'hospitable')",-0.7364082,-0.6721607,-0.4962352,-0.4766674,-1.1880274,-0.98611695,-0.676553,-0.5874873,0.0890657
20,0.20878497,0.24160993,"('rough', 'thoughtful')",-1.0481637,-1.000243,0.072061464,0.0659108,0.3344096,0.36306274,-0.1082269,-0.0824149,0.025812
21,0.80312586,0.69584703,"('immoral', 'moral')",0.8203063,0.7321178,0.74035037,0.7154943,0.3412269,0.2874251,0.6762523,0.607721,-0.0685313
