,cod_male,cod_female,tuple,average_male,average_female,female-male
0,0.48233625,0.28788102,"('unsociable', 'sociable')",0.4823363,0.287881,-0.1944553
1,1.4771044,1.4271023,"('unfriendly', 'friendly')",1.4771044,1.4271023,-0.0500021
2,0.21994871,0.3626108,"('unlikable', 'likable')",0.2199487,0.3626108,0.1426621
3,1.0932524,1.1551417,"('repellent', 'pleasant')",1.0932524,1.1551417,0.0618893
4,-7.1316113,-7.198125,"('disliked', 'liked')",-7.1316113,-7.1981249,-0.0665136
5,-0.8420229,-0.5512996,"('distant', 'outgoing')",-0.8420229,-0.5512996,0.2907233
6,-0.14333373,-0.0065837726,"('distant', 'open')",-0.1433337,-0.0065838,0.1367499
7,1.8433111,1.7599254,"('insensitive', 'sensitive')",1.8433111,1.7599254,-0.0833857
8,0.96399075,0.89434195,"('unaffectionate', 'affectionate')",0.9639907,0.8943419,-0.0696488
9,1.7798154,1.8035245,"('unaffectionate', 'caring')",1.7798154,1.8035245,0.0237091
10,1.47373,1.4542181,"('unsympathetic', 'sympathetic')",1.47373,1.4542181,-0.0195119
11,2.1795807,2.2356057,"('unhelpful', 'helpful')",2.1795807,2.2356057,0.056025
12,-0.822003,-0.7090371,"('unsupportive', 'supportive')",-0.822003,-0.7090371,0.1129659
13,0.3591737,0.19618756,"('impolite', 'polite')",0.3591737,0.1961876,-0.1629861
14,0.15115987,0.11206049,"('antisocial', 'social')",0.1511599,0.1120605,-0.0390994
15,0.9741147,0.93228483,"('boring', 'funny')",0.9741147,0.9322848,-0.0418299
16,-0.66619456,-0.6005008,"('unpopular', 'popular')",-0.6661946,-0.6005008,0.0656938
17,-0.555636,-0.47127965,"('nasty', 'nice')",-0.555636,-0.4712797,0.0843563
18,-0.40985107,-0.42969826,"('disagreeable', 'welcoming')",-0.4098511,-0.4296983,-0.0198472
19,-0.6280312,-0.3189295,"('inhospitable', 'hospitable')",-0.6280312,-0.3189295,0.3091017
20,0.6415495,0.48789442,"('rough', 'thoughtful')",0.6415495,0.4878944,-0.1536551
21,0.30148685,0.5154393,"('immoral', 'moral')",0.3014868,0.5154393,0.2139525
22,-0.24186023,-0.13612987,"('untrustworthy', 'trustworthy')",-0.2418602,-0.1361299,0.1057303
23,7.079393,7.2179184,"('insincere', 'sincere')",7.0793929,7.2179184,0.1385255
24,1.9445878,2.0598037,"('dishonest', 'honest')",1.9445878,2.0598037,0.1152159
25,0.96658474,0.7977778,"('egoistic', 'altruistic')",0.9665847,0.7977778,-0.1688069
26,0.7447604,0.51240516,"('hardhearted', 'benevolent')",0.7447604,0.5124052,-0.2323552
27,1.9561718,1.6124617,"('hardhearted', 'softhearted')",1.9561718,1.6124617,-0.3437101
28,1.1917882,1.1480362,"('disloyal', 'loyal')",1.1917882,1.1480362,-0.043752
29,-0.71463007,-0.73171914,"('unfair', 'fair')",-0.7146301,-0.7317191,-0.017089
30,1.2351131,1.1956756,"('intolerant', 'tolerant')",1.2351131,1.1956756,-0.0394375
31,-1.9058447,-1.7921225,"('evil', 'good')",-1.9058447,-1.7921225,0.1137222
32,1.1923343,1.0330456,"('unkind', 'kind')",1.1923343,1.0330456,-0.1592887
33,-0.012936771,0.014376268,"('wrong', 'right')",-0.0129368,0.0143763,0.0273131
34,4.7124224,5.132941,"('mean', 'honorable')",4.7124224,5.1329408,0.4205184
35,-0.7733679,-0.9184357,"('corrupt', 'incorrupt')",-0.7733679,-0.9184357,-0.1450678
36,-1.1337086,-1.191034,"('hostile', 'amicable')",-1.1337086,-1.191034,-0.0573254
37,1.2853271,1.1315993,"('fake', 'genuine')",1.2853271,1.1315993,-0.1537278
38,0.04656422,0.13961607,"('untruthful', 'truthful')",0.0465642,0.1396161,0.0930519
39,0.6516969,0.5877842,"('exploitative', 'cooperative')",0.6516969,0.5877842,-0.0639127
40,-0.4872241,-0.7472852,"('stingy', 'generous')",-0.4872241,-0.7472852,-0.2600611
41,-0.027495062,-0.31091592,"('unforgiving', 'forgiving')",-0.0274951,-0.3109159,-0.2834208
42,-2.1195238,-2.006808,"('unreliable', 'reliable')",-2.1195238,-2.006808,0.1127158
43,1.1257285,1.2038847,"('irresponsible', 'responsible')",1.1257285,1.2038847,0.0781562
44,-1.9448053,-2.0898726,"('prejudiced', 'unprejudiced')",-1.9448053,-2.0898726,-0.1450673
45,0.46972916,0.475148,"('incompetent', 'competent')",0.4697292,0.475148,0.0054188
46,-0.26765493,-0.29542696,"('uncompetitive', 'competitive')",-0.2676549,-0.295427,-0.0277721
47,4.899467,5.034656,"('stupid', 'smart')",4.899467,5.034656,0.135189
48,1.0024548,0.96939564,"('unintelligent', 'intelligent')",1.0024548,0.9693956,-0.0330592
49,0.057337306,0.26613444,"('unable', 'able')",0.0573373,0.2661344,0.2087971
50,-0.32684842,-0.26496112,"('clumsy', 'skillful')",-0.3268484,-0.2649611,0.0618873
51,1.0907241,1.056895,"('uneducated', 'educated')",1.0907241,1.056895,-0.0338291
52,-0.6058351,-0.543751,"('irrational', 'rational')",-0.6058351,-0.543751,0.0620841
53,0.014548371,-0.005017467,"('uncreative', 'creative')",0.0145484,-0.0050175,-0.0195659
54,1.0596291,1.4441414,"('incapable', 'capable')",1.0596291,1.4441414,0.3845123
55,1.5188875,1.5201923,"('incompetent', 'clever')",1.5188875,1.5201923,0.0013048
56,0.869394,1.0324744,"('impractical', 'practical')",0.869394,1.0324744,0.1630804
