,copart_male,copart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.14678144,0.073532596,"('unsociable', 'sociable')",0.039336015,-0.17372933,0.0930587,-0.0500984,-0.1431571
1,-1.3949271,-1.3549064,"('unfriendly', 'friendly')",1.4137338,1.2732387,0.0094033,-0.0408339,-0.0502372
2,0.53833747,0.5495853,"('unlikable', 'likable')",0.5996444,0.6599606,0.5689909,0.6047729,0.035782
3,0.68350774,0.79755217,"('repellent', 'pleasant')",0.38306946,0.45456466,0.5332886,0.6260584,0.0927698
4,-1.5829618,-1.6429129,"('disliked', 'liked')",-6.3254347,-6.331689,-3.9541984,-3.9873009,-0.0331025
5,-2.8158343,-2.7183032,"('distant', 'outgoing')",-0.5923345,-0.5619334,-1.7040844,-1.6401184,0.063966
6,-3.310934,-3.1961339,"('distant', 'open')",-0.26113224,-0.23871635,-1.7860332,-1.7174251,0.0686081
7,1.2861687,1.4502348,"('insensitive', 'sensitive')",0.40314698,0.4354723,0.8446578,0.9428536,0.0981958
8,-1.893674,-1.9441128,"('unaffectionate', 'affectionate')",0.47496396,0.38434637,-0.709355,-0.7798832,-0.0705282
9,-1.492676,-1.4559147,"('unaffectionate', 'caring')",0.76439667,0.7461723,-0.3641397,-0.3548712,0.0092685
10,0.896458,1.0132557,"('unsympathetic', 'sympathetic')",-0.21349539,-0.27412114,0.3414813,0.3695673,0.028086
11,1.0339437,1.0211096,"('unhelpful', 'helpful')",1.8950626,1.9601604,1.464503,1.4906349,0.0261319
12,-0.3798949,-0.20791778,"('unsupportive', 'supportive')",-1.9125725,-1.8360745,-1.1462337,-1.0219961,0.1242376
13,1.1924505,1.1047795,"('impolite', 'polite')",-0.24209228,-0.26789695,0.4751791,0.4184413,-0.0567378
14,1.6425719,1.6320189,"('antisocial', 'social')",-0.07358751,-0.15903729,0.7844922,0.7364908,-0.0480014
15,-0.17867297,-0.310642,"('boring', 'funny')",0.49414128,0.46432057,0.1577342,0.0768393,-0.0808949
16,-1.0460455,-1.0681659,"('unpopular', 'popular')",0.45245945,0.501171,-0.296793,-0.2834975,0.0132955
17,0.17670223,0.22960037,"('nasty', 'nice')",-0.39507103,-0.36755213,-0.1091844,-0.0689759,0.0402085
18,-0.9475242,-0.8923069,"('disagreeable', 'welcoming')",-0.34551436,-0.34708083,-0.6465193,-0.6196939,0.0268254
19,-1.9531889,-1.8782377,"('inhospitable', 'hospitable')",-0.4371802,-0.30478394,-1.1951846,-1.0915108,0.1036738
20,0.62194145,0.6731774,"('rough', 'thoughtful')",1.2071279,1.1467639,0.9145347,0.9099706,-0.0045641
21,1.8530512,1.8890917,"('immoral', 'moral')",-0.14719534,-0.11761191,0.8529279,0.8857399,0.032812
22,1.0591369,1.0030847,"('untrustworthy', 'trustworthy')",-0.783179,-0.9102969,0.1379789,0.0463939,-0.091585
23,0.99260724,1.0223708,"('insincere', 'sincere')",5.7334213,5.6383257,3.3630142,3.3303483,-0.0326659
24,0.72256404,0.7427335,"('dishonest', 'honest')",0.59650993,0.5510227,0.659537,0.6468781,-0.0126589
25,-0.9041097,-0.94435835,"('egoistic', 'altruistic')",1.3037755,1.2326216,0.1998329,0.1441316,-0.0557013
26,-0.18075168,-0.3056438,"('hardhearted', 'benevolent')",1.4523338,1.2821676,0.6357911,0.4882619,-0.1475292
27,0.06570946,0.111020155,"('hardhearted', 'softhearted')",1.1732243,1.1295247,0.6194669,0.6202725,0.0008056
