,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0427401,-1.0211301,"('unsociable', 'sociable')",-0.27587357,-0.39941525,-0.6593068,-0.7102727,-0.0509659
1,-1.329123,-1.6512102,"('unfriendly', 'friendly')",1.2490052,0.9345376,-0.0400589,-0.3583363,-0.3182774
2,0.7248241,0.6999471,"('unlikable', 'likable')",0.799739,0.87477684,0.7622815,0.787362,0.0250805
3,-0.7728113,-0.5138125,"('repellent', 'pleasant')",0.27542692,0.42642674,-0.2486922,-0.0436929,0.2049993
4,-0.06883657,-0.23522566,"('disliked', 'liked')",-5.754736,-5.733271,-2.9117863,-2.9842484,-0.0724621
5,-1.2617114,-1.4096781,"('distant', 'outgoing')",-0.55142564,-0.68744886,-0.9065685,-1.0485635,-0.141995
6,-1.1564012,-1.3554819,"('distant', 'open')",-0.13966475,-0.34441435,-0.648033,-0.8499481,-0.2019151
7,-0.38693076,-0.15820636,"('insensitive', 'sensitive')",0.885172,0.9151482,0.2491206,0.3784709,0.1293503
8,-1.0142105,-1.3414028,"('unaffectionate', 'affectionate')",0.33437818,0.07671819,-0.3399161,-0.6323423,-0.2924262
9,-1.1102388,-1.3299133,"('unaffectionate', 'caring')",0.7797682,0.6099172,-0.1652353,-0.359998,-0.1947627
10,-1.4143256,-1.1552325,"('unsympathetic', 'sympathetic')",0.09458299,0.077437304,-0.6598713,-0.5388976,0.1209737
11,-0.24876541,-0.14742455,"('unhelpful', 'helpful')",1.9354119,1.981974,0.8433232,0.9172747,0.0739515
12,-0.087674,-0.004969038,"('unsupportive', 'supportive')",-1.5229622,-1.4552791,-0.8053181,-0.7301241,0.075194
13,-0.3668982,-0.18190898,"('impolite', 'polite')",-0.12249863,0.018706322,-0.2446984,-0.0816013,0.1630971
14,-0.39495465,-0.21216036,"('antisocial', 'social')",0.003138367,0.076486595,-0.1959081,-0.0678369,0.1280712
15,0.15203646,-0.105719894,"('boring', 'funny')",0.7805407,0.69370216,0.4662886,0.2939911,-0.1722975
16,-0.38910222,-0.5191859,"('unpopular', 'popular')",0.36629447,0.38896638,-0.0114039,-0.0651098,-0.0537059
17,-0.34397486,-0.3226371,"('nasty', 'nice')",-0.20087361,-0.17247903,-0.2724242,-0.2475581,0.0248661
18,-0.79459023,-0.8167966,"('disagreeable', 'welcoming')",-0.46019128,-0.46237978,-0.6273907,-0.6395882,-0.0121975
19,-1.3573178,-1.4157685,"('inhospitable', 'hospitable')",-0.2964678,-0.39902738,-0.8268928,-0.9073979,-0.0805051
20,-0.049497582,0.032532435,"('rough', 'thoughtful')",1.1824818,1.1454483,0.5664921,0.5889904,0.0224983
21,-0.36823735,-0.16790774,"('immoral', 'moral')",-0.33520293,-0.14533746,-0.3517202,-0.1566226,0.1950976
22,-0.5106154,-0.39343762,"('untrustworthy', 'trustworthy')",-0.94258076,-0.9070123,-0.7265981,-0.6502249,0.0763732
23,-0.85582703,-0.7083779,"('insincere', 'sincere')",5.359313,5.2096877,2.2517431,2.2506549,-0.0010882
24,-0.5307376,-0.50171095,"('dishonest', 'honest')",0.8907664,0.85355395,0.1800144,0.1759215,-0.0040929
25,-0.2684093,-0.4253178,"('egoistic', 'altruistic')",1.160889,1.0815185,0.4462399,0.3281004,-0.1181395
26,0.17320643,-0.023746233,"('hardhearted', 'benevolent')",1.818595,1.5786327,0.9959008,0.7774432,-0.2184576
27,-0.5393556,-0.429857,"('hardhearted', 'softhearted')",1.3478018,1.2913953,0.4042231,0.4307691,0.026546
28,-0.48346186,-0.55310845,"('disloyal', 'loyal')",0.5797642,0.4138907,0.0481512,-0.0696089,-0.1177601
29,-1.0457702,-1.107593,"('unfair', 'fair')",-0.73173416,-0.9135408,-0.8887522,-1.0105669,-0.1218147
30,-0.12534252,-0.09999187,"('intolerant', 'tolerant')",1.9347037,1.9663885,0.9046806,0.9331983,0.0285177
31,-0.84038347,-1.0640013,"('evil', 'good')",-1.3024452,-1.4900694,-1.0714144,-1.2770354,-0.205621
32,-0.009914365,0.031767778,"('unkind', 'kind')",0.9360289,0.7613116,0.4630573,0.3965397,-0.0665176
33,0.32242936,0.18783405,"('wrong', 'right')",-0.69092655,-0.7345885,-0.1842486,-0.2733772,-0.0891286
34,-0.33665913,-0.21649982,"('mean', 'honorable')",5.645066,5.6922293,2.6542034,2.7378647,0.0836613
35,0.108292274,-0.1426497,"('corrupt', 'incorrupt')",-0.324318,-0.5440875,-0.1080129,-0.3433686,-0.2353557
36,-0.93402845,-1.2833985,"('hostile', 'amicable')",-0.3276695,-0.5961333,-0.630849,-0.9397659,-0.3089169
37,0.15224473,0.2194438,"('fake', 'genuine')",0.27538177,0.3037417,0.2138132,0.2615927,0.0477795
38,-0.8541789,-0.8732056,"('untruthful', 'truthful')",-0.075137705,-0.0117766075,-0.4646583,-0.4424911,0.0221672
39,0.26298776,0.32658583,"('exploitative', 'cooperative')",0.28749856,0.33388036,0.2752432,0.3302331,0.0549899
40,-0.2261032,-0.20892861,"('stingy', 'generous')",-1.2027107,-1.2094553,-0.714407,-0.7091919,0.0052151
41,-0.69984275,-0.7372467,"('unforgiving', 'forgiving')",0.31153953,0.2609621,-0.1941516,-0.2381423,-0.0439907
42,-0.063855715,0.21462205,"('unreliable', 'reliable')",-2.6064763,-2.412091,-1.335166,-1.0987345,0.2364315
43,-0.7357605,-0.5459634,"('irresponsible', 'responsible')",0.7606643,0.7925724,0.0124519,0.1233045,0.1108526
44,-0.24613856,-0.22332087,"('prejudiced', 'unprejudiced')",-1.5613552,-1.494625,-0.9037469,-0.8589729,0.044774
45,-0.86636513,-0.6029331,"('incompetent', 'competent')",0.04571081,0.052936353,-0.4103272,-0.2749984,0.1353288
46,-0.5137401,-0.26788807,"('uncompetitive', 'competitive')",-0.43319556,-0.30729035,-0.4734678,-0.2875892,0.1858786
47,0.016937912,0.1236437,"('stupid', 'smart')",4.9662604,4.913586,2.4915991,2.518615,0.0270159
