,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6633072,-0.7508471,"('unsociable', 'sociable')",0.7629353,0.6573732,-0.7096956,-0.9552642,-0.2033558,-0.3495794,-0.1462236
1,-1.1682637,-1.2108679,"('unfriendly', 'friendly')",1.8501234,1.5720507,1.9218189,1.7777538,0.8678929,0.7129788,-0.1549141
2,0.31707662,0.28933805,"('unlikable', 'likable')",1.598201,1.5717571,0.81381744,0.8981027,0.9096984,0.9197327,0.0100343
3,-1.388028,-1.3207387,"('repellent', 'pleasant')",-0.9218111,-0.7116502,0.10641346,0.17330922,-0.7344753,-0.6196932,0.1147821
4,0.6083841,0.63662827,"('disliked', 'liked')",-0.59037733,-0.6283966,-6.737857,-6.6814923,-2.23995,-2.2244202,0.0155298
5,0.54863757,0.5196179,"('distant', 'outgoing')",0.81275654,0.73650867,0.004093863,0.14998141,0.4551627,0.4687027,0.01354
6,0.61581993,0.5866487,"('distant', 'open')",0.7960219,0.6728944,0.44210958,0.5581009,0.6179838,0.6058814,-0.0121024
7,-0.61544764,-0.5219472,"('insensitive', 'sensitive')",0.66996014,0.84985024,0.4022019,0.38004357,0.1522381,0.2359822,0.0837441
8,-0.22210914,-0.3336781,"('unaffectionate', 'affectionate')",1.2581844,1.0792109,1.0434947,1.0705031,0.69319,0.6053453,-0.0878447
9,-0.1454414,-0.17006944,"('unaffectionate', 'caring')",1.6840079,1.6575539,1.2675632,1.3679862,0.9353766,0.9518236,0.016447
10,-1.4679468,-1.3866228,"('unsympathetic', 'sympathetic')",-0.2531209,-0.09399016,-0.3682004,-0.3927482,-0.6964227,-0.6244537,0.071969
11,-0.52118385,-0.3637172,"('unhelpful', 'helpful')",0.431218,0.7344054,1.9559141,2.091759,0.6219828,0.8208157,0.1988329
12,0.03621397,0.18286587,"('unsupportive', 'supportive')",1.7172365,1.9309642,-1.9654658,-1.9014995,-0.0706718,0.0707769,0.1414487
13,-0.35889125,-0.23586811,"('impolite', 'polite')",0.21661131,0.31782153,-0.70088834,-0.7052176,-0.2810561,-0.2077547,0.0733014
14,-1.4159534,-1.3420095,"('antisocial', 'social')",0.11394708,0.14245012,-0.92317903,-0.9935865,-0.7417285,-0.7310487,0.0106798
15,0.30115557,0.16659093,"('boring', 'funny')",0.16705179,0.096132256,0.41175562,0.3606086,0.293321,0.2077773,-0.0855437
16,0.20326152,0.011451719,"('unpopular', 'popular')",-0.27332276,-0.30247772,0.43850854,0.3621979,0.1228158,0.023724,-0.0990918
17,0.63834006,0.6916233,"('nasty', 'nice')",-0.42760077,-0.30055946,-0.5225152,-0.48243794,-0.1039253,-0.030458,0.0734673
18,-0.8581789,-0.7157429,"('disagreeable', 'welcoming')",0.6376599,0.7159507,-0.34550542,-0.345249,-0.1886748,-0.1150137,0.0736611
19,0.44421232,0.5729244,"('inhospitable', 'hospitable')",-0.033483926,0.04808233,0.07204132,0.1950071,0.1609232,0.2720046,0.1110814
20,-0.64386415,-0.6233524,"('rough', 'thoughtful')",0.9857113,1.1279916,1.1297156,1.0992885,0.4905209,0.5346425,0.0441216
21,-1.3519844,-1.2420841,"('immoral', 'moral')",0.150585,0.39924935,-0.9502163,-0.89813066,-0.7172052,-0.5803218,0.1368834
22,-0.60826135,-0.55762315,"('untrustworthy', 'trustworthy')",0.030796887,0.07050447,-1.0080637,-1.0135401,-0.5285094,-0.5002196,0.0282898
23,-0.66259134,-0.60433125,"('insincere', 'sincere')",1.3528397,1.5302969,6.004156,5.9634485,2.2314682,2.2964714,0.0650032
24,-0.93042153,-0.87483084,"('dishonest', 'honest')",1.1273333,1.257302,0.7844053,0.8148486,0.3271057,0.3991066,0.0720009
25,0.7637381,0.57936096,"('egoistic', 'altruistic')",-0.047108307,-0.10363047,1.2809842,1.1800811,0.6658713,0.5519372,-0.1139341
26,-0.65763456,-0.8223251,"('hardhearted', 'benevolent')",1.9818113,1.6795882,1.485649,1.2680744,0.9366086,0.7084459,-0.2281627
27,-0.22117978,-0.13790806,"('hardhearted', 'softhearted')",0.42337334,0.46727496,1.5594664,1.5083612,0.58722,0.612576,0.025356
28,-1.024084,-1.0450318,"('disloyal', 'loyal')",0.49589488,0.49193966,0.79581946,0.81960416,0.0892101,0.0888373,-0.0003728
29,-0.6146348,-0.52491605,"('unfair', 'fair')",-0.11439037,-0.11052175,-0.35352275,-0.50768095,-0.3608493,-0.3810396,-0.0201903
30,-0.41590476,-0.19968972,"('intolerant', 'tolerant')",0.4234247,0.6099809,1.0136434,1.0560622,0.3403878,0.4887845,0.1483967
31,-0.22956659,-0.29093358,"('evil', 'good')",-0.4933962,-0.65317816,-0.8905638,-0.96788657,-0.5378422,-0.6373328,-0.0994906
32,-0.55434084,-0.56348985,"('unkind', 'kind')",0.7342404,0.78511643,0.8129019,0.61363626,0.3309338,0.2784209,-0.0525129
33,1.1691123,1.1249102,"('wrong', 'right')",1.0637214,0.9287326,-0.5481782,-0.59607905,0.5615519,0.4858545,-0.0756974
34,-0.6135498,-0.4109231,"('mean', 'honorable')",-0.20351842,-0.013374463,6.3452067,6.466569,1.8427129,2.0140905,0.1713776
35,1.7637798,1.6265203,"('corrupt', 'incorrupt')",-0.95899594,-1.1328734,-0.13114119,-0.22081871,0.2245475,0.0909427,-0.1336048
36,-0.011467405,-0.24644794,"('hostile', 'amicable')",-0.560274,-0.8884364,0.4610898,0.20907186,-0.0368839,-0.3086042,-0.2717203
37,0.5360518,0.6560792,"('fake', 'genuine')",-0.37229237,-0.35681084,0.44804832,0.51066226,0.2039359,0.2699769,0.066041
38,0.84647596,0.9117916,"('untruthful', 'truthful')",0.7101545,0.8039345,0.25061446,0.44461095,0.6024149,0.7201123,0.1176974
39,0.4029229,0.48981124,"('exploitative', 'cooperative')",1.8129051,1.9307266,0.038645905,0.07057077,0.7514913,0.8303696,0.0788783
40,0.019261079,-0.04065555,"('stingy', 'generous')",0.5667921,0.4448769,-1.8408742,-1.9842317,-0.4182737,-0.5266701,-0.1083964
41,-0.31305668,-0.18679935,"('unforgiving', 'forgiving')",0.67178667,0.7877788,0.18756044,0.15354198,0.1820968,0.2515071,0.0694103
42,0.3534899,0.47814393,"('unreliable', 'reliable')",0.8523591,1.1258574,-3.2323277,-3.0123897,-0.6754929,-0.4694628,0.2060301
43,-0.474404,-0.27455643,"('irresponsible', 'responsible')",1.5351299,1.7358298,0.5001223,0.54342496,0.5202827,0.6682328,0.1479501
44,-0.34887373,-0.42014796,"('prejudiced', 'unprejudiced')",-0.91705054,-0.879504,-1.5291426,-1.5201685,-0.9316889,-0.9399401,-0.0082512
45,-0.36246303,-0.31392446,"('incompetent', 'competent')",0.5713144,0.7914425,-0.23882423,-0.20735984,-0.009991,0.0900527,0.1000437
46,-1.2113408,-1.1221766,"('uncompetitive', 'competitive')",1.026197,1.1809425,-0.7870929,-0.8127004,-0.3240789,-0.2513115,0.0727674
47,0.23247401,0.3386163,"('stupid', 'smart')",0.8798529,0.9457598,5.7494636,5.832541,2.2872636,2.3723057,0.0850421
48,-1.5081881,-1.4869531,"('unintelligent', 'intelligent')",-0.53185415,-0.52748185,0.30739668,0.28732294,-0.5775486,-0.575704,0.0018446
49,-0.62120056,-0.3666461,"('unable', 'able')",-1.3006364,-1.0902141,-0.2025451,0.07344417,-0.7081273,-0.4611387,0.2469886
50,1.1550256,1.113511,"('clumsy', 'skillful')",0.6932719,0.72162724,0.5226564,0.5151683,0.7903179,0.7834355,-0.0068824
51,-0.5770592,-0.6155357,"('uneducated', 'educated')",-0.089798704,-0.044220842,0.36028987,0.28659046,-0.1021893,-0.1243887,-0.0221994
