,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.561935,0.57243896,"('unsociable', 'sociable')",-0.23307978,-0.36967063,0.1644276,0.1013842,-0.0630434
1,1.1694835,0.9914621,"('unfriendly', 'friendly')",1.6546178,1.4763918,1.4120507,1.233927,-0.1781237
2,0.57787037,0.6714193,"('unlikable', 'likable')",0.48149732,0.5378943,0.5296838,0.6046568,0.074973
3,-0.5853476,-0.37243903,"('repellent', 'pleasant')",0.5702579,0.5984882,-0.0075448,0.1130246,0.1205694
4,-0.7097917,-0.82839066,"('disliked', 'liked')",-6.2789383,-6.4357505,-3.494365,-3.6320705,-0.1377055
5,0.43980068,0.26388517,"('distant', 'outgoing')",-0.20294875,-0.24800923,0.118426,0.007938,-0.110488
6,0.8675285,0.6901549,"('distant', 'open')",-0.2625808,-0.3445228,0.3024738,0.1728161,-0.1296577
7,-0.025667386,0.15031524,"('insensitive', 'sensitive')",-0.009518037,0.01584888,-0.0175927,0.0830821,0.1006748
8,0.5617227,0.4767428,"('unaffectionate', 'affectionate')",0.73550487,0.66184795,0.6486138,0.5692954,-0.0793184
9,0.8382496,0.79825026,"('unaffectionate', 'caring')",0.97951484,0.9405399,0.9088823,0.8693951,-0.0394872
10,0.48749664,0.6293561,"('unsympathetic', 'sympathetic')",-0.77784264,-0.80775654,-0.145173,-0.0892002,0.0559728
11,-0.35203508,-0.25519922,"('unhelpful', 'helpful')",1.2894151,1.3796054,0.46869,0.5622031,0.0935131
12,0.28600368,0.3696754,"('unsupportive', 'supportive')",-1.8976209,-1.9073597,-0.8058086,-0.7688422,0.0369664
13,0.5422985,0.59319127,"('impolite', 'polite')",-1.1483085,-1.1375675,-0.303005,-0.2721881,0.0308169
14,1.1770087,1.2947276,"('antisocial', 'social')",-0.21833813,-0.25489306,0.4793353,0.5199172,0.0405819
15,-0.13717994,-0.27533802,"('boring', 'funny')",-0.17387716,-0.143478,-0.1555285,-0.209408,-0.0538795
16,-1.9711665,-2.069471,"('unpopular', 'popular')",0.48066682,0.42310065,-0.7452499,-0.8231851,-0.0779352
17,-0.17822927,-0.13356934,"('nasty', 'nice')",-0.25413737,-0.22904159,-0.2161833,-0.1813055,0.0348778
18,-0.312065,-0.33739161,"('disagreeable', 'welcoming')",-0.553256,-0.6493712,-0.4326605,-0.4933814,-0.0607209
19,-0.76385856,-0.81148016,"('inhospitable', 'hospitable')",-0.46939075,-0.43550855,-0.6166247,-0.6234944,-0.0068697
20,-0.15971334,-0.14372052,"('rough', 'thoughtful')",0.9815637,0.9557013,0.4109252,0.4059904,-0.0049348
21,0.7644737,0.8320343,"('immoral', 'moral')",-0.5169403,-0.4695856,0.1237667,0.1812243,0.0574576
22,0.6368207,0.6483451,"('untrustworthy', 'trustworthy')",-0.85146147,-0.9263901,-0.1073204,-0.1390225,-0.0317021
23,0.62485385,0.7246291,"('insincere', 'sincere')",5.1841693,5.17448,2.9045115,2.9495544,0.0450429
24,1.2556541,1.3326013,"('dishonest', 'honest')",0.6051034,0.57694685,0.9303787,0.9547741,0.0243954
25,1.381089,1.3025017,"('egoistic', 'altruistic')",1.542851,1.513507,1.46197,1.4080043,-0.0539657
26,1.1586946,0.9820084,"('hardhearted', 'benevolent')",1.8232566,1.733184,1.4909756,1.3575962,-0.1333794
27,0.16700478,0.18067658,"('hardhearted', 'softhearted')",1.1019642,1.0493813,0.6344845,0.6150289,-0.0194556
28,0.3221675,0.27901778,"('disloyal', 'loyal')",1.0606372,0.98725444,0.6914024,0.6331361,-0.0582663
29,-1.03957,-1.1267035,"('unfair', 'fair')",0.121725485,-0.0057801977,-0.4589222,-0.5662419,-0.1073197
30,0.8826052,0.9670542,"('intolerant', 'tolerant')",0.51518935,0.48800042,0.6988972,0.7275273,0.0286301
31,-0.3388628,-0.46371818,"('evil', 'good')",-0.33606032,-0.4039064,-0.3374616,-0.4338123,-0.0963507
32,-0.13096803,-0.104775794,"('unkind', 'kind')",0.28976938,0.17899245,0.0794007,0.0371083,-0.0422924
33,0.70032865,0.53309137,"('wrong', 'right')",-0.41507712,-0.4506792,0.1426258,0.0412061,-0.1014197
34,0.64255244,0.7149609,"('mean', 'honorable')",5.229781,5.3778524,2.9361668,3.0464067,0.1102399
35,-0.22093958,-0.4527966,"('corrupt', 'incorrupt')",-0.025151888,-0.05217042,-0.1230457,-0.2524835,-0.1294378
36,0.57581747,0.39994812,"('hostile', 'amicable')",0.29637545,0.12090325,0.4360965,0.2604257,-0.1756708
37,0.123310916,0.17930657,"('fake', 'genuine')",-0.023723532,0.0553098,0.0497937,0.1173082,0.0675145
38,-0.34664398,-0.29152706,"('untruthful', 'truthful')",-0.30349436,-0.25196576,-0.3250692,-0.2717464,0.0533228
39,1.636447,1.7034571,"('exploitative', 'cooperative')",0.10612118,0.15871602,0.8712841,0.9310865,0.0598024
40,0.7762856,0.81370616,"('stingy', 'generous')",-1.4500939,-1.5858836,-0.3369041,-0.3860887,-0.0491846
41,0.3756783,0.43180504,"('unforgiving', 'forgiving')",-0.0013909265,-0.10869697,0.1871437,0.161554,-0.0255897
42,-0.48580146,-0.36187282,"('unreliable', 'reliable')",-3.5057979,-3.5276675,-1.9957997,-1.9447702,0.0510295
43,-0.47098154,-0.3110043,"('irresponsible', 'responsible')",0.03573198,0.09020269,-0.2176248,-0.1104008,0.107224
44,-1.2667259,-1.1905016,"('prejudiced', 'unprejudiced')",-1.623483,-1.5649859,-1.4451044,-1.3777437,0.0673607
45,-0.12241199,-0.013050171,"('incompetent', 'competent')",-0.26166922,-0.301385,-0.1920406,-0.1572176,0.034823
46,-0.016751144,0.10954462,"('uncompetitive', 'competitive')",-0.755282,-0.788395,-0.3860166,-0.3394252,0.0465914
47,0.43507737,0.49041283,"('stupid', 'smart')",4.9693737,5.086867,2.7022254,2.7886398,0.0864144
48,0.6756318,0.6695546,"('unintelligent', 'intelligent')",0.7348686,0.7132835,0.7052502,0.691419,-0.0138312
49,-0.39411122,-0.35471433,"('unable', 'able')",-0.21000332,-0.18120202,-0.3020573,-0.2679582,0.0340991
50,-1.7742059,-1.717246,"('clumsy', 'skillful')",-0.30631775,-0.37392318,-1.0402619,-1.0455847,-0.0053228
51,-0.65906465,-0.63807255,"('uneducated', 'educated')",0.09538013,0.018761568,-0.2818423,-0.3096555,-0.0278132
52,-0.6801338,-0.8717781,"('irrational', 'rational')",0.50295526,0.38130993,-0.0885893,-0.2452341,-0.1566448
53,0.749249,0.6096476,"('uncreative', 'creative')",0.38633502,0.28273934,0.567792,0.4461935,-0.1215985
54,0.06162043,0.0060399175,"('incapable', 'capable')",0.71208096,0.7704519,0.3868507,0.3882459,0.0013952
55,0.21192192,0.34446207,"('incompetent', 'clever')",0.10599075,0.08260296,0.1589563,0.2135325,0.0545762
