,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
0,-3.8893392,-4.0103784,"('unsociable', 'sociable')",-0.34264246,-0.50348425,-0.20652813,-0.2924022,0.10886918,-0.03384696,-1.0824102,-1.2100279,-0.1276177
1,-1.320252,-1.481045,"('unfriendly', 'friendly')",1.4658945,1.366632,-0.4319768,-0.5560147,1.3049757,1.1949716,0.2546604,0.131136,-0.1235244
2,0.339309,0.32689387,"('unlikable', 'likable')",0.5078314,0.5365827,1.0549889,1.1059914,0.7622861,0.8329209,0.6661038,0.7005972,0.0344934
3,-1.5945725,-1.6382166,"('repellent', 'pleasant')",-1.7947941,-1.7568848,-0.13639058,-0.15222321,0.5626125,0.6176468,-0.7407862,-0.7324195,0.0083667
4,1.6786283,1.6352892,"('disliked', 'liked')",-0.28528455,-0.3406336,-0.0469086,-0.114132665,-6.305161,-6.3706226,-1.2396815,-1.2975249,-0.0578434
5,2.5857475,2.613524,"('distant', 'outgoing')",1.0483743,1.0780907,-0.053290382,0.06423461,-0.75241554,-0.69391036,0.707104,0.7654847,0.0583807
6,2.6687047,2.7268503,"('distant', 'open')",0.9650095,1.0279118,-0.24560712,-0.14921087,-0.4667511,-0.38012573,0.730339,0.8063564,0.0760174
7,-2.7940433,-2.8989828,"('insensitive', 'sensitive')",-0.14566271,-0.19322127,-0.19716999,-0.22364497,0.090903595,0.13464202,-0.7614931,-0.7953017,-0.0338086
8,-0.37562913,-0.36781734,"('unaffectionate', 'affectionate')",1.4349669,1.4302624,0.09525162,0.09300873,0.37435883,0.3420623,0.3822371,0.374379,-0.0078581
9,-1.1560134,-1.1919806,"('unaffectionate', 'caring')",1.3074133,1.2894828,0.35299563,0.37962154,1.0904105,1.0844315,0.3987015,0.3903888,-0.0083127
10,-5.7751756,-5.834917,"('unsympathetic', 'sympathetic')",-1.1279612,-1.1439784,-1.1189333,-1.1492784,-0.3450968,-0.32471636,-2.0917916,-2.1132226,-0.021431
11,-2.5914955,-2.625835,"('unhelpful', 'helpful')",0.22351766,0.19910333,-0.1060918,-0.13269189,2.3125093,2.2708805,-0.0403901,-0.0721357,-0.0317456
12,-1.9424113,-1.857905,"('unsupportive', 'supportive')",0.51089114,0.6140565,0.03961279,0.17786738,-1.8923737,-1.8245076,-0.8210703,-0.7226222,0.0984481
13,-3.1305666,-3.2205427,"('impolite', 'polite')",-0.6513634,-0.72898513,0.4418527,0.48836297,-0.07068104,-0.12691088,-0.8526896,-0.8970189,-0.0443293
14,-2.7528138,-2.858089,"('antisocial', 'social')",0.08740263,-0.033670913,1.5435739,1.5257655,0.06262997,-0.014738739,-0.2648019,-0.3451833,-0.0803814
15,0.8634,0.77993256,"('boring', 'funny')",0.66159743,0.5165016,0.3704198,0.3419911,0.51816064,0.44461966,0.6033944,0.5207613,-0.0826331
16,0.97909594,0.9597114,"('unpopular', 'popular')",-0.59192246,-0.65864223,-0.3538379,-0.45335612,0.0056675225,-0.093327865,0.0097508,-0.0614037,-0.0711545
17,0.41339833,0.4740979,"('nasty', 'nice')",-0.7386596,-0.76521456,-0.4466937,-0.46925983,-0.01312778,-0.017315019,-0.1962707,-0.1944229,0.0018478
18,0.62777674,0.62976617,"('disagreeable', 'welcoming')",1.2912251,1.310499,0.12511669,0.13683718,-0.70193434,-0.7153955,0.335546,0.3404267,0.0048807
19,1.2598696,1.3564131,"('inhospitable', 'hospitable')",0.9103358,0.97516215,-0.55783707,-0.5263573,-0.51701796,-0.4682091,0.2738376,0.3342522,0.0604146
20,-0.6830869,-0.70621806,"('rough', 'thoughtful')",0.20653737,0.17841378,0.38833404,0.35765934,0.7149871,0.6549467,0.1566929,0.1212004,-0.0354925
21,-3.2858262,-3.374882,"('immoral', 'moral')",-1.4277518,-1.5083759,0.16364008,0.06515435,-0.68866163,-0.6812343,-1.3096499,-1.3748344,-0.0651845
22,-1.6895195,-1.8080213,"('untrustworthy', 'trustworthy')",-0.62148815,-0.7243005,-0.6694513,-0.7728944,-0.4765025,-0.512837,-0.8642403,-0.9545133,-0.090273
23,-3.1653597,-3.268992,"('insincere', 'sincere')",0.6273439,0.57735765,-0.91842246,-0.96267235,5.612849,5.533635,0.5391027,0.4698322,-0.0692705
24,-2.4808412,-2.5353253,"('dishonest', 'honest')",-0.6639697,-0.6988327,-0.61704206,-0.6145239,0.77896404,0.7912944,-0.7457222,-0.7643469,-0.0186247
25,1.0776193,1.0352565,"('egoistic', 'altruistic')",1.0669912,1.0294974,0.58849436,0.597375,1.5358796,1.4774675,1.0672461,1.0348991,-0.032347
26,-0.09497176,-0.2023426,"('hardhearted', 'benevolent')",1.2505995,1.2185453,1.0633743,1.048357,1.488388,1.4032563,0.9268475,0.866954,-0.0598935
27,-0.66954184,-0.6694964,"('hardhearted', 'softhearted')",-0.34950146,-0.34540534,-1.6996124,-1.6664529,0.5849488,0.53290105,-0.5334267,-0.5371134,-0.0036867
28,-3.0563502,-3.193947,"('disloyal', 'loyal')",-0.99336797,-1.1687671,-0.6444592,-0.76973474,0.8803917,0.72975093,-0.9534465,-1.1006745,-0.147228
29,0.46285427,0.4151637,"('unfair', 'fair')",0.42661935,0.33956718,-1.6935523,-1.6746795,-0.5821,-0.6444012,-0.3465447,-0.3910875,-0.0445428
