,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
51,0.80206996,0.73653036,"('uneducated', 'educated')",-1.1680403,-1.2468256,0.27057573,0.21786316,0.3847152,0.25262102,0.0723302,-0.0099528,-0.082283
52,-0.25641984,-0.38557243,"('irrational', 'rational')",0.50556695,0.2794827,-1.2688458,-1.3975366,0.19428717,0.10131237,-0.2063529,-0.3505785,-0.1442256
53,0.4936709,0.47028843,"('uncreative', 'creative')",0.8156461,0.79572767,0.24201405,0.16470437,1.2448146,1.2174274,0.6990364,0.662037,-0.0369994
54,0.227227,0.20180437,"('incapable', 'capable')",-0.13028216,-0.17418006,-0.23665302,-0.24496251,0.82288957,0.85261136,0.1707954,0.1588183,-0.0119771
55,-0.77936727,-0.64659065,"('incompetent', 'clever')",-0.591036,-0.4532232,0.91606814,0.8578325,-0.27616745,-0.3256138,-0.1826257,-0.1418988,0.0407269
56,0.48080194,0.5214437,"('impractical', 'practical')",0.021470338,0.14882459,0.08856337,0.08984265,-0.27549776,-0.2914966,0.0788345,0.1171536,0.0383191
57,0.14475584,0.2262213,"('unimaginative', 'imaginative')",-0.36191323,-0.32188082,-0.30325246,-0.35045287,-2.3725805,-2.406166,-0.7232476,-0.7130696,0.010178
58,-0.20630516,-0.15697768,"('undiscriminating', 'discriminating')",0.93576926,0.9800162,1.1440824,1.1013324,0.021581806,0.049799655,0.4737821,0.4935426,0.0197605
59,0.80651915,0.7534384,"('foolish', 'wise')",1.4297554,1.2465408,-0.62476665,-0.61483735,0.5715058,0.57258934,0.5457535,0.4894328,-0.0563207
60,-0.6672962,-0.6086607,"('inefficient', 'efficient')",0.2433242,0.45821527,1.0963364,1.1329892,-0.4492675,-0.37964973,0.0557742,0.1507235,0.0949493
61,0.4037383,0.32595682,"('illogical', 'logical')",1.0996119,1.0442855,0.29667318,0.19554769,0.13735418,0.010702046,0.4843444,0.394123,-0.0902214
62,1.072066,1.1713871,"('incompetent', 'brilliant')",0.0015671533,0.1902227,0.5797645,0.65581894,-0.0134451855,0.117928274,0.4099881,0.5338393,0.1238512
63,0.9675999,1.0225228,"('unperceptive', 'insightful')",0.19917347,0.2613608,1.7689097,1.783398,0.76198715,0.82807636,0.9244176,0.9738395,0.0494219
64,-0.09304026,-0.07141979,"('shy', 'confident')",1.0836906,1.014319,1.3488137,1.3566852,-6.1950583,-6.1768866,-0.9638985,-0.9693255,-0.005427
65,-1.2267125,-1.2350973,"('insecure', 'secure')",0.34480903,0.3199754,1.1398324,1.1130953,-0.32564822,-0.41062608,-0.0169298,-0.0531632,-0.0362334
66,0.59324205,0.6038771,"('inactive', 'active')",0.04765746,0.05902917,1.1119995,1.1024806,1.0679675,1.0455344,0.7052166,0.7027303,-0.0024863
67,0.29885283,0.26622307,"('doubtful', 'determined')",-0.3495307,-0.32876843,0.5434665,0.6064246,-0.8080887,-0.7428035,-0.078825,-0.0497311,0.0290939
68,-0.77000606,-0.81534845,"('dependent', 'independent')",-1.7933269,-1.8598917,-0.2896393,-0.31100532,-0.6984316,-0.7183459,-0.887851,-0.9261478,-0.0382968
69,-0.034086496,-0.106080025,"('lazy', 'industrious')",1.106185,0.99360687,0.35395354,0.373442,-0.53012764,-0.42632294,0.2239811,0.2086615,-0.0153196
70,0.5500328,0.6670181,"('lethargic', 'energetic')",-0.61213833,-0.49380973,0.80272895,0.85735244,0.4952263,0.5176898,0.3089624,0.3870627,0.0781003
71,0.22018398,0.24012417,"('diffident', 'self-confident')",1.5719541,1.6368686,0.049282543,0.10845079,0.6122238,0.61702114,0.6134111,0.6506162,0.0372051
72,1.6158365,1.5987061,"('unambitious', 'ambitious')",1.0310112,1.0111903,0.25107503,0.25292206,-0.97047716,-0.9275109,0.4818614,0.4838269,0.0019655
73,0.7095417,0.69350475,"('helpless', 'self-reliant')",1.7854106,1.6675929,-0.113649294,-0.15808265,-3.2436397,-3.1741195,-0.2155842,-0.2427762,-0.027192
74,1.1051366,1.2323313,"('undedicated', 'dedicated')",0.31955242,0.4491097,0.58181435,0.57959044,-0.0072336644,0.06931793,0.4998174,0.5825873,0.0827699
75,-0.0646665,-0.031875096,"('meek', 'impulsive')",-0.63877875,-0.6882335,-0.941671,-0.89320505,-0.26585624,-0.15837467,-0.4777431,-0.4429221,0.034821
76,0.35688907,0.44017842,"('anxious', 'daring')",-0.084450826,0.06577605,1.0275037,1.1342604,0.12133095,0.17214948,0.3553182,0.4530911,0.0977729
77,-0.17008364,-0.1464933,"('unmotivated', 'motivated')",0.72569954,0.7703099,0.7495848,0.73567426,-1.1474845,-1.1219847,0.039429,0.0593765,0.0199475
78,-0.42462286,-0.4016616,"('nonresilient', 'resilient')",0.5282535,0.6255249,0.9148173,0.9182468,0.008815182,0.10286929,0.2568158,0.3112448,0.054429
79,0.7432333,0.7362488,"('wavering', 'unwavering')",-0.25870362,-0.38839632,-1.6986707,-1.7509316,-0.15254448,-0.1027625,-0.3416714,-0.3764604,-0.034789
80,-0.068546146,-0.14777145,"('dominated', 'dominating')",0.30433977,0.35159206,1.58657,1.6516367,-1.3734455,-1.3779317,0.1122295,0.1193814,0.0071519
81,-0.31485343,-0.29314336,"('submissive', 'aggressive')",-0.7904428,-0.7522497,1.7268543,1.7399768,-0.98609334,-1.0706942,-0.0911338,-0.0940276,-0.0028938
82,-0.1561562,-0.13797267,"('poor', 'rich')",-0.3132451,-0.30409715,-0.18018657,-0.19718531,5.862836,5.8144393,1.3033121,1.2937961,-0.009516
83,-0.058755625,-0.040183865,"('powerless', 'powerful')",0.33076146,0.39247692,-0.6588159,-0.5664685,-1.1876694,-1.2255025,-0.3936199,-0.3599195,0.0337004
84,0.1456199,0.08826856,"('inferior', 'superior')",0.6339955,0.54944986,0.22106479,0.18822649,0.2949546,0.23746812,0.3239087,0.2658533,-0.0580554
85,1.1563495,1.2129917,"('insignificant', 'prestigious')",1.8087871,1.6421564,-0.5988014,-0.6553179,0.43907198,0.48291513,0.7013518,0.6706863,-0.0306655
86,0.4306789,0.45486516,"('uninfluential', 'influential')",0.1694704,0.13271788,0.044521555,-0.041699916,-0.18925421,-0.29581663,0.1138542,0.0625166,-0.0513376
87,-0.25375128,-0.27440253,"('unsuccessful', 'successful')",0.51816356,0.47717547,1.0667528,1.109656,0.50287527,0.49978194,0.4585101,0.4530527,-0.0054574
88,-0.18076858,-0.16071147,"('low', 'eminent')",-0.24613993,-0.27434495,-1.1398154,-1.2003,-0.010972008,0.007092688,-0.394424,-0.4070659,-0.0126419
