,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.34116206,-0.48999268,"('unsociable', 'sociable')",-0.29843122,-0.5080414,-0.3197966,-0.499017,-0.1792204
1,-1.4501164,-1.606739,"('unfriendly', 'friendly')",1.2609143,0.9745124,-0.094601,-0.3161133,-0.2215123
2,1.0730363,1.1014987,"('unlikable', 'likable')",0.5441797,0.6101341,0.808608,0.8558164,0.0472084
3,0.0031599775,0.25102988,"('repellent', 'pleasant')",0.18508026,0.23217858,0.0941201,0.2416042,0.1474841
4,-0.30376026,-0.29483023,"('disliked', 'liked')",-6.4476457,-6.3307824,-3.3757029,-3.3128064,0.0628965
5,-1.5083205,-1.6087899,"('distant', 'outgoing')",-0.38230816,-0.49488926,-0.9453143,-1.0518396,-0.1065253
6,-1.9235398,-1.9703944,"('distant', 'open')",-0.20561427,-0.35773733,-1.064577,-1.1640658,-0.0994888
7,-0.054865513,0.12821962,"('insensitive', 'sensitive')",0.3375699,0.4150721,0.1413522,0.2716459,0.1302937
8,-1.5699229,-1.7595905,"('unaffectionate', 'affectionate')",0.22932884,0.08178155,-0.670297,-0.8389045,-0.1686075
9,-1.1755604,-1.3066465,"('unaffectionate', 'caring')",0.65567243,0.57547444,-0.259944,-0.365586,-0.105642
10,0.12911591,0.23916155,"('unsympathetic', 'sympathetic')",-0.16827112,-0.20392108,-0.0195776,0.0176202,0.0371978
11,0.076237686,0.119421035,"('unhelpful', 'helpful')",1.8763423,1.9500107,0.97629,1.0347159,0.0584259
12,-0.03878166,0.10861414,"('unsupportive', 'supportive')",-1.7039431,-1.5997823,-0.8713624,-0.7455841,0.1257783
13,0.23302864,0.15226239,"('impolite', 'polite')",-0.21550176,-0.13112229,0.0087634,0.01057,0.0018066
14,0.86263585,0.9379828,"('antisocial', 'social')",-0.08335193,-0.0654892,0.389642,0.4362468,0.0466048
15,0.060460992,-0.17798232,"('boring', 'funny')",0.62837404,0.57808185,0.3444175,0.2000498,-0.1443677
16,-0.3389014,-0.2657845,"('unpopular', 'popular')",0.56982934,0.555631,0.115464,0.1449232,0.0294592
17,-0.33414218,-0.27207363,"('nasty', 'nice')",-0.30344242,-0.29767722,-0.3187923,-0.2848754,0.0339169
18,-0.015678786,0.15847246,"('disagreeable', 'welcoming')",-0.5051466,-0.57128274,-0.2604127,-0.2064051,0.0540076
19,-1.1280075,-1.1727532,"('inhospitable', 'hospitable')",-0.35294613,-0.4294862,-0.7404768,-0.8011197,-0.0606429
20,0.33661258,0.4406222,"('rough', 'thoughtful')",1.2356982,1.1419653,0.7861554,0.7912937,0.0051383
21,1.0964388,1.0741613,"('immoral', 'moral')",-0.11535388,-0.07249614,0.4905424,0.5008326,0.0102902
22,0.45442683,0.51933277,"('untrustworthy', 'trustworthy')",-0.9968308,-0.9933808,-0.271202,-0.237024,0.034178
23,0.066352315,0.087023295,"('insincere', 'sincere')",5.5715594,5.477456,2.8189559,2.7822397,-0.0367162
24,0.62198454,0.46963856,"('dishonest', 'honest')",0.7224698,0.6493259,0.6722271,0.5594822,-0.1127449
25,-0.63688636,-0.85072803,"('egoistic', 'altruistic')",0.9496118,0.80852056,0.1563627,-0.0211037,-0.1774664
26,-0.058598064,-0.23391725,"('hardhearted', 'benevolent')",1.440495,1.2152975,0.6909485,0.4906901,-0.2002584
27,-0.5272198,-0.4064734,"('hardhearted', 'softhearted')",1.1489329,1.127125,0.3108566,0.3603258,0.0494692
28,-0.18299462,-0.43780667,"('disloyal', 'loyal')",0.6096729,0.43433642,0.2133391,-0.0017351,-0.2150742
29,-0.22540925,-0.20323035,"('unfair', 'fair')",-0.48827654,-0.6986992,-0.3568429,-0.4509647,-0.0941218
30,1.3381016,1.3895867,"('intolerant', 'tolerant')",1.8087566,1.7310394,1.5734291,1.560313,-0.0131161
31,-1.7092913,-1.7300375,"('evil', 'good')",-1.2480614,-1.4050751,-1.4786763,-1.5675563,-0.08888
32,0.55052644,0.46232224,"('unkind', 'kind')",0.85192263,0.69315183,0.7012246,0.577737,-0.1234876
33,0.029106356,-0.09863236,"('wrong', 'right')",-0.45485663,-0.50740093,-0.2128751,-0.3030166,-0.0901415
34,0.14043424,0.2356256,"('mean', 'honorable')",5.874501,5.9011416,3.0074677,3.0683837,0.060916
35,-1.0614291,-1.3146232,"('corrupt', 'incorrupt')",-0.4420892,-0.586457,-0.7517592,-0.9505401,-0.1987809
36,-1.4881076,-1.7040032,"('hostile', 'amicable')",-0.11847502,-0.37837103,-0.8032913,-1.0411872,-0.2378959
37,0.3794175,0.33528352,"('fake', 'genuine')",0.21114795,0.21937753,0.2952827,0.2773305,-0.0179522
38,-0.44238108,-0.47217208,"('untruthful', 'truthful')",0.2021772,0.262471,-0.1201019,-0.1048505,0.0152514
39,0.8807008,0.9019912,"('exploitative', 'cooperative')",0.04503001,0.0507719,0.4628654,0.4763815,0.0135161
40,0.47101605,0.5302188,"('stingy', 'generous')",-1.6741052,-1.7105497,-0.6015446,-0.5901655,0.0113791
41,0.38964492,0.5133593,"('unforgiving', 'forgiving')",0.16970119,0.069692925,0.279673,0.2915261,0.0118531
42,0.8948697,1.0619886,"('unreliable', 'reliable')",-3.0955617,-2.9392145,-1.1003461,-0.9386129,0.1617332
43,0.65691096,0.7274015,"('irresponsible', 'responsible')",0.7833996,0.6861395,0.7201552,0.7067705,-0.0133847
44,0.63039553,0.6329905,"('prejudiced', 'unprejudiced')",-1.5114269,-1.4929656,-0.4405157,-0.4299875,0.0105282
45,0.13444096,0.28944746,"('incompetent', 'competent')",-0.07254571,-0.096292555,0.0309476,0.0965775,0.0656299
46,0.5377333,0.6991038,"('uncompetitive', 'competitive')",-0.3681796,-0.26785913,0.0847769,0.2156223,0.1308454
47,0.28458637,0.413982,"('stupid', 'smart')",5.230268,5.201782,2.7574272,2.8078821,0.0504549
48,0.061127126,0.060454056,"('unintelligent', 'intelligent')",1.0037355,0.9778519,0.5324314,0.519153,-0.0132784
49,-0.09011833,0.101046786,"('unable', 'able')",-0.23040399,-0.08486854,-0.1602612,0.0080891,0.1683503
50,0.17302147,0.27146164,"('clumsy', 'skillful')",0.14192358,0.13789715,0.1574725,0.2046794,0.0472069
51,-0.55949855,-0.545552,"('uneducated', 'educated')",0.5157617,0.4511047,-0.0218684,-0.0472237,-0.0253553
52,-0.277675,-0.5336558,"('irrational', 'rational')",-0.11414041,-0.29154873,-0.1959077,-0.4126023,-0.2166946
53,-1.2051655,-1.1317117,"('uncreative', 'creative')",0.3763664,0.2744273,-0.4143996,-0.4286422,-0.0142426
54,-0.45821062,-0.58153707,"('incapable', 'capable')",0.99249965,0.9852133,0.2671445,0.2018381,-0.0653064
55,0.7008787,0.8862122,"('incompetent', 'clever')",0.35140863,0.361754,0.5261437,0.6239831,0.0978394
56,1.0238309,1.024509,"('impractical', 'practical')",0.461815,0.4828551,0.7428229,0.753682,0.0108591
57,-1.0346307,-0.99746764,"('unimaginative', 'imaginative')",-2.5670156,-2.5953217,-1.8008232,-1.7963946,0.0044286
58,0.029740475,0.09536042,"('undiscriminating', 'discriminating')",0.19078161,0.088967256,0.110261,0.0921638,-0.0180972
59,0.26288638,0.23346746,"('foolish', 'wise')",0.32711142,0.29114157,0.2949989,0.2623045,-0.0326944
60,1.3766992,1.5292943,"('inefficient', 'efficient')",0.45372716,0.6420927,0.9152132,1.0856935,0.1704803
61,-0.28875124,-0.3637207,"('illogical', 'logical')",0.19586575,-0.0048794094,-0.0464427,-0.1843001,-0.1378574
62,1.2071362,1.4315407,"('incompetent', 'brilliant')",0.6653761,0.94419295,0.9362562,1.1878668,0.2516106
63,-0.2800956,-0.06978196,"('unperceptive', 'insightful')",0.94583625,1.1030979,0.3328703,0.5166579,0.1837876
64,0.62085044,0.6017302,"('shy', 'confident')",-6.3502884,-6.1441054,-2.8647189,-2.7711875,0.0935314
65,0.95321757,1.0185214,"('insecure', 'secure')",-0.28609046,-0.25092357,0.3335636,0.3837989,0.0502353
66,-0.97543323,-1.0275358,"('inactive', 'active')",0.37540743,0.33204794,-0.3000129,-0.3477439,-0.047731
67,0.715294,0.5980257,"('doubtful', 'determined')",0.12964454,0.0400678,0.4224693,0.3190467,-0.1034226
68,-0.5232673,-0.40092325,"('dependent', 'independent')",-0.3238372,-0.35621879,-0.4235523,-0.378571,0.0449813
69,-0.016527502,-0.09967972,"('lazy', 'industrious')",-0.35631406,-0.33610144,-0.1864208,-0.2178906,-0.0314698
