,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.1779306,-0.12395758,"('unsociable', 'sociable')",-0.08542958,-0.19792426,-0.1316801,-0.1609409,-0.0292608
1,-2.1040924,-2.1361644,"('unfriendly', 'friendly')",1.7171166,1.587311,-0.1934879,-0.2744267,-0.0809388
2,0.9801178,1.0372376,"('unlikable', 'likable')",0.5600324,0.6243935,0.7700751,0.8308156,0.0607405
3,-0.08003403,0.07151285,"('repellent', 'pleasant')",0.16459717,0.24502978,0.0422816,0.1582713,0.1159897
4,-0.9649444,-1.0283471,"('disliked', 'liked')",-6.0488486,-6.2426805,-3.5068965,-3.6355138,-0.1286173
5,-1.123514,-1.1031567,"('distant', 'outgoing')",-0.37558573,-0.47062,-0.7495499,-0.7868884,-0.0373385
6,-1.6007955,-1.5573668,"('distant', 'open')",0.06473444,-0.044159196,-0.7680305,-0.800763,-0.0327325
7,-0.3325979,-0.17845663,"('insensitive', 'sensitive')",0.43799847,0.5316272,0.0527003,0.1765853,0.123885
8,-1.5965132,-1.6366988,"('unaffectionate', 'affectionate')",0.88169926,0.7388066,-0.3574069,-0.4489461,-0.0915392
9,-1.8781588,-1.8567241,"('unaffectionate', 'caring')",0.8198721,0.75699055,-0.5291433,-0.5498668,-0.0207235
10,-0.16299176,-0.02099961,"('unsympathetic', 'sympathetic')",-0.37649286,-0.349746,-0.2697423,-0.1853728,0.0843695
11,-0.28407505,-0.20486669,"('unhelpful', 'helpful')",1.2199756,1.3040134,0.4679503,0.5495734,0.0816231
12,-0.6599496,-0.4691653,"('unsupportive', 'supportive')",-1.7781873,-1.7578859,-1.2190684,-1.1135256,0.1055428
13,0.19294736,0.27243242,"('impolite', 'polite')",-0.6547842,-0.59434175,-0.2309184,-0.1609547,0.0699637
14,1.2493742,1.3153498,"('antisocial', 'social')",-0.20443368,-0.20391758,0.5224702,0.5557161,0.0332459
15,0.1964695,0.10158146,"('boring', 'funny')",0.57055014,0.51714396,0.3835098,0.3093627,-0.0741471
16,-0.7606895,-0.7720668,"('unpopular', 'popular')",0.51970315,0.4890381,-0.1204932,-0.1415143,-0.0210211
17,-0.31583548,-0.24882124,"('nasty', 'nice')",-0.4302023,-0.41581076,-0.3730189,-0.332316,0.0407029
18,-0.6818308,-0.63643724,"('disagreeable', 'welcoming')",-0.34798303,-0.41546357,-0.5149069,-0.5259504,-0.0110435
19,-1.1741707,-1.0824513,"('inhospitable', 'hospitable')",-0.12793547,-0.087220594,-0.6510531,-0.5848359,0.0662172
20,0.7763713,0.8092751,"('rough', 'thoughtful')",1.3261913,1.2505653,1.0512813,1.0299202,-0.0213611
21,1.1063118,1.161707,"('immoral', 'moral')",-0.38494042,-0.30558777,0.3606857,0.4280596,0.0673739
22,0.7634433,0.8152428,"('untrustworthy', 'trustworthy')",-0.8458991,-0.8897227,-0.0412279,-0.0372399,0.003988
23,-0.24670145,-0.1511789,"('insincere', 'sincere')",5.0527816,5.078728,2.4030402,2.4637747,0.0607345
24,-0.16278143,-0.1432155,"('dishonest', 'honest')",0.49806765,0.4911409,0.1676431,0.1739627,0.0063196
25,-0.57058686,-0.6393608,"('egoistic', 'altruistic')",1.6926638,1.6601739,0.5610385,0.5104066,-0.0506319
26,-0.40999416,-0.41673702,"('hardhearted', 'benevolent')",2.0090494,2.0043724,0.7995276,0.7938176,-0.00571
27,-0.98545545,-0.93507725,"('hardhearted', 'softhearted')",1.4674536,1.334242,0.2409991,0.1995824,-0.0414167
28,-0.127238,-0.2261043,"('disloyal', 'loyal')",0.85664326,0.7282675,0.3647026,0.2510816,-0.113621
29,0.11982209,0.08403325,"('unfair', 'fair')",-0.5919379,-0.7575191,-0.2360579,-0.3367429,-0.100685
30,0.6034056,0.6320129,"('intolerant', 'tolerant')",1.4374462,1.4145656,1.0204259,1.0232892,0.0028633
31,-1.3277005,-1.3110132,"('evil', 'good')",-0.7672014,-0.9014784,-1.047451,-1.1062458,-0.0587948
32,-0.15315595,-0.10011244,"('unkind', 'kind')",0.6323351,0.5501986,0.2395896,0.2250431,-0.0145465
33,0.06479581,-0.003068108,"('wrong', 'right')",-0.58171004,-0.64924634,-0.2584571,-0.3261572,-0.0677001
34,-0.34674257,-0.24075103,"('mean', 'honorable')",5.45995,5.6350737,2.5566037,2.6971612,0.1405575
35,-0.3205108,-0.5166033,"('corrupt', 'incorrupt')",0.091099106,-0.13007638,-0.1147058,-0.3233398,-0.208634
36,-1.8183656,-1.9234972,"('hostile', 'amicable')",0.19651449,-0.022643104,-0.8109255,-0.9730701,-0.1621446
37,0.8357541,0.89559364,"('fake', 'genuine')",0.2850907,0.29516208,0.5604224,0.5953779,0.0349555
38,-0.758066,-0.7081971,"('untruthful', 'truthful')",-0.538458,-0.50965816,-0.648262,-0.6089276,0.0393344
39,1.0964342,1.1194469,"('exploitative', 'cooperative')",0.37968293,0.36654553,0.7380586,0.7429962,0.0049376
40,-0.2794018,-0.27963626,"('stingy', 'generous')",-1.2774396,-1.4202952,-0.7784207,-0.8499658,-0.0715451
41,-0.026411727,0.06901011,"('unforgiving', 'forgiving')",-0.07064233,-0.16425823,-0.048527,-0.0476241,0.0009029
42,1.0701249,1.2791015,"('unreliable', 'reliable')",-3.0618804,-2.9604807,-0.9958777,-0.8406896,0.1551881
43,-0.11387625,0.09955743,"('irresponsible', 'responsible')",0.61777425,0.6555002,0.251949,0.3775288,0.1255798
44,0.8264796,0.7894349,"('prejudiced', 'unprejudiced')",-1.3238608,-1.3358428,-0.2486906,-0.273204,-0.0245134
45,-0.19374269,-0.056320187,"('incompetent', 'competent')",-0.032828737,-0.05004626,-0.1132857,-0.0531832,0.0601025
46,-0.13873576,0.0011900365,"('uncompetitive', 'competitive')",-0.36176556,-0.32876357,-0.2502507,-0.1637868,0.0864639
47,0.42489058,0.51930666,"('stupid', 'smart')",5.040974,5.1938267,2.7329323,2.8565667,0.1236344
48,-0.40189102,-0.39618945,"('unintelligent', 'intelligent')",0.8006744,0.86397207,0.1993917,0.2338913,0.0344996
49,-0.20512152,-0.12453756,"('unable', 'able')",-0.019904844,0.0070524365,-0.1125132,-0.0587426,0.0537706
50,0.43338838,0.45396614,"('clumsy', 'skillful')",0.13636532,0.0670055,0.2848769,0.2604858,-0.0243911
51,-0.17145574,-0.2174373,"('uneducated', 'educated')",0.2953182,0.28938058,0.0619312,0.0359716,-0.0259596
52,-0.90860265,-1.1705841,"('irrational', 'rational')",0.4283199,0.19674614,-0.2401414,-0.486919,-0.2467776
53,-1.5960463,-1.5378854,"('uncreative', 'creative')",0.66376,0.6383376,-0.4661432,-0.4497739,0.0163693
54,-0.17235292,-0.22958031,"('incapable', 'capable')",0.9936446,1.020984,0.4106458,0.3957019,-0.0149439
55,0.54816574,0.6666124,"('incompetent', 'clever')",0.48333216,0.5080227,0.515749,0.5873176,0.0715686
56,1.15278,1.2949824,"('impractical', 'practical')",-0.20303607,-0.15201928,0.474872,0.5714816,0.0966096
57,-0.6793121,-0.60016626,"('unimaginative', 'imaginative')",-2.1593218,-2.189984,-1.419317,-1.3950752,0.0242418
