,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9352011,0.79603535,"('unsociable', 'sociable')",-0.04739448,-0.18421073,-0.37689492,-0.4700399,0.1703039,0.0472616,-0.1230423
1,-0.25539154,-0.2600806,"('unfriendly', 'friendly')",0.16435546,0.121611975,1.581516,1.4706813,0.4968266,0.4440709,-0.0527557
2,1.2664381,1.3557985,"('unlikable', 'likable')",1.3377886,1.4143783,0.60558033,0.72495854,1.0699356,1.1650451,0.0951095
3,0.21684763,0.35483196,"('repellent', 'pleasant')",-0.5017536,-0.4488414,-0.010340685,-0.0062912405,-0.0984156,-0.0334336,0.064982
4,-0.5892737,-0.61139065,"('disliked', 'liked')",0.062593706,0.028853022,-5.7086864,-5.7263365,-2.0784554,-2.102958,-0.0245026
5,-1.3012608,-1.2224348,"('distant', 'outgoing')",-0.2624336,-0.19627151,-0.21689945,-0.17821491,-0.5935313,-0.5323071,0.0612242
6,-1.330046,-1.199567,"('distant', 'open')",-0.5509167,-0.46591723,0.003700152,-0.0032763556,-0.6257542,-0.5562535,0.0695007
7,0.8860892,0.9170664,"('insensitive', 'sensitive')",-0.25110707,-0.217486,0.5991125,0.5727888,0.4113649,0.424123,0.0127581
8,-0.525935,-0.47222698,"('unaffectionate', 'affectionate')",-0.38923702,-0.40651548,0.47988427,0.40115485,-0.1450959,-0.1591959,-0.0141
9,0.30988312,0.33125067,"('unaffectionate', 'caring')",-0.063831076,-0.05422417,0.9024446,0.84855354,0.3828322,0.3751934,-0.0076388
10,0.29930687,0.2854348,"('unsympathetic', 'sympathetic')",-1.028099,-1.0402794,-0.46182278,-0.5418157,-0.3968716,-0.4322201,-0.0353485
11,-0.6254194,-0.65532166,"('unhelpful', 'helpful')",0.046613224,0.06860256,1.8453524,1.8205637,0.4221821,0.4112815,-0.0109006
12,1.1442357,1.2337773,"('unsupportive', 'supportive')",0.083958305,0.29289,-1.4151273,-1.3420485,-0.0623111,0.0615396,0.1238507
13,0.7177643,0.6303441,"('impolite', 'polite')",0.5705084,0.57251287,-0.29071125,-0.322719,0.3325205,0.2933793,-0.0391412
