,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.112708285,-0.01041761,"('unsociable', 'sociable')",-0.83011746,-0.8626076,-0.52666277,-0.56599647,-0.4898295,-0.4796739,0.0101556
1,1.2023991,1.0632342,"('unfriendly', 'friendly')",-0.047837913,-0.37205392,2.3839154,2.0674622,1.1794922,0.9195475,-0.2599447
2,-0.01811362,0.030361682,"('unlikable', 'likable')",1.0688446,1.1518058,0.35210204,0.444944,0.467611,0.5423705,0.0747595
3,-0.3399995,-0.056388147,"('repellent', 'pleasant')",-0.2761233,-0.17846318,-0.28912416,-0.2057882,-0.301749,-0.1468798,0.1548692
4,0.078007475,-0.05148447,"('disliked', 'liked')",1.275246,1.1848168,-4.6526027,-4.596435,-1.0997831,-1.1543676,-0.0545845
5,1.0940123,0.8216521,"('distant', 'outgoing')",0.8369936,0.63234043,0.8711652,0.700463,0.934057,0.7181519,-0.2159051
6,0.48783612,0.26854372,"('distant', 'open')",0.19904825,-0.05678571,0.93960166,0.7185484,0.542162,0.3101021,-0.2320599
7,0.3520222,0.5231262,"('insensitive', 'sensitive')",-1.5073711,-1.4374951,0.39423263,0.43879625,-0.2537054,-0.1585242,0.0951812
8,0.61296624,0.45572618,"('unaffectionate', 'affectionate')",0.22116436,-0.01987393,1.1214883,0.83589727,0.651873,0.4239165,-0.2279565
9,0.85722774,0.76265436,"('unaffectionate', 'caring')",-0.046497583,-0.2768823,1.4860204,1.2644249,0.7655835,0.583399,-0.1821845
10,-0.11608539,0.119063765,"('unsympathetic', 'sympathetic')",-2.8333244,-2.7246394,-0.9367099,-0.88874924,-1.2953732,-1.1647749,0.1305983
11,-0.17415728,-0.049475472,"('unhelpful', 'helpful')",-1.259909,-1.2353191,0.9101452,0.84087425,-0.1746404,-0.1479734,0.026667
12,0.9594882,1.0772114,"('unsupportive', 'supportive')",-0.17143688,-0.1553628,-1.2505263,-1.2404591,-0.1541583,-0.1062035,0.0479548
13,-0.789583,-0.6691722,"('impolite', 'polite')",-1.4863571,-1.3924435,-0.39980546,-0.303127,-0.8919152,-0.7882476,0.1036676
14,1.077862,1.2574369,"('antisocial', 'social')",0.13246101,0.3330355,0.16499001,0.33429798,0.4584377,0.6415901,0.1831524
15,0.17134055,0.015082739,"('boring', 'funny')",-0.43427715,-0.5423942,0.070906505,0.06884031,-0.06401,-0.1528237,-0.0888137
16,-1.1553698,-1.0898522,"('unpopular', 'popular')",0.33667836,0.37714472,0.49009284,0.40228105,-0.1095328,-0.1034755,0.0060573
17,-0.23341216,-0.17977723,"('nasty', 'nice')",-0.21072793,-0.20343032,-0.75831324,-0.83017766,-0.4008178,-0.4044617,-0.0036439
18,-0.3406945,-0.282673,"('disagreeable', 'welcoming')",-0.29180545,-0.32104158,-0.8586438,-0.9798119,-0.4970479,-0.5278422,-0.0307943
19,-0.17259297,-0.3112098,"('inhospitable', 'hospitable')",-0.3688656,-0.5295969,-0.0013727881,-0.14818868,-0.1809438,-0.3296651,-0.1487213
20,0.38794065,0.53731155,"('rough', 'thoughtful')",-0.23490968,-0.12986726,0.8727506,0.8477551,0.3419272,0.4183998,0.0764726
21,-1.0117902,-0.77562875,"('immoral', 'moral')",-1.9115105,-1.7315617,-1.7663125,-1.6252086,-1.5632044,-1.3774664,0.185738
22,-0.5277065,-0.4428364,"('untrustworthy', 'trustworthy')",-0.2657041,-0.2855368,-0.90973485,-0.8930187,-0.5677152,-0.540464,0.0272512
23,-0.5390666,-0.4123545,"('insincere', 'sincere')",-2.4298608,-2.4028714,4.4953103,4.2943277,0.5087943,0.493034,-0.0157603
24,0.4726941,0.5011133,"('dishonest', 'honest')",-1.0926387,-1.1166241,0.731444,0.66975623,0.0371665,0.0180818,-0.0190847
25,-0.4217648,-0.5000451,"('egoistic', 'altruistic')",0.639813,0.5022437,1.4027216,1.2733641,0.5402566,0.4251875,-0.1150691
26,2.991145,2.855351,"('hardhearted', 'benevolent')",1.9670333,1.8538932,2.7182677,2.5557556,2.5588153,2.4216666,-0.1371487
27,0.4467312,0.39937544,"('hardhearted', 'softhearted')",-0.48405358,-0.56599283,0.7463774,0.51044565,0.2363517,0.1146094,-0.1217423
28,-0.29311982,-0.26299894,"('disloyal', 'loyal')",-0.79527766,-0.7985776,0.8332662,0.7222104,-0.0850438,-0.1131221,-0.0280783
29,-0.04684202,-0.093060255,"('unfair', 'fair')",0.15085939,0.11690393,-0.34839517,-0.46429804,-0.0814593,-0.1468181,-0.0653588
30,-0.07802537,0.09153168,"('intolerant', 'tolerant')",-0.8299394,-0.7874429,0.16080822,0.18630618,-0.2490522,-0.1698684,0.0791838
31,0.2755354,0.16328195,"('evil', 'good')",1.4905645,1.2904752,0.4352449,0.251483,0.7337816,0.5684134,-0.1653682
32,-0.16538358,-0.16380417,"('unkind', 'kind')",-1.4155055,-1.4547223,0.38522843,0.27458572,-0.3985536,-0.4479802,-0.0494266
33,0.6904196,0.53698516,"('wrong', 'right')",0.867801,0.6472566,0.4296312,0.28937644,0.6626173,0.4912061,-0.1714112
34,-0.3579064,-0.21454495,"('mean', 'honorable')",-0.8177752,-0.67841727,4.381703,4.3325124,1.0686738,1.1465167,0.0778429
35,0.4795846,0.13458748,"('corrupt', 'incorrupt')",1.2203053,1.007255,0.25421524,0.056175906,0.6513684,0.3993395,-0.2520289
36,0.3614397,0.2151145,"('hostile', 'amicable')",1.2511679,0.97769237,1.793153,1.4950417,1.1352536,0.8959495,-0.2393041
37,-0.8865731,-0.85919833,"('fake', 'genuine')",-1.6691753,-1.6063668,0.20605743,0.2005913,-0.7832303,-0.7549913,0.028239
38,-0.11665378,-0.12835014,"('untruthful', 'truthful')",-0.9139301,-1.0048696,0.44251004,0.40439722,-0.1960246,-0.2429408,-0.0469162
