,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
0,0.49588645,0.33249894,"('unsociable', 'sociable')",-0.13396901,-0.34837294,0.013978982,-0.15611717,0.1252988,-0.0573304,-0.1826292
1,-0.15823066,-0.1042835,"('unfriendly', 'friendly')",0.94464123,0.79803586,1.4232129,1.4458462,0.7365411,0.7131995,-0.0233416
2,0.6555054,0.7617159,"('unlikable', 'likable')",1.7095518,1.7852597,0.91739684,1.1096082,1.0941513,1.2188613,0.12471
3,0.12426787,0.18598938,"('repellent', 'pleasant')",-0.17003487,-0.23766434,0.6069172,0.5784404,0.1870501,0.1755885,-0.0114616
4,-0.95620155,-1.0456029,"('disliked', 'liked')",0.53723407,0.49258864,-6.555007,-6.5079656,-2.3246581,-2.3536599,-0.0290018
5,-0.6776563,-0.5513891,"('distant', 'outgoing')",0.15048215,0.15313089,-0.44817394,-0.25084013,-0.325116,-0.2163661,0.1087499
6,-0.81122243,-0.6619365,"('distant', 'open')",0.12511232,0.098937884,-0.11320164,0.026825007,-0.2664373,-0.1787245,0.0877128
7,0.91209763,0.8945665,"('insensitive', 'sensitive')",0.49042222,0.43846267,0.17140621,0.117900625,0.524642,0.4836433,-0.0409987
8,0.73418313,0.731458,"('unaffectionate', 'affectionate')",0.60471225,0.5640617,0.7482896,0.74025583,0.6957283,0.6785919,-0.0171364
9,1.1383765,1.189483,"('unaffectionate', 'caring')",1.0505843,0.94280356,1.2241112,1.2517781,1.1376907,1.1280216,-0.0096691
10,1.0442295,0.95040345,"('unsympathetic', 'sympathetic')",-0.25643423,-0.3635885,0.049389016,-0.053581037,0.2790614,0.1777446,-0.1013168
11,0.99550176,1.0282592,"('unhelpful', 'helpful')",-0.2168774,-0.25331467,1.8137685,1.8767895,0.864131,0.8839113,0.0197803
12,0.99016726,0.97434396,"('unsupportive', 'supportive')",0.86208,0.84298146,-1.7834406,-1.7580025,0.0229355,0.0197743,-0.0031612
13,0.45200863,0.38833588,"('impolite', 'polite')",-0.3242579,-0.3562073,-0.07133424,-0.16556466,0.0188055,-0.0444787,-0.0632842
14,1.4074491,1.2970649,"('antisocial', 'social')",1.5636798,1.5267718,0.09856033,-0.07725677,1.0232298,0.9155267,-0.1077031
15,0.39795,0.34751046,"('boring', 'funny')",-0.40927967,-0.4260686,0.19462657,0.23033728,0.061099,0.050593,-0.010506
16,-2.1466472,-2.1915987,"('unpopular', 'popular')",-1.4178302,-1.3733172,-0.18933232,-0.17593333,-1.2512699,-1.2469498,0.0043201
17,0.16737613,0.19474198,"('nasty', 'nice')",-0.86587733,-0.7878143,-0.27266756,-0.23799145,-0.3237229,-0.2770213,0.0467016
18,-0.3582874,-0.36570328,"('disagreeable', 'welcoming')",0.096699305,0.16677031,-0.97507477,-0.9502423,-0.412221,-0.3830584,0.0291626
