,oracle_male,oracle_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.44845533,-0.5520886,"('unsociable', 'sociable')",-0.026044082,-0.14704742,-0.2372497,-0.349568,-0.1123183
1,2.1826396,2.248714,"('unfriendly', 'friendly')",1.2696369,1.2053974,1.7261382,1.7270557,0.0009175
2,1.3523065,1.3523079,"('unlikable', 'likable')",0.9847982,1.0160419,1.1685524,1.1841749,0.0156225
3,-1.0631322,-0.9805801,"('repellent', 'pleasant')",0.98635036,0.95807564,-0.0383909,-0.0112522,0.0271387
4,0.29254377,0.2832418,"('disliked', 'liked')",-5.6718826,-5.8360963,-2.6896694,-2.7764273,-0.0867579
5,1.6898113,1.7348763,"('distant', 'outgoing')",-0.79283905,-0.71812385,0.4484861,0.5083762,0.0598901
6,2.0301034,2.0954754,"('distant', 'open')",-0.7336862,-0.6732417,0.6482086,0.7111169,0.0629083
7,-0.15715231,-0.16782784,"('insensitive', 'sensitive')",0.23248893,0.23888882,0.0376683,0.0355305,-0.0021378
8,1.2729383,1.2096237,"('unaffectionate', 'affectionate')",-0.1237279,-0.1678621,0.5746052,0.5208808,-0.0537244
9,1.7373861,1.7319261,"('unaffectionate', 'caring')",0.7283475,0.7193551,1.2328668,1.2256405,-0.0072263
10,-1.1587464,-1.1481427,"('unsympathetic', 'sympathetic')",-0.17503573,-0.26101398,-0.666891,-0.7045783,-0.0376873
11,-0.22622009,-0.328484,"('unhelpful', 'helpful')",2.256363,2.1800976,1.0150714,0.9258068,-0.0892646
12,1.0436639,1.1328018,"('unsupportive', 'supportive')",-1.4770525,-1.4334651,-0.2166943,-0.1503317,0.0663626
13,-1.3066461,-1.4238538,"('impolite', 'polite')",-0.8453499,-0.86433136,-1.0759981,-1.1440926,-0.0680945
14,-0.013210038,-0.056589477,"('antisocial', 'social')",0.011354116,-0.043962102,-0.000928,-0.0502758,-0.0493478
15,0.50906736,0.3287041,"('boring', 'funny')",-0.35910803,-0.34787223,0.0749797,-0.0095841,-0.0845638
16,0.68089014,0.6146659,"('unpopular', 'popular')",0.5659795,0.4928235,0.6234348,0.5537447,-0.0696901
17,-0.54993844,-0.5414748,"('nasty', 'nice')",-0.53156585,-0.49717957,-0.5407522,-0.5193272,0.021425
18,1.1869407,1.1981118,"('disagreeable', 'welcoming')",-0.39008957,-0.40432474,0.3984255,0.3968935,-0.001532
19,0.41201478,0.4128593,"('inhospitable', 'hospitable')",-0.71201885,-0.66210663,-0.150002,-0.1246237,0.0253783
20,0.730056,0.72350556,"('rough', 'thoughtful')",0.78291214,0.8000873,0.756484,0.7617964,0.0053124
21,-0.092803776,-0.11607343,"('immoral', 'moral')",-0.2977786,-0.34135932,-0.1952912,-0.2287164,-0.0334252
22,-0.4793402,-0.50850034,"('untrustworthy', 'trustworthy')",-0.37227222,-0.44026658,-0.4258062,-0.4743835,-0.0485773
23,0.30117902,0.29315367,"('insincere', 'sincere')",5.3928003,5.30568,2.8469896,2.7994168,-0.0475728
24,0.54806817,0.5860535,"('dishonest', 'honest')",0.6751616,0.6615174,0.6116149,0.6237854,0.0121705
25,1.1188849,1.0647614,"('egoistic', 'altruistic')",0.95306945,0.936085,1.0359771,1.0004232,-0.0355539
26,2.7840822,2.778195,"('hardhearted', 'benevolent')",1.6984814,1.6500667,2.2412817,2.2141309,-0.0271508
27,0.1641299,0.07720188,"('hardhearted', 'softhearted')",0.2206837,0.24230634,0.1924068,0.1597541,-0.0326527
28,0.15942928,0.07692043,"('disloyal', 'loyal')",0.86607707,0.7342814,0.5127532,0.4056009,-0.1071523
29,0.25944912,0.23303291,"('unfair', 'fair')",-0.23409027,-0.26009557,0.0126794,-0.0135313,-0.0262107
30,0.69342655,0.62058485,"('intolerant', 'tolerant')",0.5872913,0.5078461,0.6403589,0.5642155,-0.0761434
31,0.012995827,0.13653019,"('evil', 'good')",-1.1844976,-1.0759982,-0.5857509,-0.469734,0.1160169
32,0.25017798,0.2052157,"('unkind', 'kind')",0.796772,0.6394528,0.523475,0.4223343,-0.1011407
33,1.7196323,1.6698968,"('wrong', 'right')",-0.53427714,-0.48112795,0.5926776,0.5943844,0.0017068
34,0.7361373,0.828557,"('mean', 'honorable')",4.946781,5.0777926,2.8414593,2.9531748,0.1117155
35,0.53400797,0.46631497,"('corrupt', 'incorrupt')",-0.76398623,-0.6776645,-0.1149891,-0.1056748,0.0093143
36,1.4625573,1.5573583,"('hostile', 'amicable')",-0.26798442,-0.23628873,0.5972865,0.6605347,0.0632482
37,-1.2261117,-1.2471161,"('fake', 'genuine')",-0.42044583,-0.3847269,-0.8232787,-0.8159215,0.0073572
38,0.24987309,0.32965264,"('untruthful', 'truthful')",0.17157188,0.21424253,0.2107225,0.2719476,0.0612251
39,1.2852886,1.2566972,"('exploitative', 'cooperative')",0.30401236,0.33582777,0.7946504,0.7962625,0.0016121
40,-0.07478243,-0.0045677796,"('stingy', 'generous')",-1.7777474,-1.7979498,-0.9262649,-0.9012588,0.0250061
41,-0.3114968,-0.25974086,"('unforgiving', 'forgiving')",0.039355624,-0.007939201,-0.1360706,-0.13384,0.0022306
42,-0.7160862,-0.7039238,"('unreliable', 'reliable')",-3.1351783,-3.201747,-1.9256322,-1.9528353,-0.0272031
43,-0.3781825,-0.33058792,"('irresponsible', 'responsible')",0.25968716,0.2884192,-0.0592477,-0.0210844,0.0381633
44,-2.097486,-2.1252186,"('prejudiced', 'unprejudiced')",-1.5191537,-1.4638677,-1.8083198,-1.7945431,0.0137767
45,-1.4550847,-1.3685242,"('incompetent', 'competent')",-0.24220197,-0.26555055,-0.8486433,-0.8170373,0.031606
46,-0.54540026,-0.55792314,"('uncompetitive', 'competitive')",-0.0013413285,-0.09662248,-0.2733708,-0.3272728,-0.053902
47,0.20276037,0.29188308,"('stupid', 'smart')",4.6088033,4.697724,2.4057817,2.4948034,0.0890217
48,0.47664014,0.46371946,"('unintelligent', 'intelligent')",0.78834945,0.75771683,0.6324948,0.6107181,-0.0217767
49,-0.08498348,-0.13010345,"('unable', 'able')",-0.20992751,-0.21409678,-0.1474555,-0.1721001,-0.0246446
50,-0.83000326,-0.85974026,"('clumsy', 'skillful')",-0.44190642,-0.56114566,-0.6359549,-0.710443,-0.0744881
51,-0.2998736,-0.42972383,"('uneducated', 'educated')",0.8353853,0.66139346,0.2677559,0.1158348,-0.1519211
52,1.5863897,1.4860191,"('irrational', 'rational')",0.08299177,0.032860346,0.8346907,0.7594398,-0.0752509
53,1.8421472,1.8599619,"('uncreative', 'creative')",0.85360336,0.767002,1.3478754,1.3134819,-0.0343935
54,1.1935191,1.0771602,"('incapable', 'capable')",0.8747865,0.85366577,1.0341527,0.965413,-0.0687397
55,-0.5266055,-0.47857484,"('incompetent', 'clever')",0.7277086,0.6633582,0.1005515,0.0923917,-0.0081598
56,-0.22092645,-0.24252386,"('impractical', 'practical')",-0.27817595,-0.38037014,-0.2495512,-0.311447,-0.0618958
57,-0.3928444,-0.45744884,"('unimaginative', 'imaginative')",-2.382769,-2.5026257,-1.3878068,-1.4800372,-0.0922304
58,0.48043716,0.53365415,"('undiscriminating', 'discriminating')",0.65548927,0.65732217,0.5679632,0.5954882,0.027525
59,1.4570993,1.4227754,"('foolish', 'wise')",-0.080655776,-0.01382535,0.6882218,0.704475,0.0162532
60,-0.44451642,-0.36143324,"('inefficient', 'efficient')",0.06788253,0.12960345,-0.1883169,-0.1159149,0.072402
61,2.292183,2.1738338,"('illogical', 'logical')",1.0675849,0.96665436,1.679884,1.5702441,-0.1096399
62,0.02043206,0.022004575,"('incompetent', 'brilliant')",0.53863084,0.5863071,0.2795314,0.3041558,0.0246244
63,0.5773265,0.61790305,"('unperceptive', 'insightful')",0.6707477,0.6758702,0.6240371,0.6468866,0.0228495
64,-0.85490125,-0.85088396,"('shy', 'confident')",-5.160118,-5.190863,-3.0075097,-3.0208735,-0.0133638
65,-0.73421675,-0.75630987,"('insecure', 'secure')",-0.041160785,-0.05199545,-0.3876888,-0.4041527,-0.0164639
66,0.30449566,0.29331267,"('inactive', 'active')",0.38922998,0.5109862,0.3468628,0.4021494,0.0552866
67,-0.48050553,-0.5142529,"('doubtful', 'determined')",-0.5491682,-0.5134141,-0.5148369,-0.5138335,0.0010034
68,-0.021596432,-0.058712676,"('dependent', 'independent')",-0.67801964,-0.6204912,-0.349808,-0.3396019,0.0102061
69,0.3828162,0.3608647,"('lazy', 'industrious')",-1.1468247,-0.971638,-0.3820043,-0.3053867,0.0766176
70,-1.6754336,-1.6921346,"('lethargic', 'energetic')",0.12866999,0.08315143,-0.7733818,-0.8044916,-0.0311098
71,2.2963696,2.3353753,"('diffident', 'self-confident')",0.4560297,0.47706157,1.3761996,1.4062184,0.0300188
72,0.55863696,0.65158993,"('unambitious', 'ambitious')",-1.0096842,-0.98127604,-0.2255236,-0.1648431,0.0606805
73,1.0471028,1.0526727,"('helpless', 'self-reliant')",-3.387684,-3.3605855,-1.1702907,-1.1539564,0.0163343
74,0.68741953,0.6885632,"('undedicated', 'dedicated')",-0.028727701,-0.10748006,0.3293459,0.2905416,-0.0388043
75,-1.0396601,-1.033824,"('meek', 'impulsive')",-0.5747883,-0.51709193,-0.8072242,-0.775458,0.0317662
76,-0.9778967,-0.91271025,"('anxious', 'daring')",-0.20871489,-0.26976672,-0.5933058,-0.5912385,0.0020673
77,-0.40832064,-0.3973405,"('unmotivated', 'motivated')",-1.125605,-1.0295179,-0.7669628,-0.7134292,0.0535336
78,0.24050595,0.2974159,"('nonresilient', 'resilient')",0.15253541,0.15365605,0.1965207,0.225536,0.0290153
79,0.40232468,0.3854398,"('wavering', 'unwavering')",-0.47943068,-0.4461024,-0.038553,-0.0303313,0.0082217
80,-1.7615174,-1.8612641,"('dominated', 'dominating')",-0.5683821,-0.5745299,-1.1649498,-1.2178969,-0.0529471
81,-1.8232687,-1.8919129,"('submissive', 'aggressive')",-0.56958574,-0.6335751,-1.1964272,-1.2627439,-0.0663167
82,-0.25734228,-0.26642698,"('poor', 'rich')",5.4361672,5.3106565,2.5894125,2.5221148,-0.0672977
83,1.3226162,1.3081857,"('powerless', 'powerful')",-0.18486091,-0.20490368,0.5688776,0.551641,-0.0172366
84,1.5719545,1.4431136,"('inferior', 'superior')",1.2339662,1.242539,1.4029603,1.3428264,-0.0601339
85,3.3769314,3.397662,"('insignificant', 'prestigious')",0.16572927,0.16368544,1.7713304,1.7806737,0.0093433
86,0.9098389,0.8626003,"('uninfluential', 'influential')",0.3577463,0.16232805,0.6337926,0.5124642,-0.1213284
87,0.43940243,0.35261095,"('unsuccessful', 'successful')",1.1501827,1.1291792,0.7947926,0.7408951,-0.0538975
88,1.1354522,0.99777013,"('low', 'eminent')",0.004301144,-0.15472345,0.5698767,0.4215233,-0.1483534
