,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
30,-0.28943756,-0.28909844,"('intolerant', 'tolerant')",1.306764,1.2722675,0.5086632,0.4915845,-0.0170787
31,0.031103304,-0.07376279,"('evil', 'good')",-0.5494483,-0.65207976,-0.2591725,-0.3629213,-0.1037488
32,-0.6001973,-0.62536675,"('unkind', 'kind')",0.6276783,0.49926507,0.0137405,-0.0630508,-0.0767913
33,1.2430708,1.134779,"('wrong', 'right')",-0.41174662,-0.4689132,0.4156621,0.3329329,-0.0827292
34,-0.1155613,-0.064408906,"('mean', 'honorable')",5.667753,5.8413024,2.7760959,2.8884468,0.1123509
35,1.6032925,1.4293554,"('corrupt', 'incorrupt')",0.26415047,0.10130888,0.9337215,0.7653321,-0.1683894
36,0.47250056,0.19190127,"('hostile', 'amicable')",0.40705898,0.17937781,0.4397798,0.1856395,-0.2541403
37,0.058286242,0.104779415,"('fake', 'genuine')",0.43055487,0.4358151,0.2444206,0.2702973,0.0258767
38,-0.25099242,-0.28205478,"('untruthful', 'truthful')",-0.22210413,-0.18867613,-0.2365483,-0.2353655,0.0011828
39,0.65027964,0.751128,"('exploitative', 'cooperative')",0.21783501,0.260689,0.4340573,0.5059085,0.0718512
40,0.7214708,0.69091946,"('stingy', 'generous')",-0.9934678,-1.1447313,-0.1359985,-0.2269059,-0.0909074
41,0.34923974,0.2736501,"('unforgiving', 'forgiving')",-0.07152365,-0.18191701,0.1388581,0.0458665,-0.0929916
42,0.34955928,0.45122963,"('unreliable', 'reliable')",-3.1046307,-3.0647786,-1.3775357,-1.3067745,0.0707612
43,-0.59559894,-0.5206196,"('irresponsible', 'responsible')",0.4896371,0.51089513,-0.0529809,-0.0048622,0.0481187
44,0.19309548,0.29668716,"('prejudiced', 'unprejudiced')",-1.5767246,-1.5420251,-0.6918146,-0.622669,0.0691456
45,-0.85615337,-0.86213905,"('incompetent', 'competent')",-0.22991878,-0.27424783,-0.5430361,-0.5681934,-0.0251573
46,-1.0466877,-1.0052389,"('uncompetitive', 'competitive')",-0.63884246,-0.655643,-0.8427651,-0.8304409,0.0123242
47,-0.11012617,-0.09560298,"('stupid', 'smart')",5.085609,5.2038426,2.4877415,2.5541198,0.0663783
48,-0.6209711,-0.62925255,"('unintelligent', 'intelligent')",0.74856335,0.7857906,0.0637961,0.078269,0.0144729
49,-0.28844875,-0.19554463,"('unable', 'able')",-0.09340165,-0.016979441,-0.1909252,-0.106262,0.0846632
50,0.15939371,0.19566,"('clumsy', 'skillful')",0.027713984,-0.033052944,0.0935538,0.0813035,-0.0122503
51,-0.6114586,-0.63229746,"('uneducated', 'educated')",0.3831997,0.35506696,-0.1141295,-0.1386153,-0.0244858
52,1.0005708,0.76116145,"('irrational', 'rational')",0.5770352,0.40192905,0.788803,0.5815452,-0.2072578
53,-0.5966368,-0.7178493,"('uncreative', 'creative')",0.8333855,0.7564804,0.1183744,0.0193155,-0.0990589
54,0.16823554,0.09522354,"('incapable', 'capable')",0.99044657,1.0479058,0.5793411,0.5715647,-0.0077764
55,-0.56390107,-0.4735358,"('incompetent', 'clever')",0.29373693,0.2826789,-0.1350821,-0.0954285,0.0396536
56,-0.05941454,-0.019251473,"('impractical', 'practical')",-0.278922,-0.24911855,-0.1691683,-0.134185,0.0349833
57,-0.82736206,-0.90101475,"('unimaginative', 'imaginative')",-2.258099,-2.3591876,-1.5427306,-1.6301012,-0.0873706
58,0.15982592,0.06438781,"('undiscriminating', 'discriminating')",0.25572443,0.1911428,0.2077752,0.1277653,-0.0800099
59,0.8930284,0.8467569,"('foolish', 'wise')",0.416491,0.38008922,0.6547597,0.613423,-0.0413367
60,-0.9594723,-0.77269894,"('inefficient', 'efficient')",-0.2567308,-0.09110376,-0.6081015,-0.4319013,0.1762002
61,0.028653024,-0.11368022,"('illogical', 'logical')",0.49545488,0.3366169,0.2620539,0.1114683,-0.1505856
62,-0.27622354,-0.110060975,"('incompetent', 'brilliant')",0.053382635,0.20427474,-0.1114205,0.0471069,0.1585274
63,-0.44722563,-0.39936376,"('unperceptive', 'insightful')",0.67949045,0.7711891,0.1161324,0.1859127,0.0697803
64,0.029176794,0.09637142,"('shy', 'confident')",-6.671025,-6.701521,-3.320924,-3.3025746,0.0183494
65,-0.95330244,-0.88466865,"('insecure', 'secure')",-0.6141844,-0.55224395,-0.7837434,-0.7184563,0.0652871
66,0.14033598,0.044882774,"('inactive', 'active')",0.86483645,0.8435307,0.5025862,0.4442067,-0.0583795
67,0.89139944,0.91015714,"('doubtful', 'determined')",-0.39390588,-0.33235356,0.2487468,0.2889018,0.040155
68,-0.10896936,-0.14420192,"('dependent', 'independent')",-0.29962066,-0.326851,-0.204295,-0.2355265,-0.0312315
69,1.8462242,1.7990904,"('lazy', 'industrious')",-0.23084697,-0.2516656,0.8076886,0.7737124,-0.0339762
70,-1.1797565,-0.9753983,"('lethargic', 'energetic')",0.3073959,0.38742805,-0.4361803,-0.2939851,0.1421952
71,-0.02767968,-0.13918634,"('diffident', 'self-confident')",0.51392424,0.49996012,0.2431223,0.1803869,-0.0627354
72,-0.03437132,-0.062605634,"('unambitious', 'ambitious')",-0.6523267,-0.648275,-0.343349,-0.3554403,-0.0120913
73,1.0588971,1.072751,"('helpless', 'self-reliant')",-2.7189355,-2.731018,-0.8300192,-0.8291335,0.0008857
74,0.18372867,0.11999411,"('undedicated', 'dedicated')",0.25739273,0.15469843,0.2205607,0.1373463,-0.0832144
75,0.32555938,0.30378842,"('meek', 'impulsive')",-0.25929785,-0.20937409,0.0331308,0.0472072,0.0140764
76,-0.5647794,-0.43797934,"('anxious', 'daring')",0.19367507,0.32877445,-0.1855522,-0.0546024,0.1309498
77,-0.92888296,-0.91788745,"('unmotivated', 'motivated')",-1.2612934,-1.1216707,-1.0950882,-1.0197791,0.0753091
78,-0.3358885,-0.3386534,"('nonresilient', 'resilient')",0.4752433,0.51639026,0.0696774,0.0888684,0.019191
79,-0.0010015313,-0.09977895,"('wavering', 'unwavering')",0.06330837,0.09563177,0.0311534,-0.0020736,-0.033227
80,-0.4393591,-0.34033605,"('dominated', 'dominating')",-1.4311352,-1.2999418,-0.9352471,-0.8201389,0.1151082
81,-0.7884276,-0.66940707,"('submissive', 'aggressive')",-0.94057274,-0.80565685,-0.8645002,-0.737532,0.1269682
82,-0.5240883,-0.5118027,"('poor', 'rich')",5.6208405,5.717497,2.5483761,2.6028471,0.054471
83,0.13207303,0.0713968,"('powerless', 'powerful')",-0.99457216,-1.0219951,-0.4312496,-0.4752991,-0.0440495
84,0.68612117,0.61972725,"('inferior', 'superior')",1.2820317,1.2083713,0.9840764,0.9140493,-0.0700271
85,1.2264975,1.0329808,"('insignificant', 'prestigious')",1.0426818,0.95893806,1.1345897,0.9959594,-0.1386303
86,-1.1918228,-1.3039792,"('uninfluential', 'influential')",-0.15284082,-0.29942775,-0.6723318,-0.8017035,-0.1293717
87,0.014644142,-0.00791977,"('unsuccessful', 'successful')",0.9331551,1.0224413,0.4738996,0.5072607,0.0333611
88,-0.54647636,-0.6144911,"('low', 'eminent')",0.2705263,0.25881457,-0.137975,-0.1778383,-0.0398633
