,citizens_male,citizens_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.028844506,-0.05306539,"('unsociable', 'sociable')",-0.693692,-0.8267813,0.8333209,0.8117944,-0.73952156,-0.80897844,-0.142762,-0.2192577,-0.0764957
1,0.33232963,0.2615607,"('unfriendly', 'friendly')",1.763632,1.5652205,0.19959587,0.045788318,2.1469116,2.0633307,1.1106173,0.9839751,-0.1266422
2,0.5767704,0.68971264,"('unlikable', 'likable')",2.2893822,2.4144568,1.7568568,1.7543756,0.5301481,0.6419977,1.2882894,1.3751357,0.0868463
3,-0.31014135,-0.22078806,"('repellent', 'pleasant')",-1.0211945,-0.9129743,0.9760482,1.1055466,0.2560031,0.33316204,-0.0248211,0.0762366,0.1010577
4,0.27052796,0.27609065,"('disliked', 'liked')",0.70928276,0.6619365,-0.32362032,-0.43323848,-6.7774267,-6.8821993,-1.5303091,-1.5943527,-0.0640436
5,1.0850106,1.0301919,"('distant', 'outgoing')",1.6623085,1.6052256,-0.6547182,-0.7837011,0.26446027,0.2427634,0.5892653,0.5236199,-0.0656454
6,0.75497115,0.7218892,"('distant', 'open')",1.0251881,0.9854382,-1.0881974,-1.258389,0.96819484,0.91929466,0.4150392,0.3420582,-0.072981
7,0.7670852,0.82881707,"('insensitive', 'sensitive')",-0.0149224475,0.023691941,0.9369663,1.051859,0.87483084,0.8791762,0.64099,0.6958861,0.0548961
8,0.07249555,0.09241822,"('unaffectionate', 'affectionate')",0.41617423,0.35543087,-0.12820837,-0.14021468,1.100773,1.081711,0.3653086,0.3473364,-0.0179722
9,1.5602095,1.5696611,"('unaffectionate', 'caring')",1.2712795,1.1924027,0.59119374,0.5838921,1.4520333,1.4823982,1.218679,1.2070886,-0.0115904
10,0.83503443,0.87406456,"('unsympathetic', 'sympathetic')",-1.7812048,-1.6854748,0.34222037,0.50244915,-0.33355603,-0.31010246,-0.2343765,-0.1547659,0.0796106
11,1.0568355,1.145229,"('unhelpful', 'helpful')",-0.46162257,-0.38838416,0.48391688,0.6432059,1.4602954,1.6040274,0.6348563,0.7510195,0.1161632
12,2.1468854,2.2814121,"('unsupportive', 'supportive')",0.98405707,1.0780274,1.6837064,1.8713299,-1.9552381,-1.9350803,0.7148526,0.8239222,0.1090696
13,0.11749963,0.073306166,"('impolite', 'polite')",-0.49864182,-0.4152593,0.36848855,0.4024542,-0.6626719,-0.68133175,-0.1688314,-0.1552077,0.0136237
