,altera_male,altera_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.4866931,-0.9385886,"('unsociable', 'sociable')",-0.41508046,-0.61270857,-0.4508868,-0.7756486,-0.3247618
1,-1.348931,-0.7393651,"('unfriendly', 'friendly')",1.1679368,1.0728697,-0.0904971,0.1667523,0.2572494
2,0.053268626,-0.3117751,"('unlikable', 'likable')",0.76049334,0.57802016,0.406881,0.1331225,-0.2737585
3,0.19637531,0.26029262,"('repellent', 'pleasant')",1.1054453,1.2464883,0.6509103,0.7533905,0.1024802
4,-0.46139964,-0.22765657,"('disliked', 'liked')",-5.835285,-5.8198547,-3.1483424,-3.0237556,0.1245868
5,-1.1296726,-0.4654185,"('distant', 'outgoing')",-0.5006645,-0.27165866,-0.8151686,-0.3685386,0.44663
6,-1.3172613,-0.50325817,"('distant', 'open')",-0.8408635,-0.6336243,-1.0790625,-0.5684413,0.5106212
7,-0.19253138,-0.31560433,"('insensitive', 'sensitive')",0.0239502,0.17721198,-0.0842906,-0.0691962,0.0150944
8,-0.51607776,-0.088300064,"('unaffectionate', 'affectionate')",0.50964093,0.3889228,-0.0032184,0.1503114,0.1535298
9,-0.8400521,-0.34463915,"('unaffectionate', 'caring')",0.79507095,0.90035486,-0.0224906,0.2778578,0.3003484
10,-0.5656751,-1.1242846,"('unsympathetic', 'sympathetic')",-1.1460141,-1.3918264,-0.8558446,-1.2580554,-0.4022108
11,0.034027785,-0.43010205,"('unhelpful', 'helpful')",1.4490212,1.3615721,0.7415245,0.465735,-0.2757895
12,-0.09292577,0.16948926,"('unsupportive', 'supportive')",-2.041891,-1.9239796,-1.0674084,-0.8772452,0.1901632
13,-0.76662976,-1.7434968,"('impolite', 'polite')",-1.2017603,-1.482404,-0.984195,-1.6129503,-0.6287553
14,0.90966016,0.38620827,"('antisocial', 'social')",0.35855246,0.19170317,0.6341063,0.2889557,-0.3451506
15,-0.29232502,-0.45887476,"('boring', 'funny')",0.21244588,0.054983884,-0.0399396,-0.2019454,-0.1620058
16,-1.3275146,-1.0815145,"('unpopular', 'popular')",0.39344358,0.31073028,-0.4670355,-0.3853921,0.0816434
17,-1.1329012,-1.1086113,"('nasty', 'nice')",-0.28950468,-0.3071126,-0.7112029,-0.707862,0.0033409
18,-0.65292656,-0.3179976,"('disagreeable', 'welcoming')",-0.40009552,-0.27348244,-0.5265111,-0.29574,0.2307711
19,-1.704062,-1.345781,"('inhospitable', 'hospitable')",-0.658287,-0.5692071,-1.1811745,-0.957494,0.2236805
20,0.43358842,0.19660309,"('rough', 'thoughtful')",0.6399758,0.5348429,0.5367821,0.365723,-0.1710591
21,0.2788786,-0.51948696,"('immoral', 'moral')",-0.25073963,-0.42662272,0.0140695,-0.4730548,-0.4871243
22,0.022675699,-0.36274415,"('untrustworthy', 'trustworthy')",-0.94940144,-1.054604,-0.4633629,-0.7086741,-0.2453112
23,-0.3273332,-0.39237687,"('insincere', 'sincere')",5.16155,5.1482625,2.4171085,2.3779428,-0.0391657
24,-0.90586543,-1.36626,"('dishonest', 'honest')",0.30014563,0.35901773,-0.3028599,-0.5036212,-0.2007613
25,-0.23020081,0.25399885,"('egoistic', 'altruistic')",1.6948518,1.6859351,0.7323255,0.969967,0.2376415
26,-0.07638219,-0.05329363,"('hardhearted', 'benevolent')",1.6751717,1.2256657,0.7993948,0.5861861,-0.2132087
27,-0.08052339,0.083302364,"('hardhearted', 'softhearted')",0.88378394,0.85755193,0.4016303,0.4704272,0.0687969
28,-0.6650403,-0.5714525,"('disloyal', 'loyal')",1.0366457,1.0130101,0.1858027,0.2207788,0.0349761
29,-0.6549893,-0.41330168,"('unfair', 'fair')",-0.46598482,-0.455274,-0.560487,-0.4342878,0.1261992
30,0.30094138,-0.32717547,"('intolerant', 'tolerant')",0.8801447,0.7909365,0.590543,0.2318805,-0.3586625
31,-1.5024465,-0.736034,"('evil', 'good')",-0.6399197,-0.54050756,-1.0711831,-0.6382707,0.4329124
32,-0.22756538,-0.5306617,"('unkind', 'kind')",0.73144895,0.344086,0.2519418,-0.0932879,-0.3452297
33,-0.32873604,-0.168553,"('wrong', 'right')",-0.5485295,-0.4594773,-0.4386328,-0.3140152,0.1246176
34,-0.09912685,0.024306476,"('mean', 'honorable')",5.13324,5.275932,2.5170567,2.6501191,0.1330624
35,-0.8519659,-0.21482377,"('corrupt', 'incorrupt')",-0.59373057,-0.40504026,-0.7228482,-0.309932,0.4129162
36,-1.183568,-0.37530664,"('hostile', 'amicable')",-0.21872462,-0.13279021,-0.7011463,-0.2540484,0.4470979
37,-0.03372428,0.004334759,"('fake', 'genuine')",-0.20682289,-0.16495495,-0.1202736,-0.0803101,0.0399635
38,-0.28838053,-0.15450166,"('untruthful', 'truthful')",-0.2512593,-0.16191006,-0.2698199,-0.1582059,0.111614
39,-0.37520748,-0.56101465,"('exploitative', 'cooperative')",0.14169507,0.021656962,-0.1167562,-0.2696788,-0.1529226
40,-0.14369082,-0.017397936,"('stingy', 'generous')",-1.5187997,-1.4374943,-0.8312452,-0.7274461,0.1037991
41,0.032475177,-0.12364216,"('unforgiving', 'forgiving')",-0.00320666,-0.12719339,0.0146343,-0.1254178,-0.1400521
42,0.122531116,0.12673286,"('unreliable', 'reliable')",-3.27867,-3.330835,-1.5780694,-1.6020511,-0.0239817
43,-0.03479924,-0.3889381,"('irresponsible', 'responsible')",-0.081202246,-0.36797678,-0.0580007,-0.3784574,-0.3204567
44,-0.32968977,-0.8188681,"('prejudiced', 'unprejudiced')",-1.5137424,-1.7215186,-0.9217161,-1.2701933,-0.3484772
45,-0.5253934,-0.77277344,"('incompetent', 'competent')",-0.06702321,-0.28229487,-0.2962083,-0.5275341,-0.2313258
46,-0.017110515,-0.5545372,"('uncompetitive', 'competitive')",-1.023881,-1.1238962,-0.5204957,-0.8392167,-0.318721
47,-0.42168355,-0.6276933,"('stupid', 'smart')",4.472167,4.494878,2.0252419,1.9335923,-0.0916496
48,0.3431032,0.08904731,"('unintelligent', 'intelligent')",0.8545376,0.7840308,0.5988204,0.4365391,-0.1622813
49,0.14094773,0.3043485,"('unable', 'able')",-0.20802796,0.07977405,-0.0335401,0.1920613,0.2256014
50,-0.5332359,-0.01941982,"('clumsy', 'skillful')",-0.12171256,-0.09928235,-0.3274742,-0.0593511,0.2681231
51,-0.10366683,-0.49156913,"('uneducated', 'educated')",0.21508758,-0.003988128,0.0557104,-0.2477786,-0.303489
52,-1.217889,-0.8603453,"('irrational', 'rational')",0.22328413,0.25224054,-0.4973024,-0.3040524,0.19325
53,-1.6135249,-1.0066074,"('uncreative', 'creative')",0.14136407,0.15676272,-0.7360804,-0.4249223,0.3111581
54,-0.69575876,-0.28659892,"('incapable', 'capable')",0.5391638,0.61427605,-0.0782975,0.1638386,0.2421361
55,0.21304479,-0.3943798,"('incompetent', 'clever')",0.49419436,0.3151678,0.3536196,-0.039606,-0.3932256
56,0.6890017,0.3015339,"('impractical', 'practical')",-0.50226414,-0.6271479,0.0933688,-0.162807,-0.2561758
57,-0.28297257,-0.4832383,"('unimaginative', 'imaginative')",-2.795369,-3.0526273,-1.5391707,-1.7679328,-0.2287621
58,-0.029006824,0.040193204,"('undiscriminating', 'discriminating')",0.37173405,0.27796856,0.1713636,0.1590809,-0.0122827
59,-0.48894885,0.10758092,"('foolish', 'wise')",-0.08990404,0.17616981,-0.2894264,0.1418754,0.4313018
60,0.86055064,0.17218058,"('inefficient', 'efficient')",-0.02416903,-0.075385734,0.4181908,0.0483974,-0.3697934
61,-0.9508503,-1.1801873,"('illogical', 'logical')",0.32016644,0.060576424,-0.3153419,-0.5598055,-0.2444636
62,0.2520895,-0.28233847,"('incompetent', 'brilliant')",0.49289367,0.57540774,0.3724916,0.1465346,-0.225957
63,0.077204056,0.029783,"('unperceptive', 'insightful')",0.21607575,0.19285694,0.1466399,0.11132,-0.0353199
64,-0.104716726,-0.44225052,"('shy', 'confident')",-5.7633996,-5.7430573,-2.9340582,-3.092654,-0.1585958
65,0.28785214,-0.40152913,"('insecure', 'secure')",-0.29797876,-0.3054099,-0.0050633,-0.3534695,-0.3484062
66,-1.713288,-1.4296485,"('inactive', 'active')",-0.51000136,-0.4993227,-1.1116446,-0.9644856,0.147159
67,0.41394773,0.1704233,"('doubtful', 'determined')",-0.66885966,-0.8519484,-0.127456,-0.3407626,-0.2133066
68,0.28750366,0.13521269,"('dependent', 'independent')",-0.8369541,-0.6232646,-0.2747252,-0.244026,0.0306992
69,-0.7174865,-0.047102243,"('lazy', 'industrious')",-0.5967342,-0.43680644,-0.6571103,-0.2419543,0.415156
70,0.16452688,-0.19321747,"('lethargic', 'energetic')",-0.34858924,-0.5036173,-0.0920312,-0.3484174,-0.2563862
71,-0.4173852,-0.070511594,"('diffident', 'self-confident')",0.1719378,0.2883523,-0.1227237,0.1089204,0.2316441
72,0.6244311,0.570405,"('unambitious', 'ambitious')",-0.35079783,-0.18317124,0.1368166,0.1936169,0.0568003
73,0.6070453,0.7655293,"('helpless', 'self-reliant')",-2.6130779,-2.4446511,-1.0030162,-0.8395609,0.1634553
74,0.37621891,0.53163373,"('undedicated', 'dedicated')",-0.28251594,-0.52911,0.0468515,0.0012619,-0.0455896
75,-0.33196458,-0.30128494,"('meek', 'impulsive')",-0.7312689,-0.74213934,-0.5316167,-0.5217121,0.0099046
76,0.20006324,-0.2612442,"('anxious', 'daring')",-0.37925607,-0.49322397,-0.0895964,-0.3772341,-0.2876377
77,-0.65332466,-0.75132066,"('unmotivated', 'motivated')",-1.0030122,-0.7962287,-0.8281684,-0.7737747,0.0543937
78,0.039918575,0.26621562,"('nonresilient', 'resilient')",0.10124491,0.24682061,0.0705817,0.2565181,0.1859364
79,-1.6752079,-1.2344157,"('wavering', 'unwavering')",-0.7488572,-0.72996956,-1.2120326,-0.9821926,0.22984
80,0.100565225,-0.8059254,"('dominated', 'dominating')",-0.96667707,-0.96777654,-0.4330559,-0.886851,-0.4537951
81,0.9183387,-0.29979265,"('submissive', 'aggressive')",-0.505952,-0.6743245,0.2061934,-0.4870586,-0.693252
82,-0.4853206,-0.5421317,"('poor', 'rich')",5.786194,5.7195716,2.6504366,2.5887198,-0.0617168
83,-0.067127235,-0.3297668,"('powerless', 'powerful')",-0.9374278,-0.857242,-0.5022776,-0.5935044,-0.0912268
84,0.5709384,0.58592904,"('inferior', 'superior')",0.7771894,0.9844057,0.6740639,0.7851673,0.1111034
85,-1.1426092,-0.7580329,"('insignificant', 'prestigious')",-0.023732543,-0.19276343,-0.5831709,-0.4753982,0.1077727
86,-0.39517772,-0.580369,"('uninfluential', 'influential')",-0.29942545,-0.6348955,-0.3473016,-0.6076323,-0.2603307
87,-0.5793218,-0.94305754,"('unsuccessful', 'successful')",0.90542483,0.97335124,0.1630515,0.0151469,-0.1479046
88,-0.33629155,-0.31620824,"('low', 'eminent')",-0.27699903,-0.38689783,-0.3066453,-0.351553,-0.0449077
