,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
17,0.5564317,0.57876664,"('nasty', 'nice')",-0.5180116,-0.51920414,-0.378143,-0.35280162,-0.113241,-0.0977464,0.0154946
18,-0.54199106,-0.3810657,"('disagreeable', 'welcoming')",0.08140518,0.23577815,-0.64274657,-0.7056736,-0.3677775,-0.2836537,0.0841238
19,-0.38698685,-0.2855139,"('inhospitable', 'hospitable')",-0.40059388,-0.34039727,-0.60680383,-0.56240714,-0.4647949,-0.3961061,0.0686888
20,-0.54963905,-0.46357778,"('rough', 'thoughtful')",-0.03353479,0.03940397,0.7569225,0.7714479,0.0579162,0.115758,0.0578418
21,-0.90007424,-0.78210247,"('immoral', 'moral')",-0.5563728,-0.4194132,-0.8799246,-0.76494384,-0.7787906,-0.6554865,0.1233041
22,-1.7086722,-1.6456522,"('untrustworthy', 'trustworthy')",-0.7667617,-0.6624851,-1.3187398,-1.2842591,-1.2647246,-1.1974655,0.0672591
23,-0.7697056,-0.66773915,"('insincere', 'sincere')",-1.0341085,-0.8940039,5.627058,5.586059,1.2744146,1.3414386,0.067024
24,-0.18443558,-0.12721053,"('dishonest', 'honest')",-0.7737264,-0.7569772,0.39983717,0.41847554,-0.1861083,-0.1552374,0.0308709
25,1.0489321,1.0218084,"('egoistic', 'altruistic')",0.72528315,0.6601128,1.752544,1.7584248,1.1755864,1.146782,-0.0288044
26,1.3777865,1.380589,"('hardhearted', 'benevolent')",1.4799471,1.4174492,2.1566803,2.1174753,1.6714713,1.6385045,-0.0329668
27,0.55586267,0.61465514,"('hardhearted', 'softhearted')",-0.25489593,-0.22992608,1.0656393,1.0122668,0.4555353,0.4656653,0.01013
28,-0.5137564,-0.5577229,"('disloyal', 'loyal')",-0.87922484,-0.9666027,0.90578717,0.81764764,-0.162398,-0.2355593,-0.0731613
29,-0.6339489,-0.76746523,"('unfair', 'fair')",-0.22753033,-0.3119287,-0.2032257,-0.33302826,-0.3549017,-0.4708074,-0.1159057
30,-1.6446736,-1.5445433,"('intolerant', 'tolerant')",-1.1799774,-1.1413319,0.3644878,0.33915925,-0.8200544,-0.7822386,0.0378158
31,0.42050996,0.5211656,"('evil', 'good')",0.7970771,0.8493419,-0.31211168,-0.36165443,0.3018251,0.3362844,0.0344593
32,-0.65992963,-0.64443094,"('unkind', 'kind')",-0.43925852,-0.43152642,0.5521583,0.49107558,-0.1823433,-0.1949606,-0.0126173
33,0.5711852,0.39190742,"('wrong', 'right')",1.1231905,0.99728453,-0.34973937,-0.40240294,0.4482121,0.3289297,-0.1192824
34,-0.6097475,-0.41556183,"('mean', 'honorable')",-0.5741424,-0.39634788,5.1157303,5.252108,1.3106135,1.4800661,0.1694526
35,0.2840071,-0.04240133,"('corrupt', 'incorrupt')",-0.13357079,-0.39678752,-0.16231374,-0.31008196,-0.0039591,-0.2497569,-0.2457978
36,0.21123149,0.15756673,"('hostile', 'amicable')",0.2908678,0.2162471,-0.08106071,-0.22551383,0.1403462,0.0494333,-0.0909129
37,-0.035398904,-0.021934228,"('fake', 'genuine')",-0.43711153,-0.3840777,-0.11066972,-0.111431204,-0.1943934,-0.172481,0.0219124
38,-0.5171412,-0.54909974,"('untruthful', 'truthful')",-0.3216821,-0.30746913,-0.218379,-0.17285363,-0.3524008,-0.3431408,0.00926
39,0.2623092,0.28570887,"('exploitative', 'cooperative')",0.61558443,0.72918946,0.22343856,0.31297323,0.3671107,0.4426239,0.0755132
40,0.6102629,0.6514601,"('stingy', 'generous')",0.52385724,0.54606783,-1.6684728,-1.7973328,-0.1781176,-0.199935,-0.0218174
41,-1.256082,-1.108658,"('unforgiving', 'forgiving')",-0.016219731,0.14447257,-0.03885577,-0.11288622,-0.4370525,-0.3590238,0.0780287
42,0.10161474,0.15776366,"('unreliable', 'reliable')",0.076386586,0.2217356,-3.4919562,-3.4447339,-1.1046516,-1.0217449,0.0829067
43,-0.8382717,-0.689787,"('irresponsible', 'responsible')",-1.7011553,-1.533438,-0.097244576,-0.014621161,-0.8788905,-0.7459487,0.1329418
44,0.13751902,0.05145564,"('prejudiced', 'unprejudiced')",-0.62139446,-0.5951395,-1.3539975,-1.3775948,-0.6126243,-0.6404262,-0.0278019
45,-2.0648906,-1.8040695,"('incompetent', 'competent')",-1.5603951,-1.2790734,-0.59231305,-0.5672821,-1.4058663,-1.2168083,0.189058
46,-1.9601574,-1.8107483,"('uncompetitive', 'competitive')",-1.0033934,-0.8166563,-1.5963091,-1.5692681,-1.5199533,-1.398891,0.1210623
47,-0.9555047,-0.88341916,"('stupid', 'smart')",-0.36466986,-0.2531629,5.2060003,5.292474,1.2952752,1.3852973,0.0900221
48,-1.1807323,-1.1231947,"('unintelligent', 'intelligent')",-0.6278764,-0.61009157,0.53145456,0.54065996,-0.425718,-0.3975421,0.0281759
49,-1.7367604,-1.7246387,"('unable', 'able')",-1.2012683,-1.0156275,-0.7482496,-0.6976321,-1.2287594,-1.1459661,0.0827933
50,-0.87664187,-0.95326537,"('clumsy', 'skillful')",-0.11904589,-0.116308324,-0.30577677,-0.43930495,-0.4338215,-0.5029595,-0.069138
51,-1.5992689,-1.6444994,"('uneducated', 'educated')",-0.7576243,-0.8047153,0.10042131,0.028088927,-0.7521574,-0.807042,-0.0548846
52,1.5054284,1.2592813,"('irrational', 'rational')",0.4111432,0.1859942,0.39366692,0.266852,0.7700795,0.5707091,-0.1993704
53,-0.79829085,-0.7617555,"('uncreative', 'creative')",-0.27210927,-0.20435232,0.3655467,0.2722536,-0.2349511,-0.2312847,0.0036664
54,-1.1845073,-1.1918931,"('incapable', 'capable')",-0.32946667,-0.23921065,0.519845,0.5765456,-0.3313763,-0.2848527,0.0465236
55,-2.8614626,-2.640555,"('incompetent', 'clever')",-1.8807057,-1.6736275,-0.2043385,-0.15373051,-1.6488357,-1.4893042,0.1595315
56,-0.3719269,-0.31331927,"('impractical', 'practical')",-0.17079613,-0.04844936,-0.77629447,-0.698277,-0.4396725,-0.3533485,0.086324
57,-1.6119101,-1.596294,"('unimaginative', 'imaginative')",-0.7020413,-0.57712317,-3.347936,-3.3326497,-1.8872957,-1.8353556,0.0519401
58,-0.220497,-0.22580081,"('undiscriminating', 'discriminating')",0.4012823,0.46820202,0.057401605,0.029882412,0.0793956,0.0907612,0.0113656
59,0.8182067,0.6319486,"('foolish', 'wise')",0.6536284,0.56736165,0.22264785,0.22854024,0.5648277,0.4759502,-0.0888775
60,-2.0677657,-1.8596209,"('inefficient', 'efficient')",-1.2594839,-1.0528454,-0.6931243,-0.54611295,-1.3401246,-1.1528598,0.1872648
61,-0.71584845,-0.800139,"('illogical', 'logical')",-0.50330865,-0.59602886,0.35789362,0.237216,-0.2870878,-0.3863173,-0.0992295
62,-1.438963,-1.298641,"('incompetent', 'brilliant')",-1.0649518,-0.82741344,-0.057619337,0.088227645,-0.8538447,-0.6792755,0.1745692
63,-0.89494467,-0.7717373,"('unperceptive', 'insightful')",-0.57930005,-0.3798596,-0.03261107,0.060664594,-0.5022852,-0.3636441,0.1386411
64,-0.64035004,-0.7143666,"('shy', 'confident')",-0.7591008,-0.8265141,-6.496741,-6.4576235,-2.6320639,-2.6661681,-0.0341042
65,-1.3972336,-1.4889858,"('insecure', 'secure')",-0.94120777,-1.0134438,-0.57754636,-0.5078846,-0.9719959,-1.003438,-0.0314421
66,0.05364184,0.016260862,"('inactive', 'active')",0.056816325,-0.0005937442,0.535316,0.50988865,0.215258,0.1751853,-0.0400727
67,1.2480694,1.1569619,"('doubtful', 'determined')",-0.3544005,-0.37960392,-0.42755023,-0.43189242,0.1553729,0.1151552,-0.0402177
68,-0.5927712,-0.62457645,"('dependent', 'independent')",-0.9703695,-1.0073557,-1.2497402,-1.2648212,-0.937627,-0.9655844,-0.0279574
69,1.7755737,1.6342723,"('lazy', 'industrious')",1.5043771,1.3827994,-0.32344514,-0.3086406,0.9855019,0.9028104,-0.0826915
70,-1.4431953,-1.2837532,"('lethargic', 'energetic')",-0.8665802,-0.6804697,-0.4776181,-0.395555,-0.9291312,-0.7865926,0.1425386
71,0.51219106,0.5202205,"('diffident', 'self-confident')",0.124313086,0.1259843,0.3945702,0.36247417,0.3436915,0.3362263,-0.0074652
72,0.16118063,0.1376518,"('unambitious', 'ambitious')",0.22212444,0.20511004,-0.35150596,-0.33824396,0.0105997,0.001506,-0.0090937
73,1.4995916,1.425316,"('helpless', 'self-reliant')",0.41429028,0.27323344,-3.3813367,-3.387567,-0.4891516,-0.5630059,-0.0738543
74,0.28813362,0.47263393,"('undedicated', 'dedicated')",-0.05069994,0.11973239,-0.5250173,-0.5356617,-0.0958612,0.0189015,0.1147627
75,-0.428139,-0.51268154,"('meek', 'impulsive')",-0.18407351,-0.18568799,-0.51775813,-0.4835575,-0.3766569,-0.3939757,-0.0173188
76,-0.9996628,-0.89891136,"('anxious', 'daring')",-0.77300555,-0.5801438,-0.5300886,-0.49158913,-0.7675857,-0.6568814,0.1107043
77,-1.8000205,-1.6644951,"('unmotivated', 'motivated')",-1.061684,-0.9021416,-1.5038253,-1.3192401,-1.4551765,-1.2952922,0.1598843
78,-0.938931,-0.764508,"('nonresilient', 'resilient')",-0.5344829,-0.36473212,-0.07952234,-0.039332867,-0.5176454,-0.3895243,0.1281211
79,0.74933934,0.67765015,"('wavering', 'unwavering')",-0.37187606,-0.3155072,-0.46877977,-0.46015963,-0.0304388,-0.0326722,-0.0022334
80,-0.045183174,-0.14467508,"('dominated', 'dominating')",-0.19939554,-0.17970803,-0.65487325,-0.5786072,-0.2998173,-0.3009968,-0.0011795
81,-2.3389194,-2.4200017,"('submissive', 'aggressive')",-1.2750573,-1.323328,-1.0257018,-0.88070273,-1.5465595,-1.5413442,0.0052153
82,-2.19371,-2.075478,"('poor', 'rich')",-0.79636395,-0.68702847,5.8523474,5.813042,0.9540911,1.0168452,0.0627541
83,-0.20397452,-0.25654987,"('powerless', 'powerful')",-0.18789536,-0.16701254,-0.9375042,-0.9385309,-0.4431247,-0.4540311,-0.0109064
84,0.08143285,-0.12299377,"('inferior', 'superior')",0.14729467,-0.00547231,0.56237334,0.47112554,0.2637003,0.1142198,-0.1494805
85,1.2255715,1.1516107,"('insignificant', 'prestigious')",0.8113401,0.7429493,0.08271398,0.006198339,0.7065419,0.6335861,-0.0729558
86,-1.32503,-1.2019813,"('uninfluential', 'influential')",-0.6220857,-0.63905084,-0.53080994,-0.60764676,-0.8259752,-0.8162263,0.0097489
87,-0.7845651,-0.861512,"('unsuccessful', 'successful')",0.018734228,-0.020935288,0.72002876,0.80082405,-0.0152674,-0.0272078,-0.0119404
88,-0.20210944,-0.30215812,"('low', 'eminent')",-0.43475112,-0.48602915,-0.20607443,-0.20608097,-0.2809783,-0.3314227,-0.0504444
