,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,-0.04326882,-0.17717758,"('hardhearted', 'benevolent')",1.2507477,1.040718,0.6037394,0.4317702,-0.1719692
27,0.06599824,0.09618857,"('hardhearted', 'softhearted')",1.225194,1.0866637,0.6455961,0.5914261,-0.05417
28,-0.4450582,-0.47313213,"('disloyal', 'loyal')",0.6204854,0.54365355,0.0877136,0.0352607,-0.0524529
29,-0.20912944,-0.15959474,"('unfair', 'fair')",-0.4660502,-0.63124543,-0.3375898,-0.3954201,-0.0578303
30,0.36792082,0.27106342,"('intolerant', 'tolerant')",1.6648943,1.5563978,1.0164076,0.9137306,-0.102677
31,-0.5621781,-0.5298129,"('evil', 'good')",-0.9371674,-1.0674727,-0.7496728,-0.7986428,-0.04897
32,0.13106406,0.0010301629,"('unkind', 'kind')",0.8643378,0.67286974,0.4977009,0.3369499,-0.160751
33,0.3054548,0.1844949,"('wrong', 'right')",-0.45450798,-0.51355666,-0.0745266,-0.1645309,-0.0900043
34,0.37814745,0.4838253,"('mean', 'honorable')",5.8492975,5.904686,3.1137226,3.1942556,0.080533
35,-0.10005379,-0.06960287,"('corrupt', 'incorrupt')",-0.25236568,-0.3039187,-0.1762097,-0.1867608,-0.0105511
36,-0.86228955,-0.8872054,"('hostile', 'amicable')",-0.052683447,-0.2268757,-0.4574865,-0.5570406,-0.0995541
37,-0.3035502,-0.340046,"('fake', 'genuine')",0.098935835,0.11153686,-0.1023072,-0.1142546,-0.0119474
38,-0.6968224,-0.75931185,"('untruthful', 'truthful')",0.25353312,0.31027398,-0.2216446,-0.2245189,-0.0028743
39,0.912253,0.8695803,"('exploitative', 'cooperative')",0.034949843,0.025809411,0.4736014,0.4476949,-0.0259065
40,0.2154334,0.25556728,"('stingy', 'generous')",-1.3490798,-1.3802763,-0.5668232,-0.5623545,0.0044687
41,0.3124444,0.27065048,"('unforgiving', 'forgiving')",0.41604578,0.2985527,0.3642451,0.2846016,-0.0796435
42,-0.35391247,-0.36449826,"('unreliable', 'reliable')",-3.2657921,-3.2218864,-1.8098524,-1.7931924,0.01666
43,-0.39115527,-0.48709083,"('irresponsible', 'responsible')",0.40514725,0.2919898,0.006996,-0.0975505,-0.1045465
44,0.3092267,0.3093828,"('prejudiced', 'unprejudiced')",-1.5711217,-1.6419187,-0.6309475,-0.6662679,-0.0353204
45,-0.59125084,-0.59413034,"('incompetent', 'competent')",-0.09801787,-0.16001192,-0.3446344,-0.3770711,-0.0324367
46,-0.68303204,-0.74663806,"('uncompetitive', 'competitive')",-0.47163922,-0.51075786,-0.5773356,-0.628698,-0.0513624
47,0.3700589,0.41972572,"('stupid', 'smart')",5.2755527,5.3646064,2.8228059,2.8921661,0.0693602
48,1.1032679,1.0929523,"('unintelligent', 'intelligent')",1.3192434,1.2490728,1.2112557,1.1710125,-0.0402432
49,0.055477757,0.19486457,"('unable', 'able')",0.27304617,0.41208953,0.164262,0.303477,0.139215
50,0.10799962,0.16974774,"('clumsy', 'skillful')",0.015905477,-0.006661173,0.0619525,0.0815433,0.0195908
51,-0.1901319,-0.3133036,"('uneducated', 'educated')",0.9724042,0.86256075,0.3911361,0.2746286,-0.1165075
52,0.25791872,0.08319031,"('irrational', 'rational')",-0.10066423,-0.2300713,0.0786272,-0.0734405,-0.1520677
53,-1.6267546,-1.6533782,"('uncreative', 'creative')",0.5635972,0.44662425,-0.5315787,-0.603377,-0.0717983
54,-1.0791188,-1.1440042,"('incapable', 'capable')",1.0014961,0.9693666,-0.0388114,-0.0873188,-0.0485074
55,-0.052010417,-0.06346641,"('incompetent', 'clever')",0.33283448,0.28029242,0.140412,0.108413,-0.031999
56,0.65162677,0.5087077,"('impractical', 'practical')",0.22663005,0.2779872,0.4391284,0.3933474,-0.045781
57,-1.0647304,-1.2075775,"('unimaginative', 'imaginative')",-2.5508668,-2.6815326,-1.8077986,-1.944555,-0.1367564
58,-0.28737897,-0.3026811,"('undiscriminating', 'discriminating')",0.061921995,-0.025422895,-0.1127285,-0.164052,-0.0513235
59,0.4132701,0.43554598,"('foolish', 'wise')",0.24643627,0.28315943,0.3298532,0.3593527,0.0294995
60,0.99588394,0.95147496,"('inefficient', 'efficient')",0.37407964,0.44048506,0.6849818,0.69598,0.0109982
61,0.32356405,0.17918332,"('illogical', 'logical')",0.19782291,-0.0017251223,0.2606935,0.0887291,-0.1719644
62,0.17849356,0.2341679,"('incompetent', 'brilliant')",0.5931616,0.8162022,0.3858276,0.525185,0.1393574
63,-0.33435568,-0.36130694,"('unperceptive', 'insightful')",1.0917662,1.1282971,0.3787053,0.3834951,0.0047898
64,0.43036127,0.2919916,"('shy', 'confident')",-5.9669943,-5.842944,-2.7683165,-2.7754762,-0.0071597
65,0.29829723,0.2827009,"('insecure', 'secure')",-0.36335647,-0.31587306,-0.0325296,-0.0165861,0.0159435
66,-1.4105368,-1.4310164,"('inactive', 'active')",0.5801037,0.5057106,-0.4152165,-0.4626529,-0.0474364
67,0.4365557,0.2914374,"('doubtful', 'determined')",-0.31310427,-0.37248796,0.0617257,-0.0405253,-0.102251
68,-0.12933256,-0.12988672,"('dependent', 'independent')",-0.15740433,-0.1601086,-0.1433685,-0.1449977,-0.0016292
69,0.8673449,0.8670642,"('lazy', 'industrious')",-0.0052962396,0.0061979825,0.4310243,0.4366311,0.0056068
70,-0.5581126,-0.55496556,"('lethargic', 'energetic')",0.30373028,0.30473906,-0.1271912,-0.1251132,0.002078
71,0.41855997,0.4630503,"('diffident', 'self-confident')",0.30811548,0.28255323,0.3633377,0.3728018,0.0094641
72,-0.06412871,-0.042822283,"('unambitious', 'ambitious')",-1.0334699,-0.95644933,-0.5487993,-0.4996358,0.0491635
73,0.3410409,0.32210493,"('helpless', 'self-reliant')",-3.0259085,-2.966412,-1.3424338,-1.3221536,0.0202802
74,-0.3835847,-0.44346645,"('undedicated', 'dedicated')",-0.1630044,-0.33906555,-0.2732946,-0.391266,-0.1179714
75,-0.65101767,-0.6389638,"('meek', 'impulsive')",-0.28277138,-0.17741293,-0.4668945,-0.4081884,0.0587061
76,-0.33590657,-0.315434,"('anxious', 'daring')",0.15138756,0.21035925,-0.0922595,-0.0525374,0.0397221
77,0.12662977,0.10491437,"('unmotivated', 'motivated')",-0.6577542,-0.55296874,-0.2655622,-0.2240272,0.041535
78,0.35865888,0.4738021,"('nonresilient', 'resilient')",0.5036527,0.5785024,0.4311558,0.5261523,0.0949965
79,-1.0362831,-1.0257759,"('wavering', 'unwavering')",-0.089662336,-0.075016335,-0.5629727,-0.5503961,0.0125766
80,0.19250864,0.247938,"('dominated', 'dominating')",-0.92545235,-0.791617,-0.3664719,-0.2718395,0.0946324
81,0.30404666,0.22028294,"('submissive', 'aggressive')",-0.07718953,0.039679408,0.1134286,0.1299812,0.0165526
82,-0.57149297,-0.559714,"('poor', 'rich')",5.832716,5.85673,2.6306114,2.6485081,0.0178967
83,-0.024797022,-0.104390524,"('powerless', 'powerful')",-0.88895357,-0.9794952,-0.4568753,-0.5419429,-0.0850676
84,0.47765037,0.4455754,"('inferior', 'superior')",1.0178323,1.0411851,0.7477413,0.7433802,-0.0043611
85,-0.086009204,-0.15529254,"('insignificant', 'prestigious')",0.2990052,0.09720097,0.106498,-0.0290458,-0.1355438
86,-0.4883246,-0.721776,"('uninfluential', 'influential')",0.17948763,-0.025068281,-0.1544185,-0.3734221,-0.2190036
87,0.23095909,0.14746842,"('unsuccessful', 'successful')",0.86791086,0.9723807,0.549435,0.5599245,0.0104895
88,-0.55320764,-0.69924796,"('low', 'eminent')",0.22068357,0.110058606,-0.166262,-0.2945947,-0.1283327
