,aflac_male,aflac_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.32784063,-0.44125095,"('unsociable', 'sociable')",-0.22418374,-0.37107053,-0.2760122,-0.4061607,-0.1301485
1,-1.2121407,-1.2439613,"('unfriendly', 'friendly')",1.9825234,1.9163259,0.3851914,0.3361823,-0.0490091
2,0.88358736,0.8839541,"('unlikable', 'likable')",0.74805045,0.7780487,0.8158189,0.8310014,0.0151825
3,0.40527722,0.49549645,"('repellent', 'pleasant')",0.24872637,0.3039072,0.3270018,0.3997018,0.0727
4,-0.49965912,-0.5317622,"('disliked', 'liked')",-6.1426587,-6.20149,-3.3211589,-3.366626,-0.0454671
5,-1.2087767,-1.1138833,"('distant', 'outgoing')",-0.23632404,-0.19550754,-0.7225504,-0.6546954,0.067855
6,-1.5849755,-1.4602977,"('distant', 'open')",0.058692805,0.107212275,-0.7631413,-0.6765427,0.0865986
7,-0.071293294,0.034652613,"('insensitive', 'sensitive')",0.70609426,0.8113592,0.3174005,0.4230059,0.1056054
8,-1.2577215,-1.3379662,"('unaffectionate', 'affectionate')",0.79648465,0.7246492,-0.2306184,-0.3066585,-0.0760401
9,-0.8716721,-0.9035555,"('unaffectionate', 'caring')",1.0404257,1.031625,0.0843768,0.0640348,-0.020342
10,-0.36691505,-0.32360074,"('unsympathetic', 'sympathetic')",-0.44219297,-0.41803902,-0.404554,-0.3708199,0.0337341
11,0.15908872,0.19999081,"('unhelpful', 'helpful')",1.5063049,1.6128229,0.8326968,0.9064069,0.0737101
12,-0.11784243,0.08488705,"('unsupportive', 'supportive')",-1.7595901,-1.6871381,-0.9387163,-0.8011255,0.1375908
13,0.0452354,-0.054003626,"('impolite', 'polite')",-0.52394706,-0.5174614,-0.2393558,-0.2857325,-0.0463767
14,0.96442294,0.91167665,"('antisocial', 'social')",-0.06537765,-0.15765856,0.4495226,0.377009,-0.0725136
15,-0.22382039,-0.3235844,"('boring', 'funny')",0.76834166,0.74193525,0.2722606,0.2091754,-0.0630852
16,-0.85059994,-0.83923733,"('unpopular', 'popular')",0.32305956,0.40381843,-0.2637702,-0.2177095,0.0460607
17,-0.32560474,-0.2868411,"('nasty', 'nice')",-0.5005189,-0.43726528,-0.4130618,-0.3620532,0.0510086
18,-0.8495573,-0.7946981,"('disagreeable', 'welcoming')",-0.29045135,-0.31223974,-0.5700043,-0.5534689,0.0165354
19,-1.3029456,-1.3007181,"('inhospitable', 'hospitable')",-0.08573125,-0.028310183,-0.6943384,-0.6645141,0.0298243
20,0.4451663,0.47343114,"('rough', 'thoughtful')",1.176317,1.1506459,0.8107417,0.8120385,0.0012968
21,0.41521424,0.38913086,"('immoral', 'moral')",-0.33638513,-0.2980263,0.0394146,0.0455523,0.0061377
22,0.5214787,0.5305116,"('untrustworthy', 'trustworthy')",-0.52020264,-0.59248954,0.000638,-0.030989,-0.031627
23,0.033523142,0.011624148,"('insincere', 'sincere')",5.8182597,5.8112617,2.9258914,2.911443,-0.0144484
24,0.20491913,0.121331885,"('dishonest', 'honest')",0.88303137,0.84802264,0.5439752,0.4846773,-0.0592979
25,-0.59929454,-0.55366695,"('egoistic', 'altruistic')",1.6747259,1.639612,0.5377157,0.5429725,0.0052568
26,0.27768734,0.15641803,"('hardhearted', 'benevolent')",1.925486,1.7606627,1.1015867,0.9585403,-0.1430464
27,-0.37277058,-0.2794923,"('hardhearted', 'softhearted')",1.4830353,1.464671,0.5551324,0.5925894,0.037457
28,-0.9034947,-1.015045,"('disloyal', 'loyal')",0.9202471,0.78282773,0.0083762,-0.1161087,-0.1244849
29,-0.27696347,-0.28726456,"('unfair', 'fair')",-0.20843415,-0.36869884,-0.2426988,-0.3279817,-0.0852829
30,0.79994124,0.7020302,"('intolerant', 'tolerant')",1.3631415,1.3676604,1.0815414,1.0348454,-0.046696
31,-1.0081409,-0.8897035,"('evil', 'good')",-0.82035905,-0.87791383,-0.91425,-0.8838087,0.0304413
32,0.18696572,0.04685656,"('unkind', 'kind')",1.380907,1.162736,0.7839364,0.6047963,-0.1791401
33,-0.12105237,-0.19957381,"('wrong', 'right')",-0.40527737,-0.5253055,-0.2631649,-0.3624397,-0.0992748
34,0.44093403,0.6280949,"('mean', 'honorable')",5.84409,6.120844,3.1425121,3.3744693,0.2319572
35,-0.7311619,-0.82090384,"('corrupt', 'incorrupt')",-0.083481945,-0.26941013,-0.4073219,-0.545157,-0.1378351
36,-1.4471513,-1.5175943,"('hostile', 'amicable')",0.24816673,0.023252057,-0.5994923,-0.7471712,-0.1476789
37,0.4143905,0.4070604,"('fake', 'genuine')",0.4890886,0.5320827,0.4517395,0.4695715,0.017832
38,-0.5840313,-0.5635842,"('untruthful', 'truthful')",-0.18707964,-0.09534871,-0.3855554,-0.3294665,0.0560889
39,1.3163296,1.3210717,"('exploitative', 'cooperative')",0.23889348,0.2039848,0.7776116,0.7625283,-0.0150833
40,0.30310193,0.40305114,"('stingy', 'generous')",-1.0195633,-1.051195,-0.3582307,-0.3240719,0.0341588
41,0.16095781,0.22422472,"('unforgiving', 'forgiving')",0.13880411,0.025076937,0.149881,0.1246508,-0.0252302
42,0.24163555,0.33606702,"('unreliable', 'reliable')",-3.0963922,-2.9917755,-1.4273783,-1.3278543,0.099524
43,0.040254284,0.1133537,"('irresponsible', 'responsible')",0.6978832,0.7714888,0.3690687,0.4424213,0.0733526
44,0.42987975,0.36938304,"('prejudiced', 'unprejudiced')",-1.5187461,-1.5170274,-0.5444332,-0.5738221,-0.0293889
45,0.25173965,0.32493186,"('incompetent', 'competent')",-0.16249473,-0.16779836,0.0446225,0.0785668,0.0339443
46,-0.3027869,-0.27962172,"('uncompetitive', 'competitive')",-0.7095445,-0.69917965,-0.5061657,-0.4894007,0.016765
47,0.3904622,0.44268522,"('stupid', 'smart')",5.413167,5.5688705,2.9018147,3.0057778,0.1039631
48,-0.014392786,0.049684986,"('unintelligent', 'intelligent')",0.6814415,0.73813784,0.3335243,0.3939114,0.0603871
49,-0.05751871,0.038082,"('unable', 'able')",-0.2019163,-0.06963112,-0.1297175,-0.0157746,0.1139429
50,-0.29347575,-0.29987085,"('clumsy', 'skillful')",0.07574271,0.06238109,-0.1088665,-0.1187449,-0.0098784
51,-0.24549347,-0.38756663,"('uneducated', 'educated')",0.99309224,0.93158746,0.3737994,0.2720104,-0.101789
52,-0.6773449,-0.88684285,"('irrational', 'rational')",0.40716448,0.27291495,-0.1350902,-0.306964,-0.1718738
53,-1.6483517,-1.6192156,"('uncreative', 'creative')",0.85730356,0.88469386,-0.3955241,-0.3672609,0.0282632
54,-0.5073142,-0.58249414,"('incapable', 'capable')",1.1801869,1.1926334,0.3364363,0.3050696,-0.0313667
55,0.24702787,0.28604555,"('incompetent', 'clever')",0.19183391,0.20529032,0.2194309,0.2456679,0.026237
56,0.5990414,0.5408182,"('impractical', 'practical')",-0.14487024,-0.08623047,0.2270856,0.2272939,0.0002083
57,-0.530411,-0.5162833,"('unimaginative', 'imaginative')",-2.3163466,-2.3165562,-1.4233788,-1.4164197,0.0069591
58,0.10169005,0.12063815,"('undiscriminating', 'discriminating')",0.3961247,0.40188444,0.2489074,0.2612613,0.0123539
59,0.037323974,0.0193053,"('foolish', 'wise')",0.56546885,0.5707746,0.3013964,0.29504,-0.0063564
60,0.83220285,0.92688954,"('inefficient', 'efficient')",-0.23885499,-0.027769255,0.2966739,0.4495601,0.1528862
61,0.19172151,0.059584633,"('illogical', 'logical')",0.46333718,0.3235646,0.3275293,0.1915746,-0.1359547
62,1.0730104,1.1751424,"('incompetent', 'brilliant')",0.172806,0.39052516,0.6229082,0.7828338,0.1599256
63,0.09215446,0.22254246,"('unperceptive', 'insightful')",1.0241976,1.1980703,0.558176,0.7103064,0.1521304
64,-0.032251284,-0.06365729,"('shy', 'confident')",-6.46318,-6.4852486,-3.2477157,-3.2744529,-0.0267372
65,0.76873803,0.7228878,"('insecure', 'secure')",-0.3167945,-0.3202812,0.2259718,0.2013033,-0.0246685
66,-0.9789472,-0.96396446,"('inactive', 'active')",0.5215347,0.5299986,-0.2287063,-0.2169829,0.0117234
67,0.4482238,0.3546845,"('doubtful', 'determined')",-0.58497334,-0.61319387,-0.0683748,-0.1292547,-0.0608799
68,0.26253176,0.27977735,"('dependent', 'independent')",-0.39090896,-0.3294115,-0.0641886,-0.0248171,0.0393715
69,0.2537156,0.35048255,"('lazy', 'industrious')",-0.5793843,-0.56311274,-0.1628344,-0.1063151,0.0565193
70,0.26733634,0.36241126,"('lethargic', 'energetic')",0.74091274,0.86455876,0.5041245,0.613485,0.1093605
71,-0.29886365,-0.20940985,"('diffident', 'self-confident')",0.3606501,0.38726637,0.0308932,0.0889283,0.0580351
